# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.58079e+04     1.06428e+04     4.61557e+03
    1.04717e-02     2.39293e+04     9.71757e+03     4.16711e+03
    1.42665e-02     3.36071e+04     1.33948e+04     5.61952e+03
    1.81228e-02     3.83777e+04     1.55686e+04     6.56593e+03
    2.24845e-02     3.42374e+04     1.36628e+04     5.72945e+03
    2.64508e-02     2.96295e+04     1.21335e+04     5.24588e+03
    3.04474e-02     2.89868e+04     1.17751e+04     5.04129e+03
    3.47320e-02     2.95187e+04     1.18712e+04     5.04574e+03
    3.88308e-02     2.37695e+04     9.35465e+03     3.93077e+03
    4.28140e-02     2.05969e+04     8.10281e+03     3.45085e+03
    4.68856e-02     1.95465e+04     7.55485e+03     3.17746e+03
    5.09858e-02     1.87565e+04     7.24892e+03     3.04898e+03
    5.51458e-02     1.77560e+04     6.80318e+03     2.84214e+03
    5.92243e-02     1.74294e+04     6.61931e+03     2.77198e+03
    6.32864e-02     1.66304e+04     6.31432e+03     2.65371e+03
    6.73674e-02     1.61802e+04     6.11654e+03     2.56412e+03
    7.14960e-02     1.47805e+04     5.54942e+03     2.32673e+03
    7.55894e-02     1.40835e+04     5.28892e+03     2.22143e+03
    7.96660e-02     1.33253e+04     4.92874e+03     2.06931e+03
    8.38183e-02     1.25289e+04     4.57869e+03     1.91271e+03
    8.78941e-02     1.15767e+04     4.20146e+03     1.75936e+03
    9.19238e-02     1.09922e+04     3.93087e+03     1.64337e+03
    9.60446e-02     9.91918e+03     3.48534e+03     1.45819e+03
    1.00128e-01     9.84198e+03     3.40169e+03     1.39682e+03
    1.04209e-01     9.21381e+03     3.17592e+03     1.31789e+03
    1.08333e-01     8.66626e+03     2.93762e+03     1.21773e+03
    1.12448e-01     8.51257e+03     2.86468e+03     1.18047e+03
    1.16521e-01     8.39989e+03     2.81793e+03     1.16454e+03
    1.20596e-01     8.02335e+03     2.67951e+03     1.10763e+03
    1.24665e-01     7.84915e+03     2.59417e+03     1.07057e+03
    1.28771e-01     7.70730e+03     2.52284e+03     1.04105e+03
    1.32874e-01     7.61906e+03     2.47814e+03     1.01737e+03
    1.36975e-01     7.29528e+03     2.36000e+03     9.70383e+02
    1.41075e-01     7.10565e+03     2.24825e+03     9.14648e+02
    1.45172e-01     6.75964e+03     2.11775e+03     8.65689e+02
    1.49268e-01     6.36453e+03     1.96482e+03     8.05226e+02
    1.53330e-01     6.13445e+03     1.86650e+03     7.63366e+02
    1.57416e-01     6.00883e+03     1.78953e+03     7.25353e+02
    1.61514e-01     5.75264e+03     1.68789e+03     6.82240e+02
    1.65592e-01     5.72345e+03     1.68146e+03     6.79301e+02
    1.69693e-01     5.46521e+03     1.57459e+03     6.34852e+02
    1.73803e-01     5.41958e+03     1.55059e+03     6.22805e+02
    1.77905e-01     5.22548e+03     1.48922e+03     6.02348e+02
    1.82001e-01     5.12904e+03     1.44317e+03     5.84650e+02
    1.86092e-01     5.01185e+03     1.39498e+03     5.61322e+02
    1.90161e-01     4.96403e+03     1.37408e+03     5.53035e+02
    1.94237e-01     4.86240e+03     1.33408e+03     5.37731e+02
    1.98334e-01     4.86435e+03     1.31774e+03     5.24572e+02
    2.02427e-01     4.74042e+03     1.27244e+03     5.08491e+02
    2.06523e-01     4.59867e+03     1.22653e+03     4.89888e+02
    2.10626e-01     4.53851e+03     1.18802e+03     4.73887e+02
    2.14724e-01     4.43778e+03     1.14880e+03     4.55301e+02
    2.18827e-01     4.33579e+03     1.10501e+03     4.37788e+02
    2.22903e-01     4.21409e+03     1.05513e+03     4.18963e+02
