# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.50<lgM<13.00, z=0.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    2.96514e-01     1.93631e+03     5.19984e+00     8.92857e+02     2.87263e+00
    3.00627e-01     1.91672e+03     2.32553e+00     8.70086e+02     1.38346e+00
    3.04729e-01     1.89882e+03     2.98086e+00     8.52574e+02     3.03281e+00
    3.08821e-01     1.87960e+03     1.93596e+00     8.34935e+02     2.60795e+00
    3.12919e-01     1.86170e+03     4.81310e+00     8.18856e+02     2.88830e+00
    3.16999e-01     1.84471e+03     2.91670e+00     7.99806e+02     1.80193e+00
    3.21078e-01     1.82872e+03     3.18253e+00     7.83826e+02     1.55969e+00
    3.25167e-01     1.81247e+03     6.04458e+00     7.67278e+02     2.10424e+00
    3.29247e-01     1.79157e+03     2.81419e+00     7.48353e+02     2.21719e+00
    3.33333e-01     1.77002e+03     3.82042e+00     7.30693e+02     1.83779e+00
    3.37443e-01     1.76871e+03     2.08272e+00     7.24055e+02     1.61407e+00
    3.41545e-01     1.74179e+03     3.78878e+00     7.03169e+02     3.10830e+00
    3.45625e-01     1.73314e+03     2.88166e+00     6.93772e+02     1.87735e+00
    3.49715e-01     1.71869e+03     2.70561e+00     6.77487e+02     1.44314e+00
    3.53817e-01     1.70731e+03     3.37821e+00     6.66164e+02     1.51767e+00
    3.57906e-01     1.69537e+03     1.58355e+00     6.53539e+02     2.33311e+00
    3.61975e-01     1.67922e+03     1.60605e+00     6.43020e+02     2.13044e+00
    3.66071e-01     1.66878e+03     2.90170e+00     6.32092e+02     1.94434e+00
    3.70189e-01     1.65362e+03     2.43089e+00     6.16202e+02     2.38559e+00
    3.74277e-01     1.63951e+03     2.26779e+00     6.05641e+02     1.86896e+00
    3.78356e-01     1.62855e+03     1.19662e+00     5.93999e+02     1.31219e+00
    3.82448e-01     1.61744e+03     2.55655e+00     5.84056e+02     1.64623e+00
    3.86535e-01     1.60666e+03     2.25108e+00     5.74651e+02     1.51709e+00
    3.90624e-01     1.59801e+03     2.73200e+00     5.64131e+02     1.36437e+00
    3.94706e-01     1.58636e+03     4.94298e+00     5.55641e+02     2.07674e+00
    3.98794e-01     1.57615e+03     3.06855e+00     5.46892e+02     1.29295e+00
    4.02896e-01     1.56836e+03     3.54595e+00     5.35808e+02     1.47367e+00
    4.06986e-01     1.55961e+03     1.68976e+00     5.27549e+02     1.79624e+00
    4.11069e-01     1.54580e+03     2.25090e+00     5.18261e+02     2.41468e+00
    4.15170e-01     1.53581e+03     2.30852e+00     5.09289e+02     9.83334e-01
    4.19263e-01     1.53006e+03     2.76272e+00     5.02884e+02     1.17423e+00
    4.23353e-01     1.51773e+03     2.44018e+00     4.91456e+02     1.72030e+00
    4.27447e-01     1.51159e+03     1.76775e+00     4.84643e+02     1.29178e+00
    4.31534e-01     1.50124e+03     2.68185e+00     4.77333e+02     1.06960e+00
    4.35624e-01     1.49541e+03     2.74202e+00     4.70735e+02     1.45156e+00
    4.39718e-01     1.48472e+03     1.88430e+00     4.61310e+02     7.51614e-01
    4.43804e-01     1.47625e+03     2.05164e+00     4.56032e+02     7.71751e-01
    4.47892e-01     1.47262e+03     2.41750e+00     4.49639e+02     6.27325e-01
    4.51977e-01     1.46133e+03     8.53177e-01     4.41754e+02     1.23227e+00
    4.56067e-01     1.45559e+03     1.31609e+00     4.36544e+02     6.43457e-01
    4.60165e-01     1.44858e+03     2.94237e+00     4.29727e+02     8.10109e-01
    4.64260e-01     1.44223e+03     1.60205e+00     4.23390e+02     1.18435e+00
    4.68355e-01     1.43493e+03     2.97192e+00     4.16069e+02     1.05818e+00
    4.72450e-01     1.42892e+03     1.63666e+00     4.09240e+02     1.15336e+00
    4.76540e-01     1.42114e+03     1.86158e+00     4.05412e+02     9.27833e-01
    4.80633e-01     1.41584e+03     2.29015e+00     3.97709e+02     1.30920e+00
    4.84718e-01     1.40694e+03     1.66002e+00     3.91853e+02     1.43255e+00
    4.88794e-01     1.40041e+03     2.37322e+00     3.86219e+02     1.02653e+00
    4.92888e-01     1.39891e+03     2.18959e+00     3.83609e+02     9.31243e-01
    4.96984e-01     1.38830e+03     2.19414e+00     3.77262e+02     1.21847e+00
    5.01073e-01     1.38439e+03     1.98298e+00     3.70570e+02     1.16452e+00
    5.05169e-01     1.38078e+03     1.21993e+00     3.66945e+02     1.03789e+00
    5.09268e-01     1.37485e+03     1.86676e+00     3.62786e+02     9.70452e-01
    5.13369e-01     1.36525e+03     1.56150e+00     3.56956e+02     7.20713e-01
    5.17441e-01     1.36160e+03     1.76530e+00     3.53318e+02     7.33222e-01
    5.21516e-01     1.35501e+03     1.26865e+00     3.47951e+02     7.80299e-01
    5.25611e-01     1.35161e+03     1.94447e+00     3.43303e+02     9.86194e-01
    5.29706e-01     1.34520e+03     2.13596e+00     3.38302e+02     1.29515e+00
    5.33801e-01     1.33979e+03     1.90221e+00     3.33458e+02     5.85445e-01
    5.37888e-01     1.33617e+03     1.36826e+00     3.30274e+02     9.59364e-01
    5.41985e-01     1.33105e+03     1.85952e+00     3.26367e+02     7.99226e-01
    5.46091e-01     1.32431e+03     1.61856e+00     3.21851e+02     6.12214e-01
    5.50174e-01     1.31949e+03     1.70992e+00     3.18128e+02     4.97807e-01
    5.54252e-01     1.31468e+03     2.44538e+00     3.13708e+02     7.72857e-01
    5.58346e-01     1.31427e+03     1.33094e+00     3.10369e+02     8.23388e-01
    5.62439e-01     1.30930e+03     1.38300e+00     3.05871e+02     5.48085e-01
    5.66527e-01     1.30429e+03     1.04109e+00     3.02126e+02     6.52585e-01
    5.70616e-01     1.29885e+03     1.47397e+00     2.99102e+02     9.31980e-01
    5.74707e-01     1.29474e+03     1.37461e+00     2.95058e+02     8.03445e-01
    5.78798e-01     1.29019e+03     1.05545e+00     2.92888e+02     5.93892e-01
    5.82883e-01     1.28562e+03     1.08127e+00     2.88242e+02     6.97660e-01
    5.86977e-01     1.28252e+03     1.86511e+00     2.85183e+02     2.40578e-01
    5.91070e-01     1.27814e+03     1.44082e+00     2.82781e+02     1.01547e+00
    5.95166e-01     1.27386e+03     1.68316e+00     2.79131e+02     6.14331e-01
    5.99260e-01     1.27108e+03     1.00226e+00     2.74977e+02     7.43747e-01
    6.03349e-01     1.26448e+03     1.54343e+00     2.72214e+02     6.71955e-01
    6.07445e-01     1.26388e+03     7.69405e-01     2.70078e+02     5.90352e-01
    6.11543e-01     1.25874e+03     1.88982e+00     2.65816e+02     1.28264e+00
    6.15623e-01     1.25537e+03     1.46941e+00     2.63728e+02     8.45676e-01
    6.19704e-01     1.25173e+03     1.25085e+00     2.61226e+02     9.38165e-01
    6.23792e-01     1.24821e+03     2.20268e+00     2.57884e+02     7.02366e-01
    6.27891e-01     1.24350e+03     1.23199e+00     2.54792e+02     4.88763e-01
    6.31991e-01     1.24049e+03     1.66734e+00     2.52407e+02     3.54428e-01
    6.36073e-01     1.23816e+03     6.63187e-01     2.49772e+02     7.74414e-01
    6.40158e-01     1.23355e+03     5.78858e-01     2.46693e+02     7.63481e-01
    6.44244e-01     1.23164e+03     1.51294e+00     2.44431e+02     6.75522e-01
    6.48338e-01     1.22647e+03     7.28597e-01     2.41629e+02     7.21351e-01
    6.52432e-01     1.22328e+03     1.19306e+00     2.38898e+02     4.34935e-01
    6.56514e-01     1.22014e+03     8.40701e-01     2.36667e+02     3.29572e-01
    6.60609e-01     1.22013e+03     8.41062e-01     2.34667e+02     5.98768e-01
    6.64712e-01     1.21428e+03     6.29046e-01     2.31878e+02     6.69589e-01
    6.68801e-01     1.21082e+03     9.07598e-01     2.29484e+02     5.51692e-01
    6.72890e-01     1.21016e+03     6.95204e-01     2.27961e+02     4.80948e-01
    6.76984e-01     1.20425e+03     8.92597e-01     2.24542e+02     9.34738e-01
    6.81074e-01     1.20250e+03     1.47852e+00     2.22604e+02     6.06394e-01
    6.85160e-01     1.19982e+03     1.21992e+00     2.20395e+02     7.64239e-01
    6.89246e-01     1.19663e+03     6.86726e-01     2.18272e+02     7.54147e-01
    6.93336e-01     1.19286e+03     1.18262e+00     2.16500e+02     4.34830e-01
    6.97434e-01     1.19073e+03     1.78918e+00     2.13382e+02     4.54708e-01
    7.01528e-01     1.18584e+03     6.75331e-01     2.11943e+02     4.73679e-01
    7.05618e-01     1.18360e+03     8.30855e-01     2.09565e+02     4.04396e-01
    7.09708e-01     1.18302e+03     9.97822e-01     2.08449e+02     2.73503e-01
    7.13796e-01     1.17846e+03     9.83258e-01     2.05754e+02     8.29108e-01
    7.17892e-01     1.17654e+03     7.66962e-01     2.04345e+02     4.74352e-01
    7.21982e-01     1.17365e+03     7.56029e-01     2.02564e+02     5.06849e-01
    7.26059e-01     1.16981e+03     1.21737e+00     2.00377e+02     3.36950e-01
    7.30145e-01     1.16790e+03     6.63734e-01     1.98557e+02     4.80183e-01
    7.34240e-01     1.16544e+03     7.94542e-01     1.96921e+02     4.89510e-01
    7.38340e-01     1.16277e+03     4.62645e-01     1.95165e+02     2.68877e-01
    7.42427e-01     1.15960e+03     9.63752e-01     1.92572e+02     6.20087e-01
    7.46511e-01     1.15944e+03     7.88249e-01     1.92026e+02     6.00268e-01
    7.50614e-01     1.15439e+03     1.19687e+00     1.89846e+02     6.21856e-01
    7.54706e-01     1.15207e+03     9.70369e-01     1.87955e+02     4.24595e-01
    7.58795e-01     1.14943e+03     6.88140e-01     1.86420e+02     2.43675e-01
    7.62888e-01     1.14889e+03     8.33647e-01     1.85258e+02     5.13759e-01
    7.66986e-01     1.14539e+03     1.09909e+00     1.83569e+02     5.95112e-01
    7.71073e-01     1.14520e+03     8.28837e-01     1.81866e+02     5.11123e-01
    7.75153e-01     1.14115e+03     9.70161e-01     1.80619e+02     7.00389e-01
    7.79241e-01     1.13781e+03     8.39442e-01     1.78671e+02     3.63934e-01
    7.83335e-01     1.13556e+03     8.22312e-01     1.77227e+02     3.01333e-01
    7.87426e-01     1.13471e+03     9.38392e-01     1.75914e+02     3.23815e-01
    7.91513e-01     1.13249e+03     1.40447e+00     1.74121e+02     2.58219e-01
    7.95606e-01     1.12849e+03     6.59835e-01     1.72619e+02     2.30031e-01
    7.99702e-01     1.12663e+03     3.62351e-01     1.71798e+02     4.38948e-01
    8.03798e-01     1.12231e+03     1.01376e+00     1.70051e+02     4.52770e-01
    8.07879e-01     1.12235e+03     7.05656e-01     1.69013e+02     1.98474e-01
    8.11963e-01     1.12027e+03     7.97264e-01     1.67240e+02     2.17193e-01
    8.16059e-01     1.11844e+03     1.09663e+00     1.65978e+02     5.66085e-01
    8.20152e-01     1.11572e+03     5.44882e-01     1.64536e+02     2.10912e-01
    8.24242e-01     1.11425e+03     1.14479e+00     1.63085e+02     2.21689e-01
    8.28331e-01     1.11098e+03     6.50538e-01     1.61705e+02     5.14686e-01
    8.32425e-01     1.11060e+03     9.33569e-01     1.60759e+02     2.54194e-01
    8.36516e-01     1.10684e+03     9.24955e-01     1.59186e+02     3.83214e-01
    8.40610e-01     1.10409e+03     8.66247e-01     1.58053e+02     2.84901e-01
    8.44704e-01     1.10448e+03     5.36750e-01     1.56966e+02     2.22141e-01
    8.48790e-01     1.10163e+03     7.52106e-01     1.55950e+02     6.02617e-01
    8.52876e-01     1.10008e+03     1.09128e+00     1.54704e+02     3.18512e-01
    8.56967e-01     1.09722e+03     4.62517e-01     1.53834e+02     3.83075e-01
    8.61059e-01     1.09556e+03     1.10486e+00     1.52472e+02     4.66936e-01
    8.65147e-01     1.09439e+03     1.33018e+00     1.51486e+02     4.17248e-01
    8.69235e-01     1.09092e+03     8.70680e-01     1.50505e+02     4.62247e-01
    8.73334e-01     1.08884e+03     6.08598e-01     1.48556e+02     3.14177e-01
    8.77429e-01     1.08826e+03     8.47050e-01     1.47774e+02     3.90542e-01
    8.81512e-01     1.08494e+03     5.50701e-01     1.47020e+02     6.41157e-01
    8.85601e-01     1.08171e+03     6.08214e-01     1.45255e+02     1.93018e-01
    8.89691e-01     1.08140e+03     9.40903e-01     1.45058e+02     2.50971e-01
    8.93784e-01     1.07965e+03     8.12730e-01     1.43540e+02     2.43466e-01
    8.97875e-01     1.07776e+03     7.27692e-01     1.42558e+02     3.28837e-01
    9.01960e-01     1.07574e+03     1.07433e+00     1.41809e+02     1.18876e-01
    9.06054e-01     1.07415e+03     8.98510e-01     1.40530e+02     4.71292e-01
    9.10146e-01     1.07147e+03     4.76771e-01     1.39188e+02     2.20118e-01
    9.14237e-01     1.07066e+03     4.12928e-01     1.38247e+02     3.41633e-01
    9.18331e-01     1.06698e+03     6.78223e-01     1.37520e+02     4.24320e-01
    9.22421e-01     1.06828e+03     6.73335e-01     1.37212e+02     5.33121e-01
    9.26509e-01     1.06518e+03     1.01312e+00     1.36015e+02     2.96717e-01
    9.30598e-01     1.06258e+03     5.91267e-01     1.35355e+02     5.64367e-02
    9.34692e-01     1.06155e+03     5.39803e-01     1.34126e+02     2.20789e-01
    9.38787e-01     1.05952e+03     6.78419e-01     1.33524e+02     2.13675e-01
    9.42873e-01     1.05837e+03     4.24825e-01     1.32446e+02     3.95998e-01
    9.46961e-01     1.05664e+03     9.07535e-01     1.31828e+02     2.48107e-01
    9.51054e-01     1.05414e+03     9.77788e-01     1.30776e+02     3.30344e-01
    9.55150e-01     1.05308e+03     8.81517e-01     1.29587e+02     1.02379e-01
    9.59240e-01     1.05081e+03     8.83558e-01     1.28785e+02     3.46968e-01
    9.63327e-01     1.04969e+03     4.80316e-01     1.28234e+02     3.20974e-01
    9.67420e-01     1.04716e+03     7.71798e-01     1.27038e+02     1.80265e-01
    9.71506e-01     1.04485e+03     3.72487e-01     1.25895e+02     2.35669e-01
    9.75588e-01     1.04449e+03     8.19826e-01     1.25535e+02     3.05172e-01
    9.79678e-01     1.04235e+03     6.28498e-01     1.24588e+02     2.18354e-01
    9.83773e-01     1.04129e+03     8.19929e-01     1.24049e+02     3.15924e-01
    9.87866e-01     1.03849e+03     6.79542e-01     1.22683e+02     2.35192e-01
    9.91960e-01     1.03746e+03     8.96641e-01     1.22163e+02     2.96082e-01
    9.96055e-01     1.03613e+03     5.75007e-01     1.21568e+02     3.54449e-01
    1.00015e+00     1.03436e+03     4.07570e-01     1.20641e+02     4.00072e-01
    1.00424e+00     1.03241e+03     9.85972e-01     1.19893e+02     3.38241e-01
    1.00832e+00     1.03074e+03     1.04820e+00     1.18987e+02     1.98258e-01
    1.01242e+00     1.02966e+03     1.15782e+00     1.18395e+02     2.84315e-01
    1.01651e+00     1.02719e+03     1.17631e+00     1.18190e+02     3.48139e-01
    1.02059e+00     1.02634e+03     7.28903e-01     1.17096e+02     2.79916e-01
    1.02468e+00     1.02470e+03     5.27066e-01     1.16559e+02     5.23088e-01
    1.02878e+00     1.02317e+03     5.20036e-01     1.15698e+02     2.53623e-01
    1.03287e+00     1.02154e+03     5.46692e-01     1.15229e+02     3.47745e-01
    1.03695e+00     1.02011e+03     8.69455e-01     1.14332e+02     1.36225e-01
    1.04105e+00     1.01751e+03     8.21451e-01     1.13818e+02     2.59843e-01
    1.04515e+00     1.01677e+03     4.36827e-01     1.12891e+02     2.38004e-01
    1.04923e+00     1.01548e+03     7.93096e-01     1.12754e+02     2.94479e-01
    1.05332e+00     1.01325e+03     5.33275e-01     1.11608e+02     2.13866e-01
    1.05741e+00     1.01226e+03     3.86304e-01     1.11199e+02     3.24592e-01
    1.06150e+00     1.01059e+03     5.05099e-01     1.10649e+02     2.39621e-01
    1.06559e+00     1.00976e+03     4.82560e-01     1.10188e+02     1.10156e-01
    1.06968e+00     1.00730e+03     7.63471e-01     1.09117e+02     1.56107e-01
    1.07377e+00     1.00597e+03     9.01455e-01     1.08590e+02     3.37989e-01
    1.07786e+00     1.00406e+03     3.38860e-01     1.08151e+02     1.50843e-01
    1.08195e+00     1.00327e+03     6.77368e-01     1.07789e+02     3.17763e-01
    1.08605e+00     1.00138e+03     7.52252e-01     1.07019e+02     3.34984e-01
    1.09014e+00     1.00008e+03     5.33939e-01     1.06526e+02     2.12296e-01
    1.09422e+00     9.98372e+02     7.97098e-01     1.05680e+02     1.78590e-01
    1.09832e+00     9.96472e+02     6.11008e-01     1.05407e+02     3.59204e-01
    1.10242e+00     9.96058e+02     5.16794e-01     1.04655e+02     2.85862e-01
    1.10650e+00     9.93963e+02     1.24563e+00     1.03823e+02     2.97019e-01
    1.11059e+00     9.92509e+02     2.90815e-01     1.03403e+02     2.65825e-01
    1.11468e+00     9.91297e+02     5.07401e-01     1.02896e+02     1.51777e-01
    1.11878e+00     9.90810e+02     4.65182e-01     1.02540e+02     1.52699e-01
    1.12287e+00     9.87951e+02     3.60361e-01     1.02228e+02     1.84275e-01
    1.12695e+00     9.86973e+02     5.13656e-01     1.01387e+02     9.03232e-02
    1.13105e+00     9.85825e+02     6.66246e-01     1.00934e+02     2.19880e-01
    1.13514e+00     9.83691e+02     6.84519e-01     1.00223e+02     2.38884e-01
    1.13922e+00     9.82201e+02     1.06625e+00     9.98256e+01     1.68488e-01
    1.14331e+00     9.81098e+02     3.79277e-01     9.95182e+01     2.83647e-01
    1.14741e+00     9.78944e+02     5.66974e-01     9.89521e+01     4.31564e-01
    1.15150e+00     9.77952e+02     4.05505e-01     9.85455e+01     1.75985e-01
    1.15559e+00     9.76859e+02     7.69320e-01     9.81770e+01     1.60188e-01
    1.15968e+00     9.75120e+02     4.81716e-01     9.76127e+01     1.21803e-01
    1.16377e+00     9.73225e+02     8.19136e-01     9.70168e+01     2.16660e-01
    1.16786e+00     9.72134e+02     5.33763e-01     9.60751e+01     1.98947e-01
    1.17195e+00     9.70632e+02     6.07116e-01     9.60056e+01     2.05993e-01
    1.17604e+00     9.69391e+02     5.95210e-01     9.56269e+01     1.63314e-01
    1.18013e+00     9.68659e+02     4.68936e-01     9.47423e+01     1.67927e-01
    1.18422e+00     9.66494e+02     3.39723e-01     9.47143e+01     2.76857e-01
    1.18831e+00     9.66302e+02     7.41975e-01     9.42570e+01     2.17185e-01
    1.19240e+00     9.64315e+02     3.91078e-01     9.37131e+01     2.14719e-01
    1.19649e+00     9.62434e+02     6.61418e-01     9.32523e+01     1.64309e-01
    1.20059e+00     9.61410e+02     5.65479e-01     9.28764e+01     2.60222e-01
    1.20468e+00     9.60443e+02     6.65036e-01     9.22793e+01     1.90028e-01
    1.20877e+00     9.57730e+02     3.38123e-01     9.15769e+01     2.00359e-01
    1.21286e+00     9.57504e+02     3.28311e-01     9.16817e+01     1.34472e-01
    1.21695e+00     9.56242e+02     8.17609e-01     9.11342e+01     1.98632e-01
    1.22104e+00     9.54837e+02     6.18725e-01     9.06213e+01     2.37451e-01
    1.22513e+00     9.53417e+02     1.09424e+00     9.03536e+01     1.47859e-01
    1.22922e+00     9.52177e+02     6.29551e-01     9.00096e+01     2.02128e-01
    1.23330e+00     9.50676e+02     4.97699e-01     8.95344e+01     1.18317e-01
    1.23740e+00     9.48977e+02     7.19996e-01     8.88370e+01     2.79330e-01
    1.24149e+00     9.47044e+02     6.56724e-01     8.85364e+01     1.36954e-01
    1.24558e+00     9.45829e+02     5.98330e-01     8.83018e+01     1.10483e-01
    1.24967e+00     9.45548e+02     5.14588e-01     8.78607e+01     3.15259e-01
    1.25376e+00     9.43849e+02     8.72433e-01     8.76814e+01     1.44982e-01
    1.25785e+00     9.42616e+02     4.18753e-01     8.69003e+01     1.75975e-01
    1.26194e+00     9.41151e+02     5.63489e-01     8.66028e+01     2.51609e-01
    1.26603e+00     9.39676e+02     1.20061e+00     8.64309e+01     2.36078e-01
    1.27012e+00     9.38100e+02     5.79292e-01     8.56544e+01     2.28264e-01
    1.27422e+00     9.36565e+02     4.48882e-01     8.55837e+01     1.63475e-01
    1.27831e+00     9.35351e+02     4.96032e-01     8.50717e+01     1.14812e-01
    1.28240e+00     9.34811e+02     3.14574e-01     8.49388e+01     7.53035e-02
    1.28649e+00     9.33276e+02     4.75449e-01     8.46901e+01     1.71977e-01
    1.29058e+00     9.31634e+02     6.37688e-01     8.42681e+01     3.14680e-01
    1.29467e+00     9.31003e+02     7.84914e-01     8.38771e+01     1.55272e-01
    1.29876e+00     9.28932e+02     1.03947e+00     8.33382e+01     1.56945e-01
    1.30285e+00     9.27307e+02     3.04879e-01     8.32877e+01     2.09439e-01
    1.30694e+00     9.27035e+02     5.22852e-01     8.28298e+01     2.31585e-01
    1.31103e+00     9.24574e+02     7.15567e-01     8.24781e+01     1.88233e-01
    1.31512e+00     9.24372e+02     5.99135e-01     8.20688e+01     2.38091e-01
    1.31921e+00     9.23021e+02     8.72840e-01     8.18142e+01     1.02785e-01
    1.32331e+00     9.21542e+02     5.18512e-01     8.14904e+01     1.93641e-01
    1.32739e+00     9.20299e+02     6.55064e-01     8.12027e+01     9.64344e-02
    1.33148e+00     9.18789e+02     5.04200e-01     8.05740e+01     1.22544e-01
    1.33558e+00     9.17042e+02     6.55044e-01     8.04675e+01     9.92155e-02
    1.33967e+00     9.16672e+02     4.24834e-01     7.99843e+01     2.07205e-01
    1.34376e+00     9.15102e+02     3.28605e-01     7.99669e+01     1.35409e-01
    1.34785e+00     9.13477e+02     2.79189e-01     7.95818e+01     2.03204e-01
    1.35195e+00     9.12435e+02     5.60426e-01     7.91285e+01     2.03079e-01
    1.35603e+00     9.11109e+02     7.47534e-01     7.91118e+01     1.63580e-01
    1.36011e+00     9.10125e+02     3.63747e-01     7.85933e+01     1.57977e-01
    1.36421e+00     9.08806e+02     3.31343e-01     7.84098e+01     1.24287e-01
    1.36830e+00     9.07514e+02     7.74132e-01     7.79099e+01     1.58292e-01
    1.37239e+00     9.06803e+02     2.02540e-01     7.78811e+01     2.34529e-01
    1.37648e+00     9.04583e+02     4.60191e-01     7.73737e+01     1.42075e-01
