# k, phh, phm/ 
0.0000e+00 0.0000e+00 0.0000e+00
5.7940e-03 2.8121e+04 1.3824e+04
1.0472e-02 2.4589e+04 1.2293e+04
1.4266e-02 3.3801e+04 1.6732e+04
1.8123e-02 4.0749e+04 1.9897e+04
2.2484e-02 3.4608e+04 1.7085e+04
2.6451e-02 3.1360e+04 1.5539e+04
3.0447e-02 3.0434e+04 1.4991e+04
3.4732e-02 3.0694e+04 1.5069e+04
3.8831e-02 2.4136e+04 1.1751e+04
4.2814e-02 2.0798e+04 1.0210e+04
4.6886e-02 1.9297e+04 9.4194e+03
5.0986e-02 1.8590e+04 9.0479e+03
5.5146e-02 1.7536e+04 8.4797e+03
5.9224e-02 1.6969e+04 8.2249e+03
6.3286e-02 1.6512e+04 7.9355e+03
6.7367e-02 1.5828e+04 7.6165e+03
7.1496e-02 1.4400e+04 6.9218e+03
7.5589e-02 1.3921e+04 6.6362e+03
7.9666e-02 1.2986e+04 6.1794e+03
8.3818e-02 1.2140e+04 5.7327e+03
8.7894e-02 1.1184e+04 5.2780e+03
9.1924e-02 1.0521e+04 4.9265e+03
9.6045e-02 9.5144e+03 4.4072e+03
1.0013e-01 9.2443e+03 4.2430e+03
1.0421e-01 8.6155e+03 3.9751e+03
1.0833e-01 8.0774e+03 3.6889e+03
1.1245e-01 7.9865e+03 3.6187e+03
1.1652e-01 7.7992e+03 3.5442e+03
1.2060e-01 7.4896e+03 3.3745e+03
1.2466e-01 7.2399e+03 3.2607e+03
1.2877e-01 7.1091e+03 3.1822e+03
1.3287e-01 6.9952e+03 3.1222e+03
1.3698e-01 6.7237e+03 2.9839e+03
1.4107e-01 6.4315e+03 2.8275e+03
1.4517e-01 6.0740e+03 2.6688e+03
1.4927e-01 5.7303e+03 2.4984e+03
1.5333e-01 5.5114e+03 2.3742e+03
1.5742e-01 5.3068e+03 2.2709e+03
1.6151e-01 5.0544e+03 2.1469e+03
1.6559e-01 5.0298e+03 2.1342e+03
1.6969e-01 4.8086e+03 2.0160e+03
1.7380e-01 4.7363e+03 1.9806e+03
1.7790e-01 4.5540e+03 1.9027e+03
1.8200e-01 4.4472e+03 1.8495e+03
1.8609e-01 4.3545e+03 1.7911e+03
1.9016e-01 4.3037e+03 1.7635e+03
1.9424e-01 4.1987e+03 1.7139e+03
1.9833e-01 4.1293e+03 1.6763e+03
2.0243e-01 4.0409e+03 1.6353e+03
2.0652e-01 3.9186e+03 1.5773e+03
2.1063e-01 3.8125e+03 1.5241e+03
2.1472e-01 3.7490e+03 1.4855e+03
2.1883e-01 3.6058e+03 1.4231e+03
2.2290e-01 3.4897e+03 1.3659e+03
2.2699e-01 3.4534e+03 1.3358e+03
2.3108e-01 3.3856e+03 1.3088e+03
2.3515e-01 3.2521e+03 1.2507e+03
2.3924e-01 3.1891e+03 1.2211e+03
2.4334e-01 3.2121e+03 1.2212e+03
2.4744e-01 3.1478e+03 1.1857e+03
2.5154e-01 3.0637e+03 1.1553e+03
2.5561e-01 3.0497e+03 1.1375e+03
2.5972e-01 2.9690e+03 1.1084e+03
2.6381e-01 2.9459e+03 1.0920e+03
2.6790e-01 2.8701e+03 1.0529e+03
2.7199e-01 2.8309e+03 1.0343e+03
2.7607e-01 2.7756e+03 1.0123e+03
2.8017e-01 2.7447e+03 9.9338e+02
2.8427e-01 2.7148e+03 9.7972e+02
2.8835e-01 2.6478e+03 9.5080e+02
2.9243e-01 2.6048e+03 9.2596e+02
2.9651e-01 2.5578e+03 9.0350e+02
3.0063e-01 2.5363e+03 8.9332e+02
3.0473e-01 2.4960e+03 8.7118e+02
3.0882e-01 2.4698e+03 8.6058e+02
3.1292e-01 2.4467e+03 8.4759e+02
3.1700e-01 2.3997e+03 8.2819e+02
3.2108e-01 2.3677e+03 8.1084e+02
3.2517e-01 2.3687e+03 8.0530e+02
3.2925e-01 2.3297e+03 7.9140e+02
3.3333e-01 2.2786e+03 7.6568e+02
3.3744e-01 2.2432e+03 7.5314e+02
3.4154e-01 2.2414e+03 7.4571e+02
3.4562e-01 2.2010e+03 7.3036e+02
3.4972e-01 2.1829e+03 7.2007e+02
3.5382e-01 2.1544e+03 7.0925e+02
3.5791e-01 2.1211e+03 6.9644e+02
3.6198e-01 2.0989e+03 6.8369e+02
3.6607e-01 2.0756e+03 6.7420e+02
3.7019e-01 2.0557e+03 6.6107e+02
3.7428e-01 2.0516e+03 6.5873e+02
3.7836e-01 2.0019e+03 6.4164e+02
3.8245e-01 1.9872e+03 6.3135e+02
3.8653e-01 1.9979e+03 6.3068e+02
3.9062e-01 1.9626e+03 6.1683e+02
3.9471e-01 1.9341e+03 6.0503e+02
3.9879e-01 1.9353e+03 6.0171e+02
4.0290e-01 1.9120e+03 5.9195e+02
4.0699e-01 1.8820e+03 5.8025e+02
4.1107e-01 1.8743e+03 5.7456e+02
4.1517e-01 1.8578e+03 5.6657e+02
4.1926e-01 1.8364e+03 5.5718e+02
4.2335e-01 1.8171e+03 5.4963e+02
4.2745e-01 1.8160e+03 5.4633e+02
4.3153e-01 1.7935e+03 5.3791e+02
4.3562e-01 1.7838e+03 5.3377e+02
4.3972e-01 1.7695e+03 5.2537e+02
4.4380e-01 1.7603e+03 5.2066e+02
4.4789e-01 1.7484e+03 5.1450e+02
4.5198e-01 1.7230e+03 5.0470e+02
4.5607e-01 1.7095e+03 4.9902e+02
4.6017e-01 1.7096e+03 4.9685e+02
4.6426e-01 1.6880e+03 4.8816e+02
4.6835e-01 1.6844e+03 4.8361e+02
4.7245e-01 1.6668e+03 4.7832e+02
4.7654e-01 1.6568e+03 4.7311e+02
4.8063e-01 1.6390e+03 4.6665e+02
4.8472e-01 1.6299e+03 4.5923e+02
4.8879e-01 1.6260e+03 4.5839e+02
4.9289e-01 1.6024e+03 4.5026e+02
4.9698e-01 1.5962e+03 4.4581e+02
5.0107e-01 1.5880e+03 4.4038e+02
5.0517e-01 1.5779e+03 4.3658e+02
5.0927e-01 1.5661e+03 4.3317e+02
5.1337e-01 1.5601e+03 4.2975e+02
5.1744e-01 1.5390e+03 4.2175e+02
5.2152e-01 1.5443e+03 4.2081e+02
5.2561e-01 1.5299e+03 4.1517e+02
5.2971e-01 1.5157e+03 4.1085e+02
5.3380e-01 1.5097e+03 4.0681e+02
5.3789e-01 1.5115e+03 4.0604e+02
5.4199e-01 1.4959e+03 4.0052e+02
5.4609e-01 1.4875e+03 3.9549e+02
5.5017e-01 1.4819e+03 3.9325e+02
5.5425e-01 1.4624e+03 3.8567e+02
5.5835e-01 1.4588e+03 3.8354e+02
5.6244e-01 1.4562e+03 3.8206e+02
5.6653e-01 1.4463e+03 3.7753e+02
5.7062e-01 1.4301e+03 3.7178e+02
5.7471e-01 1.4225e+03 3.6837e+02
5.7880e-01 1.4289e+03 3.6964e+02
5.8288e-01 1.4144e+03 3.6394e+02
5.8698e-01 1.4160e+03 3.6288e+02
5.9107e-01 1.3980e+03 3.5784e+02
5.9517e-01 1.3931e+03 3.5431e+02
5.9926e-01 1.3918e+03 3.5248e+02
6.0335e-01 1.3843e+03 3.4914e+02
6.0745e-01 1.3734e+03 3.4596e+02
6.1154e-01 1.3636e+03 3.4180e+02
6.1562e-01 1.3635e+03 3.4148e+02
6.1970e-01 1.3538e+03 3.3797e+02
6.2379e-01 1.3528e+03 3.3583e+02
6.2789e-01 1.3496e+03 3.3430e+02
6.3199e-01 1.3355e+03 3.2915e+02
6.3607e-01 1.3319e+03 3.2650e+02
6.4016e-01 1.3281e+03 3.2392e+02
6.4424e-01 1.3177e+03 3.2200e+02
6.4834e-01 1.3130e+03 3.1908e+02
6.5243e-01 1.3093e+03 3.1763e+02
6.5651e-01 1.3067e+03 3.1570e+02
6.6061e-01 1.2953e+03 3.1145e+02
6.6471e-01 1.2968e+03 3.1115e+02
6.6880e-01 1.2829e+03 3.0733e+02
6.7289e-01 1.2833e+03 3.0524e+02
6.7698e-01 1.2797e+03 3.0355e+02
6.8107e-01 1.2754e+03 3.0187e+02
6.8516e-01 1.2686e+03 2.9954e+02
6.8925e-01 1.2599e+03 2.9604e+02
6.9334e-01 1.2635e+03 2.9588e+02
6.9743e-01 1.2597e+03 2.9377e+02
7.0153e-01 1.2470e+03 2.9080e+02
7.0562e-01 1.2446e+03 2.8899e+02
7.0971e-01 1.2367e+03 2.8634e+02
7.1380e-01 1.2311e+03 2.8386e+02
7.1789e-01 1.2282e+03 2.8250e+02
7.2198e-01 1.2249e+03 2.8165e+02
7.2606e-01 1.2256e+03 2.7991e+02
7.3015e-01 1.2188e+03 2.7766e+02
7.3424e-01 1.2183e+03 2.7681e+02
7.3834e-01 1.2051e+03 2.7303e+02
7.4243e-01 1.2035e+03 2.7240e+02
7.4651e-01 1.2097e+03 2.7235e+02
7.5061e-01 1.1953e+03 2.6850e+02
7.5471e-01 1.1926e+03 2.6679e+02
7.5879e-01 1.1867e+03 2.6466e+02
7.6289e-01 1.1854e+03 2.6366e+02
7.6699e-01 1.1796e+03 2.6127e+02
7.7107e-01 1.1778e+03 2.6133e+02
7.7515e-01 1.1733e+03 2.5820e+02
7.7924e-01 1.1698e+03 2.5745e+02
7.8334e-01 1.1697e+03 2.5658e+02
7.8743e-01 1.1657e+03 2.5512e+02
7.9151e-01 1.1635e+03 2.5363e+02
7.9561e-01 1.1529e+03 2.5073e+02
7.9970e-01 1.1559e+03 2.5093e+02
8.0380e-01 1.1484e+03 2.4848e+02
8.0788e-01 1.1435e+03 2.4639e+02
8.1196e-01 1.1420e+03 2.4607e+02
8.1606e-01 1.1385e+03 2.4455e+02
8.2015e-01 1.1354e+03 2.4289e+02
8.2424e-01 1.1287e+03 2.4153e+02
8.2833e-01 1.1263e+03 2.4003e+02
8.3243e-01 1.1264e+03 2.3929e+02
8.3652e-01 1.1219e+03 2.3783e+02
8.4061e-01 1.1196e+03 2.3595e+02
8.4470e-01 1.1107e+03 2.3419e+02
8.4879e-01 1.1088e+03 2.3281e+02
8.5288e-01 1.1097e+03 2.3282e+02
8.5697e-01 1.1094e+03 2.3160e+02
8.6106e-01 1.1030e+03 2.2952e+02
8.6515e-01 1.0999e+03 2.2850e+02
8.6923e-01 1.0997e+03 2.2850e+02
8.7333e-01 1.0925e+03 2.2632e+02
8.7743e-01 1.0924e+03 2.2540e+02
8.8151e-01 1.0887e+03 2.2434e+02
8.8560e-01 1.0861e+03 2.2291e+02
8.8969e-01 1.0823e+03 2.2176e+02
8.9378e-01 1.0824e+03 2.2106e+02
8.9788e-01 1.0741e+03 2.1891e+02
9.0196e-01 1.0748e+03 2.1864e+02
9.0605e-01 1.0746e+03 2.1773e+02
9.1015e-01 1.0668e+03 2.1549e+02
9.1424e-01 1.0675e+03 2.1516e+02
9.1833e-01 1.0630e+03 2.1427e+02
9.2242e-01 1.0589e+03 2.1282e+02
9.2651e-01 1.0569e+03 2.1215e+02
9.3060e-01 1.0546e+03 2.1074e+02
9.3469e-01 1.0514e+03 2.1005e+02
9.3879e-01 1.0519e+03 2.0949e+02
9.4287e-01 1.0472e+03 2.0779e+02
9.4696e-01 1.0463e+03 2.0715e+02
9.5105e-01 1.0441e+03 2.0627e+02
9.5515e-01 1.0404e+03 2.0556e+02
9.5924e-01 1.0361e+03 2.0383e+02
9.6333e-01 1.0343e+03 2.0313e+02
9.6742e-01 1.0345e+03 2.0249e+02
9.7151e-01 1.0284e+03 2.0083e+02
9.7559e-01 1.0288e+03 2.0021e+02
9.7968e-01 1.0268e+03 1.9982e+02
9.8377e-01 1.0237e+03 1.9853e+02
9.8787e-01 1.0221e+03 1.9777e+02
9.9196e-01 1.0152e+03 1.9584e+02
9.9605e-01 1.0145e+03 1.9559e+02
1.0002e+00 1.0150e+03 1.9499e+02
1.0042e+00 1.0108e+03 1.9402e+02
1.0083e+00 1.0087e+03 1.9300e+02
1.0124e+00 1.0070e+03 1.9211e+02
1.0165e+00 1.0034e+03 1.9093e+02
1.0206e+00 1.0043e+03 1.9054e+02
1.0247e+00 9.9978e+02 1.8931e+02
1.0288e+00 9.9881e+02 1.8905e+02
1.0329e+00 9.9582e+02 1.8795e+02
1.0370e+00 9.9217e+02 1.8713e+02
1.0410e+00 9.9095e+02 1.8623e+02
1.0451e+00 9.8794e+02 1.8522e+02
1.0492e+00 9.8691e+02 1.8488e+02
1.0533e+00 9.8239e+02 1.8329e+02
1.0574e+00 9.8303e+02 1.8334e+02
1.0615e+00 9.8044e+02 1.8213e+02
1.0656e+00 9.7865e+02 1.8175e+02
1.0697e+00 9.7656e+02 1.8071e+02
1.0738e+00 9.7581e+02 1.8052e+02
1.0779e+00 9.7097e+02 1.7932e+02
1.0820e+00 9.6834e+02 1.7830e+02
1.0860e+00 9.6771e+02 1.7802e+02
1.0901e+00 9.6471e+02 1.7693e+02
1.0942e+00 9.6313e+02 1.7604e+02
1.0983e+00 9.6188e+02 1.7568e+02
1.1024e+00 9.6224e+02 1.7530e+02
1.1065e+00 9.5776e+02 1.7413e+02
1.1106e+00 9.5686e+02 1.7388e+02
1.1147e+00 9.5520e+02 1.7307e+02
1.1188e+00 9.4968e+02 1.7155e+02
1.1229e+00 9.4936e+02 1.7136e+02
1.1270e+00 9.4636e+02 1.7030e+02
1.1310e+00 9.4766e+02 1.7026e+02
1.1351e+00 9.4625e+02 1.6988e+02
1.1392e+00 9.4565e+02 1.6946e+02
1.1433e+00 9.4046e+02 1.6779e+02
1.1474e+00 9.4054e+02 1.6787e+02
1.1515e+00 9.3776e+02 1.6688e+02
1.1556e+00 9.3621e+02 1.6621e+02
1.1597e+00 9.3649e+02 1.6605e+02
1.1638e+00 9.3490e+02 1.6554e+02
1.1679e+00 9.3070e+02 1.6427e+02
1.1719e+00 9.3049e+02 1.6401e+02
1.1760e+00 9.2985e+02 1.6343e+02
1.1801e+00 9.2630e+02 1.6240e+02
1.1842e+00 9.2574e+02 1.6205e+02
1.1883e+00 9.2353e+02 1.6149e+02
1.1924e+00 9.1933e+02 1.6045e+02
1.1965e+00 9.1864e+02 1.5996e+02
1.2006e+00 9.1873e+02 1.5958e+02
1.2047e+00 9.1606e+02 1.5895e+02
1.2088e+00 9.1254e+02 1.5790e+02
1.2129e+00 9.1073e+02 1.5746e+02
1.2169e+00 9.1052e+02 1.5708e+02
1.2210e+00 9.0686e+02 1.5620e+02
1.2251e+00 9.0746e+02 1.5588e+02
1.2292e+00 9.0507e+02 1.5551e+02
1.2333e+00 9.0409e+02 1.5478e+02
1.2374e+00 9.0135e+02 1.5415e+02
1.2415e+00 9.0004e+02 1.5367e+02
1.2456e+00 8.9830e+02 1.5277e+02
1.2497e+00 8.9823e+02 1.5277e+02
1.2538e+00 8.9628e+02 1.5203e+02
1.2579e+00 8.9501e+02 1.5169e+02
1.2619e+00 8.9186e+02 1.5085e+02
1.2660e+00 8.9137e+02 1.5032e+02
1.2701e+00 8.8774e+02 1.4977e+02
1.2742e+00 8.8877e+02 1.4965e+02
1.2783e+00 8.8649e+02 1.4893e+02
1.2824e+00 8.8392e+02 1.4841e+02
1.2865e+00 8.8237e+02 1.4760e+02
1.2906e+00 8.8278e+02 1.4747e+02
1.2947e+00 8.7912e+02 1.4656e+02
1.2988e+00 8.7834e+02 1.4603e+02
1.3029e+00 8.7784e+02 1.4584e+02
1.3069e+00 8.7491e+02 1.4516e+02
1.3110e+00 8.7395e+02 1.4471e+02
1.3151e+00 8.7056e+02 1.4377e+02
1.3192e+00 8.7063e+02 1.4357e+02
1.3233e+00 8.6727e+02 1.4269e+02
1.3274e+00 8.6494e+02 1.4228e+02
1.3315e+00 8.6586e+02 1.4188e+02
1.3356e+00 8.6467e+02 1.4190e+02
1.3397e+00 8.6226e+02 1.4115e+02
1.3438e+00 8.6193e+02 1.4073e+02
1.3479e+00 8.6136e+02 1.4040e+02
1.3519e+00 8.5781e+02 1.3964e+02
1.3560e+00 8.5757e+02 1.3937e+02
1.3601e+00 8.5644e+02 1.3879e+02
1.3642e+00 8.5498e+02 1.3843e+02
1.3683e+00 8.5165e+02 1.3777e+02
1.3724e+00 8.5142e+02 1.3742e+02
1.3765e+00 8.4953e+02 1.3713e+02
1.3806e+00 8.4923e+02 1.3654e+02
1.3847e+00 8.4725e+02 1.3594e+02
1.3888e+00 8.4542e+02 1.3545e+02
1.3928e+00 8.4337e+02 1.3503e+02
1.3969e+00 8.4264e+02 1.3468e+02
1.4010e+00 8.4212e+02 1.3428e+02
1.4051e+00 8.4021e+02 1.3380e+02
1.4092e+00 8.3955e+02 1.3350e+02
1.4133e+00 8.3838e+02 1.3307e+02
1.4174e+00 8.3542e+02 1.3248e+02
1.4215e+00 8.3577e+02 1.3211e+02
1.4256e+00 8.3220e+02 1.3150e+02
1.4297e+00 8.3217e+02 1.3118e+02
1.4338e+00 8.3221e+02 1.3084e+02
1.4378e+00 8.2784e+02 1.3031e+02
1.4419e+00 8.2731e+02 1.2985e+02
1.4460e+00 8.2724e+02 1.2950e+02
1.4501e+00 8.2279e+02 1.2873e+02
1.4542e+00 8.2506e+02 1.2890e+02
1.4583e+00 8.2327e+02 1.2829e+02
1.4624e+00 8.2267e+02 1.2821e+02
1.4665e+00 8.2157e+02 1.2776e+02
1.4706e+00 8.1655e+02 1.2653e+02
1.4747e+00 8.1741e+02 1.2666e+02
1.4787e+00 8.1505e+02 1.2592e+02
1.4828e+00 8.1376e+02 1.2543e+02
1.4869e+00 8.1149e+02 1.2516e+02
1.4910e+00 8.1225e+02 1.2492e+02
1.4951e+00 8.1027e+02 1.2460e+02
1.4992e+00 8.1075e+02 1.2453e+02
