# Real space auto- and cross-spectra.
# z=3.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     6.83660e+04     1.05732e+04     1.86970e+03
    1.04717e-02     6.70311e+04     9.63203e+03     1.68708e+03
    1.42665e-02     7.50986e+04     1.19353e+04     2.27872e+03
    1.81228e-02     8.56779e+04     1.41372e+04     2.66116e+03
    2.24845e-02     8.26202e+04     1.27125e+04     2.32644e+03
    2.64508e-02     7.58882e+04     1.15908e+04     2.12396e+03
    3.04474e-02     6.83193e+04     1.06698e+04     2.04825e+03
    3.47320e-02     7.07664e+04     1.09506e+04     2.05037e+03
    3.88308e-02     5.80689e+04     8.56723e+03     1.59784e+03
    4.28140e-02     5.16401e+04     7.39138e+03     1.40023e+03
    4.68856e-02     4.88060e+04     6.85477e+03     1.29027e+03
    5.09858e-02     4.83635e+04     6.63129e+03     1.23869e+03
    5.51458e-02     4.55717e+04     6.17388e+03     1.15451e+03
    5.92243e-02     4.46990e+04     6.01350e+03     1.12602e+03
    6.32864e-02     4.47751e+04     5.93046e+03     1.08007e+03
    6.73674e-02     4.27748e+04     5.63588e+03     1.04598e+03
    7.14960e-02     4.02300e+04     5.10097e+03     9.45488e+02
    7.55894e-02     3.86700e+04     4.87443e+03     9.05079e+02
    7.96660e-02     3.68371e+04     4.56223e+03     8.39656e+02
    8.38183e-02     3.53617e+04     4.21359e+03     7.78080e+02
    8.78941e-02     3.36090e+04     3.89680e+03     7.12131e+02
    9.19238e-02     3.31312e+04     3.68765e+03     6.67910e+02
    9.60446e-02     2.97620e+04     3.23289e+03     5.90287e+02
    1.00128e-01     2.96098e+04     3.10541e+03     5.65792e+02
    1.04209e-01     2.82285e+04     2.91754e+03     5.33082e+02
    1.08333e-01     2.75691e+04     2.74477e+03     4.91437e+02
    1.12448e-01     2.66556e+04     2.63716e+03     4.73035e+02
    1.16521e-01     2.71226e+04     2.61757e+03     4.68093e+02
    1.20596e-01     2.53058e+04     2.46429e+03     4.48157e+02
    1.24665e-01     2.55645e+04     2.40161e+03     4.32786e+02
    1.28771e-01     2.52623e+04     2.36248e+03     4.20395e+02
    1.32874e-01     2.44204e+04     2.26949e+03     4.10201e+02
    1.36975e-01     2.41946e+04     2.18876e+03     3.91548e+02
    1.41075e-01     2.36215e+04     2.07524e+03     3.68373e+02
    1.45172e-01     2.29390e+04     1.96645e+03     3.47695e+02
    1.49268e-01     2.20895e+04     1.83312e+03     3.21082e+02
    1.53330e-01     2.15070e+04     1.72511e+03     3.05648e+02
    1.57416e-01     2.13194e+04     1.66992e+03     2.89562e+02
    1.61514e-01     2.03926e+04     1.55795e+03     2.70355e+02
    1.65592e-01     2.07657e+04     1.57783e+03     2.69518e+02
    1.69693e-01     1.98515e+04     1.43943e+03     2.50110e+02
    1.73803e-01     1.98273e+04     1.42697e+03     2.45115e+02
    1.77905e-01     1.98054e+04     1.39426e+03     2.38290e+02
    1.82001e-01     1.89970e+04     1.33419e+03     2.31699e+02
    1.86092e-01     1.87006e+04     1.28123e+03     2.21536e+02
    1.90161e-01     1.91861e+04     1.30557e+03     2.18404e+02
    1.94237e-01     1.86426e+04     1.24796e+03     2.12408e+02
    1.98334e-01     1.84082e+04     1.21161e+03     2.07374e+02
    2.02427e-01     1.84864e+04     1.18376e+03     1.98972e+02
    2.06523e-01     1.79117e+04     1.13831e+03     1.91976e+02
    2.10626e-01     1.80030e+04     1.12325e+03     1.86440e+02
    2.14724e-01     1.76531e+04     1.06401e+03     1.77094e+02
    2.18827e-01     1.74516e+04     1.03426e+03     1.70145e+02
    2.22903e-01     1.70638e+04     9.78371e+02     1.62129e+02
    2.26990e-01     1.70458e+04     9.54480e+02     1.55624e+02
    2.31084e-01     1.66013e+04     9.15997e+02     1.50751e+02
    2.35153e-01     1.66269e+04     8.93847e+02     1.47129e+02
    2.39244e-01     1.64314e+04     8.63698e+02     1.40938e+02
    2.43338e-01     1.65192e+04     8.73848e+02     1.40916e+02
    2.47445e-01     1.61445e+04     8.44491e+02     1.37104e+02
    2.51539e-01     1.61307e+04     8.30418e+02     1.33844e+02
    2.55609e-01     1.59372e+04     8.10968e+02     1.30453e+02
    2.59718e-01     1.59551e+04     7.99349e+02     1.27025e+02
    2.63814e-01     1.59509e+04     7.89260e+02     1.24562e+02
    2.67904e-01     1.55471e+04     7.41362e+02     1.19519e+02
    2.71993e-01     1.54913e+04     7.39737e+02     1.16611e+02
