# k, phh, phm/ 
5.7062e-01 1.4588e+03 3.7765e+02
5.7471e-01 1.4469e+03 3.7236e+02
5.7880e-01 1.4330e+03 3.6765e+02
5.8288e-01 1.4332e+03 3.6581e+02
5.8698e-01 1.4236e+03 3.6218e+02
5.9107e-01 1.4224e+03 3.6013e+02
5.9517e-01 1.4162e+03 3.5742e+02
5.9926e-01 1.4011e+03 3.5315e+02
6.0335e-01 1.3913e+03 3.4918e+02
6.0745e-01 1.3912e+03 3.4804e+02
6.1154e-01 1.3889e+03 3.4530e+02
6.1562e-01 1.3832e+03 3.4254e+02
6.1970e-01 1.3675e+03 3.3694e+02
6.2379e-01 1.3597e+03 3.3561e+02
6.2789e-01 1.3645e+03 3.3591e+02
6.3199e-01 1.3542e+03 3.3062e+02
6.3607e-01 1.3475e+03 3.2836e+02
6.4016e-01 1.3387e+03 3.2563e+02
6.4424e-01 1.3361e+03 3.2281e+02
6.4834e-01 1.3297e+03 3.2038e+02
6.5243e-01 1.3245e+03 3.1849e+02
6.5651e-01 1.3272e+03 3.1707e+02
6.6061e-01 1.3084e+03 3.1248e+02
6.6471e-01 1.3096e+03 3.1205e+02
6.6880e-01 1.3015e+03 3.0844e+02
6.7289e-01 1.2983e+03 3.0692e+02
6.7698e-01 1.2887e+03 3.0386e+02
6.8107e-01 1.2863e+03 3.0242e+02
6.8516e-01 1.2841e+03 3.0064e+02
6.8925e-01 1.2762e+03 2.9781e+02
6.9334e-01 1.2699e+03 2.9556e+02
6.9743e-01 1.2655e+03 2.9415e+02
7.0153e-01 1.2665e+03 2.9187e+02
7.0562e-01 1.2610e+03 2.9067e+02
7.0971e-01 1.2559e+03 2.8852e+02
7.1380e-01 1.2512e+03 2.8619e+02
7.1789e-01 1.2441e+03 2.8321e+02
7.2198e-01 1.2391e+03 2.8155e+02
7.2606e-01 1.2391e+03 2.8112e+02
7.3015e-01 1.2307e+03 2.7788e+02
7.3424e-01 1.2258e+03 2.7635e+02
7.3834e-01 1.2263e+03 2.7655e+02
7.4243e-01 1.2142e+03 2.7293e+02
7.4651e-01 1.2172e+03 2.7205e+02
7.5061e-01 1.2138e+03 2.7034e+02
7.5471e-01 1.2037e+03 2.6720e+02
7.5879e-01 1.2034e+03 2.6635e+02
7.6289e-01 1.1935e+03 2.6373e+02
7.6699e-01 1.1977e+03 2.6381e+02
7.7107e-01 1.1934e+03 2.6199e+02
7.7515e-01 1.1867e+03 2.5952e+02
7.7924e-01 1.1821e+03 2.5792e+02
7.8334e-01 1.1794e+03 2.5693e+02
7.8743e-01 1.1803e+03 2.5594e+02
7.9151e-01 1.1699e+03 2.5254e+02
7.9561e-01 1.1681e+03 2.5163e+02
7.9970e-01 1.1637e+03 2.5052e+02
8.0380e-01 1.1657e+03 2.5002e+02
8.0788e-01 1.1584e+03 2.4840e+02
8.1196e-01 1.1544e+03 2.4687e+02
8.1606e-01 1.1556e+03 2.4570e+02
8.2015e-01 1.1441e+03 2.4289e+02
8.2424e-01 1.1424e+03 2.4148e+02
8.2833e-01 1.1443e+03 2.4169e+02
8.3243e-01 1.1399e+03 2.4008e+02
8.3652e-01 1.1340e+03 2.3779e+02
8.4061e-01 1.1301e+03 2.3634e+02
8.4470e-01 1.1305e+03 2.3623e+02
8.4879e-01 1.1219e+03 2.3371e+02
8.5288e-01 1.1232e+03 2.3363e+02
8.5697e-01 1.1186e+03 2.3243e+02
8.6106e-01 1.1164e+03 2.3093e+02
8.6515e-01 1.1106e+03 2.2948e+02
8.6923e-01 1.1092e+03 2.2838e+02
8.7333e-01 1.1071e+03 2.2702e+02
8.7743e-01 1.1050e+03 2.2595e+02
8.8151e-01 1.1013e+03 2.2449e+02
8.8560e-01 1.1012e+03 2.2448e+02
8.8969e-01 1.0968e+03 2.2295e+02
8.9378e-01 1.0933e+03 2.2148e+02
8.9788e-01 1.0895e+03 2.2018e+02
9.0196e-01 1.0866e+03 2.1872e+02
9.0605e-01 1.0869e+03 2.1885e+02
9.1015e-01 1.0814e+03 2.1717e+02
9.1424e-01 1.0796e+03 2.1577e+02
9.1833e-01 1.0789e+03 2.1520e+02
9.2242e-01 1.0764e+03 2.1443e+02
9.2651e-01 1.0720e+03 2.1286e+02
9.3060e-01 1.0667e+03 2.1167e+02
9.3469e-01 1.0656e+03 2.1104e+02
9.3879e-01 1.0626e+03 2.0933e+02
9.4287e-01 1.0576e+03 2.0800e+02
9.4696e-01 1.0559e+03 2.0764e+02
9.5105e-01 1.0581e+03 2.0682e+02
9.5515e-01 1.0490e+03 2.0526e+02
9.5924e-01 1.0462e+03 2.0405e+02
9.6333e-01 1.0491e+03 2.0411e+02
9.6742e-01 1.0435e+03 2.0288e+02
9.7151e-01 1.0431e+03 2.0204e+02
9.7559e-01 1.0383e+03 2.0069e+02
9.7968e-01 1.0373e+03 2.0048e+02
9.8377e-01 1.0352e+03 1.9913e+02
9.8787e-01 1.0334e+03 1.9817e+02
9.9196e-01 1.0304e+03 1.9711e+02
9.9605e-01 1.0308e+03 1.9645e+02
1.0002e+00 1.0259e+03 1.9543e+02
1.0042e+00 1.0245e+03 1.9466e+02
1.0083e+00 1.0202e+03 1.9397e+02
1.0124e+00 1.0170e+03 1.9233e+02
1.0165e+00 1.0178e+03 1.9274e+02
1.0206e+00 1.0178e+03 1.9215e+02
1.0247e+00 1.0142e+03 1.9113e+02
1.0288e+00 1.0099e+03 1.8949e+02
1.0329e+00 1.0077e+03 1.8880e+02
1.0370e+00 1.0063e+03 1.8813e+02
1.0410e+00 1.0023e+03 1.8690e+02
1.0451e+00 1.0016e+03 1.8619e+02
1.0492e+00 9.9863e+02 1.8525e+02
1.0533e+00 9.9915e+02 1.8525e+02
1.0574e+00 9.9398e+02 1.8385e+02
1.0615e+00 9.9725e+02 1.8379e+02
1.0656e+00 9.8964e+02 1.8214e+02
1.0697e+00 9.8985e+02 1.8173e+02
1.0738e+00 9.8726e+02 1.8082e+02
1.0779e+00 9.8276e+02 1.7972e+02
1.0820e+00 9.8266e+02 1.7924e+02
1.0860e+00 9.7946e+02 1.7843e+02
1.0901e+00 9.7978e+02 1.7772e+02
1.0942e+00 9.8035e+02 1.7752e+02
1.0983e+00 9.7719e+02 1.7697e+02
1.1024e+00 9.7297e+02 1.7575e+02
1.1065e+00 9.7400e+02 1.7551e+02
1.1106e+00 9.6943e+02 1.7473e+02
1.1147e+00 9.6633e+02 1.7347e+02
1.1188e+00 9.6411e+02 1.7284e+02
1.1229e+00 9.6523e+02 1.7300e+02
1.1270e+00 9.6273e+02 1.7193e+02
1.1310e+00 9.5736e+02 1.7088e+02
1.1351e+00 9.5902e+02 1.7068e+02
1.1392e+00 9.5755e+02 1.6992e+02
1.1433e+00 9.5446e+02 1.6906e+02
1.1474e+00 9.5567e+02 1.6893e+02
1.1515e+00 9.5099e+02 1.6752e+02
1.1556e+00 9.5120e+02 1.6740e+02
1.1597e+00 9.4617e+02 1.6652e+02
1.1638e+00 9.4570e+02 1.6599e+02
1.1679e+00 9.4567e+02 1.6608e+02
1.1719e+00 9.4370e+02 1.6491e+02
1.1760e+00 9.3944e+02 1.6368e+02
1.1801e+00 9.4032e+02 1.6393e+02
1.1842e+00 9.3591e+02 1.6255e+02
1.1883e+00 9.3775e+02 1.6270e+02
1.1924e+00 9.3440e+02 1.6167e+02
1.1965e+00 9.3090e+02 1.6074e+02
1.2006e+00 9.2860e+02 1.6025e+02
1.2047e+00 9.2888e+02 1.5998e+02
1.2088e+00 9.2574e+02 1.5912e+02
1.2129e+00 9.2434e+02 1.5853e+02
1.2169e+00 9.2251e+02 1.5763e+02
1.2210e+00 9.2098e+02 1.5742e+02
1.2251e+00 9.2077e+02 1.5700e+02
1.2292e+00 9.1903e+02 1.5626e+02
1.2333e+00 9.1691e+02 1.5579e+02
1.2374e+00 9.1450e+02 1.5495e+02
1.2415e+00 9.1118e+02 1.5428e+02
1.2456e+00 9.0996e+02 1.5380e+02
1.2497e+00 9.1194e+02 1.5378e+02
1.2538e+00 9.0887e+02 1.5299e+02
1.2579e+00 9.0742e+02 1.5262e+02
1.2619e+00 9.0511e+02 1.5199e+02
1.2660e+00 9.0254e+02 1.5141e+02
1.2701e+00 9.0316e+02 1.5099e+02
1.2742e+00 9.0034e+02 1.5026e+02
1.2783e+00 8.9747e+02 1.4945e+02
1.2824e+00 8.9676e+02 1.4917e+02
1.2865e+00 8.9492e+02 1.4865e+02
1.2906e+00 8.9299e+02 1.4786e+02
1.2947e+00 8.9167e+02 1.4757e+02
1.2988e+00 8.9271e+02 1.4741e+02
1.3029e+00 8.9058e+02 1.4656e+02
1.3069e+00 8.8685e+02 1.4607e+02
1.3110e+00 8.8797e+02 1.4599e+02
1.3151e+00 8.8346e+02 1.4486e+02
1.3192e+00 8.8251e+02 1.4433e+02
1.3233e+00 8.8085e+02 1.4390e+02
1.3274e+00 8.7926e+02 1.4333e+02
1.3315e+00 8.7976e+02 1.4328e+02
1.3356e+00 8.7739e+02 1.4263e+02
1.3397e+00 8.7692e+02 1.4234e+02
1.3438e+00 8.7471e+02 1.4154e+02
1.3479e+00 8.7255e+02 1.4104e+02
1.3519e+00 8.7227e+02 1.4077e+02
1.3560e+00 8.7131e+02 1.4053e+02
1.3601e+00 8.6798e+02 1.3975e+02
1.3642e+00 8.6600e+02 1.3919e+02
1.3683e+00 8.6501e+02 1.3850e+02
1.3724e+00 8.6554e+02 1.3867e+02
1.3765e+00 8.6282e+02 1.3795e+02
1.3806e+00 8.6086e+02 1.3743e+02
1.3847e+00 8.5951e+02 1.3700e+02
1.3888e+00 8.5908e+02 1.3664e+02
1.3928e+00 8.5687e+02 1.3588e+02
1.3969e+00 8.5730e+02 1.3576e+02
1.4010e+00 8.5444e+02 1.3508e+02
1.4051e+00 8.5286e+02 1.3443e+02
1.4092e+00 8.4962e+02 1.3396e+02
1.4133e+00 8.4923e+02 1.3373e+02
1.4174e+00 8.4816e+02 1.3330e+02
1.4215e+00 8.4824e+02 1.3313e+02
1.4256e+00 8.4692e+02 1.3264e+02
1.4297e+00 8.4575e+02 1.3218e+02
1.4338e+00 8.4288e+02 1.3156e+02
1.4378e+00 8.4253e+02 1.3137e+02
1.4419e+00 8.4076e+02 1.3076e+02
1.4460e+00 8.3799e+02 1.3021e+02
1.4501e+00 8.3666e+02 1.2975e+02
1.4542e+00 8.3634e+02 1.2958e+02
1.4583e+00 8.3643e+02 1.2945e+02
1.4624e+00 8.3405e+02 1.2862e+02
1.4665e+00 8.3140e+02 1.2814e+02
1.4706e+00 8.3122e+02 1.2781e+02
1.4747e+00 8.2874e+02 1.2735e+02
1.4787e+00 8.2957e+02 1.2715e+02
1.4828e+00 8.2807e+02 1.2687e+02
1.4869e+00 8.2630e+02 1.2637e+02
1.4910e+00 8.2382e+02 1.2566e+02
1.4951e+00 8.2251e+02 1.2528e+02
1.4992e+00 8.2253e+02 1.2494e+02
1.5033e+00 8.2040e+02 1.2458e+02
1.5074e+00 8.1897e+02 1.2428e+02
1.5115e+00 8.1851e+02 1.2377e+02
1.5156e+00 8.1446e+02 1.2323e+02
1.5197e+00 8.1427e+02 1.2301e+02
1.5237e+00 8.1473e+02 1.2283e+02
1.5278e+00 8.1094e+02 1.2214e+02
1.5319e+00 8.1049e+02 1.2166e+02
1.5360e+00 8.1051e+02 1.2146e+02
1.5401e+00 8.0891e+02 1.2126e+02
1.5442e+00 8.0631e+02 1.2070e+02
1.5483e+00 8.0544e+02 1.2016e+02
1.5524e+00 8.0461e+02 1.2011e+02
1.5565e+00 8.0286e+02 1.1962e+02
1.5606e+00 8.0340e+02 1.1945e+02
1.5646e+00 8.0041e+02 1.1882e+02
1.5687e+00 7.9893e+02 1.1829e+02
1.5728e+00 7.9789e+02 1.1804e+02
1.5769e+00 7.9666e+02 1.1786e+02
1.5810e+00 7.9613e+02 1.1749e+02
1.5851e+00 7.9378e+02 1.1692e+02
1.5892e+00 7.9350e+02 1.1656e+02
1.5933e+00 7.9026e+02 1.1591e+02
1.5974e+00 7.9063e+02 1.1588e+02
1.6015e+00 7.8932e+02 1.1539e+02
1.6056e+00 7.8668e+02 1.1501e+02
1.6096e+00 7.8587e+02 1.1469e+02
1.6137e+00 7.8457e+02 1.1440e+02
1.6178e+00 7.8539e+02 1.1428e+02
1.6219e+00 7.8259e+02 1.1372e+02
1.6260e+00 7.8256e+02 1.1342e+02
1.6301e+00 7.7935e+02 1.1304e+02
1.6342e+00 7.7847e+02 1.1255e+02
1.6383e+00 7.7716e+02 1.1226e+02
1.6424e+00 7.7676e+02 1.1194e+02
1.6465e+00 7.7539e+02 1.1165e+02
1.6506e+00 7.7448e+02 1.1127e+02
1.6546e+00 7.7201e+02 1.1073e+02
1.6587e+00 7.7176e+02 1.1071e+02
1.6628e+00 7.7101e+02 1.1034e+02
1.6669e+00 7.7003e+02 1.1004e+02
1.6710e+00 7.6801e+02 1.0978e+02
1.6751e+00 7.6639e+02 1.0915e+02
1.6792e+00 7.6712e+02 1.0917e+02
1.6833e+00 7.6446e+02 1.0871e+02
1.6874e+00 7.6168e+02 1.0815e+02
1.6915e+00 7.6077e+02 1.0764e+02
1.6955e+00 7.6070e+02 1.0765e+02
1.6996e+00 7.5941e+02 1.0726e+02
1.7037e+00 7.5756e+02 1.0694e+02
1.7078e+00 7.5637e+02 1.0657e+02
1.7119e+00 7.5597e+02 1.0620e+02
1.7160e+00 7.5254e+02 1.0564e+02
1.7201e+00 7.5442e+02 1.0580e+02
1.7242e+00 7.5026e+02 1.0495e+02
1.7283e+00 7.5089e+02 1.0486e+02
1.7324e+00 7.4862e+02 1.0456e+02
1.7365e+00 7.4937e+02 1.0447e+02
1.7405e+00 7.4712e+02 1.0401e+02
1.7446e+00 7.4721e+02 1.0376e+02
1.7487e+00 7.4567e+02 1.0342e+02
1.7528e+00 7.4398e+02 1.0300e+02
1.7569e+00 7.4312e+02 1.0271e+02
1.7610e+00 7.4160e+02 1.0256e+02
1.7651e+00 7.4090e+02 1.0224e+02
1.7692e+00 7.3960e+02 1.0195e+02
1.7733e+00 7.3879e+02 1.0172e+02
1.7774e+00 7.3695e+02 1.0129e+02
1.7815e+00 7.3667e+02 1.0120e+02
1.7855e+00 7.3390e+02 1.0046e+02
1.7896e+00 7.3308e+02 1.0027e+02
1.7937e+00 7.3293e+02 1.0009e+02
1.7978e+00 7.2922e+02 9.9423e+01
1.8019e+00 7.3044e+02 9.9568e+01
1.8060e+00 7.2845e+02 9.9108e+01
1.8101e+00 7.2536e+02 9.8595e+01
1.8142e+00 7.2634e+02 9.8510e+01
1.8183e+00 7.2563e+02 9.8408e+01
1.8224e+00 7.2473e+02 9.7989e+01
1.8265e+00 7.2296e+02 9.7613e+01
1.8305e+00 7.2144e+02 9.7310e+01
1.8346e+00 7.2171e+02 9.7149e+01
1.8387e+00 7.1753e+02 9.6551e+01
1.8428e+00 7.1807e+02 9.6388e+01
1.8469e+00 7.1712e+02 9.6199e+01
1.8510e+00 7.1689e+02 9.5954e+01
1.8551e+00 7.1396e+02 9.5633e+01
1.8592e+00 7.1309e+02 9.5362e+01
1.8633e+00 7.1177e+02 9.4959e+01
1.8674e+00 7.1100e+02 9.4732e+01
1.8715e+00 7.1048e+02 9.4360e+01
1.8755e+00 7.0902e+02 9.4201e+01
1.8796e+00 7.0696e+02 9.3764e+01
1.8837e+00 7.0597e+02 9.3503e+01
1.8878e+00 7.0566e+02 9.3182e+01
1.8919e+00 7.0446e+02 9.2983e+01
1.8960e+00 7.0370e+02 9.2811e+01
1.9001e+00 7.0190e+02 9.2424e+01
1.9042e+00 7.0074e+02 9.2132e+01
1.9083e+00 6.9944e+02 9.1705e+01
1.9124e+00 6.9802e+02 9.1509e+01
1.9164e+00 6.9675e+02 9.1227e+01
1.9205e+00 6.9612e+02 9.0953e+01
1.9246e+00 6.9394e+02 9.0575e+01
1.9287e+00 6.9344e+02 9.0328e+01
1.9328e+00 6.9291e+02 9.0322e+01
1.9369e+00 6.9143e+02 8.9863e+01
1.9410e+00 6.9089e+02 8.9733e+01
1.9451e+00 6.8991e+02 8.9479e+01
1.9492e+00 6.8827e+02 8.9020e+01
1.9533e+00 6.8712e+02 8.8768e+01
1.9573e+00 6.8548e+02 8.8510e+01
1.9614e+00 6.8498e+02 8.8329e+01
1.9655e+00 6.8430e+02 8.8126e+01
1.9696e+00 6.8255e+02 8.7766e+01
1.9737e+00 6.8143e+02 8.7520e+01
1.9778e+00 6.8031e+02 8.7172e+01
1.9819e+00 6.7952e+02 8.7008e+01
1.9860e+00 6.7795e+02 8.6717e+01
1.9901e+00 6.7661e+02 8.6420e+01
1.9942e+00 6.7579e+02 8.6055e+01
1.9983e+00 6.7445e+02 8.5872e+01
2.0024e+00 6.7450e+02 8.5713e+01
2.0064e+00 6.7223e+02 8.5366e+01
2.0105e+00 6.7142e+02 8.5023e+01
2.0146e+00 6.6936e+02 8.4683e+01
2.0187e+00 6.6892e+02 8.4616e+01
2.0228e+00 6.6769e+02 8.4303e+01
2.0269e+00 6.6648e+02 8.3955e+01
2.0310e+00 6.6527e+02 8.3726e+01
2.0351e+00 6.6423e+02 8.3523e+01
2.0392e+00 6.6251e+02 8.3191e+01
2.0433e+00 6.6376e+02 8.3269e+01
2.0473e+00 6.6136e+02 8.2771e+01
2.0514e+00 6.5911e+02 8.2427e+01
2.0555e+00 6.5963e+02 8.2335e+01
2.0596e+00 6.5581e+02 8.1729e+01
2.0637e+00 6.5654e+02 8.1731e+01
2.0678e+00 6.5517e+02 8.1507e+01
2.0719e+00 6.5488e+02 8.1312e+01
2.0760e+00 6.5269e+02 8.0851e+01
2.0801e+00 6.5168e+02 8.0646e+01
2.0842e+00 6.5070e+02 8.0518e+01
2.0883e+00 6.4990e+02 8.0246e+01
2.0923e+00 6.4882e+02 7.9914e+01
2.0964e+00 6.4744e+02 7.9649e+01
2.1005e+00 6.4764e+02 7.9586e+01
2.1046e+00 6.4573e+02 7.9287e+01
2.1087e+00 6.4470e+02 7.9029e+01
2.1128e+00 6.4356e+02 7.8864e+01
2.1169e+00 6.4333e+02 7.8699e+01
2.1210e+00 6.4182e+02 7.8442e+01
2.1251e+00 6.3983e+02 7.8063e+01
2.1292e+00 6.3865e+02 7.7851e+01
2.1332e+00 6.3756e+02 7.7472e+01
2.1373e+00 6.3628e+02 7.7329e+01
2.1414e+00 6.3565e+02 7.7121e+01
2.1455e+00 6.3436e+02 7.6713e+01
2.1496e+00 6.3353e+02 7.6618e+01
2.1537e+00 6.3154e+02 7.6305e+01
2.1578e+00 6.3200e+02 7.6207e+01
2.1619e+00 6.3019e+02 7.5967e+01
2.1660e+00 6.2898e+02 7.5599e+01
2.1701e+00 6.2745e+02 7.5380e+01
2.1742e+00 6.2667e+02 7.5203e+01
2.1782e+00 6.2548e+02 7.4910e+01
2.1823e+00 6.2472e+02 7.4771e+01
2.1864e+00 6.2440e+02 7.4585e+01
2.1905e+00 6.2339e+02 7.4349e+01
2.1946e+00 6.2097e+02 7.4010e+01
2.1987e+00 6.1988e+02 7.3747e+01
2.2028e+00 6.1873e+02 7.3553e+01
2.2069e+00 6.1756e+02 7.3283e+01
2.2110e+00 6.1629e+02 7.2981e+01
2.2151e+00 6.1596e+02 7.2871e+01
2.2191e+00 6.1491e+02 7.2663e+01
2.2232e+00 6.1413e+02 7.2445e+01
2.2273e+00 6.1274e+02 7.2162e+01
2.2314e+00 6.1050e+02 7.1878e+01
2.2355e+00 6.1013e+02 7.1738e+01
2.2396e+00 6.0891e+02 7.1404e+01
2.2437e+00 6.0839e+02 7.1319e+01
2.2478e+00 6.0694e+02 7.1006e+01
2.2519e+00 6.0641e+02 7.0817e+01
2.2560e+00 6.0470e+02 7.0542e+01
2.2601e+00 6.0388e+02 7.0370e+01
2.2642e+00 6.0286e+02 7.0143e+01
2.2682e+00 6.0192e+02 6.9935e+01
2.2723e+00 6.0062e+02 6.9680e+01
2.2764e+00 5.9920e+02 6.9489e+01
2.2805e+00 5.9841e+02 6.9220e+01
2.2846e+00 5.9850e+02 6.9189e+01
2.2887e+00 5.9508e+02 6.8594e+01
2.2928e+00 5.9463e+02 6.8498e+01
2.2969e+00 5.9417e+02 6.8415e+01
2.3010e+00 5.9260e+02 6.8096e+01
2.3051e+00 5.9192e+02 6.7928e+01
2.3091e+00 5.9125e+02 6.7827e+01
2.3132e+00 5.9025e+02 6.7559e+01
2.3173e+00 5.8885e+02 6.7249e+01
2.3214e+00 5.8769e+02 6.7084e+01
2.3255e+00 5.8634e+02 6.6830e+01
2.3296e+00 5.8621e+02 6.6702e+01
2.3337e+00 5.8540e+02 6.6570e+01
2.3378e+00 5.8411e+02 6.6329e+01
2.3419e+00 5.8242e+02 6.6038e+01
2.3460e+00 5.8088e+02 6.5768e+01
2.3500e+00 5.8034e+02 6.5596e+01
2.3541e+00 5.7914e+02 6.5454e+01
2.3582e+00 5.7732e+02 6.5063e+01
2.3623e+00 5.7705e+02 6.4985e+01
2.3664e+00 5.7630e+02 6.4747e+01
2.3705e+00 5.7461e+02 6.4511e+01
2.3746e+00 5.7359e+02 6.4317e+01
2.3787e+00 5.7369e+02 6.4224e+01
