# Real space auto- and cross-spectra.
# z=0.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.30888e+04     1.70219e+04     1.35545e+04
    1.04717e-02     1.83879e+04     1.43889e+04     1.21890e+04
    1.42665e-02     2.39852e+04     1.75493e+04     1.38015e+04
    1.81228e-02     2.18878e+04     1.71209e+04     1.43315e+04
    2.24845e-02     2.21234e+04     1.71738e+04     1.44421e+04
    2.64508e-02     1.99214e+04     1.53650e+04     1.28678e+04
    3.04474e-02     2.11606e+04     1.63137e+04     1.35735e+04
    3.47320e-02     1.70500e+04     1.27385e+04     1.05206e+04
    3.88308e-02     1.42363e+04     1.06446e+04     8.96206e+03
    4.28140e-02     1.36821e+04     9.99319e+03     8.32837e+03
    4.68856e-02     1.22858e+04     8.94170e+03     7.45045e+03
    5.09858e-02     1.19362e+04     8.59232e+03     7.15017e+03
    5.51458e-02     1.17421e+04     8.39013e+03     6.92471e+03
    5.92243e-02     1.13894e+04     8.11621e+03     6.74347e+03
    6.32864e-02     1.07256e+04     7.62185e+03     6.33679e+03
    6.73674e-02     1.01910e+04     7.22093e+03     6.01321e+03
    7.14960e-02     9.19416e+03     6.46151e+03     5.42394e+03
    7.55894e-02     9.31991e+03     6.46919e+03     5.34126e+03
    7.96660e-02     8.30652e+03     5.71696e+03     4.77410e+03
    8.38183e-02     8.06451e+03     5.52323e+03     4.62683e+03
    8.78941e-02     7.21835e+03     4.79750e+03     4.00461e+03
    9.19238e-02     6.97138e+03     4.60157e+03     3.87751e+03
    9.60446e-02     6.44618e+03     4.16396e+03     3.48359e+03
    1.00128e-01     6.17056e+03     3.93727e+03     3.28037e+03
    1.04209e-01     5.97170e+03     3.80107e+03     3.18195e+03
    1.08333e-01     5.72313e+03     3.57916e+03     2.99468e+03
    1.12448e-01     5.41177e+03     3.37364e+03     2.84798e+03
    1.16521e-01     5.23956e+03     3.21216e+03     2.69107e+03
    1.20596e-01     5.24772e+03     3.20409e+03     2.67467e+03
    1.24665e-01     5.09912e+03     3.09974e+03     2.61397e+03
    1.28771e-01     4.89435e+03     2.94524e+03     2.49307e+03
    1.32874e-01     4.88919e+03     2.91154e+03     2.44233e+03
    1.36975e-01     4.63428e+03     2.75569e+03     2.35141e+03
    1.41075e-01     4.42551e+03     2.59039e+03     2.20629e+03
    1.45172e-01     4.32647e+03     2.48591e+03     2.11841e+03
    1.49268e-01     4.19506e+03     2.38930e+03     2.02980e+03
    1.53330e-01     3.97203e+03     2.22217e+03     1.90395e+03
    1.57416e-01     3.84035e+03     2.10978e+03     1.80773e+03
    1.61514e-01     3.69773e+03     2.01278e+03     1.73577e+03
    1.65592e-01     3.66606e+03     1.95504e+03     1.67916e+03
    1.69693e-01     3.47751e+03     1.84454e+03     1.60358e+03
    1.73803e-01     3.46237e+03     1.81584e+03     1.56726e+03
    1.77905e-01     3.33394e+03     1.72565e+03     1.49713e+03
    1.82001e-01     3.34133e+03     1.71362e+03     1.46967e+03
    1.86092e-01     3.22252e+03     1.63960e+03     1.42561e+03
    1.90161e-01     3.17188e+03     1.61434e+03     1.40800e+03
    1.94237e-01     3.12212e+03     1.55178e+03     1.34855e+03
    1.98334e-01     3.04286e+03     1.49878e+03     1.31055e+03
    2.02427e-01     3.00112e+03     1.44639e+03     1.26325e+03
    2.06523e-01     2.92985e+03     1.41486e+03     1.24155e+03
    2.10626e-01     2.88139e+03     1.35255e+03     1.19405e+03
    2.14724e-01     2.77306e+03     1.30355e+03     1.15825e+03
    2.18827e-01     2.76990e+03     1.27940e+03     1.13585e+03
    2.22903e-01     2.68064e+03     1.22205e+03     1.09239e+03
    2.26990e-01     2.66043e+03     1.20411e+03     1.07076e+03
    2.31084e-01     2.60078e+03     1.15804e+03     1.03146e+03
    2.35153e-01     2.55933e+03     1.12625e+03     1.00280e+03
    2.39244e-01     2.52117e+03     1.09507e+03     9.88862e+02
    2.43338e-01     2.49095e+03     1.07724e+03     9.65888e+02
    2.47445e-01     2.44068e+03     1.04495e+03     9.40159e+02
    2.51539e-01     2.41055e+03     1.01482e+03     9.21594e+02
    2.55609e-01     2.36003e+03     9.88548e+02     9.01081e+02
    2.59718e-01     2.39577e+03     9.82515e+02     8.86286e+02
    2.63814e-01     2.31556e+03     9.47440e+02     8.60290e+02
    2.67904e-01     2.25157e+03     9.06796e+02     8.29934e+02
    2.71993e-01     2.26493e+03     9.00595e+02     8.21840e+02
    2.76068e-01     2.22975e+03     8.85899e+02     8.06922e+02
    2.80171e-01     2.20134e+03     8.59801e+02     7.88823e+02
    2.84268e-01     2.15157e+03     8.26680e+02     7.62510e+02
    2.88346e-01     2.14950e+03     8.21716e+02     7.58177e+02
    2.92426e-01     2.11394e+03     7.92781e+02     7.32904e+02
    2.96514e-01     2.09474e+03     7.83292e+02     7.25192e+02
    3.00627e-01     2.06691e+03     7.60236e+02     7.12138e+02
    3.04729e-01     2.04922e+03     7.46892e+02     6.99450e+02
    3.08821e-01     2.02922e+03     7.40617e+02     6.92474e+02
    3.12919e-01     1.99922e+03     7.13274e+02     6.72571e+02
    3.16999e-01     1.98726e+03     7.03825e+02     6.60165e+02
    3.21078e-01     1.96867e+03     6.89473e+02     6.50243e+02
    3.25167e-01     1.95811e+03     6.73879e+02     6.37481e+02
    3.29247e-01     1.92429e+03     6.61730e+02     6.28064e+02
    3.33333e-01     1.91766e+03     6.48267e+02     6.14934e+02
    3.37443e-01     1.89274e+03     6.35664e+02     6.06691e+02
    3.41545e-01     1.88097e+03     6.23938e+02     5.96020e+02
    3.45625e-01     1.85577e+03     6.14670e+02     5.88588e+02
    3.49715e-01     1.84203e+03     6.01696e+02     5.78881e+02
    3.53817e-01     1.83456e+03     5.90249e+02     5.66614e+02
    3.57906e-01     1.82078e+03     5.78209e+02     5.57558e+02
    3.61975e-01     1.80953e+03     5.68971e+02     5.50118e+02
    3.66071e-01     1.79702e+03     5.62389e+02     5.39132e+02
    3.70189e-01     1.77549e+03     5.49876e+02     5.34343e+02
    3.74277e-01     1.76177e+03     5.37665e+02     5.24521e+02
    3.78356e-01     1.74109e+03     5.27320e+02     5.18244e+02
    3.82448e-01     1.74592e+03     5.26132e+02     5.11400e+02
    3.86535e-01     1.72582e+03     5.09266e+02     5.00907e+02
    3.90624e-01     1.71024e+03     4.99774e+02     4.93722e+02
    3.94706e-01     1.70851e+03     4.98830e+02     4.89461e+02
    3.98794e-01     1.69495e+03     4.89059e+02     4.85280e+02
    4.02896e-01     1.68686e+03     4.83627e+02     4.77111e+02
    4.06986e-01     1.66673e+03     4.69034e+02     4.68155e+02
    4.11069e-01     1.66258e+03     4.68038e+02     4.64989e+02
    4.15170e-01     1.64669e+03     4.56256e+02     4.55965e+02
    4.19263e-01     1.64147e+03     4.48522e+02     4.51306e+02
    4.23353e-01     1.63238e+03     4.44453e+02     4.44131e+02
    4.27447e-01     1.61230e+03     4.33718e+02     4.39008e+02
    4.31534e-01     1.60225e+03     4.27770e+02     4.33576e+02
    4.35624e-01     1.58541e+03     4.20157e+02     4.27753e+02
    4.39718e-01     1.59154e+03     4.13084e+02     4.21252e+02
    4.43804e-01     1.56777e+03     4.09700e+02     4.19768e+02
    4.47892e-01     1.56956e+03     4.04140e+02     4.12878e+02
    4.51977e-01     1.56721e+03     4.00033e+02     4.09848e+02
    4.56067e-01     1.55916e+03     3.96645e+02     4.05000e+02
    4.60165e-01     1.54623e+03     3.87404e+02     4.00937e+02
    4.64260e-01     1.52990e+03     3.81099e+02     3.95610e+02
    4.68355e-01     1.52410e+03     3.76461e+02     3.90009e+02
    4.72450e-01     1.51558e+03     3.70574e+02     3.86065e+02
    4.76540e-01     1.50984e+03     3.64656e+02     3.79789e+02
    4.80633e-01     1.50608e+03     3.61192e+02     3.75333e+02
    4.84718e-01     1.49424e+03     3.55127e+02     3.71788e+02
    4.88794e-01     1.49375e+03     3.51824e+02     3.68490e+02
    4.92888e-01     1.48855e+03     3.49138e+02     3.65993e+02
    4.96984e-01     1.48668e+03     3.46640e+02     3.62932e+02
    5.01073e-01     1.47592e+03     3.43629e+02     3.61180e+02
    5.05169e-01     1.46439e+03     3.33256e+02     3.53525e+02
    5.09268e-01     1.46900e+03     3.34294e+02     3.53299e+02
    5.13369e-01     1.45179e+03     3.25846e+02     3.47858e+02
    5.17441e-01     1.45515e+03     3.24679e+02     3.43893e+02
    5.21516e-01     1.43917e+03     3.19689e+02     3.42131e+02
    5.25611e-01     1.43636e+03     3.14161e+02     3.36439e+02
    5.29706e-01     1.43636e+03     3.14174e+02     3.34294e+02
    5.33801e-01     1.42907e+03     3.08439e+02     3.30789e+02
    5.37888e-01     1.42001e+03     3.05461e+02     3.27954e+02
    5.41985e-01     1.42183e+03     3.01538e+02     3.24852e+02
    5.46091e-01     1.40983e+03     2.96204e+02     3.19859e+02
    5.50174e-01     1.41187e+03     2.96284e+02     3.19265e+02
    5.54252e-01     1.40385e+03     2.90727e+02     3.15255e+02
    5.58346e-01     1.39972e+03     2.89391e+02     3.12541e+02
    5.62439e-01     1.39443e+03     2.84841e+02     3.08196e+02
    5.66527e-01     1.38919e+03     2.82811e+02     3.07788e+02
    5.70616e-01     1.39187e+03     2.78617e+02     3.03690e+02
    5.74707e-01     1.37735e+03     2.76107e+02     3.01968e+02
    5.78798e-01     1.37264e+03     2.73943e+02     2.99405e+02
    5.82883e-01     1.37359e+03     2.70660e+02     2.96079e+02
    5.86977e-01     1.36755e+03     2.66922e+02     2.93807e+02
    5.91070e-01     1.36346e+03     2.63693e+02     2.90542e+02
    5.95166e-01     1.35030e+03     2.60354e+02     2.88619e+02
    5.99260e-01     1.35323e+03     2.60110e+02     2.87845e+02
    6.03349e-01     1.34806e+03     2.56138e+02     2.84173e+02
    6.07445e-01     1.34086e+03     2.50793e+02     2.80919e+02
    6.11543e-01     1.33345e+03     2.49989e+02     2.78298e+02
    6.15623e-01     1.33617e+03     2.48862e+02     2.76849e+02
    6.19704e-01     1.32730e+03     2.45355e+02     2.74331e+02
    6.23792e-01     1.31371e+03     2.41248e+02     2.72343e+02
    6.27891e-01     1.32448e+03     2.41583e+02     2.70906e+02
    6.31991e-01     1.32057e+03     2.38651e+02     2.67787e+02
    6.36073e-01     1.31432e+03     2.35786e+02     2.66655e+02
    6.40158e-01     1.31338e+03     2.34179e+02     2.63286e+02
    6.44244e-01     1.30039e+03     2.30793e+02     2.62663e+02
    6.48338e-01     1.30676e+03     2.30160e+02     2.60586e+02
    6.52432e-01     1.29935e+03     2.29741e+02     2.58376e+02
    6.56514e-01     1.30147e+03     2.26456e+02     2.56852e+02
    6.60609e-01     1.29101e+03     2.23724e+02     2.54001e+02
    6.64712e-01     1.29070e+03     2.21095e+02     2.51467e+02
    6.68801e-01     1.28126e+03     2.18500e+02     2.49225e+02
    6.72890e-01     1.28104e+03     2.17174e+02     2.49110e+02
    6.76984e-01     1.27526e+03     2.14326e+02     2.46886e+02
    6.81074e-01     1.27643e+03     2.13761e+02     2.45101e+02
    6.85160e-01     1.27276e+03     2.12465e+02     2.42872e+02
    6.89246e-01     1.27176e+03     2.10327e+02     2.41294e+02
    6.93336e-01     1.26323e+03     2.09501e+02     2.40534e+02
    6.97434e-01     1.25875e+03     2.05276e+02     2.37370e+02
    7.01528e-01     1.26071e+03     2.03709e+02     2.36524e+02
    7.05618e-01     1.25227e+03     2.03104e+02     2.35158e+02
    7.09708e-01     1.25350e+03     2.01452e+02     2.33050e+02
    7.13796e-01     1.25187e+03     1.98354e+02     2.30723e+02
    7.17892e-01     1.24501e+03     1.97326e+02     2.29656e+02
    7.21982e-01     1.24438e+03     1.97528e+02     2.28065e+02
    7.26059e-01     1.23950e+03     1.94061e+02     2.26579e+02
    7.30145e-01     1.23868e+03     1.93948e+02     2.26131e+02
    7.34240e-01     1.23587e+03     1.91881e+02     2.24451e+02
    7.38340e-01     1.23257e+03     1.90536e+02     2.22519e+02
    7.42427e-01     1.23218e+03     1.88832e+02     2.21134e+02
    7.46511e-01     1.23103e+03     1.87249e+02     2.18754e+02
    7.50614e-01     1.22257e+03     1.85631e+02     2.17837e+02
    7.54706e-01     1.22247e+03     1.85086e+02     2.17076e+02
    7.58795e-01     1.21875e+03     1.81041e+02     2.14718e+02
    7.62888e-01     1.21505e+03     1.80954e+02     2.14158e+02
    7.66986e-01     1.20837e+03     1.77976e+02     2.11364e+02
    7.71073e-01     1.20986e+03     1.77446e+02     2.11193e+02
    7.75153e-01     1.20730e+03     1.77283e+02     2.09740e+02
    7.79241e-01     1.20469e+03     1.76042e+02     2.09450e+02
    7.83335e-01     1.21129e+03     1.75019e+02     2.06919e+02
    7.87426e-01     1.19978e+03     1.72681e+02     2.05655e+02
    7.91513e-01     1.19992e+03     1.71624e+02     2.04784e+02
    7.95606e-01     1.19139e+03     1.69218e+02     2.02816e+02
    7.99702e-01     1.19140e+03     1.67544e+02     2.01979e+02
    8.03798e-01     1.19268e+03     1.67124e+02     2.01183e+02
    8.07879e-01     1.18385e+03     1.64718e+02     1.99207e+02
    8.11963e-01     1.18474e+03     1.66518e+02     1.99126e+02
    8.16059e-01     1.18175e+03     1.63788e+02     1.97038e+02
    8.20152e-01     1.18109e+03     1.62322e+02     1.96055e+02
    8.24242e-01     1.17467e+03     1.60609e+02     1.93991e+02
    8.28331e-01     1.17386e+03     1.58992e+02     1.92909e+02
    8.32425e-01     1.17431e+03     1.58957e+02     1.92021e+02
    8.36516e-01     1.16798e+03     1.57721e+02     1.91090e+02
    8.40610e-01     1.16864e+03     1.56679e+02     1.89928e+02
    8.44704e-01     1.16631e+03     1.55615e+02     1.89452e+02
    8.48790e-01     1.16321e+03     1.54635e+02     1.87990e+02
    8.52876e-01     1.15749e+03     1.54552e+02     1.86987e+02
    8.56967e-01     1.16480e+03     1.54308e+02     1.86266e+02
    8.61059e-01     1.15682e+03     1.51865e+02     1.84991e+02
    8.65147e-01     1.15351e+03     1.50397e+02     1.83530e+02
    8.69235e-01     1.15393e+03     1.49846e+02     1.82244e+02
    8.73334e-01     1.15234e+03     1.48689e+02     1.81438e+02
    8.77429e-01     1.14775e+03     1.46996e+02     1.80074e+02
    8.81512e-01     1.14830e+03     1.46704e+02     1.79171e+02
    8.85601e-01     1.14525e+03     1.45562e+02     1.78669e+02
    8.89691e-01     1.14267e+03     1.44888e+02     1.76829e+02
    8.93784e-01     1.14171e+03     1.44503e+02     1.76392e+02
    8.97875e-01     1.13781e+03     1.43802e+02     1.75813e+02
    9.01960e-01     1.13600e+03     1.41518e+02     1.74134e+02
    9.06054e-01     1.13464e+03     1.42213e+02     1.73779e+02
    9.10146e-01     1.13347e+03     1.40006e+02     1.72697e+02
    9.14237e-01     1.13159e+03     1.40077e+02     1.71703e+02
    9.18331e-01     1.13146e+03     1.38906e+02     1.70709e+02
    9.22421e-01     1.12804e+03     1.37544e+02     1.69638e+02
    9.26509e-01     1.12623e+03     1.36681e+02     1.68386e+02
    9.30598e-01     1.12418e+03     1.36314e+02     1.68296e+02
    9.34692e-01     1.11869e+03     1.34954e+02     1.66703e+02
    9.38787e-01     1.11864e+03     1.34020e+02     1.65777e+02
    9.42873e-01     1.11584e+03     1.34151e+02     1.65247e+02
    9.46961e-01     1.11705e+03     1.33069e+02     1.64675e+02
    9.51054e-01     1.11366e+03     1.32142e+02     1.63325e+02
    9.55150e-01     1.11083e+03     1.30826e+02     1.62123e+02
    9.59240e-01     1.10840e+03     1.31225e+02     1.61160e+02
    9.63327e-01     1.10606e+03     1.29470e+02     1.60866e+02
    9.67420e-01     1.10396e+03     1.29591e+02     1.60466e+02
    9.71506e-01     1.10365e+03     1.28374e+02     1.58725e+02
    9.75588e-01     1.10055e+03     1.27506e+02     1.57923e+02
    9.79678e-01     1.09581e+03     1.25349e+02     1.57241e+02
    9.83773e-01     1.09713e+03     1.26722e+02     1.56761e+02
    9.87866e-01     1.09668e+03     1.25008e+02     1.55563e+02
    9.91960e-01     1.09446e+03     1.24397e+02     1.54772e+02
    9.96055e-01     1.09431e+03     1.23739e+02     1.53870e+02
    1.00015e+00     1.09277e+03     1.22548e+02     1.52874e+02
    1.00424e+00     1.08919e+03     1.22890e+02     1.52649e+02
    1.00832e+00     1.08802e+03     1.21760e+02     1.51684e+02
    1.01242e+00     1.08581e+03     1.21129e+02     1.50735e+02
    1.01651e+00     1.08426e+03     1.19959e+02     1.50344e+02
    1.02059e+00     1.08009e+03     1.19341e+02     1.49194e+02
    1.02468e+00     1.08008e+03     1.19051e+02     1.48024e+02
    1.02878e+00     1.07761e+03     1.18821e+02     1.47621e+02
    1.03287e+00     1.07476e+03     1.17329e+02     1.46432e+02
    1.03695e+00     1.07207e+03     1.17256e+02     1.46167e+02
    1.04105e+00     1.07648e+03     1.17016e+02     1.45506e+02
    1.04515e+00     1.06980e+03     1.15643e+02     1.44568e+02
    1.04923e+00     1.06703e+03     1.15339e+02     1.44137e+02
    1.05332e+00     1.06674e+03     1.15423e+02     1.43552e+02
    1.05741e+00     1.06491e+03     1.14382e+02     1.42489e+02
    1.06150e+00     1.06358e+03     1.13568e+02     1.41865e+02
    1.06559e+00     1.06425e+03     1.13168e+02     1.41137e+02
    1.06968e+00     1.06262e+03     1.12220e+02     1.40331e+02
    1.07377e+00     1.06004e+03     1.11721e+02     1.40171e+02
    1.07786e+00     1.05802e+03     1.10760e+02     1.38642e+02
    1.08195e+00     1.05496e+03     1.10698e+02     1.38231e+02
    1.08605e+00     1.05928e+03     1.11108e+02     1.37702e+02
    1.09014e+00     1.05255e+03     1.09918e+02     1.36969e+02
    1.09422e+00     1.05431e+03     1.08987e+02     1.35842e+02
    1.09832e+00     1.04866e+03     1.08277e+02     1.35420e+02
    1.10242e+00     1.04811e+03     1.07724e+02     1.35007e+02
    1.10650e+00     1.04720e+03     1.07048e+02     1.33705e+02
    1.11059e+00     1.04682e+03     1.07093e+02     1.33540e+02
    1.11468e+00     1.04406e+03     1.06453e+02     1.32985e+02
    1.11878e+00     1.03988e+03     1.05036e+02     1.32159e+02
    1.12287e+00     1.04147e+03     1.05685e+02     1.31895e+02
    1.12695e+00     1.03954e+03     1.05319e+02     1.30847e+02
    1.13105e+00     1.03774e+03     1.03994e+02     1.30410e+02
    1.13514e+00     1.03592e+03     1.04055e+02     1.29653e+02
    1.13922e+00     1.03551e+03     1.03346e+02     1.29047e+02
    1.14331e+00     1.03378e+03     1.03546e+02     1.28347e+02
    1.14741e+00     1.03324e+03     1.03270e+02     1.27753e+02
    1.15150e+00     1.02848e+03     1.02053e+02     1.27048e+02
    1.15559e+00     1.02788e+03     1.01046e+02     1.26432e+02
    1.15968e+00     1.02612e+03     1.00788e+02     1.26029e+02
