# Real space auto- and cross-spectra.
# z=2.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     8.36680e+04     1.29069e+04     2.70498e+03
    1.04717e-02     9.24049e+04     1.63125e+04     3.63313e+03
    1.42665e-02     1.33768e+05     2.47032e+04     5.25737e+03
    1.81228e-02     1.11461e+05     2.08502e+04     4.68740e+03
    2.24845e-02     1.00866e+05     1.80617e+04     4.01397e+03
    2.64508e-02     9.77952e+04     1.73820e+04     3.85078e+03
    3.04474e-02     8.71732e+04     1.50108e+04     3.22355e+03
    3.47320e-02     7.69343e+04     1.29965e+04     2.83530e+03
    3.88308e-02     7.99550e+04     1.29183e+04     2.78089e+03
    4.28140e-02     7.53687e+04     1.20282e+04     2.55135e+03
    4.68856e-02     7.21818e+04     1.14586e+04     2.46834e+03
    5.09858e-02     6.61186e+04     1.01908e+04     2.18819e+03
    5.51458e-02     6.24025e+04     9.49516e+03     2.08343e+03
    5.92243e-02     6.17937e+04     9.15638e+03     1.94182e+03
    6.32864e-02     5.88876e+04     8.62686e+03     1.85112e+03
    6.73674e-02     5.52557e+04     7.93343e+03     1.72098e+03
    7.14960e-02     5.71307e+04     8.07423e+03     1.69980e+03
    7.55894e-02     5.25135e+04     7.31683e+03     1.55538e+03
    7.96660e-02     5.05564e+04     6.75161e+03     1.43796e+03
    8.38183e-02     4.91402e+04     6.44541e+03     1.36963e+03
    8.78941e-02     4.60177e+04     5.93460e+03     1.25198e+03
    9.19238e-02     4.37129e+04     5.27586e+03     1.10282e+03
    9.60446e-02     4.20040e+04     4.94901e+03     1.04279e+03
    1.00128e-01     4.15499e+04     4.79413e+03     9.92887e+02
    1.04209e-01     3.97459e+04     4.41389e+03     9.20416e+02
    1.08333e-01     3.86380e+04     4.14631e+03     8.54774e+02
    1.12448e-01     3.73712e+04     4.01725e+03     8.48591e+02
    1.16521e-01     3.78703e+04     4.01513e+03     8.18233e+02
    1.20596e-01     3.70052e+04     3.83479e+03     7.92063e+02
    1.24665e-01     3.68743e+04     3.67354e+03     7.42236e+02
    1.28771e-01     3.61627e+04     3.67787e+03     7.53560e+02
    1.32874e-01     3.49848e+04     3.52004e+03     7.15025e+02
    1.36975e-01     3.55224e+04     3.44988e+03     6.85817e+02
    1.41075e-01     3.41754e+04     3.23161e+03     6.53713e+02
    1.45172e-01     3.39744e+04     3.08589e+03     6.13366e+02
    1.49268e-01     3.17691e+04     2.83398e+03     5.67919e+02
    1.53330e-01     3.15550e+04     2.74272e+03     5.46306e+02
    1.57416e-01     3.08747e+04     2.56171e+03     5.10563e+02
    1.61514e-01     3.07605e+04     2.51530e+03     4.94063e+02
    1.65592e-01     3.08738e+04     2.45004e+03     4.70877e+02
    1.69693e-01     2.96356e+04     2.27670e+03     4.44450e+02
    1.73803e-01     2.97290e+04     2.24476e+03     4.28103e+02
    1.77905e-01     2.88362e+04     2.16713e+03     4.20524e+02
    1.82001e-01     2.85788e+04     2.11872e+03     4.12944e+02
    1.86092e-01     2.80778e+04     2.04489e+03     4.01453e+02
    1.90161e-01     2.81537e+04     2.05399e+03     3.92869e+02
    1.94237e-01     2.77039e+04     1.96402e+03     3.71600e+02
