# Real space auto- and cross-spectra.
# z=2.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.48469e+04     1.08230e+04     3.57720e+03
    1.04717e-02     3.89974e+04     1.12449e+04     3.46218e+03
    1.42665e-02     4.43334e+04     1.32888e+04     4.17991e+03
    1.81228e-02     3.73636e+04     1.13596e+04     3.65453e+03
    2.24845e-02     4.46069e+04     1.30337e+04     4.03838e+03
    2.64508e-02     4.04810e+04     1.18851e+04     3.72472e+03
    3.04474e-02     3.93668e+04     1.13889e+04     3.53412e+03
    3.47320e-02     3.13578e+04     9.18225e+03     2.90742e+03
    3.88308e-02     3.22827e+04     9.24256e+03     2.87487e+03
    4.28140e-02     2.94865e+04     8.25474e+03     2.53064e+03
    4.68856e-02     2.68346e+04     7.46526e+03     2.32862e+03
    5.09858e-02     2.52149e+04     6.99212e+03     2.16473e+03
    5.51458e-02     2.34875e+04     6.52667e+03     2.03766e+03
    5.92243e-02     2.34069e+04     6.44215e+03     2.00683e+03
    6.32864e-02     2.17434e+04     6.00068e+03     1.86995e+03
    6.73674e-02     2.06490e+04     5.58875e+03     1.73737e+03
    7.14960e-02     1.97740e+04     5.27629e+03     1.62738e+03
    7.55894e-02     1.90105e+04     5.12419e+03     1.59707e+03
    7.96660e-02     1.88673e+04     4.95486e+03     1.50735e+03
    8.38183e-02     1.67902e+04     4.42192e+03     1.37403e+03
    8.78941e-02     1.60481e+04     4.06354e+03     1.23001e+03
    9.19238e-02     1.41470e+04     3.57979e+03     1.10541e+03
    9.60446e-02     1.36893e+04     3.40643e+03     1.04239e+03
    1.00128e-01     1.33013e+04     3.24584e+03     9.89724e+02
    1.04209e-01     1.21418e+04     2.93466e+03     8.95453e+02
    1.08333e-01     1.18955e+04     2.85574e+03     8.71446e+02
    1.12448e-01     1.16974e+04     2.73851e+03     8.32336e+02
    1.16521e-01     1.18225e+04     2.76836e+03     8.33136e+02
