# Real space auto- and cross-spectra.
# z=3.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     4.49057e+04     6.57161e+03     1.21854e+03
    1.04717e-02     9.57495e+04     1.54532e+04     2.94978e+03
    1.42665e-02     8.55371e+04     1.36774e+04     2.61449e+03
    1.81228e-02     9.73857e+04     1.47503e+04     2.57285e+03
    2.24845e-02     9.07092e+04     1.43634e+04     2.63749e+03
    2.64508e-02     6.93544e+04     1.04220e+04     1.95237e+03
    3.04474e-02     7.40668e+04     1.09837e+04     1.99841e+03
    3.47320e-02     5.96758e+04     8.81847e+03     1.65267e+03
    3.88308e-02     5.61334e+04     8.12687e+03     1.52343e+03
    4.28140e-02     5.59447e+04     7.85276e+03     1.46280e+03
    4.68856e-02     5.30073e+04     7.36537e+03     1.33934e+03
    5.09858e-02     4.83041e+04     6.77540e+03     1.27127e+03
    5.51458e-02     4.68460e+04     6.31393e+03     1.17474e+03
    5.92243e-02     4.33351e+04     5.69129e+03     1.06178e+03
    6.32864e-02     4.45196e+04     5.82117e+03     1.07815e+03
    6.73674e-02     4.26665e+04     5.53884e+03     1.02446e+03
    7.14960e-02     3.89450e+04     5.06046e+03     9.57959e+02
    7.55894e-02     3.87320e+04     4.82746e+03     9.01800e+02
    7.96660e-02     3.48519e+04     4.30390e+03     8.13262e+02
    8.38183e-02     3.42675e+04     4.10831e+03     7.63166e+02
    8.78941e-02     3.25535e+04     3.76569e+03     7.01991e+02
    9.19238e-02     3.25812e+04     3.66190e+03     6.63901e+02
    9.60446e-02     3.07622e+04     3.33372e+03     6.04441e+02
    1.00128e-01     2.91156e+04     3.04639e+03     5.54546e+02
    1.04209e-01     2.76869e+04     2.87954e+03     5.28586e+02
    1.08333e-01     2.73565e+04     2.77118e+03     4.96059e+02
    1.12448e-01     2.71713e+04     2.63815e+03     4.68777e+02
    1.16521e-01     2.59419e+04     2.54867e+03     4.61928e+02
    1.20596e-01     2.68507e+04     2.56523e+03     4.57165e+02
    1.24665e-01     2.58012e+04     2.41688e+03     4.31367e+02
    1.28771e-01     2.51394e+04     2.34908e+03     4.22923e+02
    1.32874e-01     2.48509e+04     2.30074e+03     4.11406e+02
    1.36975e-01     2.38594e+04     2.13173e+03     3.78605e+02
    1.41075e-01     2.35398e+04     2.09083e+03     3.68575e+02
    1.45172e-01     2.27880e+04     1.93251e+03     3.44196e+02
    1.49268e-01     2.20849e+04     1.83627e+03     3.24961e+02
    1.53330e-01     2.20690e+04     1.77816e+03     3.09931e+02
    1.57416e-01     2.11929e+04     1.65086e+03     2.88213e+02
    1.61514e-01     2.06985e+04     1.56074e+03     2.76431e+02
    1.65592e-01     2.11140e+04     1.56950e+03     2.65856e+02
    1.69693e-01     2.03793e+04     1.49057e+03     2.54046e+02
    1.73803e-01     1.98134e+04     1.41367e+03     2.43237e+02
    1.77905e-01     1.97689e+04     1.40939e+03     2.39185e+02
    1.82001e-01     1.95253e+04     1.34175e+03     2.28555e+02
    1.86092e-01     1.92086e+04     1.29914e+03     2.24602e+02
    1.90161e-01     1.92244e+04     1.29729e+03     2.19493e+02
    1.94237e-01     1.93014e+04     1.28833e+03     2.16967e+02
