# Real space auto- and cross-spectra.
# z=0.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.22329e+04     1.53733e+04     2.03731e+04
    1.04717e-02     1.24387e+04     1.52601e+04     1.97011e+04
    1.42665e-02     1.67410e+04     1.95676e+04     2.37939e+04
    1.81228e-02     1.43354e+04     1.66978e+04     2.06770e+04
    2.24845e-02     1.56516e+04     1.84616e+04     2.29688e+04
    2.64508e-02     1.41717e+04     1.67636e+04     2.10943e+04
    3.04474e-02     1.34248e+04     1.58876e+04     1.99944e+04
    3.47320e-02     1.08376e+04     1.27817e+04     1.64132e+04
    3.88308e-02     1.11501e+04     1.29503e+04     1.62156e+04
    4.28140e-02     9.70922e+03     1.12459e+04     1.43090e+04
    4.68856e-02     8.81949e+03     1.02096e+04     1.30050e+04
    5.09858e-02     8.62064e+03     9.71166e+03     1.22031e+04
    5.51458e-02     8.13388e+03     9.13046e+03     1.14482e+04
    5.92243e-02     7.88083e+03     8.86932e+03     1.11872e+04
    6.32864e-02     7.26644e+03     8.19006e+03     1.03989e+04
    6.73674e-02     6.77659e+03     7.59120e+03     9.65636e+03
    7.14960e-02     6.23110e+03     7.01324e+03     9.07630e+03
    7.55894e-02     6.12874e+03     6.87015e+03     8.87785e+03
    7.96660e-02     5.81756e+03     6.48105e+03     8.39934e+03
    8.38183e-02     5.38791e+03     5.92357e+03     7.67401e+03
    8.78941e-02     4.88718e+03     5.32707e+03     6.99994e+03
    9.19238e-02     4.39393e+03     4.72251e+03     6.19955e+03
    9.60446e-02     4.21960e+03     4.49954e+03     5.93152e+03
    1.00128e-01     4.15617e+03     4.38193e+03     5.71007e+03
    1.04209e-01     3.72421e+03     3.91981e+03     5.22877e+03
    1.08333e-01     3.64001e+03     3.82490e+03     5.10643e+03
    1.12448e-01     3.46796e+03     3.59354e+03     4.82232e+03
    1.16521e-01     3.42535e+03     3.56951e+03     4.80153e+03
    1.20596e-01     3.26113e+03     3.30969e+03     4.42979e+03
    1.24665e-01     3.09257e+03     3.16508e+03     4.29256e+03
    1.28771e-01     3.10157e+03     3.15159e+03     4.28238e+03
    1.32874e-01     3.08080e+03     3.12109e+03     4.23242e+03
    1.36975e-01     2.80100e+03     2.82274e+03     3.88527e+03
    1.41075e-01     2.80860e+03     2.79937e+03     3.84074e+03
    1.45172e-01     2.54252e+03     2.52133e+03     3.53037e+03
    1.49268e-01     2.50276e+03     2.44291e+03     3.41143e+03
    1.53330e-01     2.39678e+03     2.33556e+03     3.27091e+03
    1.57416e-01     2.30857e+03     2.22173e+03     3.14704e+03
    1.61514e-01     2.22150e+03     2.10974e+03     2.99394e+03
    1.65592e-01     2.19460e+03     2.08468e+03     2.94366e+03
    1.69693e-01     2.06596e+03     1.94281e+03     2.80621e+03
    1.73803e-01     1.99305e+03     1.85756e+03     2.70574e+03
    1.77905e-01     1.98155e+03     1.83493e+03     2.64634e+03
    1.82001e-01     1.91180e+03     1.75535e+03     2.57797e+03
    1.86092e-01     1.88712e+03     1.71844e+03     2.50760e+03
    1.90161e-01     1.84350e+03     1.67035e+03     2.44053e+03
    1.94237e-01     1.79155e+03     1.61473e+03     2.37994e+03
    1.98334e-01     1.71894e+03     1.54064e+03     2.30139e+03
    2.02427e-01     1.67325e+03     1.48586e+03     2.22916e+03
    2.06523e-01     1.70838e+03     1.50284e+03     2.23847e+03
    2.10626e-01     1.64022e+03     1.41853e+03     2.14225e+03
    2.14724e-01     1.59053e+03     1.36646e+03     2.07199e+03
    2.18827e-01     1.55656e+03     1.33246e+03     2.03156e+03
    2.22903e-01     1.50843e+03     1.27633e+03     1.95973e+03
    2.26990e-01     1.49133e+03     1.25610e+03     1.93878e+03
    2.31084e-01     1.43258e+03     1.19073e+03     1.86522e+03
    2.35153e-01     1.39365e+03     1.14965e+03     1.81996e+03
    2.39244e-01     1.37637e+03     1.12215e+03     1.77176e+03
    2.43338e-01     1.35728e+03     1.09659e+03     1.74360e+03
    2.47445e-01     1.33056e+03     1.06630e+03     1.71419e+03
    2.51539e-01     1.31665e+03     1.04238e+03     1.67499e+03
    2.55609e-01     1.28708e+03     1.02425e+03     1.66252e+03
    2.59718e-01     1.26466e+03     9.98970e+02     1.61996e+03
    2.63814e-01     1.23996e+03     9.76223e+02     1.60409e+03
    2.67904e-01     1.20437e+03     9.33322e+02     1.54903e+03
    2.71993e-01     1.19440e+03     9.20604e+02     1.52453e+03
    2.76068e-01     1.16813e+03     8.87721e+02     1.49215e+03
    2.80171e-01     1.15920e+03     8.82704e+02     1.47832e+03
    2.84268e-01     1.14448e+03     8.56629e+02     1.45289e+03
    2.88346e-01     1.12737e+03     8.44086e+02     1.42882e+03
    2.92426e-01     1.09869e+03     8.15039e+02     1.40164e+03
    2.96514e-01     1.09821e+03     8.02542e+02     1.37239e+03
    3.00627e-01     1.06739e+03     7.77899e+02     1.35202e+03
    3.04729e-01     1.05023e+03     7.57388e+02     1.32523e+03
    3.08821e-01     1.05146e+03     7.53689e+02     1.30851e+03
    3.12919e-01     1.03545e+03     7.26799e+02     1.28058e+03
    3.16999e-01     1.00997e+03     7.12296e+02     1.26508e+03
    3.21078e-01     1.00053e+03     6.99056e+02     1.24986e+03
    3.25167e-01     9.94520e+02     6.91032e+02     1.23429e+03
    3.29247e-01     9.76526e+02     6.66202e+02     1.19983e+03
    3.33333e-01     9.61473e+02     6.55263e+02     1.19525e+03
    3.37443e-01     9.61661e+02     6.47621e+02     1.18385e+03
    3.41545e-01     9.49653e+02     6.33115e+02     1.16161e+03
    3.45625e-01     9.35885e+02     6.18740e+02     1.14075e+03
    3.49715e-01     9.29627e+02     6.08253e+02     1.12662e+03
    3.53817e-01     9.17511e+02     5.97717e+02     1.11738e+03
    3.57906e-01     9.11250e+02     5.92965e+02     1.10890e+03
    3.61975e-01     8.96220e+02     5.76395e+02     1.09034e+03
    3.66071e-01     8.79254e+02     5.59969e+02     1.06766e+03
    3.70189e-01     8.70824e+02     5.48663e+02     1.05613e+03
    3.74277e-01     8.64663e+02     5.38356e+02     1.03829e+03
    3.78356e-01     8.63048e+02     5.33948e+02     1.03464e+03
    3.82448e-01     8.51397e+02     5.22631e+02     1.01755e+03
    3.86535e-01     8.45152e+02     5.15545e+02     1.00851e+03
    3.90624e-01     8.37811e+02     5.05485e+02     9.97277e+02
    3.94706e-01     8.20641e+02     4.90179e+02     9.80654e+02
    3.98794e-01     8.20259e+02     4.86643e+02     9.68548e+02
    4.02896e-01     8.10603e+02     4.75119e+02     9.53815e+02
    4.06986e-01     8.06150e+02     4.71211e+02     9.46406e+02
    4.11069e-01     7.98461e+02     4.65801e+02     9.40239e+02
    4.15170e-01     7.91114e+02     4.53275e+02     9.21232e+02
    4.19263e-01     7.80587e+02     4.49384e+02     9.18851e+02
    4.23353e-01     7.74387e+02     4.38199e+02     9.08410e+02
    4.27447e-01     7.70294e+02     4.33798e+02     9.01277e+02
    4.31534e-01     7.64570e+02     4.24414e+02     8.82301e+02
    4.35624e-01     7.60815e+02     4.24596e+02     8.84720e+02
    4.39718e-01     7.48717e+02     4.08982e+02     8.62710e+02
    4.43804e-01     7.46909e+02     4.02287e+02     8.56324e+02
    4.47892e-01     7.33577e+02     3.95281e+02     8.51040e+02
    4.51977e-01     7.32240e+02     3.94069e+02     8.49268e+02
    4.56067e-01     7.28088e+02     3.85770e+02     8.33261e+02
    4.60165e-01     7.26545e+02     3.83357e+02     8.28665e+02
    4.64260e-01     7.19236e+02     3.77801e+02     8.22905e+02
    4.68355e-01     7.15039e+02     3.72696e+02     8.11897e+02
    4.72450e-01     7.09787e+02     3.63253e+02     8.02569e+02
    4.76540e-01     7.05777e+02     3.60012e+02     7.97660e+02
    4.80633e-01     7.00381e+02     3.52939e+02     7.91016e+02
    4.84718e-01     6.99257e+02     3.51741e+02     7.84629e+02
    4.88794e-01     6.93991e+02     3.45416e+02     7.72668e+02
    4.92888e-01     6.88627e+02     3.38024e+02     7.63739e+02
    4.96984e-01     6.84561e+02     3.35941e+02     7.60283e+02
    5.01073e-01     6.83479e+02     3.30421e+02     7.53500e+02
    5.05169e-01     6.74362e+02     3.21955e+02     7.45517e+02
    5.09268e-01     6.73306e+02     3.19331e+02     7.41770e+02
    5.13369e-01     6.66938e+02     3.17957e+02     7.35584e+02
    5.17441e-01     6.64506e+02     3.13350e+02     7.29339e+02
    5.21516e-01     6.60991e+02     3.06557e+02     7.20106e+02
    5.25611e-01     6.57989e+02     3.05499e+02     7.19057e+02
    5.29706e-01     6.52912e+02     3.01541e+02     7.12853e+02
    5.33801e-01     6.49353e+02     2.95706e+02     7.04538e+02
    5.37888e-01     6.44450e+02     2.92270e+02     6.98566e+02
    5.41985e-01     6.42614e+02     2.87123e+02     6.91607e+02
    5.46091e-01     6.41192e+02     2.85507e+02     6.89702e+02
    5.50174e-01     6.30677e+02     2.79200e+02     6.81929e+02
    5.54252e-01     6.27577e+02     2.74258e+02     6.78796e+02
