# Galaxy (HOD) auto- and cross-power spectra.
# Robust average of 9 spectra using sqrt(1+x^2).
# z=1.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.35190e+00     7.91527e+02     1.89894e+00     1.30218e+02     2.45352e-01
    1.35600e+00     7.90453e+02     5.88064e-01     1.29838e+02     2.25440e-01
    1.36010e+00     7.87589e+02     8.27062e-01     1.29286e+02     2.40270e-01
    1.36420e+00     7.86826e+02     9.44811e-01     1.28939e+02     2.28424e-01
    1.36830e+00     7.85319e+02     1.52484e+00     1.28207e+02     1.31619e-01
    1.37240e+00     7.84374e+02     2.08964e+00     1.27912e+02     2.56207e-01
    1.37650e+00     7.82967e+02     1.94429e+00     1.27531e+02     2.71577e-01
    1.38060e+00     7.81991e+02     1.51207e+00     1.27116e+02     1.45958e-01
    1.38470e+00     7.79557e+02     1.06333e+00     1.26567e+02     2.28184e-01
    1.38880e+00     7.79229e+02     1.09890e+00     1.26261e+02     1.78204e-01
    1.39280e+00     7.78238e+02     1.47687e+00     1.25849e+02     1.98723e-01
    1.39690e+00     7.76595e+02     1.32992e+00     1.25427e+02     1.87116e-01
    1.40100e+00     7.74593e+02     1.27642e+00     1.24739e+02     2.03826e-01
    1.40510e+00     7.74016e+02     1.50404e+00     1.24569e+02     1.54711e-01
    1.40920e+00     7.71803e+02     9.15624e-01     1.24028e+02     1.73630e-01
    1.41330e+00     7.71738e+02     1.24284e+00     1.23814e+02     1.76830e-01
    1.41740e+00     7.70056e+02     1.44155e+00     1.23252e+02     1.08885e-01
    1.42150e+00     7.68723e+02     1.17061e+00     1.22770e+02     1.51573e-01
    1.42560e+00     7.68201e+02     1.80120e+00     1.22536e+02     1.34118e-01
    1.42970e+00     7.66749e+02     1.65967e+00     1.22097e+02     2.14880e-01
    1.43380e+00     7.65153e+02     1.31286e+00     1.21608e+02     2.04912e-01
    1.43780e+00     7.62770e+02     5.90185e-01     1.21329e+02     2.34316e-01
    1.44190e+00     7.63593e+02     1.79018e+00     1.21011e+02     2.28629e-01
    1.44600e+00     7.61443e+02     1.27100e+00     1.20529e+02     1.58239e-01
    1.45010e+00     7.60156e+02     1.61659e+00     1.20078e+02     1.65522e-01
    1.45420e+00     7.58214e+02     7.84688e-01     1.19591e+02     1.39127e-01
    1.45830e+00     7.57312e+02     6.58795e-01     1.19281e+02     1.50501e-01
    1.46240e+00     7.56480e+02     8.57674e-01     1.18920e+02     1.83520e-01
    1.46650e+00     7.54788e+02     7.81582e-01     1.18470e+02     6.99134e-02
    1.47060e+00     7.54021e+02     1.60241e+00     1.18127e+02     1.28023e-01
    1.47470e+00     7.52494e+02     1.05714e+00     1.17798e+02     1.45475e-01
    1.47870e+00     7.52256e+02     1.35946e+00     1.17486e+02     1.28417e-01
    1.48280e+00     7.49935e+02     9.09810e-01     1.16966e+02     1.92166e-01
    1.48690e+00     7.49913e+02     1.76085e+00     1.16686e+02     1.81246e-01
    1.49100e+00     7.48072e+02     1.24253e+00     1.16266e+02     1.34963e-01
    1.49510e+00     7.46832e+02     1.47425e+00     1.15848e+02     1.61213e-01
    1.49920e+00     7.45454e+02     1.63552e+00     1.15517e+02     1.52621e-01
    1.50330e+00     7.44352e+02     1.65607e+00     1.15105e+02     1.34186e-01
    1.50740e+00     7.42899e+02     1.20431e+00     1.14695e+02     1.34539e-01
    1.51150e+00     7.42006e+02     1.51134e+00     1.14343e+02     1.17727e-01
    1.51560e+00     7.40324e+02     1.24511e+00     1.13988e+02     1.54822e-01
    1.51970e+00     7.39491e+02     1.10950e+00     1.13593e+02     1.71993e-01
    1.52370e+00     7.37768e+02     8.99154e-01     1.13236e+02     1.56109e-01
    1.52780e+00     7.36964e+02     1.49409e+00     1.12930e+02     1.22516e-01
    1.53190e+00     7.36135e+02     1.48804e+00     1.12551e+02     1.29477e-01
    1.53600e+00     7.35256e+02     1.25604e+00     1.12264e+02     1.62375e-01
    1.54010e+00     7.33139e+02     1.23183e+00     1.11842e+02     2.39828e-01
    1.54420e+00     7.31814e+02     8.16101e-01     1.11504e+02     1.10834e-01
    1.54830e+00     7.31173e+02     1.51157e+00     1.11113e+02     1.14195e-01
    1.55240e+00     7.29760e+02     1.18531e+00     1.10762e+02     2.18177e-01
    1.55650e+00     7.28338e+02     8.97831e-01     1.10472e+02     1.67200e-01
    1.56060e+00     7.27782e+02     1.30101e+00     1.10123e+02     1.85866e-01
    1.56460e+00     7.26547e+02     1.24391e+00     1.09765e+02     1.31401e-01
    1.56870e+00     7.25497e+02     1.39401e+00     1.09438e+02     1.82420e-01
    1.57280e+00     7.23915e+02     1.14513e+00     1.09080e+02     1.77478e-01
    1.57690e+00     7.23732e+02     1.34040e+00     1.08877e+02     1.21894e-01
    1.58100e+00     7.21810e+02     1.27609e+00     1.08464e+02     2.14209e-01
    1.58510e+00     7.21021e+02     1.51549e+00     1.08111e+02     1.77434e-01
    1.58920e+00     7.19917e+02     1.52821e+00     1.07707e+02     1.37370e-01
    1.59330e+00     7.18202e+02     1.14391e+00     1.07456e+02     2.23388e-01
    1.59740e+00     7.17780e+02     1.42232e+00     1.07097e+02     9.82769e-02
    1.60150e+00     7.16307e+02     1.40203e+00     1.06727e+02     1.47168e-01
    1.60560e+00     7.15343e+02     1.59746e+00     1.06330e+02     1.08027e-01
    1.60960e+00     7.13940e+02     1.31530e+00     1.06063e+02     1.76577e-01
    1.61370e+00     7.12943e+02     1.14869e+00     1.05763e+02     1.28400e-01
    1.61780e+00     7.12104e+02     1.73770e+00     1.05451e+02     1.35154e-01
    1.62190e+00     7.10322e+02     1.23302e+00     1.05068e+02     2.08691e-01
    1.62600e+00     7.10076e+02     1.93845e+00     1.04751e+02     1.78841e-01
    1.63010e+00     7.08035e+02     1.60919e+00     1.04303e+02     1.27879e-01
    1.63420e+00     7.06930e+02     9.18490e-01     1.04068e+02     1.38085e-01
    1.63830e+00     7.06182e+02     1.42697e+00     1.03786e+02     1.76967e-01
    1.64240e+00     7.05091e+02     1.19136e+00     1.03476e+02     1.51522e-01
    1.64650e+00     7.03824e+02     1.02748e+00     1.03128e+02     1.59467e-01
    1.65060e+00     7.03302e+02     1.58358e+00     1.02895e+02     1.79238e-01
    1.65460e+00     7.01472e+02     1.51469e+00     1.02416e+02     1.55488e-01
    1.65870e+00     7.00764e+02     1.73966e+00     1.02199e+02     1.99691e-01
    1.66280e+00     6.99930e+02     1.33953e+00     1.01951e+02     1.30892e-01
    1.66690e+00     6.98150e+02     1.08286e+00     1.01605e+02     1.08484e-01
    1.67100e+00     6.96976e+02     1.19264e+00     1.01255e+02     1.67628e-01
    1.67510e+00     6.96315e+02     8.49112e-01     1.00988e+02     1.09063e-01
    1.67920e+00     6.95023e+02     1.16543e+00     1.00676e+02     1.39280e-01
    1.68330e+00     6.94299e+02     1.76048e+00     1.00348e+02     2.37007e-01
    1.68740e+00     6.92967e+02     1.13620e+00     9.99802e+01     1.50238e-01
    1.69150e+00     6.91760e+02     1.08072e+00     9.97135e+01     1.42117e-01
    1.69550e+00     6.91110e+02     1.52358e+00     9.94324e+01     1.60206e-01
    1.69960e+00     6.89989e+02     1.44259e+00     9.90921e+01     1.52551e-01
    1.70370e+00     6.88532e+02     1.48422e+00     9.88224e+01     1.37223e-01
    1.70780e+00     6.87347e+02     9.62974e-01     9.85273e+01     1.26432e-01
    1.71190e+00     6.86682e+02     1.79938e+00     9.82218e+01     2.02244e-01
    1.71600e+00     6.84837e+02     1.22007e+00     9.78008e+01     1.83500e-01
    1.72010e+00     6.84760e+02     1.53231e+00     9.76439e+01     1.84793e-01
    1.72420e+00     6.82607e+02     1.35322e+00     9.72182e+01     1.93375e-01
    1.72830e+00     6.81800e+02     1.24327e+00     9.69223e+01     9.83347e-02
    1.73240e+00     6.80277e+02     9.43352e-01     9.66902e+01     1.77965e-01
    1.73650e+00     6.79825e+02     1.46093e+00     9.63932e+01     1.65471e-01
    1.74050e+00     6.78745e+02     5.43370e-01     9.61174e+01     1.04573e-01
    1.74460e+00     6.77949e+02     9.40577e-01     9.58927e+01     1.62279e-01
    1.74870e+00     6.76136e+02     6.15153e-01     9.55478e+01     1.47800e-01
    1.75280e+00     6.75803e+02     1.38508e+00     9.52298e+01     9.28766e-02
    1.75690e+00     6.74478e+02     1.14825e+00     9.50056e+01     2.03471e-01
    1.76100e+00     6.73548e+02     1.06367e+00     9.46668e+01     1.22345e-01
    1.76510e+00     6.72910e+02     1.32495e+00     9.44599e+01     9.18375e-02
    1.76920e+00     6.71631e+02     1.54816e+00     9.41264e+01     1.62843e-01
    1.77330e+00     6.70494e+02     1.21934e+00     9.38961e+01     2.33960e-01
    1.77740e+00     6.69590e+02     1.45326e+00     9.35683e+01     1.71425e-01
    1.78150e+00     6.67851e+02     8.68395e-01     9.32815e+01     1.68503e-01
    1.78550e+00     6.67135e+02     6.59430e-01     9.30295e+01     1.20280e-01
    1.78960e+00     6.66355e+02     1.19543e+00     9.27361e+01     1.23162e-01
    1.79370e+00     6.65274e+02     1.49364e+00     9.24058e+01     1.48567e-01
    1.79780e+00     6.63895e+02     1.30981e+00     9.20600e+01     1.15769e-01
    1.80190e+00     6.63159e+02     1.10982e+00     9.19034e+01     1.77474e-01
    1.80600e+00     6.61370e+02     5.78574e-01     9.15781e+01     1.06119e-01
    1.81010e+00     6.60327e+02     8.62480e-01     9.12984e+01     9.67571e-02
    1.81420e+00     6.59563e+02     9.55663e-01     9.10165e+01     1.04345e-01
    1.81830e+00     6.58672e+02     1.21003e+00     9.07706e+01     1.65258e-01
    1.82240e+00     6.57944e+02     9.14714e-01     9.05391e+01     1.16923e-01
    1.82650e+00     6.56977e+02     1.20701e+00     9.02202e+01     1.65203e-01
    1.83050e+00     6.55722e+02     1.21995e+00     8.99890e+01     1.24332e-01
    1.83460e+00     6.54495e+02     1.27588e+00     8.96512e+01     1.75922e-01
    1.83870e+00     6.52691e+02     6.12253e-01     8.93295e+01     7.43842e-02
    1.84280e+00     6.52888e+02     1.30657e+00     8.91454e+01     1.16410e-01
    1.84690e+00     6.51802e+02     1.47324e+00     8.88983e+01     1.71915e-01
    1.85100e+00     6.50241e+02     1.33736e+00     8.84805e+01     1.27994e-01
    1.85510e+00     6.49740e+02     1.37833e+00     8.83643e+01     1.46031e-01
    1.85920e+00     6.48225e+02     1.17264e+00     8.80369e+01     1.76892e-01
    1.86330e+00     6.47091e+02     8.48455e-01     8.78052e+01     1.32387e-01
    1.86740e+00     6.46446e+02     9.37736e-01     8.75623e+01     1.19418e-01
    1.87150e+00     6.45438e+02     1.26616e+00     8.72685e+01     9.08605e-02
    1.87550e+00     6.44085e+02     9.92183e-01     8.70207e+01     1.45709e-01
    1.87960e+00     6.43092e+02     1.06582e+00     8.67360e+01     1.22704e-01
    1.88370e+00     6.41983e+02     9.98248e-01     8.64547e+01     1.54140e-01
    1.88780e+00     6.41050e+02     9.60152e-01     8.62331e+01     1.02030e-01
    1.89190e+00     6.40056e+02     1.27910e+00     8.59218e+01     9.20841e-02
    1.89600e+00     6.39338e+02     1.19245e+00     8.57002e+01     1.20462e-01
    1.90010e+00     6.37677e+02     8.25621e-01     8.54678e+01     1.23390e-01
    1.90420e+00     6.37475e+02     1.34356e+00     8.52289e+01     1.27878e-01
    1.90830e+00     6.35650e+02     8.68693e-01     8.49222e+01     1.48523e-01
    1.91240e+00     6.35213e+02     9.22247e-01     8.46784e+01     1.10743e-01
    1.91640e+00     6.33722e+02     1.04130e+00     8.44421e+01     2.05025e-01
    1.92050e+00     6.32936e+02     8.84262e-01     8.41742e+01     1.33817e-01
    1.92460e+00     6.31872e+02     1.03227e+00     8.38632e+01     1.16044e-01
    1.92870e+00     6.30910e+02     9.27734e-01     8.36648e+01     8.08526e-02
    1.93280e+00     6.30209e+02     1.26769e+00     8.34539e+01     1.35389e-01
    1.93690e+00     6.28665e+02     9.40327e-01     8.31146e+01     1.24409e-01
    1.94100e+00     6.27467e+02     7.25955e-01     8.29116e+01     1.43744e-01
    1.94510e+00     6.26988e+02     8.54119e-01     8.26351e+01     9.32349e-02
    1.94920e+00     6.25935e+02     1.29102e+00     8.24000e+01     1.11813e-01
    1.95330e+00     6.24973e+02     1.44719e+00     8.21809e+01     9.97027e-02
    1.95730e+00     6.23339e+02     7.31760e-01     8.18592e+01     9.51029e-02
    1.96140e+00     6.23113e+02     1.29685e+00     8.16818e+01     1.23739e-01
    1.96550e+00     6.21831e+02     9.96518e-01     8.14093e+01     9.23666e-02
    1.96960e+00     6.20615e+02     1.00368e+00     8.11675e+01     1.33354e-01
    1.97370e+00     6.19650e+02     1.21934e+00     8.08072e+01     7.09599e-02
    1.97780e+00     6.18887e+02     1.14760e+00     8.06714e+01     1.23026e-01
    1.98190e+00     6.17756e+02     1.35360e+00     8.03831e+01     1.49615e-01
    1.98600e+00     6.17153e+02     1.27479e+00     8.02087e+01     1.31912e-01
    1.99010e+00     6.15436e+02     6.53596e-01     7.99343e+01     6.47580e-02
    1.99420e+00     6.15030e+02     1.18573e+00     7.97277e+01     1.57719e-01
    1.99830e+00     6.13877e+02     9.79302e-01     7.94945e+01     9.58532e-02
    2.00240e+00     6.13084e+02     1.07897e+00     7.93141e+01     1.13305e-01
    2.00640e+00     6.11636e+02     9.98447e-01     7.89913e+01     1.03477e-01
    2.01050e+00     6.11029e+02     8.62542e-01     7.87749e+01     1.14106e-01
    2.01460e+00     6.09827e+02     9.92695e-01     7.85241e+01     8.97088e-02
    2.01870e+00     6.08434e+02     9.63228e-01     7.82767e+01     1.30052e-01
    2.02280e+00     6.07941e+02     1.05272e+00     7.80243e+01     7.24191e-02
    2.02690e+00     6.06243e+02     3.75635e-01     7.78063e+01     8.51786e-02
    2.03100e+00     6.06061e+02     1.18534e+00     7.75808e+01     1.20470e-01
    2.03510e+00     6.04818e+02     1.10609e+00     7.72843e+01     8.53178e-02
    2.03920e+00     6.03858e+02     1.05634e+00     7.71107e+01     1.17653e-01
    2.04330e+00     6.02980e+02     9.52275e-01     7.68785e+01     1.22879e-01
    2.04730e+00     6.01927e+02     1.26360e+00     7.66299e+01     1.05128e-01
    2.05140e+00     6.00651e+02     9.72809e-01     7.63976e+01     1.08269e-01
    2.05550e+00     5.99522e+02     7.62410e-01     7.61751e+01     8.56535e-02
    2.05960e+00     5.98654e+02     8.50831e-01     7.59131e+01     5.55461e-02
    2.06370e+00     5.97890e+02     1.13311e+00     7.57287e+01     1.02058e-01
    2.06780e+00     5.96798e+02     1.04969e+00     7.54940e+01     1.16302e-01
    2.07190e+00     5.96294e+02     1.26353e+00     7.53115e+01     1.28777e-01
    2.07600e+00     5.94938e+02     1.17018e+00     7.49646e+01     6.56060e-02
    2.08010e+00     5.93859e+02     9.02252e-01     7.47814e+01     9.50380e-02
    2.08420e+00     5.92985e+02     9.36013e-01     7.45921e+01     1.13471e-01
    2.08830e+00     5.91660e+02     9.04525e-01     7.43715e+01     1.16862e-01
    2.09230e+00     5.91074e+02     8.99565e-01     7.41472e+01     7.06724e-02
    2.09640e+00     5.89635e+02     9.79173e-01     7.38776e+01     1.39831e-01
    2.10050e+00     5.89055e+02     1.02340e+00     7.37061e+01     1.11854e-01
    2.10460e+00     5.87875e+02     1.12628e+00     7.34382e+01     1.18562e-01
    2.10870e+00     5.86994e+02     9.74441e-01     7.31551e+01     7.84626e-02
    2.11280e+00     5.86198e+02     1.28455e+00     7.30130e+01     1.06010e-01
    2.11690e+00     5.85062e+02     1.04188e+00     7.27787e+01     1.52047e-01
    2.12100e+00     5.83946e+02     1.06042e+00     7.25930e+01     1.49268e-01
    2.12510e+00     5.83010e+02     1.14386e+00     7.23084e+01     1.14541e-01
    2.12920e+00     5.82217e+02     7.98277e-01     7.21329e+01     9.53751e-02
    2.13320e+00     5.81197e+02     9.40738e-01     7.19132e+01     5.80405e-02
    2.13730e+00     5.80069e+02     8.52700e-01     7.16817e+01     1.00596e-01
    2.14140e+00     5.78890e+02     8.03912e-01     7.14943e+01     1.33431e-01
    2.14550e+00     5.78193e+02     1.08842e+00     7.12264e+01     1.20778e-01
    2.14960e+00     5.77283e+02     1.26167e+00     7.10148e+01     1.08176e-01
    2.15370e+00     5.76111e+02     7.43662e-01     7.08145e+01     1.07828e-01
    2.15780e+00     5.75286e+02     1.16294e+00     7.05866e+01     1.19642e-01
    2.16190e+00     5.74181e+02     9.78890e-01     7.03460e+01     1.08141e-01
    2.16600e+00     5.73178e+02     8.34062e-01     7.01358e+01     7.51664e-02
    2.17010e+00     5.72294e+02     8.34555e-01     6.98953e+01     6.47725e-02
    2.17420e+00     5.71069e+02     7.84245e-01     6.97552e+01     9.84704e-02
    2.17820e+00     5.70503e+02     1.14003e+00     6.95109e+01     7.06907e-02
    2.18230e+00     5.69060e+02     9.23562e-01     6.92746e+01     1.33218e-01
    2.18640e+00     5.68794e+02     1.15641e+00     6.91135e+01     1.54550e-01
    2.19050e+00     5.67801e+02     9.66705e-01     6.89349e+01     1.04968e-01
    2.19460e+00     5.66226e+02     9.47652e-01     6.86596e+01     1.13201e-01
    2.19870e+00     5.65534e+02     1.09248e+00     6.84552e+01     1.35476e-01
    2.20280e+00     5.64968e+02     1.21923e+00     6.82711e+01     9.28266e-02
    2.20690e+00     5.63612e+02     1.12197e+00     6.79999e+01     8.21782e-02
    2.21100e+00     5.62174e+02     7.70129e-01     6.78050e+01     1.45872e-01
    2.21510e+00     5.61740e+02     1.06074e+00     6.76306e+01     8.64695e-02
    2.21910e+00     5.60765e+02     8.23138e-01     6.74401e+01     9.64169e-02
    2.22320e+00     5.60065e+02     1.47963e+00     6.71908e+01     9.30520e-02
    2.22730e+00     5.59038e+02     1.12030e+00     6.70291e+01     1.11729e-01
    2.23140e+00     5.58015e+02     1.00308e+00     6.68135e+01     1.05191e-01
    2.23550e+00     5.56792e+02     7.64555e-01     6.65948e+01     1.17018e-01
    2.23960e+00     5.55994e+02     8.72848e-01     6.63857e+01     7.77903e-02
    2.24370e+00     5.55100e+02     1.21011e+00     6.61781e+01     9.90525e-02
    2.24780e+00     5.53788e+02     7.58500e-01     6.59918e+01     1.15048e-01
    2.25190e+00     5.52881e+02     7.90189e-01     6.57595e+01     9.30356e-02
    2.25600e+00     5.52397e+02     8.48376e-01     6.56102e+01     9.08568e-02
    2.26010e+00     5.51679e+02     1.02707e+00     6.54244e+01     1.04631e-01
    2.26420e+00     5.50374e+02     1.22814e+00     6.51861e+01     1.21319e-01
    2.26820e+00     5.49366e+02     1.28081e+00     6.49381e+01     9.55963e-02
    2.27230e+00     5.48591e+02     1.23376e+00     6.47693e+01     1.02170e-01
    2.27640e+00     5.47073e+02     8.46859e-01     6.45421e+01     1.00236e-01
    2.28050e+00     5.46191e+02     1.04133e+00     6.43313e+01     8.38042e-02
    2.28460e+00     5.45916e+02     1.10724e+00     6.41869e+01     1.34314e-01
    2.28870e+00     5.44148e+02     7.16675e-01     6.39295e+01     7.77600e-02
    2.29280e+00     5.43658e+02     9.61990e-01     6.37605e+01     7.49701e-02
    2.29690e+00     5.42555e+02     8.69478e-01     6.35710e+01     9.83720e-02
    2.30100e+00     5.41509e+02     9.65932e-01     6.33807e+01     1.38305e-01
    2.30510e+00     5.40880e+02     1.12653e+00     6.31566e+01     9.37213e-02
    2.30910e+00     5.40032e+02     9.17140e-01     6.30202e+01     8.81908e-02
    2.31320e+00     5.38914e+02     1.04458e+00     6.28017e+01     9.46115e-02
    2.31730e+00     5.37787e+02     9.73312e-01     6.25948e+01     1.01643e-01
    2.32140e+00     5.36845e+02     8.31725e-01     6.23672e+01     7.40438e-02
    2.32550e+00     5.35813e+02     8.68575e-01     6.21888e+01     8.09034e-02
    2.32960e+00     5.35016e+02     9.08927e-01     6.20126e+01     1.13023e-01
    2.33370e+00     5.34307e+02     1.15216e+00     6.18247e+01     1.24825e-01
    2.33780e+00     5.33139e+02     8.12992e-01     6.16285e+01     1.16307e-01
    2.34190e+00     5.32123e+02     5.71838e-01     6.14516e+01     1.10094e-01
    2.34600e+00     5.31358e+02     8.86201e-01     6.12645e+01     8.47896e-02
    2.35000e+00     5.30330e+02     1.00745e+00     6.10258e+01     8.64568e-02
    2.35410e+00     5.29425e+02     6.77361e-01     6.09049e+01     7.73197e-02
    2.35820e+00     5.28224e+02     6.88986e-01     6.06702e+01     9.61105e-02
    2.36230e+00     5.27640e+02     1.07050e+00     6.04716e+01     1.10822e-01
    2.36640e+00     5.26886e+02     1.28129e+00     6.02701e+01     8.68483e-02
    2.37050e+00     5.25334e+02     1.00899e+00     6.00664e+01     1.10592e-01
    2.37460e+00     5.24834e+02     1.03275e+00     5.99188e+01     8.95614e-02
    2.37870e+00     5.23917e+02     9.28248e-01     5.97377e+01     1.07970e-01
    2.38280e+00     5.22781e+02     8.41392e-01     5.95415e+01     1.18750e-01
    2.38690e+00     5.21959e+02     9.71725e-01     5.93614e+01     1.23600e-01
    2.39100e+00     5.20987e+02     9.51364e-01     5.91813e+01     9.20870e-02
    2.39510e+00     5.20215e+02     1.08498e+00     5.89924e+01     8.26943e-02
    2.39910e+00     5.18985e+02     7.51774e-01     5.88238e+01     1.29163e-01
    2.40320e+00     5.18257e+02     1.01117e+00     5.85999e+01     6.69359e-02
    2.40730e+00     5.17210e+02     8.40671e-01     5.84333e+01     6.06944e-02
    2.41140e+00     5.16344e+02     8.83139e-01     5.82235e+01     6.20259e-02
    2.41550e+00     5.15349e+02     9.16071e-01     5.80560e+01     7.43496e-02
    2.41960e+00     5.14429e+02     1.15229e+00     5.78360e+01     8.91586e-02
    2.42370e+00     5.13684e+02     1.04921e+00     5.77015e+01     9.34021e-02
    2.42780e+00     5.12639e+02     9.87273e-01     5.74848e+01     1.01493e-01
    2.43190e+00     5.11795e+02     8.37610e-01     5.73309e+01     6.83644e-02
    2.43600e+00     5.10867e+02     8.88084e-01     5.71505e+01     8.03906e-02
    2.44000e+00     5.09870e+02     1.02883e+00     5.69434e+01     8.98441e-02
    2.44410e+00     5.08697e+02     7.50963e-01     5.67792e+01     7.83903e-02
    2.44820e+00     5.07770e+02     7.74438e-01     5.66002e+01     8.83714e-02
    2.45230e+00     5.07119e+02     1.01216e+00     5.64209e+01     8.36447e-02
    2.45640e+00     5.06307e+02     1.09341e+00     5.62416e+01     7.76734e-02
    2.46050e+00     5.05312e+02     9.63852e-01     5.60614e+01     8.12613e-02
    2.46460e+00     5.04292e+02     6.91347e-01     5.58874e+01     6.16872e-02
    2.46870e+00     5.03566e+02     8.18142e-01     5.57255e+01     5.45148e-02
    2.47280e+00     5.02419e+02     7.93451e-01     5.55745e+01     8.42281e-02
    2.47690e+00     5.01684e+02     1.09273e+00     5.53661e+01     9.04275e-02
    2.48100e+00     5.00338e+02     8.59334e-01     5.51574e+01     8.14565e-02
    2.48500e+00     4.99401e+02     7.29181e-01     5.49803e+01     6.41056e-02
    2.48910e+00     4.98819e+02     8.24830e-01     5.48325e+01     1.04701e-01
    2.49320e+00     4.97727e+02     9.10763e-01     5.46537e+01     8.54323e-02
    2.49730e+00     4.96759e+02     6.46220e-01     5.44870e+01     9.81047e-02
    2.50140e+00     4.96311e+02     1.14274e+00     5.43177e+01     1.08852e-01
    2.50550e+00     4.94891e+02     6.90238e-01     5.41442e+01     5.43190e-02
    2.50960e+00     4.94214e+02     7.54174e-01     5.39551e+01     1.01286e-01
    2.51370e+00     4.93450e+02     9.82756e-01     5.37944e+01     7.05685e-02
    2.51780e+00     4.92325e+02     8.95785e-01     5.36243e+01     7.21755e-02
    2.52190e+00     4.91759e+02     9.64768e-01     5.34488e+01     5.30300e-02
    2.52590e+00     4.90708e+02     9.04323e-01     5.32705e+01     7.06574e-02
    2.53000e+00     4.89568e+02     7.09789e-01     5.31078e+01     7.07373e-02
    2.53410e+00     4.88843e+02     9.35899e-01     5.29269e+01     8.30448e-02
    2.53820e+00     4.87473e+02     6.91353e-01     5.27246e+01     4.30607e-02
    2.54230e+00     4.87148e+02     9.53010e-01     5.25910e+01     3.23939e-02
    2.54640e+00     4.86152e+02     8.88956e-01     5.24355e+01     9.40271e-02
    2.55050e+00     4.85253e+02     8.15286e-01     5.22596e+01     4.41089e-02
    2.55460e+00     4.84371e+02     9.54464e-01     5.20910e+01     9.23391e-02
    2.55870e+00     4.83611e+02     9.20817e-01     5.19353e+01     7.31310e-02
    2.56280e+00     4.82489e+02     9.35497e-01     5.17636e+01     1.03229e-01
    2.56690e+00     4.81464e+02     8.38999e-01     5.15841e+01     5.66304e-02
    2.57090e+00     4.80762e+02     1.05942e+00     5.14223e+01     6.62173e-02
    2.57500e+00     4.79853e+02     8.70943e-01     5.12266e+01     4.57837e-02
    2.57910e+00     4.78696e+02     9.06010e-01     5.10694e+01     8.97551e-02
    2.58320e+00     4.78001e+02     7.21313e-01     5.09392e+01     7.30213e-02
    2.58730e+00     4.77219e+02     9.43300e-01     5.07639e+01     8.03231e-02
    2.59140e+00     4.76106e+02     9.21465e-01     5.05746e+01     8.65916e-02
    2.59550e+00     4.75483e+02     8.60832e-01     5.04554e+01     7.38692e-02
    2.59960e+00     4.74517e+02     8.66502e-01     5.02650e+01     5.20711e-02
    2.60370e+00     4.73551e+02     6.90690e-01     5.01160e+01     7.30660e-02
    2.60780e+00     4.72429e+02     9.25957e-01     4.98919e+01     5.48350e-02
    2.61190e+00     4.71449e+02     8.37080e-01     4.97469e+01     7.15774e-02
    2.61590e+00     4.71055e+02     1.00707e+00     4.96222e+01     8.43822e-02
    2.62000e+00     4.70234e+02     1.06933e+00     4.94346e+01     5.18872e-02
    2.62410e+00     4.69048e+02     7.42589e-01     4.93154e+01     8.59334e-02
    2.62820e+00     4.68257e+02     7.73991e-01     4.91502e+01     6.76337e-02
    2.63230e+00     4.67379e+02     9.87974e-01     4.89747e+01     8.25937e-02
    2.63640e+00     4.66365e+02     7.70602e-01     4.88022e+01     4.49046e-02
    2.64050e+00     4.65594e+02     8.26286e-01     4.86486e+01     6.97101e-02
    2.64460e+00     4.64622e+02     9.08473e-01     4.84626e+01     4.64032e-02
    2.64870e+00     4.63802e+02     9.16046e-01     4.83058e+01     3.96629e-02
    2.65280e+00     4.62821e+02     8.03474e-01     4.81716e+01     4.88212e-02
    2.65680e+00     4.62008e+02     8.69624e-01     4.80122e+01     8.48419e-02
    2.66090e+00     4.60859e+02     6.04782e-01     4.78660e+01     6.58734e-02
    2.66500e+00     4.60086e+02     7.94821e-01     4.76958e+01     5.86905e-02
    2.66910e+00     4.59485e+02     9.53642e-01     4.75572e+01     7.78526e-02
    2.67320e+00     4.58634e+02     8.40060e-01     4.74015e+01     4.32154e-02
    2.67730e+00     4.57651e+02     7.22438e-01     4.72171e+01     5.76204e-02
    2.68140e+00     4.56591e+02     5.89880e-01     4.70808e+01     8.32404e-02
    2.68550e+00     4.55557e+02     5.33452e-01     4.68944e+01     4.03726e-02
    2.68960e+00     4.55108e+02     1.01058e+00     4.67657e+01     7.19041e-02
    2.69370e+00     4.54118e+02     9.77466e-01     4.66241e+01     6.85013e-02
    2.69780e+00     4.53068e+02     7.44956e-01     4.64494e+01     6.13646e-02
    2.70180e+00     4.52536e+02     1.01004e+00     4.63229e+01     8.45729e-02
    2.70590e+00     4.51331e+02     6.57437e-01     4.61634e+01     8.31873e-02
    2.71000e+00     4.50553e+02     7.55024e-01     4.59905e+01     6.51486e-02
    2.71410e+00     4.49555e+02     6.62655e-01     4.58746e+01     3.71903e-02
    2.71820e+00     4.49017e+02     8.32885e-01     4.57066e+01     5.44294e-02
    2.72230e+00     4.47929e+02     8.35657e-01     4.55252e+01     5.74607e-02
    2.72640e+00     4.47283e+02     6.56813e-01     4.54150e+01     6.39221e-02
    2.73050e+00     4.46268e+02     7.52666e-01     4.52514e+01     4.43489e-02
    2.73460e+00     4.45285e+02     7.56078e-01     4.51033e+01     4.60066e-02
