# Real space auto- and cross-spectra.
# z=2.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     5.63803e+04     9.54761e+03     2.16304e+03
    1.04717e-02     8.32032e+04     1.36282e+04     2.95937e+03
    1.42665e-02     1.05861e+05     1.86626e+04     4.15906e+03
    1.81228e-02     1.24230e+05     2.33904e+04     5.14798e+03
    2.24845e-02     1.06107e+05     1.92610e+04     4.31926e+03
    2.64508e-02     1.07516e+05     1.98220e+04     4.45472e+03
    3.04474e-02     8.13094e+04     1.39319e+04     3.09758e+03
    3.47320e-02     8.68152e+04     1.47313e+04     3.16634e+03
    3.88308e-02     7.55434e+04     1.20792e+04     2.61675e+03
    4.28140e-02     7.13148e+04     1.16690e+04     2.56135e+03
    4.68856e-02     6.54277e+04     1.04134e+04     2.29475e+03
    5.09858e-02     6.40778e+04     1.01181e+04     2.20227e+03
    5.51458e-02     6.18527e+04     9.34966e+03     2.00869e+03
    5.92243e-02     6.09377e+04     9.08288e+03     1.93044e+03
    6.32864e-02     5.88503e+04     8.60468e+03     1.83189e+03
    6.73674e-02     5.94590e+04     8.65248e+03     1.82172e+03
    7.14960e-02     5.60895e+04     7.95181e+03     1.71037e+03
    7.55894e-02     5.31623e+04     7.34975e+03     1.57788e+03
    7.96660e-02     5.07430e+04     6.87904e+03     1.47622e+03
    8.38183e-02     4.94432e+04     6.54037e+03     1.38388e+03
    8.78941e-02     4.68589e+04     5.88450e+03     1.24586e+03
    9.19238e-02     4.53428e+04     5.54196e+03     1.14702e+03
    9.60446e-02     4.19716e+04     4.99781e+03     1.05807e+03
    1.00128e-01     4.02619e+04     4.66956e+03     9.81271e+02
    1.04209e-01     4.07481e+04     4.52198e+03     9.21640e+02
    1.08333e-01     3.90767e+04     4.19337e+03     8.62716e+02
    1.12448e-01     3.91698e+04     4.21794e+03     8.65390e+02
    1.16521e-01     3.78673e+04     4.02209e+03     8.24141e+02
    1.20596e-01     3.60754e+04     3.77680e+03     7.84257e+02
    1.24665e-01     3.64542e+04     3.80866e+03     7.82564e+02
    1.28771e-01     3.60035e+04     3.64858e+03     7.44576e+02
    1.32874e-01     3.52339e+04     3.50950e+03     7.16676e+02
    1.36975e-01     3.38022e+04     3.27197e+03     6.72835e+02
    1.41075e-01     3.35969e+04     3.13532e+03     6.38560e+02
    1.45172e-01     3.30919e+04     3.05341e+03     6.11743e+02
    1.49268e-01     3.26775e+04     2.87267e+03     5.59853e+02
    1.53330e-01     3.10848e+04     2.67392e+03     5.44084e+02
    1.57416e-01     3.12287e+04     2.62521e+03     5.16477e+02
    1.61514e-01     3.07448e+04     2.52272e+03     4.93178e+02
    1.65592e-01     2.93981e+04     2.37007e+03     4.68622e+02
    1.69693e-01     2.95659e+04     2.32602e+03     4.54308e+02
    1.73803e-01     2.93413e+04     2.23596e+03     4.29148e+02
    1.77905e-01     2.87056e+04     2.18717e+03     4.24139e+02
    1.82001e-01     2.85749e+04     2.12032e+03     4.11535e+02
    1.86092e-01     2.84307e+04     2.08341e+03     4.01512e+02
    1.90161e-01     2.83795e+04     2.04991e+03     3.91005e+02
    1.94237e-01     2.75729e+04     1.93400e+03     3.66741e+02
    1.98334e-01     2.80163e+04     1.98730e+03     3.72929e+02
    2.02427e-01     2.72673e+04     1.89275e+03     3.58312e+02
    2.06523e-01     2.70754e+04     1.79845e+03     3.39139e+02
    2.10626e-01     2.64029e+04     1.73457e+03     3.28038e+02
    2.14724e-01     2.64203e+04     1.69955e+03     3.13034e+02
    2.18827e-01     2.60031e+04     1.66446e+03     3.08157e+02
    2.22903e-01     2.57040e+04     1.60211e+03     2.96200e+02
    2.26990e-01     2.57985e+04     1.55322e+03     2.83190e+02
    2.31084e-01     2.56245e+04     1.51567e+03     2.75772e+02
    2.35153e-01     2.50582e+04     1.46529e+03     2.64245e+02
    2.39244e-01     2.51364e+04     1.43671e+03     2.60123e+02
    2.43338e-01     2.49413e+04     1.40599e+03     2.52139e+02
    2.47445e-01     2.45824e+04     1.38363e+03     2.48816e+02
    2.51539e-01     2.45939e+04     1.35166e+03     2.40190e+02
    2.55609e-01     2.44608e+04     1.33642e+03     2.37146e+02
    2.59718e-01     2.45251e+04     1.29937e+03     2.29823e+02
    2.63814e-01     2.42563e+04     1.27339e+03     2.22620e+02
    2.67904e-01     2.38551e+04     1.23981e+03     2.17267e+02
    2.71993e-01     2.35323e+04     1.21703e+03     2.12445e+02
    2.76068e-01     2.35244e+04     1.18476e+03     2.04858e+02
    2.80171e-01     2.35772e+04     1.17117e+03     2.00654e+02
    2.84268e-01     2.33200e+04     1.13213e+03     1.94281e+02
    2.88346e-01     2.29753e+04     1.09964e+03     1.88289e+02
    2.92426e-01     2.31550e+04     1.09406e+03     1.84508e+02
    2.96514e-01     2.31259e+04     1.07082e+03     1.79497e+02
    3.00627e-01     2.29029e+04     1.05463e+03     1.76845e+02
    3.04729e-01     2.26284e+04     1.02643e+03     1.71753e+02
    3.08821e-01     2.23972e+04     1.01980e+03     1.69716e+02
    3.12919e-01     2.22864e+04     9.96435e+02     1.65987e+02
    3.16999e-01     2.21348e+04     9.66686e+02     1.61688e+02
    3.21078e-01     2.21174e+04     9.48956e+02     1.56671e+02
    3.25167e-01     2.19867e+04     9.42935e+02     1.55503e+02
    3.29247e-01     2.20500e+04     9.24991e+02     1.50421e+02
    3.33333e-01     2.18674e+04     9.14496e+02     1.48298e+02
    3.37443e-01     2.18996e+04     8.99647e+02     1.44465e+02
    3.41545e-01     2.16773e+04     8.79958e+02     1.41609e+02
    3.45625e-01     2.14753e+04     8.64559e+02     1.37642e+02
    3.49715e-01     2.16096e+04     8.50287e+02     1.36018e+02
    3.53817e-01     2.13455e+04     8.33143e+02     1.32458e+02
    3.57906e-01     2.13146e+04     8.25871e+02     1.29595e+02
    3.61975e-01     2.11562e+04     8.07470e+02     1.26870e+02
    3.66071e-01     2.10875e+04     7.98337e+02     1.25608e+02
    3.70189e-01     2.09019e+04     7.88929e+02     1.23295e+02
    3.74277e-01     2.08659e+04     7.75787e+02     1.20628e+02
    3.78356e-01     2.08584e+04     7.64121e+02     1.17970e+02
    3.82448e-01     2.07865e+04     7.52391e+02     1.15784e+02
    3.86535e-01     2.08195e+04     7.49266e+02     1.14119e+02
    3.90624e-01     2.05650e+04     7.41539e+02     1.13552e+02
    3.94706e-01     2.04710e+04     7.27159e+02     1.10556e+02
    3.98794e-01     2.04965e+04     7.22318e+02     1.08367e+02
    4.02896e-01     2.04514e+04     7.07542e+02     1.06660e+02
    4.06986e-01     2.02225e+04     6.97829e+02     1.04862e+02
    4.11069e-01     2.03883e+04     6.92559e+02     1.02311e+02
    4.15170e-01     2.02883e+04     6.77884e+02     1.00748e+02
    4.19263e-01     2.01871e+04     6.70643e+02     9.86110e+01
    4.23353e-01     2.01180e+04     6.61799e+02     9.74476e+01
    4.27447e-01     2.00655e+04     6.48691e+02     9.54002e+01
    4.31534e-01     1.99948e+04     6.44539e+02     9.44495e+01
    4.35624e-01     1.99380e+04     6.38127e+02     9.24123e+01
    4.39718e-01     1.98761e+04     6.28310e+02     9.08090e+01
    4.43804e-01     1.97409e+04     6.24281e+02     8.99561e+01
    4.47892e-01     1.97789e+04     6.17612e+02     8.83206e+01
    4.51977e-01     1.97656e+04     6.14163e+02     8.74163e+01
    4.56067e-01     1.96139e+04     6.02091e+02     8.55989e+01
    4.60165e-01     1.96734e+04     5.96045e+02     8.41908e+01
    4.64260e-01     1.94615e+04     5.92241e+02     8.36412e+01
    4.68355e-01     1.95207e+04     5.80387e+02     8.18035e+01
    4.72450e-01     1.93334e+04     5.74323e+02     8.03352e+01
    4.76540e-01     1.93093e+04     5.66591e+02     7.94770e+01
    4.80633e-01     1.95051e+04     5.67365e+02     7.84772e+01
    4.84718e-01     1.93470e+04     5.56211e+02     7.67060e+01
    4.88794e-01     1.92214e+04     5.45865e+02     7.53481e+01
    4.92888e-01     1.91607e+04     5.46362e+02     7.50437e+01
    4.96984e-01     1.91148e+04     5.38803e+02     7.40019e+01
    5.01073e-01     1.91998e+04     5.41962e+02     7.29544e+01
    5.05169e-01     1.90811e+04     5.28295e+02     7.16238e+01
    5.09268e-01     1.89769e+04     5.23105e+02     7.03198e+01
    5.13369e-01     1.89484e+04     5.20497e+02     6.99990e+01
    5.17441e-01     1.89801e+04     5.16451e+02     6.89389e+01
    5.21516e-01     1.89815e+04     5.17712e+02     6.82528e+01
    5.25611e-01     1.88095e+04     5.03577e+02     6.69145e+01
    5.29706e-01     1.88202e+04     4.99308e+02     6.64140e+01
    5.33801e-01     1.88168e+04     4.98299e+02     6.52527e+01
    5.37888e-01     1.88266e+04     4.94553e+02     6.45802e+01
    5.41985e-01     1.88021e+04     4.93226e+02     6.40447e+01
    5.46091e-01     1.87215e+04     4.86449e+02     6.30572e+01
    5.50174e-01     1.86044e+04     4.80194e+02     6.21349e+01
    5.54252e-01     1.85629e+04     4.74415e+02     6.14081e+01
    5.58346e-01     1.85417e+04     4.72066e+02     6.04583e+01
    5.62439e-01     1.84477e+04     4.65879e+02     5.96520e+01
    5.66527e-01     1.84864e+04     4.62197e+02     5.90840e+01
    5.70616e-01     1.84380e+04     4.60770e+02     5.85766e+01
    5.74707e-01     1.84161e+04     4.55454e+02     5.76754e+01
    5.78798e-01     1.83790e+04     4.49866e+02     5.66406e+01
    5.82883e-01     1.84036e+04     4.50758e+02     5.60912e+01
    5.86977e-01     1.83177e+04     4.40917e+02     5.54949e+01
    5.91070e-01     1.82224e+04     4.39337e+02     5.48950e+01
    5.95166e-01     1.82389e+04     4.37808e+02     5.45946e+01
    5.99260e-01     1.81953e+04     4.32572e+02     5.35958e+01
    6.03349e-01     1.81380e+04     4.28935e+02     5.31132e+01
    6.07445e-01     1.81397e+04     4.26618e+02     5.25297e+01
    6.11543e-01     1.80899e+04     4.22114e+02     5.18638e+01
    6.15623e-01     1.80885e+04     4.22377e+02     5.14137e+01
    6.19704e-01     1.79964e+04     4.15576e+02     5.05410e+01
    6.23792e-01     1.80724e+04     4.14488e+02     5.02176e+01
    6.27891e-01     1.79233e+04     4.11775e+02     4.98390e+01
    6.31991e-01     1.79705e+04     4.08378e+02     4.91247e+01
    6.36073e-01     1.79263e+04     4.01900e+02     4.84644e+01
    6.40158e-01     1.79137e+04     4.03085e+02     4.78998e+01
    6.44244e-01     1.78226e+04     3.97607e+02     4.74888e+01
    6.48338e-01     1.78840e+04     3.95843e+02     4.68979e+01
    6.52432e-01     1.76963e+04     3.92313e+02     4.62949e+01
    6.56514e-01     1.77783e+04     3.93093e+02     4.59522e+01
    6.60609e-01     1.77222e+04     3.85220e+02     4.53027e+01
    6.64712e-01     1.77071e+04     3.85170e+02     4.49855e+01
    6.68801e-01     1.76943e+04     3.84591e+02     4.46736e+01
    6.72890e-01     1.77085e+04     3.79972e+02     4.39397e+01
    6.76984e-01     1.75855e+04     3.76541e+02     4.36914e+01
    6.81074e-01     1.75493e+04     3.72622e+02     4.29811e+01
    6.85160e-01     1.75879e+04     3.72852e+02     4.27640e+01
    6.89246e-01     1.75078e+04     3.68029e+02     4.22517e+01
    6.93336e-01     1.75251e+04     3.67147e+02     4.19185e+01
    6.97434e-01     1.75004e+04     3.68123e+02     4.14716e+01
    7.01528e-01     1.74197e+04     3.60997e+02     4.10320e+01
    7.05618e-01     1.74293e+04     3.62246e+02     4.07849e+01
    7.09708e-01     1.73598e+04     3.57875e+02     4.02625e+01
    7.13796e-01     1.73270e+04     3.56412e+02     4.01102e+01
    7.17892e-01     1.73772e+04     3.52215e+02     3.94579e+01
    7.21982e-01     1.73387e+04     3.51923e+02     3.90879e+01
    7.26059e-01     1.73825e+04     3.48314e+02     3.87731e+01
    7.30145e-01     1.72627e+04     3.45093e+02     3.84272e+01
