# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 13.00<lgM<13.50, z=0.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.28771e-01     8.21032e+03     4.33917e+01     4.51795e+03     3.58781e+01
    1.32874e-01     8.00322e+03     4.48231e+01     4.34845e+03     3.00195e+01
    1.36975e-01     7.77137e+03     5.84522e+01     4.14151e+03     3.37727e+01
    1.41075e-01     7.52266e+03     3.04304e+01     3.94343e+03     3.05159e+01
    1.45172e-01     7.24062e+03     2.56211e+01     3.71568e+03     2.00666e+01
    1.49268e-01     6.99051e+03     3.53221e+01     3.51744e+03     1.66181e+01
    1.53330e-01     6.86422e+03     1.34316e+01     3.39306e+03     1.34487e+01
    1.57416e-01     6.63724e+03     2.17246e+01     3.20852e+03     1.29347e+01
    1.61514e-01     6.42309e+03     2.09647e+01     3.06280e+03     1.73214e+01
    1.65592e-01     6.35489e+03     2.03301e+01     2.97249e+03     1.31577e+01
    1.69693e-01     6.16552e+03     1.93172e+01     2.83879e+03     6.60011e+00
    1.73803e-01     6.08880e+03     1.60800e+01     2.76119e+03     1.33351e+01
    1.77905e-01     5.96124e+03     2.32720e+01     2.66502e+03     7.87975e+00
    1.82001e-01     5.86361e+03     1.75260e+01     2.58313e+03     1.01659e+01
    1.86092e-01     5.76905e+03     1.92440e+01     2.51289e+03     1.11054e+01
    1.90161e-01     5.66876e+03     9.43456e+00     2.43290e+03     7.35100e+00
    1.94237e-01     5.61900e+03     3.52636e+01     2.37081e+03     1.12954e+01
    1.98334e-01     5.48863e+03     2.75246e+01     2.28029e+03     5.92223e+00
    2.02427e-01     5.40012e+03     2.33193e+01     2.21513e+03     1.45948e+01
    2.06523e-01     5.32300e+03     1.07357e+01     2.15530e+03     8.14290e+00
    2.10626e-01     5.26471e+03     1.56568e+01     2.08175e+03     6.75252e+00
    2.14724e-01     5.16577e+03     1.96241e+01     2.01402e+03     1.11856e+01
    2.18827e-01     5.09099e+03     1.54841e+01     1.95976e+03     8.74512e+00
    2.22903e-01     4.99435e+03     5.26680e+00     1.88504e+03     4.61939e+00
    2.26990e-01     4.94944e+03     1.10737e+01     1.84637e+03     2.39377e+00
    2.31084e-01     4.87570e+03     1.63589e+01     1.79500e+03     7.29531e+00
    2.35153e-01     4.81960e+03     1.60421e+01     1.74320e+03     9.70780e+00
    2.39244e-01     4.76300e+03     1.40654e+01     1.69688e+03     6.28649e+00
    2.43338e-01     4.70736e+03     7.64824e+00     1.65430e+03     3.33548e+00
    2.47445e-01     4.67757e+03     1.03817e+01     1.61540e+03     6.13778e+00
    2.51539e-01     4.60050e+03     7.76399e+00     1.57926e+03     1.13688e+01
    2.55609e-01     4.56592e+03     1.59637e+01     1.53874e+03     7.09570e+00
    2.59718e-01     4.52238e+03     6.26704e+00     1.50935e+03     5.91951e+00
    2.63814e-01     4.48221e+03     1.38509e+01     1.47020e+03     6.08459e+00
    2.67904e-01     4.42864e+03     1.04742e+01     1.43152e+03     5.23838e+00
    2.71993e-01     4.39615e+03     1.26751e+01     1.40095e+03     6.29872e+00
    2.76068e-01     4.33602e+03     6.50222e+00     1.36599e+03     3.58263e+00
    2.80171e-01     4.30730e+03     6.50487e+00     1.34452e+03     3.29908e+00
    2.84268e-01     4.26894e+03     8.75421e+00     1.30587e+03     5.17289e+00
    2.88346e-01     4.23175e+03     4.68534e+00     1.28746e+03     2.32786e+00
    2.92426e-01     4.18490e+03     6.17866e+00     1.25236e+03     3.92987e+00
    2.96514e-01     4.17417e+03     1.13261e+01     1.22579e+03     4.64483e+00
    3.00627e-01     4.11553e+03     4.20531e+00     1.19608e+03     3.70975e+00
    3.04729e-01     4.09332e+03     7.89080e+00     1.17588e+03     3.39800e+00
    3.08821e-01     4.06625e+03     6.77665e+00     1.15466e+03     4.15830e+00
    3.12919e-01     4.02974e+03     7.61503e+00     1.12862e+03     2.57296e+00
    3.16999e-01     4.00644e+03     1.26029e+01     1.11262e+03     3.66957e+00
    3.21078e-01     3.97511e+03     9.96077e+00     1.08859e+03     4.10046e+00
    3.25167e-01     3.94741e+03     1.13934e+01     1.06665e+03     3.07307e+00
    3.29247e-01     3.91801e+03     4.64294e+00     1.04340e+03     4.32547e+00
    3.33333e-01     3.90495e+03     7.27247e+00     1.02721e+03     4.09826e+00
    3.37443e-01     3.86742e+03     5.48112e+00     1.00775e+03     1.84262e+00
    3.41545e-01     3.84964e+03     6.41936e+00     9.86968e+02     3.83089e+00
    3.45625e-01     3.83292e+03     6.42353e+00     9.77075e+02     4.60847e+00
    3.49715e-01     3.80716e+03     3.50665e+00     9.58786e+02     2.74667e+00
    3.53817e-01     3.78022e+03     6.15622e+00     9.40446e+02     2.28133e+00
    3.57906e-01     3.76322e+03     4.27799e+00     9.28626e+02     1.68750e+00
    3.61975e-01     3.74520e+03     3.31188e+00     9.09905e+02     2.54980e+00
    3.66071e-01     3.71333e+03     4.44594e+00     8.92320e+02     2.63368e+00
    3.70189e-01     3.69846e+03     7.73309e+00     8.78390e+02     2.55144e+00
    3.74277e-01     3.68549e+03     5.02302e+00     8.66604e+02     3.48220e+00
    3.78356e-01     3.65538e+03     8.10389e+00     8.46833e+02     2.07238e+00
    3.82448e-01     3.63793e+03     2.94596e+00     8.35198e+02     2.23786e+00
    3.86535e-01     3.62148e+03     6.15895e+00     8.20039e+02     2.61427e+00
    3.90624e-01     3.60353e+03     7.23843e+00     8.09218e+02     3.24315e+00
    3.94706e-01     3.59022e+03     8.41297e+00     8.03545e+02     1.39981e+00
    3.98794e-01     3.56250e+03     5.62069e+00     7.85401e+02     1.82579e+00
    4.02896e-01     3.55016e+03     6.22088e+00     7.73782e+02     1.18082e+00
    4.06986e-01     3.53995e+03     3.33390e+00     7.64751e+02     2.37590e+00
    4.11069e-01     3.52940e+03     5.16581e+00     7.55778e+02     1.80515e+00
    4.15170e-01     3.50828e+03     3.68805e+00     7.39581e+02     3.05730e+00
    4.19263e-01     3.48975e+03     4.09308e+00     7.32268e+02     2.42753e+00
    4.23353e-01     3.47666e+03     5.76695e+00     7.20606e+02     2.08426e+00
    4.27447e-01     3.46470e+03     5.95897e+00     7.13313e+02     1.76130e+00
    4.31534e-01     3.44781e+03     8.65913e+00     6.99119e+02     2.17230e+00
    4.35624e-01     3.43561e+03     6.09709e+00     6.94130e+02     3.10054e+00
    4.39718e-01     3.41510e+03     4.64191e+00     6.79785e+02     1.49102e+00
    4.43804e-01     3.40619e+03     2.88325e+00     6.72780e+02     1.76363e+00
    4.47892e-01     3.39799e+03     4.56293e+00     6.62947e+02     2.82951e+00
    4.51977e-01     3.37878e+03     3.16410e+00     6.54333e+02     2.94315e-01
    4.56067e-01     3.37130e+03     4.03417e+00     6.48452e+02     1.26580e+00
    4.60165e-01     3.35800e+03     3.10000e+00     6.38956e+02     1.25580e+00
    4.64260e-01     3.34539e+03     5.18625e+00     6.31907e+02     2.22865e+00
    4.68355e-01     3.33499e+03     4.83285e+00     6.23044e+02     7.47092e-01
    4.72450e-01     3.31902e+03     6.52719e+00     6.14015e+02     2.29180e+00
    4.76540e-01     3.31158e+03     5.88713e+00     6.10215e+02     2.04595e+00
    4.80633e-01     3.30116e+03     3.87380e+00     6.02666e+02     1.13819e+00
    4.84718e-01     3.29342e+03     4.57750e+00     5.92283e+02     1.53856e+00
    4.88794e-01     3.28016e+03     3.51726e+00     5.87086e+02     1.24930e+00
    4.92888e-01     3.27859e+03     5.71625e+00     5.80936e+02     2.45148e+00
    4.96984e-01     3.25835e+03     3.96248e+00     5.73539e+02     1.19510e+00
    5.01073e-01     3.25360e+03     4.53056e+00     5.67028e+02     8.88016e-01
    5.05169e-01     3.24035e+03     8.80172e+00     5.60433e+02     1.98129e+00
    5.09268e-01     3.23334e+03     7.64351e+00     5.54725e+02     1.85779e+00
    5.13369e-01     3.22306e+03     5.03753e+00     5.48310e+02     1.10226e+00
    5.17441e-01     3.21780e+03     3.96470e+00     5.43223e+02     4.35596e-01
    5.21516e-01     3.20463e+03     3.20543e+00     5.36352e+02     1.50460e+00
    5.25611e-01     3.19597e+03     2.96450e+00     5.32466e+02     1.46228e+00
    5.29706e-01     3.18812e+03     4.29820e+00     5.25120e+02     2.46262e+00
    5.33801e-01     3.17640e+03     2.63350e+00     5.17896e+02     2.15756e+00
    5.37888e-01     3.17029e+03     4.88607e+00     5.15860e+02     1.33447e+00
    5.41985e-01     3.16352e+03     2.38620e+00     5.08572e+02     4.70133e-01
    5.46091e-01     3.14944e+03     4.42304e+00     5.04444e+02     1.33381e+00
    5.50174e-01     3.14079e+03     1.70413e+00     4.98505e+02     5.13592e-01
    5.54252e-01     3.13656e+03     3.01817e+00     4.94123e+02     1.03252e+00
    5.58346e-01     3.12580e+03     4.36920e+00     4.89039e+02     2.01353e+00
    5.62439e-01     3.11933e+03     7.06919e+00     4.82866e+02     9.48668e-01
    5.66527e-01     3.11153e+03     3.08532e+00     4.79136e+02     8.78828e-01
    5.70616e-01     3.10495e+03     1.59768e+00     4.74423e+02     6.36662e-01
    5.74707e-01     3.10051e+03     3.45228e+00     4.71083e+02     1.38204e+00
    5.78798e-01     3.09142e+03     4.46761e+00     4.66466e+02     1.03353e+00
    5.82883e-01     3.07939e+03     6.14677e+00     4.59243e+02     1.61199e+00
    5.86977e-01     3.07785e+03     4.46033e+00     4.57853e+02     1.15156e+00
    5.91070e-01     3.06506e+03     3.32036e+00     4.52952e+02     1.65532e+00
    5.95166e-01     3.06363e+03     2.92286e+00     4.48672e+02     8.73906e-01
    5.99260e-01     3.05572e+03     3.51000e+00     4.45238e+02     1.23773e+00
    6.03349e-01     3.05064e+03     7.72001e-01     4.43213e+02     1.39053e+00
    6.07445e-01     3.03987e+03     2.65962e+00     4.36961e+02     1.15237e+00
    6.11543e-01     3.03481e+03     3.55287e+00     4.33051e+02     1.59091e+00
    6.15623e-01     3.02931e+03     2.07523e+00     4.29269e+02     1.11502e+00
    6.19704e-01     3.01767e+03     2.14519e+00     4.23289e+02     1.40736e+00
    6.23792e-01     3.01142e+03     4.20142e+00     4.21799e+02     5.32785e-01
    6.27891e-01     3.00927e+03     3.42288e+00     4.19422e+02     6.66163e-01
    6.31991e-01     3.00132e+03     2.05520e+00     4.15829e+02     7.44645e-01
    6.36073e-01     2.99684e+03     3.11801e+00     4.11196e+02     1.03597e+00
    6.40158e-01     2.98798e+03     4.92741e+00     4.07797e+02     7.57138e-01
    6.44244e-01     2.98080e+03     2.04652e+00     4.05489e+02     7.15186e-01
    6.48338e-01     2.97654e+03     2.15408e+00     4.01325e+02     1.50360e+00
    6.52432e-01     2.97166e+03     2.13112e+00     4.00089e+02     1.64605e+00
    6.56514e-01     2.96558e+03     2.49909e+00     3.97252e+02     9.47736e-01
    6.60609e-01     2.96498e+03     2.81722e+00     3.94301e+02     5.37076e-01
    6.64712e-01     2.95458e+03     3.73014e+00     3.88382e+02     1.26968e+00
    6.68801e-01     2.94683e+03     2.20325e+00     3.87591e+02     6.95085e-01
    6.72890e-01     2.94450e+03     2.18940e+00     3.83795e+02     6.74040e-01
    6.76984e-01     2.93966e+03     4.31652e+00     3.80928e+02     1.08732e+00
    6.81074e-01     2.93456e+03     4.35787e+00     3.77606e+02     9.38555e-01
    6.85160e-01     2.92518e+03     3.89623e+00     3.75363e+02     1.04388e+00
    6.89246e-01     2.92443e+03     4.78819e+00     3.73760e+02     7.05955e-01
    6.93336e-01     2.91981e+03     1.99773e+00     3.69938e+02     4.50367e-01
    6.97434e-01     2.90894e+03     1.52303e+00     3.67136e+02     4.63766e-01
    7.01528e-01     2.90277e+03     4.74757e+00     3.64160e+02     8.76304e-01
    7.05618e-01     2.90357e+03     3.78277e+00     3.62032e+02     1.25778e+00
    7.09708e-01     2.89668e+03     1.44871e+00     3.60503e+02     6.49442e-01
    7.13796e-01     2.89336e+03     4.65632e+00     3.57626e+02     5.58508e-01
    7.17892e-01     2.88531e+03     3.30720e+00     3.55449e+02     6.00048e-01
    7.21982e-01     2.88138e+03     2.04038e+00     3.52275e+02     8.74543e-01
    7.26059e-01     2.87560e+03     2.38561e+00     3.49431e+02     6.78398e-01
    7.30145e-01     2.87108e+03     1.47678e+00     3.46564e+02     8.21399e-01
    7.34240e-01     2.86462e+03     2.88629e+00     3.44735e+02     1.16983e+00
    7.38340e-01     2.85971e+03     2.15668e+00     3.42804e+02     9.67963e-01
    7.42427e-01     2.85692e+03     2.99317e+00     3.40816e+02     9.20089e-01
    7.46511e-01     2.85375e+03     6.76471e+00     3.38217e+02     9.86081e-01
    7.50614e-01     2.84910e+03     2.82689e+00     3.36261e+02     8.08365e-01
    7.54706e-01     2.84591e+03     3.02895e+00     3.34504e+02     6.37983e-01
    7.58795e-01     2.83528e+03     2.85343e+00     3.31639e+02     1.15131e+00
    7.62888e-01     2.83301e+03     2.01630e+00     3.29750e+02     8.60624e-01
    7.66986e-01     2.82800e+03     2.67961e+00     3.27635e+02     7.97682e-01
    7.71073e-01     2.82305e+03     3.41972e+00     3.25853e+02     6.16500e-01
    7.75153e-01     2.81665e+03     1.50406e+00     3.24302e+02     9.50102e-01
    7.79241e-01     2.81828e+03     3.33475e+00     3.22471e+02     5.59310e-01
    7.83335e-01     2.80994e+03     1.48516e+00     3.20568e+02     4.57920e-01
    7.87426e-01     2.80838e+03     3.97046e+00     3.18266e+02     9.76109e-01
    7.91513e-01     2.80043e+03     2.61732e+00     3.16568e+02     6.27756e-01
    7.95606e-01     2.79787e+03     2.81640e+00     3.14507e+02     6.42830e-01
    7.99702e-01     2.79264e+03     1.43286e+00     3.13110e+02     5.14268e-01
    8.03798e-01     2.78808e+03     1.16555e+00     3.10574e+02     7.32398e-01
    8.07879e-01     2.78760e+03     2.40435e+00     3.09638e+02     4.49790e-01
    8.11963e-01     2.78029e+03     2.82524e+00     3.08000e+02     5.93189e-01
    8.16059e-01     2.78137e+03     2.19892e+00     3.05012e+02     8.33441e-01
    8.20152e-01     2.77524e+03     4.75134e+00     3.04960e+02     5.08357e-01
    8.24242e-01     2.76904e+03     3.06671e+00     3.02182e+02     8.28759e-01
    8.28331e-01     2.76441e+03     1.63997e+00     3.00922e+02     4.92509e-01
    8.32425e-01     2.76104e+03     4.40387e+00     2.98925e+02     9.49166e-01
    8.36516e-01     2.75380e+03     2.90191e+00     2.97508e+02     2.71469e-01
    8.40610e-01     2.75274e+03     2.03094e+00     2.96074e+02     6.02105e-01
    8.44704e-01     2.74398e+03     1.83225e+00     2.93076e+02     5.01895e-01
    8.48790e-01     2.74464e+03     3.27787e+00     2.93257e+02     3.56308e-01
    8.52876e-01     2.74100e+03     1.94464e+00     2.90982e+02     9.58821e-01
    8.56967e-01     2.74088e+03     2.57708e+00     2.90546e+02     4.41020e-01
    8.61059e-01     2.73422e+03     1.70444e+00     2.88349e+02     6.59331e-01
    8.65147e-01     2.72986e+03     2.10330e+00     2.87884e+02     8.37900e-01
    8.69235e-01     2.72567e+03     3.06716e+00     2.85941e+02     8.37991e-01
    8.73334e-01     2.72185e+03     2.43132e+00     2.84120e+02     3.09996e-01
    8.77429e-01     2.71750e+03     2.17084e+00     2.83077e+02     3.98290e-01
    8.81512e-01     2.71695e+03     2.28531e+00     2.82064e+02     6.00329e-01
    8.85601e-01     2.70968e+03     2.52947e+00     2.79575e+02     3.86539e-01
    8.89691e-01     2.70763e+03     1.45529e+00     2.78288e+02     5.91018e-01
    8.93784e-01     2.70347e+03     1.51053e+00     2.77509e+02     2.66280e-01
    8.97875e-01     2.70144e+03     1.51048e+00     2.77618e+02     4.91624e-01
    9.01960e-01     2.69791e+03     1.48125e+00     2.75217e+02     2.23525e-01
    9.06054e-01     2.69432e+03     2.63997e+00     2.73459e+02     3.85639e-01
    9.10146e-01     2.68954e+03     1.73917e+00     2.71987e+02     5.62348e-01
    9.14237e-01     2.68551e+03     1.85191e+00     2.70921e+02     4.81208e-01
    9.18331e-01     2.68279e+03     2.53738e+00     2.69927e+02     3.68038e-01
    9.22421e-01     2.67910e+03     2.43292e+00     2.68320e+02     2.93472e-01
    9.26509e-01     2.67507e+03     2.83564e+00     2.67440e+02     5.41549e-01
    9.30598e-01     2.67330e+03     3.26411e+00     2.65880e+02     3.45079e-01
    9.34692e-01     2.67054e+03     8.18301e-01     2.65825e+02     3.51606e-01
    9.38787e-01     2.66316e+03     2.90321e+00     2.64126e+02     5.72666e-01
    9.42873e-01     2.66494e+03     1.97244e+00     2.62757e+02     3.69230e-01
    9.46961e-01     2.65995e+03     1.66111e+00     2.62164e+02     6.48793e-01
    9.51054e-01     2.65531e+03     1.37907e+00     2.60156e+02     5.61790e-01
    9.55150e-01     2.64978e+03     1.59557e+00     2.59390e+02     4.99847e-01
    9.59240e-01     2.64865e+03     2.06416e+00     2.58287e+02     6.55133e-01
    9.63327e-01     2.64274e+03     1.54532e+00     2.56555e+02     3.35547e-01
    9.67420e-01     2.64321e+03     9.51059e-01     2.55925e+02     5.18903e-01
    9.71506e-01     2.63934e+03     2.05422e+00     2.55616e+02     2.35125e-01
    9.75588e-01     2.63505e+03     1.84332e+00     2.54562e+02     2.26464e-01
    9.79678e-01     2.63288e+03     2.04228e+00     2.53615e+02     2.31461e-01
    9.83773e-01     2.62633e+03     7.07687e-01     2.52211e+02     5.43758e-01
    9.87866e-01     2.62635e+03     2.06436e+00     2.52055e+02     1.98016e-01
    9.91960e-01     2.61765e+03     1.72339e+00     2.50068e+02     5.40776e-01
    9.96055e-01     2.61563e+03     1.29213e+00     2.48629e+02     3.65468e-01
    1.00015e+00     2.61378e+03     2.32365e+00     2.47456e+02     5.35812e-01
    1.00424e+00     2.60848e+03     3.60535e+00     2.46631e+02     4.17907e-01
    1.00832e+00     2.60865e+03     2.37553e+00     2.45860e+02     5.19113e-01
    1.01242e+00     2.60380e+03     2.29445e+00     2.45188e+02     2.90801e-01
    1.01651e+00     2.60134e+03     3.22289e+00     2.45064e+02     4.14179e-01
    1.02059e+00     2.59701e+03     2.14621e+00     2.43229e+02     2.95192e-01
    1.02468e+00     2.59631e+03     1.81195e+00     2.42875e+02     3.06490e-01
    1.02878e+00     2.59296e+03     3.34592e+00     2.41646e+02     2.98256e-01
    1.03287e+00     2.58949e+03     1.83618e+00     2.40902e+02     5.66016e-01
    1.03695e+00     2.58235e+03     9.49851e-01     2.39231e+02     3.21015e-01
    1.04105e+00     2.58215e+03     1.19357e+00     2.39442e+02     4.11942e-01
    1.04515e+00     2.57870e+03     2.07472e+00     2.37930e+02     2.96793e-01
    1.04923e+00     2.57540e+03     1.37656e+00     2.37199e+02     3.22586e-01
    1.05332e+00     2.57020e+03     1.47245e+00     2.36304e+02     6.33030e-01
    1.05741e+00     2.57253e+03     2.44997e+00     2.36359e+02     5.01084e-01
    1.06150e+00     2.56391e+03     1.25965e+00     2.33959e+02     4.10220e-01
    1.06559e+00     2.56500e+03     1.39949e+00     2.34030e+02     2.10551e-01
    1.06968e+00     2.55864e+03     2.02248e+00     2.32962e+02     4.12046e-01
    1.07377e+00     2.55896e+03     8.95576e-01     2.33169e+02     4.57797e-01
    1.07786e+00     2.55511e+03     9.70087e-01     2.31358e+02     2.92888e-01
    1.08195e+00     2.55056e+03     1.17945e+00     2.30929e+02     4.06057e-01
    1.08605e+00     2.54751e+03     1.78894e+00     2.30408e+02     3.46747e-01
    1.09014e+00     2.54477e+03     1.06691e+00     2.29280e+02     3.72959e-01
    1.09422e+00     2.54225e+03     1.54449e+00     2.28226e+02     3.78096e-01
    1.09832e+00     2.53832e+03     1.33510e+00     2.27417e+02     3.37104e-01
    1.10242e+00     2.53713e+03     1.24750e+00     2.27241e+02     2.87309e-01
    1.10650e+00     2.53169e+03     2.17973e+00     2.26186e+02     3.93829e-01
    1.11059e+00     2.52870e+03     2.07300e+00     2.25419e+02     2.00541e-01
    1.11468e+00     2.52584e+03     1.02148e+00     2.24527e+02     4.71616e-01
    1.11878e+00     2.52103e+03     1.45929e+00     2.23537e+02     1.90509e-01
    1.12287e+00     2.52131e+03     1.96629e+00     2.23479e+02     4.22174e-01
    1.12695e+00     2.51843e+03     1.58152e+00     2.22842e+02     3.29065e-01
    1.13105e+00     2.51265e+03     1.37155e+00     2.21859e+02     5.61185e-01
    1.13514e+00     2.51133e+03     2.38079e+00     2.20993e+02     5.76919e-01
    1.13922e+00     2.50672e+03     1.35018e+00     2.20352e+02     3.51834e-01
    1.14331e+00     2.50306e+03     2.03358e+00     2.19341e+02     4.43428e-01
    1.14741e+00     2.50144e+03     2.02856e+00     2.19448e+02     3.72186e-01
    1.15150e+00     2.49959e+03     1.14823e+00     2.18395e+02     5.13859e-01
    1.15559e+00     2.49526e+03     1.72986e+00     2.17299e+02     2.47295e-01
    1.15968e+00     2.49438e+03     9.22965e-01     2.16868e+02     2.84381e-01
    1.16377e+00     2.49107e+03     1.49823e+00     2.16324e+02     4.45177e-01
    1.16786e+00     2.48819e+03     2.78275e+00     2.15731e+02     2.36077e-01
    1.17195e+00     2.48317e+03     1.53111e+00     2.14884e+02     2.76992e-01
    1.17604e+00     2.48060e+03     1.49134e+00     2.14872e+02     3.06113e-01
    1.18013e+00     2.47792e+03     1.81742e+00     2.14106e+02     3.97122e-01
    1.18422e+00     2.47351e+03     9.24897e-01     2.13309e+02     2.46726e-01
    1.18831e+00     2.47167e+03     1.50533e+00     2.12751e+02     3.45135e-01
    1.19240e+00     2.46874e+03     2.18993e+00     2.11974e+02     3.14669e-01
    1.19649e+00     2.46604e+03     1.45759e+00     2.10682e+02     1.98561e-01
    1.20059e+00     2.46476e+03     1.29289e+00     2.10740e+02     3.82291e-01
    1.20468e+00     2.45887e+03     2.34455e+00     2.09599e+02     2.31804e-01
    1.20877e+00     2.45797e+03     2.38969e+00     2.09267e+02     5.70087e-01
    1.21286e+00     2.45481e+03     1.29119e+00     2.08985e+02     3.63747e-01
    1.21695e+00     2.45138e+03     1.97307e+00     2.07866e+02     2.65925e-01
    1.22104e+00     2.44894e+03     2.00420e+00     2.07389e+02     4.18498e-01
    1.22513e+00     2.44592e+03     1.98617e+00     2.07061e+02     2.71812e-01
    1.22922e+00     2.44539e+03     1.12105e+00     2.06722e+02     1.86240e-01
    1.23330e+00     2.43919e+03     1.81708e+00     2.05811e+02     3.94593e-01
    1.23740e+00     2.43665e+03     1.79024e+00     2.05268e+02     2.28478e-01
    1.24149e+00     2.43399e+03     1.70250e+00     2.04637e+02     1.35938e-01
    1.24558e+00     2.43083e+03     1.24894e+00     2.04165e+02     3.42792e-01
    1.24967e+00     2.42812e+03     9.41006e-01     2.03564e+02     2.09983e-01
    1.25376e+00     2.42579e+03     7.65520e-01     2.03312e+02     2.13857e-01
    1.25785e+00     2.42428e+03     1.10589e+00     2.02523e+02     2.90318e-01
    1.26194e+00     2.42015e+03     1.47479e+00     2.02000e+02     2.16301e-01
    1.26603e+00     2.41597e+03     8.18393e-01     2.01343e+02     2.42780e-01
    1.27012e+00     2.41477e+03     1.45992e+00     2.01184e+02     1.87891e-01
    1.27422e+00     2.41282e+03     1.12913e+00     2.00510e+02     1.38294e-01
    1.27831e+00     2.40755e+03     1.15781e+00     1.99980e+02     4.35312e-01
    1.28240e+00     2.40693e+03     1.44290e+00     1.99071e+02     3.57814e-01
    1.28649e+00     2.40495e+03     1.87518e+00     1.98726e+02     2.09747e-01
    1.29058e+00     2.40040e+03     1.73060e+00     1.98446e+02     4.14247e-01
    1.29467e+00     2.39792e+03     8.31753e-01     1.97943e+02     2.60978e-01
    1.29876e+00     2.39433e+03     1.59621e+00     1.97257e+02     2.27354e-01
    1.30285e+00     2.39130e+03     1.76700e+00     1.96722e+02     3.57073e-01
    1.30694e+00     2.38878e+03     1.19655e+00     1.96087e+02     4.21658e-01
    1.31103e+00     2.38580e+03     9.15988e-01     1.95931e+02     2.03340e-01
    1.31512e+00     2.38319e+03     1.99728e+00     1.95349e+02     1.47799e-01
    1.31921e+00     2.38111e+03     3.11217e+00     1.94694e+02     1.94969e-01
    1.32331e+00     2.37778e+03     1.00399e+00     1.94357e+02     2.13484e-01
    1.32739e+00     2.37541e+03     1.05735e+00     1.93519e+02     3.60662e-01
    1.33148e+00     2.37180e+03     1.80373e+00     1.93070e+02     2.25723e-01
    1.33558e+00     2.36778e+03     1.23593e+00     1.92669e+02     1.41746e-01
    1.33967e+00     2.36689e+03     2.00194e+00     1.92432e+02     1.39220e-01
    1.34376e+00     2.36359e+03     8.53418e-01     1.91783e+02     1.57630e-01
    1.34785e+00     2.35977e+03     1.58571e+00     1.91175e+02     3.57741e-01
    1.35195e+00     2.35661e+03     9.18821e-01     1.90723e+02     2.26672e-01
    1.35603e+00     2.35445e+03     1.69799e+00     1.89939e+02     3.83285e-01
    1.36011e+00     2.35169e+03     1.15944e+00     1.89784e+02     3.16488e-01
    1.36421e+00     2.34839e+03     2.09143e+00     1.89226e+02     2.34983e-01
    1.36830e+00     2.34511e+03     1.84393e+00     1.88915e+02     1.15286e-01
    1.37239e+00     2.34249e+03     9.65355e-01     1.88318e+02     1.18524e-01
    1.37648e+00     2.34101e+03     2.04219e+00     1.87728e+02     2.44775e-01
