# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.78815e+04     8.06498e+03     3.81686e+03
    1.04717e-02     2.98187e+04     1.20636e+04     5.12634e+03
    1.42665e-02     3.96833e+04     1.67984e+04     7.41160e+03
    1.81228e-02     3.93567e+04     1.58032e+04     6.60925e+03
    2.24845e-02     3.36344e+04     1.34516e+04     5.66298e+03
    2.64508e-02     3.20434e+04     1.28594e+04     5.43027e+03
    3.04474e-02     2.73599e+04     1.08085e+04     4.54993e+03
    3.47320e-02     2.42369e+04     9.51950e+03     3.99695e+03
    3.88308e-02     2.33912e+04     9.21930e+03     3.91978e+03
    4.28140e-02     2.14379e+04     8.44949e+03     3.59691e+03
    4.68856e-02     2.07694e+04     8.18121e+03     3.47677e+03
    5.09858e-02     1.92979e+04     7.39380e+03     3.08404e+03
    5.51458e-02     1.76397e+04     6.88990e+03     2.94058e+03
    5.92243e-02     1.68062e+04     6.43241e+03     2.73570e+03
    6.32864e-02     1.60463e+04     6.13341e+03     2.60821e+03
    6.73674e-02     1.58089e+04     5.86383e+03     2.42388e+03
    7.14960e-02     1.51916e+04     5.70409e+03     2.39291e+03
    7.55894e-02     1.41011e+04     5.23551e+03     2.19184e+03
    7.96660e-02     1.33532e+04     4.87311e+03     2.02530e+03
    8.38183e-02     1.25976e+04     4.61815e+03     1.92947e+03
    8.78941e-02     1.17775e+04     4.24655e+03     1.76439e+03
    9.19238e-02     1.06452e+04     3.74672e+03     1.55684e+03
    9.60446e-02     9.85346e+03     3.50333e+03     1.47416e+03
    1.00128e-01     9.83403e+03     3.40881e+03     1.40269e+03
    1.04209e-01     9.15874e+03     3.15155e+03     1.30029e+03
    1.08333e-01     8.59680e+03     2.91013e+03     1.20910e+03
    1.12448e-01     8.58809e+03     2.90141e+03     1.20002e+03
    1.16521e-01     8.35161e+03     2.80538e+03     1.15757e+03
    1.20596e-01     8.13622e+03     2.70886e+03     1.11956e+03
    1.24665e-01     7.70530e+03     2.53728e+03     1.04948e+03
    1.28771e-01     7.87611e+03     2.59503e+03     1.06585e+03
    1.32874e-01     7.55953e+03     2.46058e+03     1.01051e+03
    1.36975e-01     7.17929e+03     2.33862e+03     9.68996e+02
    1.41075e-01     7.08297e+03     2.25882e+03     9.26328e+02
    1.45172e-01     6.65972e+03     2.10268e+03     8.68011e+02
    1.49268e-01     6.38952e+03     1.97194e+03     8.05032e+02
    1.53330e-01     6.24779e+03     1.90337e+03     7.76988e+02
    1.57416e-01     5.87150e+03     1.77573e+03     7.27206e+02
    1.61514e-01     5.89703e+03     1.74440e+03     7.04589e+02
    1.65592e-01     5.62851e+03     1.65559e+03     6.72043e+02
    1.69693e-01     5.44076e+03     1.57499e+03     6.33709e+02
    1.73803e-01     5.24845e+03     1.50471e+03     6.12351e+02
    1.77905e-01     5.20712e+03     1.48057e+03     6.00643e+02
    1.82001e-01     5.11754e+03     1.44715e+03     5.88956e+02
    1.86092e-01     5.07088e+03     1.42154e+03     5.72343e+02
    1.90161e-01     4.98325e+03     1.38995e+03     5.60691e+02
    1.94237e-01     4.80445e+03     1.31999e+03     5.30768e+02
    1.98334e-01     4.79001e+03     1.29409e+03     5.18583e+02
    2.02427e-01     4.70398e+03     1.26427e+03     5.05383e+02
    2.06523e-01     4.58844e+03     1.21832e+03     4.85985e+02
    2.10626e-01     4.50179e+03     1.17649e+03     4.68564e+02
    2.14724e-01     4.40737e+03     1.13157e+03     4.49873e+02
    2.18827e-01     4.28590e+03     1.09564e+03     4.34717e+02
    2.22903e-01     4.21371e+03     1.05436e+03     4.18200e+02
    2.26990e-01     4.09271e+03     1.01950e+03     4.06860e+02
    2.31084e-01     4.03595e+03     9.97900e+02     3.96669e+02
    2.35153e-01     3.97192e+03     9.60594e+02     3.80321e+02
    2.39244e-01     3.91772e+03     9.45001e+02     3.75446e+02
    2.43338e-01     3.90247e+03     9.26320e+02     3.65377e+02
    2.47445e-01     3.85151e+03     9.07964e+02     3.55285e+02
    2.51539e-01     3.74300e+03     8.74692e+02     3.45565e+02
    2.55609e-01     3.76333e+03     8.67149e+02     3.38391e+02
    2.59718e-01     3.71773e+03     8.52055e+02     3.32319e+02
    2.63814e-01     3.63809e+03     8.28701e+02     3.25168e+02
    2.67904e-01     3.60801e+03     8.13601e+02     3.17090e+02
    2.71993e-01     3.53846e+03     7.86922e+02     3.06712e+02
    2.76068e-01     3.52875e+03     7.72999e+02     2.99640e+02
    2.80171e-01     3.46047e+03     7.51097e+02     2.91798e+02
    2.84268e-01     3.40757e+03     7.28658e+02     2.82979e+02
    2.88346e-01     3.33116e+03     7.06405e+02     2.74545e+02
    2.92426e-01     3.34023e+03     7.00998e+02     2.69919e+02
    2.96514e-01     3.27065e+03     6.78917e+02     2.62840e+02
    3.00627e-01     3.26940e+03     6.66463e+02     2.55890e+02
    3.04729e-01     3.24989e+03     6.64585e+02     2.53750e+02
    3.08821e-01     3.19630e+03     6.43946e+02     2.46685e+02
    3.12919e-01     3.18075e+03     6.37380e+02     2.42774e+02
    3.16999e-01     3.10776e+03     6.17371e+02     2.35255e+02
    3.21078e-01     3.09688e+03     6.06397e+02     2.32006e+02
    3.25167e-01     3.05903e+03     5.94508e+02     2.27201e+02
    3.29247e-01     3.03532e+03     5.84299e+02     2.21877e+02
    3.33333e-01     3.01970e+03     5.73799e+02     2.17229e+02
    3.37443e-01     2.98059e+03     5.62761e+02     2.13005e+02
    3.41545e-01     2.96382e+03     5.54520e+02     2.10336e+02
    3.45625e-01     2.90918e+03     5.37608e+02     2.03033e+02
    3.49715e-01     2.93656e+03     5.39501e+02     2.02213e+02
    3.53817e-01     2.89078e+03     5.24710e+02     1.97808e+02
    3.57906e-01     2.83941e+03     5.12811e+02     1.93787e+02
