# Real space auto- and cross-spectra.
# z=1.500, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     4.68802e+04     1.30157e+04     4.54204e+03
    1.04717e-02     6.62926e+04     1.71102e+04     5.06698e+03
    1.42665e-02     7.76087e+04     2.08564e+04     6.19194e+03
    1.81228e-02     7.19327e+04     1.84755e+04     5.32008e+03
    2.24845e-02     6.81873e+04     1.84817e+04     5.57667e+03
    2.64508e-02     5.96146e+04     1.61663e+04     4.96498e+03
    3.04474e-02     6.35045e+04     1.66719e+04     4.94929e+03
    3.47320e-02     5.40119e+04     1.41164e+04     4.26472e+03
    3.88308e-02     4.99130e+04     1.29595e+04     3.94054e+03
    4.28140e-02     4.78339e+04     1.22596e+04     3.67785e+03
    4.68856e-02     4.41734e+04     1.06912e+04     3.09344e+03
    5.09858e-02     4.12982e+04     9.94997e+03     2.93067e+03
    5.51458e-02     4.19301e+04     1.01506e+04     2.99983e+03
    5.92243e-02     4.04715e+04     9.65553e+03     2.82705e+03
    6.32864e-02     3.85159e+04     9.00194e+03     2.63240e+03
    6.73674e-02     3.79763e+04     8.82596e+03     2.55198e+03
    7.14960e-02     3.46893e+04     8.04674e+03     2.37091e+03
    7.55894e-02     3.39723e+04     7.59341e+03     2.17572e+03
    7.96660e-02     3.16553e+04     7.15872e+03     2.11254e+03
    8.38183e-02     2.94542e+04     6.36129e+03     1.84890e+03
    8.78941e-02     2.87082e+04     6.08632e+03     1.75574e+03
    9.19238e-02     2.72601e+04     5.61605e+03     1.60330e+03
    9.60446e-02     2.59568e+04     5.25969e+03     1.51105e+03
    1.00128e-01     2.44115e+04     4.84975e+03     1.39155e+03
    1.04209e-01     2.28725e+04     4.38607e+03     1.25858e+03
    1.08333e-01     2.25090e+04     4.27401e+03     1.22519e+03
    1.12448e-01     2.23992e+04     4.22638e+03     1.20283e+03
    1.16521e-01     2.15332e+04     4.04260e+03     1.15177e+03
    1.20596e-01     2.10094e+04     3.83951e+03     1.09818e+03
    1.24665e-01     2.07851e+04     3.78343e+03     1.07121e+03
    1.28771e-01     2.07382e+04     3.72889e+03     1.06533e+03
    1.32874e-01     1.98933e+04     3.54329e+03     1.00351e+03
    1.36975e-01     1.98572e+04     3.50838e+03     9.77708e+02
    1.41075e-01     1.93519e+04     3.29625e+03     9.26588e+02
    1.45172e-01     1.86453e+04     3.09076e+03     8.54273e+02
    1.49268e-01     1.79301e+04     2.90989e+03     8.06205e+02
    1.53330e-01     1.76754e+04     2.83340e+03     7.75638e+02
    1.57416e-01     1.68933e+04     2.61869e+03     7.21620e+02
    1.61514e-01     1.67184e+04     2.51555e+03     6.84213e+02
    1.65592e-01     1.60946e+04     2.44088e+03     6.71975e+02
    1.69693e-01     1.59248e+04     2.33239e+03     6.30204e+02
    1.73803e-01     1.57324e+04     2.28578e+03     6.21484e+02
    1.77905e-01     1.57149e+04     2.25113e+03     6.01270e+02
    1.82001e-01     1.54613e+04     2.17252e+03     5.79704e+02
    1.86092e-01     1.51414e+04     2.12062e+03     5.73841e+02
    1.90161e-01     1.48382e+04     2.03323e+03     5.49481e+02
    1.94237e-01     1.49645e+04     2.02702e+03     5.39940e+02
    1.98334e-01     1.45435e+04     1.93632e+03     5.18866e+02
    2.02427e-01     1.44120e+04     1.90375e+03     5.01793e+02
    2.06523e-01     1.41055e+04     1.83402e+03     4.87306e+02
    2.10626e-01     1.41668e+04     1.79167e+03     4.67557e+02
    2.14724e-01     1.39750e+04     1.73753e+03     4.48152e+02
    2.18827e-01     1.36731e+04     1.67209e+03     4.31108e+02
    2.22903e-01     1.34669e+04     1.63073e+03     4.19900e+02
    2.26990e-01     1.35516e+04     1.60607e+03     4.07659e+02
    2.31084e-01     1.30678e+04     1.53206e+03     3.97555e+02
    2.35153e-01     1.30142e+04     1.50095e+03     3.83442e+02
    2.39244e-01     1.26620e+04     1.43832e+03     3.68429e+02
    2.43338e-01     1.28342e+04     1.44154e+03     3.65807e+02
    2.47445e-01     1.26837e+04     1.41161e+03     3.57634e+02
    2.51539e-01     1.25991e+04     1.38860e+03     3.49579e+02
    2.55609e-01     1.24076e+04     1.33550e+03     3.35804e+02
    2.59718e-01     1.23683e+04     1.32794e+03     3.34161e+02
    2.63814e-01     1.23359e+04     1.29807e+03     3.23481e+02
    2.67904e-01     1.20996e+04     1.25881e+03     3.13651e+02
    2.71993e-01     1.20814e+04     1.23792e+03     3.06400e+02
    2.76068e-01     1.19587e+04     1.20623e+03     2.97503e+02
    2.80171e-01     1.17126e+04     1.17416e+03     2.90352e+02
    2.84268e-01     1.16954e+04     1.14936e+03     2.81688e+02
    2.88346e-01     1.17162e+04     1.14502e+03     2.77178e+02
    2.92426e-01     1.15655e+04     1.11392e+03     2.69594e+02
    2.96514e-01     1.14324e+04     1.08180e+03     2.62617e+02
    3.00627e-01     1.13810e+04     1.06417e+03     2.58631e+02
    3.04729e-01     1.12467e+04     1.03659e+03     2.50136e+02
    3.08821e-01     1.11623e+04     1.02346e+03     2.45547e+02
    3.12919e-01     1.10995e+04     1.00594e+03     2.41302e+02
    3.16999e-01     1.11229e+04     9.94767e+02     2.37475e+02
    3.21078e-01     1.09281e+04     9.66437e+02     2.30433e+02
    3.25167e-01     1.08796e+04     9.56882e+02     2.26374e+02
    3.29247e-01     1.09158e+04     9.46283e+02     2.24410e+02
    3.33333e-01     1.08519e+04     9.25063e+02     2.17860e+02
    3.37443e-01     1.07879e+04     9.11901e+02     2.12790e+02
    3.41545e-01     1.07649e+04     9.03948e+02     2.09820e+02
    3.45625e-01     1.06403e+04     8.76795e+02     2.05225e+02
    3.49715e-01     1.05902e+04     8.71885e+02     2.01537e+02
    3.53817e-01     1.04789e+04     8.53873e+02     1.96309e+02
    3.57906e-01     1.04809e+04     8.38411e+02     1.92679e+02
    3.61975e-01     1.04118e+04     8.24808e+02     1.89621e+02
    3.66071e-01     1.03129e+04     8.08227e+02     1.85860e+02
    3.70189e-01     1.03218e+04     8.00871e+02     1.82249e+02
    3.74277e-01     1.03198e+04     7.96614e+02     1.79728e+02
    3.78356e-01     1.02129e+04     7.80174e+02     1.76529e+02
    3.82448e-01     1.02205e+04     7.69579e+02     1.72182e+02
    3.86535e-01     1.00541e+04     7.57271e+02     1.70305e+02
    3.90624e-01     1.00548e+04     7.47198e+02     1.67789e+02
    3.94706e-01     1.01055e+04     7.44580e+02     1.65144e+02
    3.98794e-01     1.00115e+04     7.33171e+02     1.62742e+02
    4.02896e-01     9.99889e+03     7.19612e+02     1.59215e+02
    4.06986e-01     9.87684e+03     7.06099e+02     1.56333e+02
    4.11069e-01     9.86767e+03     7.04694e+02     1.54031e+02
    4.15170e-01     9.94049e+03     6.95393e+02     1.51854e+02
    4.19263e-01     9.80094e+03     6.80658e+02     1.49286e+02
    4.23353e-01     9.78835e+03     6.74308e+02     1.46699e+02
    4.27447e-01     9.72573e+03     6.67583e+02     1.45153e+02
    4.31534e-01     9.73814e+03     6.60476e+02     1.42372e+02
    4.35624e-01     9.63199e+03     6.52284e+02     1.40981e+02
    4.39718e-01     9.60663e+03     6.39095e+02     1.37538e+02
    4.43804e-01     9.55712e+03     6.29160e+02     1.35844e+02
    4.47892e-01     9.52366e+03     6.25945e+02     1.33365e+02
    4.51977e-01     9.52484e+03     6.19540e+02     1.31947e+02
    4.56067e-01     9.54367e+03     6.08555e+02     1.29792e+02
    4.60165e-01     9.48976e+03     6.04178e+02     1.27603e+02
    4.64260e-01     9.44996e+03     6.04673e+02     1.27223e+02
    4.68355e-01     9.39392e+03     5.90629e+02     1.24206e+02
    4.72450e-01     9.38560e+03     5.87378e+02     1.22740e+02
    4.76540e-01     9.32840e+03     5.78018e+02     1.20590e+02
    4.80633e-01     9.30572e+03     5.70482e+02     1.19201e+02
    4.84718e-01     9.31738e+03     5.70476e+02     1.18125e+02
    4.88794e-01     9.28974e+03     5.64610e+02     1.16344e+02
    4.92888e-01     9.25308e+03     5.56202e+02     1.14717e+02
    4.96984e-01     9.20461e+03     5.54052e+02     1.13476e+02
    5.01073e-01     9.16205e+03     5.42506e+02     1.11451e+02
    5.05169e-01     9.18879e+03     5.41389e+02     1.10400e+02
    5.09268e-01     9.17391e+03     5.37227e+02     1.08636e+02
    5.13369e-01     9.09690e+03     5.30893e+02     1.07731e+02
    5.17441e-01     9.08879e+03     5.24789e+02     1.05802e+02
    5.21516e-01     9.01606e+03     5.17945e+02     1.04984e+02
    5.25611e-01     9.08281e+03     5.15923e+02     1.03246e+02
    5.29706e-01     8.98730e+03     5.09550e+02     1.02141e+02
    5.33801e-01     8.95531e+03     5.02572e+02     1.00917e+02
    5.37888e-01     8.96470e+03     5.00382e+02     9.98364e+01
    5.41985e-01     8.92177e+03     4.93934e+02     9.85571e+01
    5.46091e-01     8.88657e+03     4.89470e+02     9.71034e+01
    5.50174e-01     8.85165e+03     4.85030e+02     9.58457e+01
    5.54252e-01     8.87125e+03     4.83768e+02     9.52584e+01
    5.58346e-01     8.87105e+03     4.77393e+02     9.38148e+01
    5.62439e-01     8.85082e+03     4.74424e+02     9.29081e+01
    5.66527e-01     8.78242e+03     4.68723e+02     9.19433e+01
    5.70616e-01     8.80693e+03     4.67082e+02     9.07271e+01
