# Real space auto- and cross-spectra.
# z=2.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.52246e+04     1.04649e+04     3.26995e+03
    1.04717e-02     3.12076e+04     9.33088e+03     2.95153e+03
    1.42665e-02     4.29282e+04     1.27028e+04     3.98310e+03
    1.81228e-02     5.06768e+04     1.49679e+04     4.65298e+03
    2.24845e-02     4.45940e+04     1.30669e+04     4.06355e+03
    2.64508e-02     4.14748e+04     1.20146e+04     3.71598e+03
    3.04474e-02     3.73678e+04     1.11606e+04     3.57655e+03
    3.47320e-02     3.92242e+04     1.14564e+04     3.58005e+03
    3.88308e-02     3.02013e+04     8.79472e+03     2.78937e+03
    4.28140e-02     2.67088e+04     7.69241e+03     2.44687e+03
    4.68856e-02     2.59318e+04     7.27287e+03     2.25375e+03
    5.09858e-02     2.51305e+04     6.97092e+03     2.16316e+03
    5.51458e-02     2.36531e+04     6.52862e+03     2.01627e+03
    5.92243e-02     2.31199e+04     6.34902e+03     1.96660e+03
    6.32864e-02     2.25770e+04     6.12736e+03     1.88440e+03
    6.73674e-02     2.17169e+04     5.91685e+03     1.82252e+03
    7.14960e-02     2.00127e+04     5.36868e+03     1.65107e+03
    7.55894e-02     1.89532e+04     5.08248e+03     1.57812e+03
    7.96660e-02     1.80149e+04     4.76489e+03     1.46744e+03
    8.38183e-02     1.68703e+04     4.40245e+03     1.35797e+03
    8.78941e-02     1.59886e+04     4.09185e+03     1.24627e+03
    9.19238e-02     1.48797e+04     3.77705e+03     1.16613e+03
    9.60446e-02     1.35684e+04     3.36359e+03     1.03273e+03
    1.00128e-01     1.34498e+04     3.27276e+03     9.89646e+02
    1.04209e-01     1.27012e+04     3.07784e+03     9.33089e+02
    1.08333e-01     1.19037e+04     2.83304e+03     8.61367e+02
    1.12448e-01     1.17026e+04     2.75210e+03     8.32345e+02
    1.16521e-01     1.14639e+04     2.70715e+03     8.22202e+02
    1.20596e-01     1.11058e+04     2.59466e+03     7.84273e+02
    1.24665e-01     1.09357e+04     2.51667e+03     7.57738e+02
    1.28771e-01     1.07035e+04     2.43999e+03     7.36532e+02
    1.32874e-01     1.05012e+04     2.39011e+03     7.19326e+02
    1.36975e-01     1.00588e+04     2.27109e+03     6.86325e+02
    1.41075e-01     9.80248e+03     2.16609e+03     6.46296e+02
    1.45172e-01     9.32113e+03     2.03274e+03     6.10919e+02
    1.49268e-01     8.92533e+03     1.89917e+03     5.66326e+02
    1.53330e-01     8.57302e+03     1.80070e+03     5.37855e+02
    1.57416e-01     8.36059e+03     1.72056e+03     5.10355e+02
    1.61514e-01     8.07770e+03     1.63254e+03     4.78435e+02
    1.65592e-01     7.96634e+03     1.61163e+03     4.76757e+02
    1.69693e-01     7.67208e+03     1.51353e+03     4.44012e+02
    1.73803e-01     7.56863e+03     1.48511e+03     4.35476e+02
    1.77905e-01     7.42530e+03     1.43884e+03     4.22110e+02
    1.82001e-01     7.26564e+03     1.39842e+03     4.10006e+02
    1.86092e-01     7.10124e+03     1.34409e+03     3.92789e+02
    1.90161e-01     7.12613e+03     1.33380e+03     3.87243e+02
    1.94237e-01     6.88130e+03     1.28545e+03     3.76646e+02
    1.98334e-01     6.93750e+03     1.27492e+03     3.67482e+02
    2.02427e-01     6.76440e+03     1.22996e+03     3.54597e+02
    2.06523e-01     6.63363e+03     1.19013e+03     3.41874e+02
    2.10626e-01     6.55540e+03     1.15763e+03     3.31145e+02
    2.14724e-01     6.29827e+03     1.10030e+03     3.16558e+02
    2.18827e-01     6.28160e+03     1.07083e+03     3.04329e+02
    2.22903e-01     6.08396e+03     1.02046e+03     2.90654e+02
    2.26990e-01     5.94646e+03     9.87607e+02     2.79772e+02
    2.31084e-01     5.82134e+03     9.56781e+02     2.72108e+02
    2.35153e-01     5.80201e+03     9.39894e+02     2.64227e+02
    2.39244e-01     5.62218e+03     8.99752e+02     2.54185e+02
    2.43338e-01     5.67864e+03     9.03625e+02     2.54004e+02
    2.47445e-01     5.61972e+03     8.82539e+02     2.46470e+02
    2.51539e-01     5.47375e+03     8.56562e+02     2.40542e+02
    2.55609e-01     5.41437e+03     8.38006e+02     2.34989e+02
    2.59718e-01     5.45429e+03     8.28352e+02     2.29110e+02
    2.63814e-01     5.36214e+03     8.08072e+02     2.24792e+02
    2.67904e-01     5.26793e+03     7.81574e+02     2.15689e+02
    2.71993e-01     5.17487e+03     7.63762e+02     2.10948e+02
    2.76068e-01     5.13477e+03     7.47006e+02     2.05476e+02
    2.80171e-01     5.10158e+03     7.32037e+02     1.99529e+02
    2.84268e-01     5.01701e+03     7.15281e+02     1.96088e+02
    2.88346e-01     4.92841e+03     6.95321e+02     1.89705e+02
    2.92426e-01     4.91038e+03     6.77822e+02     1.83553e+02
    2.96514e-01     4.86425e+03     6.65121e+02     1.79401e+02
    3.00627e-01     4.81998e+03     6.51108e+02     1.76048e+02
    3.04729e-01     4.72536e+03     6.31642e+02     1.71411e+02
    3.08821e-01     4.74934e+03     6.26395e+02     1.67989e+02
    3.12919e-01     4.65908e+03     6.12160e+02     1.65179e+02
    3.16999e-01     4.64516e+03     6.02793e+02     1.60826e+02
    3.21078e-01     4.60947e+03     5.90200e+02     1.56957e+02
    3.25167e-01     4.58738e+03     5.85333e+02     1.55313e+02
    3.29247e-01     4.50692e+03     5.74900e+02     1.52856e+02
    3.33333e-01     4.48252e+03     5.55600e+02     1.47127e+02
    3.37443e-01     4.38621e+03     5.44754e+02     1.44210e+02
    3.41545e-01     4.39969e+03     5.37723e+02     1.41132e+02
    3.45625e-01     4.33905e+03     5.23043e+02     1.37658e+02
    3.49715e-01     4.32763e+03     5.16907e+02     1.35384e+02
    3.53817e-01     4.33938e+03     5.11543e+02     1.33708e+02
    3.57906e-01     4.25352e+03     5.00629e+02     1.30932e+02
    3.61975e-01     4.23127e+03     4.92326e+02     1.27566e+02
    3.66071e-01     4.16156e+03     4.76364e+02     1.24805e+02
    3.70189e-01     4.17578e+03     4.73679e+02     1.22788e+02
    3.74277e-01     4.15040e+03     4.69739e+02     1.20900e+02
    3.78356e-01     4.09645e+03     4.56905e+02     1.18410e+02
    3.82448e-01     4.08594e+03     4.53492e+02     1.16082e+02
    3.86535e-01     4.07091e+03     4.49585e+02     1.14906e+02
    3.90624e-01     4.04126e+03     4.38063e+02     1.11750e+02
    3.94706e-01     3.99212e+03     4.28772e+02     1.09685e+02
    3.98794e-01     3.98572e+03     4.24955e+02     1.08180e+02
    4.02896e-01     3.95675e+03     4.18676e+02     1.06199e+02
    4.06986e-01     3.91458e+03     4.09512e+02     1.04064e+02
    4.11069e-01     3.92529e+03     4.07199e+02     1.02582e+02
    4.15170e-01     3.89548e+03     3.99821e+02     1.00439e+02
    4.19263e-01     3.84073e+03     3.90191e+02     9.84962e+01
    4.23353e-01     3.81133e+03     3.84843e+02     9.66472e+01
    4.27447e-01     3.81395e+03     3.84210e+02     9.58590e+01
    4.31534e-01     3.81738e+03     3.79068e+02     9.43161e+01
    4.35624e-01     3.79480e+03     3.73474e+02     9.30032e+01
    4.39718e-01     3.75650e+03     3.68457e+02     9.11569e+01
    4.43804e-01     3.76982e+03     3.67528e+02     9.04324e+01
    4.47892e-01     3.75549e+03     3.60044e+02     8.88728e+01
    4.51977e-01     3.70957e+03     3.53735e+02     8.70091e+01
    4.56067e-01     3.67491e+03     3.47386e+02     8.53677e+01
    4.60165e-01     3.66835e+03     3.44507e+02     8.44939e+01
    4.64260e-01     3.64594e+03     3.38762e+02     8.31623e+01
    4.68355e-01     3.64735e+03     3.36650e+02     8.17552e+01
    4.72450e-01     3.61861e+03     3.32554e+02     8.09346e+01
    4.76540e-01     3.58864e+03     3.26457e+02     7.92272e+01
    4.80633e-01     3.59461e+03     3.23774e+02     7.84076e+01
    4.84718e-01     3.56244e+03     3.16361e+02     7.65691e+01
    4.88794e-01     3.55666e+03     3.16447e+02     7.61165e+01
    4.92888e-01     3.55439e+03     3.10748e+02     7.47647e+01
    4.96984e-01     3.53599e+03     3.09251e+02     7.40251e+01
    5.01073e-01     3.51799e+03     3.04603e+02     7.28055e+01
    5.05169e-01     3.49110e+03     3.00573e+02     7.16734e+01
    5.09268e-01     3.47278e+03     2.96235e+02     7.07481e+01
    5.13369e-01     3.47121e+03     2.95910e+02     7.00526e+01
    5.17441e-01     3.45721e+03     2.89476e+02     6.87470e+01
    5.21516e-01     3.42730e+03     2.86604e+02     6.80551e+01
    5.25611e-01     3.42176e+03     2.84177e+02     6.73247e+01
    5.29706e-01     3.40443e+03     2.78378e+02     6.62262e+01
    5.33801e-01     3.37793e+03     2.75624e+02     6.52048e+01
    5.37888e-01     3.38850e+03     2.75980e+02     6.48074e+01
    5.41985e-01     3.37499e+03     2.71701e+02     6.37884e+01
    5.46091e-01     3.36310e+03     2.70414e+02     6.28577e+01
    5.50174e-01     3.35147e+03     2.66912e+02     6.21590e+01
    5.54252e-01     3.34720e+03     2.63120e+02     6.09769e+01
    5.58346e-01     3.34143e+03     2.61211e+02     6.04141e+01
    5.62439e-01     3.31307e+03     2.57923e+02     5.98587e+01
    5.66527e-01     3.30706e+03     2.54662e+02     5.89422e+01
    5.70616e-01     3.29165e+03     2.50937e+02     5.78181e+01
    5.74707e-01     3.28113e+03     2.50639e+02     5.73827e+01
    5.78798e-01     3.25982e+03     2.47690e+02     5.71321e+01
    5.82883e-01     3.25010e+03     2.44310e+02     5.60002e+01
    5.86977e-01     3.25108e+03     2.44018e+02     5.57223e+01
    5.91070e-01     3.25203e+03     2.41792e+02     5.50426e+01
    5.95166e-01     3.23410e+03     2.38953e+02     5.42157e+01
    5.99260e-01     3.21609e+03     2.36359e+02     5.35453e+01
    6.03349e-01     3.22221e+03     2.34240e+02     5.28814e+01
    6.07445e-01     3.20847e+03     2.31677e+02     5.22813e+01
    6.11543e-01     3.18395e+03     2.28907e+02     5.16593e+01
    6.15623e-01     3.17657e+03     2.28589e+02     5.12787e+01
    6.19704e-01     3.18064e+03     2.27371e+02     5.07617e+01
    6.23792e-01     3.15999e+03     2.23841e+02     5.02565e+01
    6.27891e-01     3.15005e+03     2.22064e+02     4.96665e+01
    6.31991e-01     3.12766e+03     2.20255e+02     4.90023e+01
    6.36073e-01     3.14054e+03     2.16904e+02     4.81770e+01
    6.40158e-01     3.13840e+03     2.16198e+02     4.79479e+01
    6.44244e-01     3.10729e+03     2.12917e+02     4.72503e+01
    6.48338e-01     3.10281e+03     2.11181e+02     4.67604e+01
    6.52432e-01     3.09983e+03     2.10999e+02     4.64926e+01
    6.56514e-01     3.08312e+03     2.08664e+02     4.59953e+01
    6.60609e-01     3.06467e+03     2.05270e+02     4.54087e+01
    6.64712e-01     3.08106e+03     2.05180e+02     4.49582e+01
    6.68801e-01     3.07917e+03     2.04151e+02     4.45547e+01
    6.72890e-01     3.04482e+03     2.01790e+02     4.40897e+01
    6.76984e-01     3.05380e+03     1.99665e+02     4.34844e+01
    6.81074e-01     3.04339e+03     1.98653e+02     4.30835e+01
    6.85160e-01     3.03418e+03     1.96588e+02     4.26774e+01
    6.89246e-01     3.02403e+03     1.94412e+02     4.21304e+01
    6.93336e-01     3.02343e+03     1.93465e+02     4.17809e+01
    6.97434e-01     3.00652e+03     1.91850e+02     4.14810e+01
    7.01528e-01     2.99351e+03     1.89496e+02     4.09266e+01
    7.05618e-01     2.99481e+03     1.88619e+02     4.05972e+01
    7.09708e-01     2.98417e+03     1.87927e+02     4.01802e+01
    7.13796e-01     2.96849e+03     1.85345e+02     3.97154e+01
    7.17892e-01     2.96835e+03     1.84680e+02     3.94859e+01
    7.21982e-01     2.97400e+03     1.85007e+02     3.93277e+01
    7.26059e-01     2.95878e+03     1.82345e+02     3.87206e+01
    7.30145e-01     2.96336e+03     1.80508e+02     3.82556e+01
    7.34240e-01     2.94185e+03     1.78480e+02     3.80657e+01
    7.38340e-01     2.93029e+03     1.77440e+02     3.76200e+01
    7.42427e-01     2.92339e+03     1.76258e+02     3.72758e+01
    7.46511e-01     2.93603e+03     1.75961e+02     3.69525e+01
    7.50614e-01     2.91601e+03     1.74822e+02     3.68116e+01
    7.54706e-01     2.90512e+03     1.72075e+02     3.62461e+01
    7.58795e-01     2.90074e+03     1.71663e+02     3.60198e+01
    7.62888e-01     2.89536e+03     1.70484e+02     3.56639e+01
    7.66986e-01     2.88375e+03     1.68648e+02     3.52795e+01
    7.71073e-01     2.88021e+03     1.68501e+02     3.51044e+01
    7.75153e-01     2.88343e+03     1.67097e+02     3.47265e+01
    7.79241e-01     2.86988e+03     1.66207e+02     3.45362e+01
    7.83335e-01     2.86744e+03     1.64810e+02     3.41924e+01
    7.87426e-01     2.87065e+03     1.63647e+02     3.37421e+01
    7.91513e-01     2.86361e+03     1.62438e+02     3.35150e+01
    7.95606e-01     2.83594e+03     1.60031e+02     3.31664e+01
    7.99702e-01     2.84030e+03     1.60011e+02     3.29748e+01
    8.03798e-01     2.83166e+03     1.58138e+02     3.25620e+01
    8.07879e-01     2.82918e+03     1.57584e+02     3.23719e+01
    8.11963e-01     2.83910e+03     1.58261e+02     3.22903e+01
    8.16059e-01     2.82343e+03     1.56541e+02     3.18933e+01
    8.20152e-01     2.81907e+03     1.54891e+02     3.15643e+01
    8.24242e-01     2.80661e+03     1.53967e+02     3.14316e+01
    8.28331e-01     2.79990e+03     1.53355e+02     3.11400e+01
    8.32425e-01     2.80090e+03     1.52362e+02     3.08791e+01
    8.36516e-01     2.79332e+03     1.50740e+02     3.05234e+01
    8.40610e-01     2.78458e+03     1.50051e+02     3.02724e+01
    8.44704e-01     2.77532e+03     1.48040e+02     2.99918e+01
    8.48790e-01     2.77175e+03     1.48222e+02     2.97963e+01
    8.52876e-01     2.77404e+03     1.47333e+02     2.96492e+01
    8.56967e-01     2.76495e+03     1.46586e+02     2.94018e+01
