# Real space auto- and cross-spectra.
# z=0.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.50003e+04     2.11117e+04     2.04869e+04
    1.04717e-02     3.85273e+04     2.95516e+04     2.59732e+04
    1.42665e-02     2.65052e+04     2.13363e+04     2.02058e+04
    1.81228e-02     3.54275e+04     2.99285e+04     2.85005e+04
    2.24845e-02     3.19384e+04     2.63583e+04     2.44806e+04
    2.64508e-02     2.99279e+04     2.38849e+04     2.15119e+04
    3.04474e-02     2.95588e+04     2.30414e+04     2.08186e+04
    3.47320e-02     2.43562e+04     1.84686e+04     1.67219e+04
    3.88308e-02     2.35533e+04     1.79574e+04     1.62408e+04
    4.28140e-02     2.01239e+04     1.48303e+04     1.34055e+04
    4.68856e-02     1.89218e+04     1.39382e+04     1.28265e+04
    5.09858e-02     1.90899e+04     1.40795e+04     1.29070e+04
    5.51458e-02     1.79262e+04     1.29407e+04     1.17788e+04
    5.92243e-02     1.63652e+04     1.16920e+04     1.08323e+04
    6.32864e-02     1.55960e+04     1.08371e+04     1.00026e+04
    6.73674e-02     1.56334e+04     1.07266e+04     9.71599e+03
    7.14960e-02     1.42620e+04     1.00144e+04     9.30837e+03
    7.55894e-02     1.46726e+04     1.00075e+04     9.04332e+03
    7.96660e-02     1.31143e+04     8.67118e+03     7.95854e+03
    8.38183e-02     1.23840e+04     8.04001e+03     7.42983e+03
    8.78941e-02     1.14938e+04     7.39577e+03     6.88234e+03
    9.19238e-02     1.10602e+04     6.98116e+03     6.51502e+03
    9.60446e-02     1.06824e+04     6.56999e+03     6.07214e+03
    1.00128e-01     1.00725e+04     6.00967e+03     5.53582e+03
    1.04209e-01     9.22350e+03     5.50485e+03     5.26531e+03
    1.08333e-01     9.55115e+03     5.57881e+03     5.22459e+03
    1.12448e-01     9.06559e+03     5.24146e+03     4.91421e+03
    1.16521e-01     8.77291e+03     5.00633e+03     4.77174e+03
    1.20596e-01     8.36013e+03     4.66743e+03     4.46386e+03
    1.24665e-01     8.36890e+03     4.63215e+03     4.34843e+03
    1.28771e-01     8.15398e+03     4.49170e+03     4.26636e+03
    1.32874e-01     7.88139e+03     4.22310e+03     4.00525e+03
    1.36975e-01     7.81286e+03     4.19245e+03     4.00591e+03
    1.41075e-01     7.64706e+03     3.98927e+03     3.79977e+03
    1.45172e-01     7.15489e+03     3.66944e+03     3.58084e+03
