# k, phh, phm/ 
1.0329e+00 9.2527e+02 1.7638e+02
1.0370e+00 9.2202e+02 1.7517e+02
1.0410e+00 9.2281e+02 1.7533e+02
1.0451e+00 9.2106e+02 1.7473e+02
1.0492e+00 9.1501e+02 1.7317e+02
1.0533e+00 9.1449e+02 1.7273e+02
1.0574e+00 9.1328e+02 1.7187e+02
1.0615e+00 9.1130e+02 1.7133e+02
1.0656e+00 9.0803e+02 1.7018e+02
1.0697e+00 9.0788e+02 1.7009e+02
1.0738e+00 9.0548e+02 1.6932e+02
1.0779e+00 9.0356e+02 1.6814e+02
1.0820e+00 9.0010e+02 1.6721e+02
1.0860e+00 8.9996e+02 1.6695e+02
1.0901e+00 9.0050e+02 1.6665e+02
1.0942e+00 8.9596e+02 1.6566e+02
1.0983e+00 8.9266e+02 1.6452e+02
1.1024e+00 8.9355e+02 1.6435e+02
1.1065e+00 8.9240e+02 1.6377e+02
1.1106e+00 8.8943e+02 1.6312e+02
1.1147e+00 8.8643e+02 1.6171e+02
1.1188e+00 8.8763e+02 1.6197e+02
1.1229e+00 8.8208e+02 1.6064e+02
1.1270e+00 8.8424e+02 1.6074e+02
1.1310e+00 8.7951e+02 1.5953e+02
1.1351e+00 8.7978e+02 1.5925e+02
1.1392e+00 8.7761e+02 1.5871e+02
1.1433e+00 8.7355e+02 1.5768e+02
1.1474e+00 8.7296e+02 1.5704e+02
1.1515e+00 8.7073e+02 1.5618e+02
1.1556e+00 8.7061e+02 1.5587e+02
1.1597e+00 8.6869e+02 1.5538e+02
1.1638e+00 8.6483e+02 1.5443e+02
1.1679e+00 8.6697e+02 1.5424e+02
1.1719e+00 8.6639e+02 1.5416e+02
1.1760e+00 8.6194e+02 1.5292e+02
1.1801e+00 8.5976e+02 1.5218e+02
1.1842e+00 8.5862e+02 1.5187e+02
1.1883e+00 8.5623e+02 1.5096e+02
1.1924e+00 8.5617e+02 1.5064e+02
1.1965e+00 8.5420e+02 1.5048e+02
1.2006e+00 8.5167e+02 1.4923e+02
1.2047e+00 8.5005e+02 1.4890e+02
1.2088e+00 8.4895e+02 1.4830e+02
1.2129e+00 8.4556e+02 1.4717e+02
1.2169e+00 8.4679e+02 1.4754e+02
1.2210e+00 8.4596e+02 1.4715e+02
1.2251e+00 8.4458e+02 1.4654e+02
1.2292e+00 8.4039e+02 1.4519e+02
1.2333e+00 8.4067e+02 1.4540e+02
1.2374e+00 8.3737e+02 1.4436e+02
1.2415e+00 8.3834e+02 1.4403e+02
1.2456e+00 8.3347e+02 1.4346e+02
1.2497e+00 8.3487e+02 1.4327e+02
1.2538e+00 8.3343e+02 1.4276e+02
1.2579e+00 8.2994e+02 1.4185e+02
1.2619e+00 8.2771e+02 1.4129e+02
1.2660e+00 8.2862e+02 1.4095e+02
1.2701e+00 8.2617e+02 1.4026e+02
1.2742e+00 8.2593e+02 1.3990e+02
1.2783e+00 8.2478e+02 1.3952e+02
1.2824e+00 8.2317e+02 1.3905e+02
1.2865e+00 8.2222e+02 1.3871e+02
1.2906e+00 8.1996e+02 1.3801e+02
1.2947e+00 8.1883e+02 1.3750e+02
1.2988e+00 8.1653e+02 1.3722e+02
1.3029e+00 8.1649e+02 1.3681e+02
1.3069e+00 8.1277e+02 1.3575e+02
1.3110e+00 8.1417e+02 1.3600e+02
1.3151e+00 8.1219e+02 1.3531e+02
1.3192e+00 8.0907e+02 1.3471e+02
1.3233e+00 8.0882e+02 1.3427e+02
1.3274e+00 8.0660e+02 1.3369e+02
1.3315e+00 8.0782e+02 1.3361e+02
1.3356e+00 8.0511e+02 1.3292e+02
1.3397e+00 8.0390e+02 1.3257e+02
1.3438e+00 8.0037e+02 1.3152e+02
1.3479e+00 7.9947e+02 1.3120e+02
1.3519e+00 7.9857e+02 1.3095e+02
1.3560e+00 7.9928e+02 1.3083e+02
1.3601e+00 7.9556e+02 1.2999e+02
1.3642e+00 7.9531e+02 1.2965e+02
1.3683e+00 7.9261e+02 1.2915e+02
1.3724e+00 7.9151e+02 1.2865e+02
1.3765e+00 7.9063e+02 1.2851e+02
1.3806e+00 7.8982e+02 1.2820e+02
1.3847e+00 7.8747e+02 1.2731e+02
1.3888e+00 7.8639e+02 1.2676e+02
1.3928e+00 7.8594e+02 1.2673e+02
1.3969e+00 7.8473e+02 1.2612e+02
1.4010e+00 7.8227e+02 1.2586e+02
1.4051e+00 7.8109e+02 1.2522e+02
1.4092e+00 7.8148e+02 1.2522e+02
1.4133e+00 7.8002e+02 1.2479e+02
1.4174e+00 7.7817e+02 1.2436e+02
1.4215e+00 7.7531e+02 1.2354e+02
1.4256e+00 7.7613e+02 1.2339e+02
1.4297e+00 7.7434e+02 1.2293e+02
1.4338e+00 7.7368e+02 1.2267e+02
1.4378e+00 7.7090e+02 1.2200e+02
1.4419e+00 7.7114e+02 1.2186e+02
1.4460e+00 7.6979e+02 1.2161e+02
1.4501e+00 7.6773e+02 1.2087e+02
1.4542e+00 7.6747e+02 1.2053e+02
1.4583e+00 7.6410e+02 1.1985e+02
1.4624e+00 7.6279e+02 1.1952e+02
1.4665e+00 7.6289e+02 1.1943e+02
1.4706e+00 7.6202e+02 1.1897e+02
1.4747e+00 7.6170e+02 1.1857e+02
1.4787e+00 7.5859e+02 1.1826e+02
1.4828e+00 7.5815e+02 1.1802e+02
1.4869e+00 7.5672e+02 1.1727e+02
1.4910e+00 7.5504e+02 1.1699e+02
1.4951e+00 7.5619e+02 1.1715e+02
1.4992e+00 7.5261e+02 1.1628e+02
1.5033e+00 7.5177e+02 1.1603e+02
1.5074e+00 7.5236e+02 1.1596e+02
1.5115e+00 7.4960e+02 1.1518e+02
1.5156e+00 7.4767e+02 1.1466e+02
1.5197e+00 7.4735e+02 1.1439e+02
1.5237e+00 7.4556e+02 1.1418e+02
1.5278e+00 7.4563e+02 1.1390e+02
1.5319e+00 7.4286e+02 1.1349e+02
1.5360e+00 7.4305e+02 1.1308e+02
1.5401e+00 7.4202e+02 1.1293e+02
1.5442e+00 7.3944e+02 1.1233e+02
1.5483e+00 7.3849e+02 1.1203e+02
1.5524e+00 7.3579e+02 1.1133e+02
1.5565e+00 7.3703e+02 1.1128e+02
1.5606e+00 7.3462e+02 1.1098e+02
1.5646e+00 7.3492e+02 1.1060e+02
1.5687e+00 7.3241e+02 1.1029e+02
1.5728e+00 7.3086e+02 1.0973e+02
1.5769e+00 7.3050e+02 1.0957e+02
1.5810e+00 7.3073e+02 1.0936e+02
1.5851e+00 7.2824e+02 1.0878e+02
1.5892e+00 7.2675e+02 1.0851e+02
1.5933e+00 7.2682e+02 1.0814e+02
1.5974e+00 7.2470e+02 1.0779e+02
1.6015e+00 7.2407e+02 1.0752e+02
1.6056e+00 7.2332e+02 1.0733e+02
1.6096e+00 7.2230e+02 1.0711e+02
1.6137e+00 7.2028e+02 1.0654e+02
1.6178e+00 7.1937e+02 1.0610e+02
1.6219e+00 7.1774e+02 1.0580e+02
1.6260e+00 7.1813e+02 1.0578e+02
1.6301e+00 7.1729e+02 1.0550e+02
1.6342e+00 7.1482e+02 1.0490e+02
1.6383e+00 7.1261e+02 1.0444e+02
1.6424e+00 7.1217e+02 1.0422e+02
1.6465e+00 7.1129e+02 1.0400e+02
1.6506e+00 7.1082e+02 1.0380e+02
1.6546e+00 7.0784e+02 1.0318e+02
1.6587e+00 7.0695e+02 1.0278e+02
1.6628e+00 7.0709e+02 1.0275e+02
1.6669e+00 7.0523e+02 1.0238e+02
1.6710e+00 7.0484e+02 1.0209e+02
1.6751e+00 7.0337e+02 1.0179e+02
1.6792e+00 7.0241e+02 1.0139e+02
1.6833e+00 7.0172e+02 1.0114e+02
1.6874e+00 7.0072e+02 1.0073e+02
1.6915e+00 6.9787e+02 1.0035e+02
1.6955e+00 6.9744e+02 1.0004e+02
1.6996e+00 6.9704e+02 9.9937e+01
1.7037e+00 6.9558e+02 9.9572e+01
1.7078e+00 6.9351e+02 9.9004e+01
1.7119e+00 6.9271e+02 9.8705e+01
1.7160e+00 6.9317e+02 9.8737e+01
1.7201e+00 6.9163e+02 9.8337e+01
1.7242e+00 6.9029e+02 9.7964e+01
1.7283e+00 6.8976e+02 9.7785e+01
1.7324e+00 6.8759e+02 9.7324e+01
1.7365e+00 6.8676e+02 9.7054e+01
1.7405e+00 6.8576e+02 9.6773e+01
1.7446e+00 6.8445e+02 9.6543e+01
1.7487e+00 6.8335e+02 9.6189e+01
1.7528e+00 6.8313e+02 9.6102e+01
1.7569e+00 6.8217e+02 9.5810e+01
1.7610e+00 6.8005e+02 9.5213e+01
1.7651e+00 6.7978e+02 9.5141e+01
1.7692e+00 6.7797e+02 9.4889e+01
1.7733e+00 6.7713e+02 9.4537e+01
1.7774e+00 6.7633e+02 9.4190e+01
1.7815e+00 6.7461e+02 9.3868e+01
1.7855e+00 6.7379e+02 9.3593e+01
1.7896e+00 6.7314e+02 9.3404e+01
1.7937e+00 6.7208e+02 9.3087e+01
1.7978e+00 6.7175e+02 9.2881e+01
1.8019e+00 6.6974e+02 9.2601e+01
1.8060e+00 6.6825e+02 9.2109e+01
1.8101e+00 6.6836e+02 9.2043e+01
1.8142e+00 6.6725e+02 9.1793e+01
1.8183e+00 6.6556e+02 9.1457e+01
1.8224e+00 6.6539e+02 9.1354e+01
1.8265e+00 6.6446e+02 9.0959e+01
1.8305e+00 6.6223e+02 9.0663e+01
1.8346e+00 6.6229e+02 9.0575e+01
1.8387e+00 6.5967e+02 8.9842e+01
1.8428e+00 6.5971e+02 8.9818e+01
1.8469e+00 6.5823e+02 8.9565e+01
1.8510e+00 6.5748e+02 8.9272e+01
1.8551e+00 6.5684e+02 8.9163e+01
1.8592e+00 6.5537e+02 8.8722e+01
1.8633e+00 6.5470e+02 8.8558e+01
1.8674e+00 6.5265e+02 8.8104e+01
1.8715e+00 6.5158e+02 8.7916e+01
1.8755e+00 6.5139e+02 8.7806e+01
1.8796e+00 6.5090e+02 8.7578e+01
1.8837e+00 6.4829e+02 8.6963e+01
1.8878e+00 6.4806e+02 8.6882e+01
1.8919e+00 6.4802e+02 8.6784e+01
1.8960e+00 6.4596e+02 8.6333e+01
1.9001e+00 6.4435e+02 8.6035e+01
1.9042e+00 6.4398e+02 8.5856e+01
1.9083e+00 6.4290e+02 8.5647e+01
1.9124e+00 6.4156e+02 8.5271e+01
1.9164e+00 6.4059e+02 8.5121e+01
1.9205e+00 6.4070e+02 8.5020e+01
1.9246e+00 6.3775e+02 8.4459e+01
1.9287e+00 6.3797e+02 8.4289e+01
1.9328e+00 6.3663e+02 8.4129e+01
1.9369e+00 6.3531e+02 8.3744e+01
1.9410e+00 6.3508e+02 8.3586e+01
1.9451e+00 6.3428e+02 8.3354e+01
1.9492e+00 6.3349e+02 8.3183e+01
1.9533e+00 6.3179e+02 8.2870e+01
1.9573e+00 6.3014e+02 8.2616e+01
1.9614e+00 6.2862e+02 8.2284e+01
1.9655e+00 6.2805e+02 8.2099e+01
1.9696e+00 6.2766e+02 8.1833e+01
1.9737e+00 6.2625e+02 8.1577e+01
1.9778e+00 6.2560e+02 8.1391e+01
1.9819e+00 6.2418e+02 8.1090e+01
1.9860e+00 6.2438e+02 8.1011e+01
1.9901e+00 6.2227e+02 8.0608e+01
1.9942e+00 6.2125e+02 8.0308e+01
1.9983e+00 6.2012e+02 8.0076e+01
2.0024e+00 6.1869e+02 7.9764e+01
2.0064e+00 6.1898e+02 7.9718e+01
2.0105e+00 6.1798e+02 7.9519e+01
2.0146e+00 6.1726e+02 7.9238e+01
2.0187e+00 6.1541e+02 7.8996e+01
2.0228e+00 6.1360e+02 7.8551e+01
2.0269e+00 6.1309e+02 7.8442e+01
2.0310e+00 6.1230e+02 7.8177e+01
2.0351e+00 6.1101e+02 7.7906e+01
2.0392e+00 6.1056e+02 7.7788e+01
2.0433e+00 6.0931e+02 7.7536e+01
2.0473e+00 6.0868e+02 7.7302e+01
2.0514e+00 6.0759e+02 7.7100e+01
2.0555e+00 6.0656e+02 7.6790e+01
2.0596e+00 6.0490e+02 7.6485e+01
2.0637e+00 6.0440e+02 7.6323e+01
2.0678e+00 6.0296e+02 7.6057e+01
2.0719e+00 6.0212e+02 7.5898e+01
2.0760e+00 6.0141e+02 7.5642e+01
2.0801e+00 5.9991e+02 7.5424e+01
2.0842e+00 5.9999e+02 7.5178e+01
2.0883e+00 5.9882e+02 7.5022e+01
2.0923e+00 5.9643e+02 7.4574e+01
2.0964e+00 5.9693e+02 7.4604e+01
2.1005e+00 5.9475e+02 7.4272e+01
2.1046e+00 5.9489e+02 7.4117e+01
2.1087e+00 5.9350e+02 7.3945e+01
2.1128e+00 5.9236e+02 7.3615e+01
2.1169e+00 5.9036e+02 7.3267e+01
2.1210e+00 5.9042e+02 7.3184e+01
2.1251e+00 5.8853e+02 7.2849e+01
2.1292e+00 5.8737e+02 7.2541e+01
2.1332e+00 5.8757e+02 7.2491e+01
2.1373e+00 5.8626e+02 7.2240e+01
2.1414e+00 5.8553e+02 7.2056e+01
2.1455e+00 5.8441e+02 7.1782e+01
2.1496e+00 5.8373e+02 7.1681e+01
2.1537e+00 5.8239e+02 7.1440e+01
2.1578e+00 5.8177e+02 7.1249e+01
2.1619e+00 5.8086e+02 7.1035e+01
2.1660e+00 5.7954e+02 7.0800e+01
2.1701e+00 5.7831e+02 7.0537e+01
2.1742e+00 5.7706e+02 7.0252e+01
2.1782e+00 5.7677e+02 7.0067e+01
2.1823e+00 5.7555e+02 6.9812e+01
2.1864e+00 5.7510e+02 6.9848e+01
2.1905e+00 5.7341e+02 6.9379e+01
2.1946e+00 5.7330e+02 6.9361e+01
2.1987e+00 5.7125e+02 6.9006e+01
2.2028e+00 5.7079e+02 6.8807e+01
2.2069e+00 5.6972e+02 6.8523e+01
2.2110e+00 5.6906e+02 6.8394e+01
2.2151e+00 5.6787e+02 6.8247e+01
2.2191e+00 5.6646e+02 6.7962e+01
2.2232e+00 5.6546e+02 6.7736e+01
2.2273e+00 5.6478e+02 6.7577e+01
2.2314e+00 5.6340e+02 6.7273e+01
2.2355e+00 5.6322e+02 6.7167e+01
2.2396e+00 5.6176e+02 6.6935e+01
2.2437e+00 5.6062e+02 6.6723e+01
2.2478e+00 5.5991e+02 6.6547e+01
2.2519e+00 5.5873e+02 6.6246e+01
2.2560e+00 5.5762e+02 6.6093e+01
2.2601e+00 5.5745e+02 6.5977e+01
2.2642e+00 5.5629e+02 6.5666e+01
2.2682e+00 5.5523e+02 6.5524e+01
2.2723e+00 5.5455e+02 6.5378e+01
2.2764e+00 5.5318e+02 6.5085e+01
2.2805e+00 5.5279e+02 6.4948e+01
2.2846e+00 5.5097e+02 6.4634e+01
2.2887e+00 5.5010e+02 6.4454e+01
2.2928e+00 5.4972e+02 6.4342e+01
2.2969e+00 5.4819e+02 6.4051e+01
2.3010e+00 5.4844e+02 6.4027e+01
2.3051e+00 5.4713e+02 6.3742e+01
2.3091e+00 5.4551e+02 6.3507e+01
2.3132e+00 5.4472e+02 6.3334e+01
2.3173e+00 5.4395e+02 6.3144e+01
2.3214e+00 5.4329e+02 6.2979e+01
2.3255e+00 5.4198e+02 6.2726e+01
2.3296e+00 5.4105e+02 6.2546e+01
2.3337e+00 5.4000e+02 6.2314e+01
2.3378e+00 5.3851e+02 6.2103e+01
2.3419e+00 5.3868e+02 6.2070e+01
2.3460e+00 5.3783e+02 6.1823e+01
2.3500e+00 5.3658e+02 6.1611e+01
2.3541e+00 5.3590e+02 6.1429e+01
2.3582e+00 5.3444e+02 6.1227e+01
2.3623e+00 5.3328e+02 6.1001e+01
2.3664e+00 5.3195e+02 6.0761e+01
2.3705e+00 5.3063e+02 6.0536e+01
2.3746e+00 5.3066e+02 6.0444e+01
2.3787e+00 5.2975e+02 6.0305e+01
