# Real space h-h auto- and h-m cross-spectra.
# z=0.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.05867e+04     2.52430e+04
    1.04717e-02     2.89554e+04     2.24513e+04
    1.42665e-02     3.35658e+04     2.64084e+04
    1.81228e-02     3.16318e+04     2.60322e+04
    2.24845e-02     3.40140e+04     2.69494e+04
    2.64508e-02     2.88097e+04     2.31355e+04
    3.04474e-02     3.10106e+04     2.48525e+04
    3.47320e-02     2.63394e+04     1.98491e+04
    3.88308e-02     2.13314e+04     1.63041e+04
    4.28140e-02     2.01224e+04     1.50834e+04
    4.68856e-02     1.85329e+04     1.35688e+04
    5.09858e-02     1.83456e+04     1.31838e+04
    5.51458e-02     1.75713e+04     1.26725e+04
    5.92243e-02     1.68211e+04     1.22102e+04
    6.32864e-02     1.65669e+04     1.16089e+04
    6.73674e-02     1.55227e+04     1.08879e+04
    7.14960e-02     1.46295e+04     9.95303e+03
    7.55894e-02     1.42237e+04     9.68771e+03
    7.96660e-02     1.30162e+04     8.65772e+03
    8.38183e-02     1.26368e+04     8.39738e+03
    8.78941e-02     1.16352e+04     7.32072e+03
    9.19238e-02     1.08872e+04     6.91731e+03
    9.60446e-02     1.06879e+04     6.46336e+03
    1.00128e-01     9.79059e+03     5.89190e+03
    1.04209e-01     9.63145e+03     5.81976e+03
    1.08333e-01     9.41192e+03     5.44038e+03
    1.12448e-01     8.93962e+03     5.15060e+03
    1.16521e-01     8.41541e+03     4.79858e+03
    1.20596e-01     8.60177e+03     4.86300e+03
    1.24665e-01     8.29908e+03     4.66230e+03
    1.28771e-01     7.98531e+03     4.41998e+03
    1.32874e-01     8.03463e+03     4.33949e+03
    1.36975e-01     7.89515e+03     4.21852e+03
    1.41075e-01     7.46683e+03     3.91617e+03
    1.45172e-01     7.28237e+03     3.73618e+03
    1.49268e-01     7.14480e+03     3.58378e+03
    1.53330e-01     6.84558e+03     3.40769e+03
    1.57416e-01     6.66885e+03     3.22175e+03
    1.61514e-01     6.41016e+03     3.06350e+03
    1.65592e-01     6.38110e+03     2.98271e+03
    1.69693e-01     6.19169e+03     2.84511e+03
    1.73803e-01     6.14426e+03     2.80303e+03
    1.77905e-01     5.90579e+03     2.64396e+03
    1.82001e-01     5.91520e+03     2.59992e+03
    1.86092e-01     5.81893e+03     2.50909e+03
    1.90161e-01     5.65360e+03     2.43186e+03
    1.94237e-01     5.66027e+03     2.38053e+03
    1.98334e-01     5.46151e+03     2.27512e+03
    2.02427e-01     5.35252e+03     2.18426e+03
    2.06523e-01     5.36284e+03     2.16835e+03
    2.10626e-01     5.27297e+03     2.06952e+03
    2.14724e-01     5.10179e+03     1.98397e+03
    2.18827e-01     5.13080e+03     1.98285e+03
    2.22903e-01     5.00020e+03     1.89609e+03
    2.26990e-01     4.97248e+03     1.85429e+03
    2.31084e-01     4.91157e+03     1.80067e+03
    2.35153e-01     4.82014e+03     1.74346e+03
    2.39244e-01     4.75115e+03     1.68781e+03
    2.43338e-01     4.68750e+03     1.65259e+03
    2.47445e-01     4.65079e+03     1.61870e+03
    2.51539e-01     4.60088e+03     1.57190e+03
    2.55609e-01     4.60583e+03     1.55185e+03
    2.59718e-01     4.54700e+03     1.52032e+03
    2.63814e-01     4.46569e+03     1.46943e+03
    2.67904e-01     4.40357e+03     1.40639e+03
    2.71993e-01     4.39160e+03     1.38641e+03
    2.76068e-01     4.34494e+03     1.37774e+03
    2.80171e-01     4.29738e+03     1.34832e+03
    2.84268e-01     4.27794e+03     1.31261e+03
    2.88346e-01     4.23367e+03     1.29155e+03
    2.92426e-01     4.18801e+03     1.23656e+03
    2.96514e-01     4.20165e+03     1.23485e+03
    3.00627e-01     4.10875e+03     1.19003e+03
    3.04729e-01     4.10132e+03     1.18511e+03
    3.08821e-01     4.03693e+03     1.16052e+03
    3.12919e-01     4.03490e+03     1.12903e+03
    3.16999e-01     3.97983e+03     1.11872e+03
    3.21078e-01     3.97423e+03     1.07896e+03
    3.25167e-01     3.92111e+03     1.06267e+03
    3.29247e-01     3.90137e+03     1.03169e+03
    3.33333e-01     3.90991e+03     1.02946e+03
    3.37443e-01     3.84634e+03     1.00659e+03
    3.41545e-01     3.87680e+03     9.88893e+02
    3.45625e-01     3.84483e+03     9.85500e+02
    3.49715e-01     3.75660e+03     9.51467e+02
    3.53817e-01     3.79009e+03     9.42783e+02
    3.57906e-01     3.77057e+03     9.25649e+02
    3.61975e-01     3.74372e+03     9.05039e+02
    3.66071e-01     3.70408e+03     8.88709e+02
    3.70189e-01     3.68657e+03     8.81568e+02
    3.74277e-01     3.68648e+03     8.56232e+02
    3.78356e-01     3.62066e+03     8.44274e+02
