# Real space auto- and cross-spectra.
# z=0.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.39538e+04     1.50527e+04     1.86709e+04
    1.04717e-02     1.38740e+04     1.43113e+04     1.68762e+04
    1.42665e-02     1.95707e+04     2.01682e+04     2.26399e+04
    1.81228e-02     2.22014e+04     2.32902e+04     2.64705e+04
    2.24845e-02     1.95304e+04     2.02167e+04     2.29649e+04
    2.64508e-02     1.80559e+04     1.85691e+04     2.11816e+04
    3.04474e-02     1.81437e+04     1.81182e+04     2.01457e+04
    3.47320e-02     1.71416e+04     1.75345e+04     2.01303e+04
    3.88308e-02     1.38218e+04     1.37660e+04     1.56680e+04
    4.28140e-02     1.24856e+04     1.22061e+04     1.38313e+04
    4.68856e-02     1.18417e+04     1.12867e+04     1.27080e+04
    5.09858e-02     1.11831e+04     1.06874e+04     1.21623e+04
    5.51458e-02     1.06079e+04     9.99558e+03     1.13462e+04
    5.92243e-02     1.02577e+04     9.65789e+03     1.10431e+04
    6.32864e-02     9.81177e+03     9.11996e+03     1.04968e+04
    6.73674e-02     9.42411e+03     8.78900e+03     1.00953e+04
    7.14960e-02     8.80084e+03     8.03892e+03     9.24277e+03
    7.55894e-02     8.29572e+03     7.57866e+03     8.77484e+03
    7.96660e-02     7.86777e+03     7.12730e+03     8.25954e+03
    8.38183e-02     7.32639e+03     6.52268e+03     7.56500e+03
    8.78941e-02     6.84884e+03     5.99845e+03     7.07805e+03
    9.19238e-02     6.45274e+03     5.56631e+03     6.55345e+03
    9.60446e-02     5.98141e+03     5.04141e+03     5.91932e+03
    1.00128e-01     5.70325e+03     4.75897e+03     5.63777e+03
    1.04209e-01     5.48392e+03     4.50516e+03     5.35434e+03
    1.08333e-01     5.14566e+03     4.13950e+03     4.96671e+03
    1.12448e-01     5.08494e+03     4.11400e+03     4.91538e+03
    1.16521e-01     4.98386e+03     3.98526e+03     4.81175e+03
    1.20596e-01     4.75937e+03     3.73772e+03     4.50817e+03
    1.24665e-01     4.63879e+03     3.62155e+03     4.36970e+03
    1.28771e-01     4.49704e+03     3.51032e+03     4.25757e+03
    1.32874e-01     4.39937e+03     3.41028e+03     4.16666e+03
    1.36975e-01     4.29327e+03     3.26701e+03     3.97591e+03
    1.41075e-01     4.05488e+03     3.04867e+03     3.77278e+03
    1.45172e-01     3.94745e+03     2.91668e+03     3.61198e+03
    1.49268e-01     3.74630e+03     2.72452e+03     3.44229e+03
    1.53330e-01     3.63387e+03     2.57379e+03     3.23454e+03
    1.57416e-01     3.47566e+03     2.43964e+03     3.10891e+03
    1.61514e-01     3.37595e+03     2.34883e+03     2.98747e+03
    1.65592e-01     3.37790e+03     2.30561e+03     2.93693e+03
    1.69693e-01     3.28122e+03     2.20331e+03     2.81665e+03
    1.73803e-01     3.20541e+03     2.12346e+03     2.75174e+03
    1.77905e-01     3.13124e+03     2.04967e+03     2.64659e+03
    1.82001e-01     2.99445e+03     1.95949e+03     2.56460e+03
    1.86092e-01     2.92300e+03     1.89309e+03     2.50402e+03
    1.90161e-01     2.94157e+03     1.86513e+03     2.44001e+03
    1.94237e-01     2.83864e+03     1.79130e+03     2.36609e+03
    1.98334e-01     2.78281e+03     1.73169e+03     2.31888e+03
    2.02427e-01     2.77045e+03     1.72456e+03     2.29984e+03
    2.06523e-01     2.71512e+03     1.64374e+03     2.21563e+03
    2.10626e-01     2.62488e+03     1.57656e+03     2.14534e+03
    2.14724e-01     2.59797e+03     1.54318e+03     2.11674e+03
    2.18827e-01     2.54306e+03     1.47271e+03     2.02680e+03
    2.22903e-01     2.46738e+03     1.42072e+03     1.95968e+03
    2.26990e-01     2.45602e+03     1.39269e+03     1.92975e+03
    2.31084e-01     2.39810e+03     1.35504e+03     1.90446e+03
    2.35153e-01     2.34918e+03     1.29989e+03     1.82663e+03
    2.39244e-01     2.29740e+03     1.25851e+03     1.79357e+03
    2.43338e-01     2.29333e+03     1.24801e+03     1.77577e+03
    2.47445e-01     2.26236e+03     1.20032e+03     1.71719e+03
    2.51539e-01     2.22739e+03     1.17902e+03     1.68269e+03
    2.55609e-01     2.19181e+03     1.13967e+03     1.65875e+03
    2.59718e-01     2.16066e+03     1.11645e+03     1.62635e+03
    2.63814e-01     2.13313e+03     1.08373e+03     1.59418e+03
    2.67904e-01     2.12286e+03     1.05455e+03     1.54447e+03
    2.71993e-01     2.08323e+03     1.03430e+03     1.52779e+03
    2.76068e-01     2.06722e+03     1.01053e+03     1.50546e+03
    2.80171e-01     2.02607e+03     9.91098e+02     1.48817e+03
    2.84268e-01     2.01547e+03     9.62985e+02     1.45486e+03
    2.88346e-01     1.99242e+03     9.44396e+02     1.42513e+03
    2.92426e-01     1.94491e+03     8.97789e+02     1.39546e+03
    2.96514e-01     1.91665e+03     8.78542e+02     1.36505e+03
    3.00627e-01     1.92073e+03     8.71414e+02     1.35241e+03
    3.04729e-01     1.91178e+03     8.57725e+02     1.32709e+03
    3.08821e-01     1.88225e+03     8.43695e+02     1.31669e+03
    3.12919e-01     1.87166e+03     8.21599e+02     1.29854e+03
    3.16999e-01     1.84465e+03     7.99626e+02     1.27613e+03
    3.21078e-01     1.82223e+03     7.78660e+02     1.24680e+03
    3.25167e-01     1.79918e+03     7.58247e+02     1.22766e+03
    3.29247e-01     1.79505e+03     7.48888e+02     1.20955e+03
    3.33333e-01     1.77788e+03     7.29729e+02     1.18285e+03
    3.37443e-01     1.76397e+03     7.20254e+02     1.17778e+03
    3.41545e-01     1.72375e+03     6.91500e+02     1.14565e+03
    3.45625e-01     1.75027e+03     7.03657e+02     1.15384e+03
    3.49715e-01     1.70779e+03     6.73827e+02     1.12474e+03
    3.53817e-01     1.70732e+03     6.67556e+02     1.11474e+03
    3.57906e-01     1.68550e+03     6.57118e+02     1.10743e+03
    3.61975e-01     1.67639e+03     6.39836e+02     1.08524e+03
    3.66071e-01     1.66069e+03     6.34651e+02     1.08062e+03
    3.70189e-01     1.65192e+03     6.18647e+02     1.05011e+03
    3.74277e-01     1.64955e+03     6.09701e+02     1.05240e+03
    3.78356e-01     1.63115e+03     6.00066e+02     1.03439e+03
    3.82448e-01     1.61541e+03     5.80745e+02     1.01537e+03
    3.86535e-01     1.62062e+03     5.83285e+02     1.00962e+03
    3.90624e-01     1.60451e+03     5.66218e+02     9.97517e+02
    3.94706e-01     1.57783e+03     5.51239e+02     9.81306e+02
    3.98794e-01     1.58397e+03     5.52884e+02     9.77067e+02
    4.02896e-01     1.57380e+03     5.33190e+02     9.60725e+02
    4.06986e-01     1.55789e+03     5.32447e+02     9.54552e+02
    4.11069e-01     1.54721e+03     5.22650e+02     9.43475e+02
    4.15170e-01     1.54046e+03     5.09145e+02     9.27390e+02
    4.19263e-01     1.52690e+03     5.06212e+02     9.22281e+02
