# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.50<lgM<13.00, z=0.500
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    3.66071e-01     1.79498e+03     2.70242e+00     5.61293e+02     2.25425e+00
    3.70189e-01     1.77561e+03     3.14977e+00     5.48689e+02     9.51881e-01
    3.74277e-01     1.76382e+03     2.17060e+00     5.40245e+02     1.24558e+00
    3.78356e-01     1.74469e+03     2.38800e+00     5.28598e+02     1.72741e+00
    3.82448e-01     1.73690e+03     4.37732e+00     5.20598e+02     1.91100e+00
    3.86535e-01     1.72249e+03     3.34919e+00     5.10929e+02     1.59173e+00
    3.90624e-01     1.71422e+03     2.24644e+00     5.04089e+02     1.64113e+00
    3.94706e-01     1.70057e+03     3.32600e+00     4.95730e+02     1.36344e+00
    3.98794e-01     1.68864e+03     2.39639e+00     4.87867e+02     1.24689e+00
    4.02896e-01     1.67586e+03     2.67031e+00     4.78374e+02     1.20437e+00
    4.06986e-01     1.66790e+03     1.64612e+00     4.72175e+02     1.37646e+00
    4.11069e-01     1.65956e+03     3.41557e+00     4.65113e+02     1.29543e+00
    4.15170e-01     1.64208e+03     2.83874e+00     4.56271e+02     1.25909e+00
    4.19263e-01     1.63534e+03     1.21704e+00     4.50002e+02     8.36360e-01
    4.23353e-01     1.62755e+03     2.81336e+00     4.43291e+02     1.33360e+00
    4.27447e-01     1.61866e+03     2.48790e+00     4.36481e+02     1.32872e+00
    4.31534e-01     1.60440e+03     3.45522e+00     4.28756e+02     7.56604e-01
    4.35624e-01     1.59889e+03     3.53589e+00     4.23923e+02     2.10545e+00
    4.39718e-01     1.58893e+03     1.31901e+00     4.17056e+02     1.48078e+00
    4.43804e-01     1.58165e+03     2.56362e+00     4.11813e+02     5.69222e-01
    4.47892e-01     1.57080e+03     2.40087e+00     4.05442e+02     9.09061e-01
    4.51977e-01     1.56193e+03     1.90253e+00     3.99521e+02     7.12269e-01
    4.56067e-01     1.55340e+03     3.19760e+00     3.93421e+02     1.40329e+00
    4.60165e-01     1.54708e+03     2.20810e+00     3.87484e+02     8.04050e-01
    4.64260e-01     1.54102e+03     1.21764e+00     3.83500e+02     7.65763e-01
    4.68355e-01     1.53323e+03     2.19130e+00     3.77558e+02     1.13485e+00
    4.72450e-01     1.52309e+03     8.26856e-01     3.72207e+02     8.01042e-01
    4.76540e-01     1.51369e+03     2.55272e+00     3.67022e+02     8.90734e-01
    4.80633e-01     1.50905e+03     1.21469e+00     3.62771e+02     5.43480e-01
    4.84718e-01     1.49996e+03     4.21119e+00     3.57966e+02     1.76448e+00
    4.88794e-01     1.49547e+03     1.31070e+00     3.52978e+02     7.20260e-01
    4.92888e-01     1.49369e+03     3.04252e+00     3.49044e+02     5.98715e-01
    4.96984e-01     1.48399e+03     1.33259e+00     3.45487e+02     7.36568e-01
    5.01073e-01     1.47606e+03     2.11440e+00     3.39028e+02     7.20670e-01
    5.05169e-01     1.46964e+03     9.64487e-01     3.36489e+02     3.27339e-01
    5.09268e-01     1.46475e+03     1.91500e+00     3.31799e+02     5.85506e-01
    5.13369e-01     1.45882e+03     1.17889e+00     3.28371e+02     4.90335e-01
    5.17441e-01     1.45279e+03     2.02007e+00     3.24535e+02     6.19015e-01
    5.21516e-01     1.44527e+03     1.54774e+00     3.20835e+02     5.81687e-01
    5.25611e-01     1.43946e+03     1.47268e+00     3.14889e+02     4.71439e-01
    5.29706e-01     1.43693e+03     1.25069e+00     3.13775e+02     6.76341e-01
    5.33801e-01     1.42811e+03     2.17346e+00     3.07805e+02     8.28925e-01
    5.37888e-01     1.42231e+03     6.92598e-01     3.05698e+02     5.09931e-01
    5.41985e-01     1.41823e+03     1.19975e+00     3.01950e+02     5.45675e-01
    5.46091e-01     1.40992e+03     8.62634e-01     2.97751e+02     5.89811e-01
    5.50174e-01     1.40641e+03     2.04069e+00     2.94778e+02     7.24489e-01
    5.54252e-01     1.40138e+03     1.07657e+00     2.90720e+02     9.75313e-01
    5.58346e-01     1.39678e+03     7.81191e-01     2.87862e+02     6.88109e-01
    5.62439e-01     1.39043e+03     1.49061e+00     2.84472e+02     2.77061e-01
    5.66527e-01     1.38649e+03     1.56602e+00     2.81588e+02     6.46717e-01
    5.70616e-01     1.38121e+03     9.68306e-01     2.78200e+02     4.85251e-01
    5.74707e-01     1.37639e+03     7.57528e-01     2.76191e+02     5.38401e-01
    5.78798e-01     1.37323e+03     1.00894e+00     2.73213e+02     5.42862e-01
    5.82883e-01     1.36509e+03     8.22897e-01     2.69497e+02     7.17723e-01
    5.86977e-01     1.36246e+03     2.18727e+00     2.66745e+02     5.01985e-01
    5.91070e-01     1.35781e+03     1.44377e+00     2.63991e+02     4.17988e-01
    5.95166e-01     1.35559e+03     1.69819e+00     2.60900e+02     3.98730e-01
    5.99260e-01     1.34992e+03     1.18546e+00     2.58691e+02     8.18254e-01
    6.03349e-01     1.34766e+03     2.12165e+00     2.56204e+02     3.15150e-01
    6.07445e-01     1.34250e+03     7.54459e-01     2.54319e+02     8.43812e-01
    6.11543e-01     1.33714e+03     1.56629e+00     2.50762e+02     4.18023e-01
    6.15623e-01     1.33215e+03     2.53612e+00     2.48533e+02     4.03226e-01
    6.19704e-01     1.32788e+03     1.42043e+00     2.45838e+02     2.04386e-01
    6.23792e-01     1.32203e+03     1.50897e+00     2.43219e+02     5.85100e-01
    6.27891e-01     1.32182e+03     2.34175e+00     2.41224e+02     2.38113e-01
    6.31991e-01     1.31902e+03     9.34418e-01     2.39207e+02     3.43963e-01
    6.36073e-01     1.31243e+03     8.17718e-01     2.35938e+02     1.65066e-01
    6.40158e-01     1.30967e+03     1.42270e+00     2.34062e+02     2.28655e-01
    6.44244e-01     1.30615e+03     1.30384e+00     2.31681e+02     5.35139e-01
    6.48338e-01     1.30412e+03     1.05372e+00     2.29834e+02     3.40724e-01
    6.52432e-01     1.29829e+03     7.04592e-01     2.27779e+02     5.72979e-01
    6.56514e-01     1.29589e+03     1.34379e+00     2.25835e+02     4.92417e-01
    6.60609e-01     1.29266e+03     9.85069e-01     2.23853e+02     1.72574e-01
    6.64712e-01     1.28944e+03     7.23299e-01     2.21338e+02     6.40126e-01
    6.68801e-01     1.28482e+03     8.71577e-01     2.19308e+02     4.52475e-01
    6.72890e-01     1.28120e+03     1.28230e+00     2.16968e+02     2.90901e-01
    6.76984e-01     1.27683e+03     2.01266e+00     2.14935e+02     2.85858e-01
    6.81074e-01     1.27530e+03     9.27639e-01     2.13569e+02     1.54820e-01
    6.85160e-01     1.27169e+03     8.86131e-01     2.12327e+02     1.39308e-01
    6.89246e-01     1.26991e+03     1.27870e+00     2.10256e+02     3.44809e-01
    6.93336e-01     1.26466e+03     1.18921e+00     2.08073e+02     5.05103e-01
    6.97434e-01     1.26202e+03     6.26670e-01     2.05681e+02     3.82025e-01
    7.01528e-01     1.25937e+03     7.69317e-01     2.04136e+02     1.70062e-01
    7.05618e-01     1.25560e+03     1.00679e+00     2.02473e+02     3.86083e-01
    7.09708e-01     1.25245e+03     1.37192e+00     2.00815e+02     6.44826e-01
    7.13796e-01     1.24785e+03     1.18166e+00     1.98686e+02     2.69135e-01
    7.17892e-01     1.24584e+03     6.18780e-01     1.97731e+02     3.40777e-01
    7.21982e-01     1.24437e+03     1.51133e+00     1.96259e+02     3.32442e-01
    7.26059e-01     1.24014e+03     8.24556e-01     1.94280e+02     3.47091e-01
    7.30145e-01     1.23790e+03     1.04486e+00     1.92172e+02     3.24439e-01
    7.34240e-01     1.23482e+03     1.08090e+00     1.91195e+02     2.22852e-01
    7.38340e-01     1.23378e+03     6.67448e-01     1.89371e+02     3.14598e-01
    7.42427e-01     1.22927e+03     9.39320e-01     1.88396e+02     4.38302e-01
    7.46511e-01     1.22597e+03     1.80638e+00     1.86074e+02     5.69194e-01
    7.50614e-01     1.22261e+03     7.63359e-01     1.84614e+02     3.79877e-01
    7.54706e-01     1.21818e+03     1.83338e+00     1.83320e+02     5.89901e-01
    7.58795e-01     1.21774e+03     1.43100e+00     1.81875e+02     3.99917e-01
    7.62888e-01     1.21551e+03     1.59666e+00     1.80630e+02     2.62179e-01
    7.66986e-01     1.21106e+03     6.11060e-01     1.78911e+02     3.24472e-01
    7.71073e-01     1.20956e+03     8.72626e-01     1.77853e+02     6.94877e-01
    7.75153e-01     1.20725e+03     6.50781e-01     1.76674e+02     2.92447e-01
    7.79241e-01     1.20528e+03     1.38550e+00     1.75226e+02     2.13826e-01
    7.83335e-01     1.20195e+03     1.35005e+00     1.73697e+02     3.13612e-01
    7.87426e-01     1.20030e+03     8.56113e-01     1.72428e+02     4.10540e-01
    7.91513e-01     1.19736e+03     8.03055e-01     1.71316e+02     2.37433e-01
    7.95606e-01     1.19412e+03     3.53344e-01     1.69650e+02     3.82040e-01
    7.99702e-01     1.19178e+03     4.88855e-01     1.68706e+02     1.99442e-01
    8.03798e-01     1.19106e+03     1.43454e+00     1.67711e+02     2.70843e-01
    8.07879e-01     1.18678e+03     4.21340e-01     1.66193e+02     4.06435e-01
    8.11963e-01     1.18506e+03     1.41162e+00     1.65180e+02     3.87334e-01
    8.16059e-01     1.18194e+03     8.09889e-01     1.63718e+02     1.87640e-01
    8.20152e-01     1.17909e+03     7.94108e-01     1.62497e+02     1.07364e-01
    8.24242e-01     1.17578e+03     5.02647e-01     1.61387e+02     3.19444e-01
    8.28331e-01     1.17403e+03     5.47766e-01     1.59941e+02     2.71236e-01
    8.32425e-01     1.17112e+03     9.70439e-01     1.58756e+02     1.54642e-01
    8.36516e-01     1.16993e+03     1.07288e+00     1.57753e+02     2.03050e-01
    8.40610e-01     1.16891e+03     8.97735e-01     1.56827e+02     1.19609e-01
    8.44704e-01     1.16554e+03     1.02191e+00     1.55413e+02     1.69033e-01
    8.48790e-01     1.16341e+03     5.47300e-01     1.54604e+02     3.21408e-01
    8.52876e-01     1.16097e+03     1.03364e+00     1.53788e+02     3.59407e-01
    8.56967e-01     1.15889e+03     4.98829e-01     1.52667e+02     2.90099e-01
    8.61059e-01     1.15723e+03     1.73645e+00     1.51751e+02     1.31943e-01
    8.65147e-01     1.15433e+03     6.21990e-01     1.50534e+02     2.43112e-01
    8.69235e-01     1.15144e+03     1.43366e+00     1.49847e+02     1.43600e-01
    8.73334e-01     1.15116e+03     8.81598e-01     1.48864e+02     2.44883e-01
    8.77429e-01     1.14952e+03     6.31981e-01     1.47654e+02     3.61278e-01
    8.81512e-01     1.14672e+03     5.80730e-01     1.46799e+02     2.28256e-01
    8.85601e-01     1.14542e+03     1.17333e+00     1.45951e+02     2.53482e-01
    8.89691e-01     1.14289e+03     1.35414e+00     1.44924e+02     2.08685e-01
    8.93784e-01     1.13990e+03     8.90302e-01     1.44004e+02     3.14617e-01
    8.97875e-01     1.13776e+03     8.54228e-01     1.42771e+02     2.34529e-01
    9.01960e-01     1.13575e+03     5.76667e-01     1.42012e+02     1.29903e-01
    9.06054e-01     1.13424e+03     5.45786e-01     1.41061e+02     1.79613e-01
    9.10146e-01     1.13152e+03     6.59884e-01     1.40287e+02     2.20384e-01
    9.14237e-01     1.12983e+03     8.70531e-01     1.39542e+02     2.55588e-01
    9.18331e-01     1.12747e+03     7.30461e-01     1.38674e+02     7.34242e-02
    9.22421e-01     1.12652e+03     9.98231e-01     1.37815e+02     1.70013e-01
    9.26509e-01     1.12257e+03     5.02012e-01     1.37085e+02     2.44219e-01
    9.30598e-01     1.12124e+03     1.08062e+00     1.36259e+02     1.00704e-01
    9.34692e-01     1.11968e+03     6.91847e-01     1.35021e+02     1.35610e-01
    9.38787e-01     1.11837e+03     8.68231e-01     1.34343e+02     1.86458e-01
    9.42873e-01     1.11635e+03     7.16405e-01     1.33680e+02     3.79026e-01
    9.46961e-01     1.11435e+03     1.47454e+00     1.32867e+02     2.47239e-01
    9.51054e-01     1.11306e+03     5.83272e-01     1.31852e+02     1.36553e-01
    9.55150e-01     1.11031e+03     5.32282e-01     1.31035e+02     2.70420e-01
    9.59240e-01     1.10828e+03     5.82213e-01     1.30435e+02     1.88799e-01
    9.63327e-01     1.10589e+03     9.65827e-01     1.29369e+02     1.94499e-01
    9.67420e-01     1.10396e+03     2.50509e-01     1.29186e+02     1.66046e-01
    9.71506e-01     1.10271e+03     1.29892e+00     1.28001e+02     1.96492e-01
    9.75588e-01     1.10065e+03     8.02648e-01     1.27240e+02     1.45717e-01
    9.79678e-01     1.09820e+03     8.22090e-01     1.26481e+02     1.35598e-01
    9.83773e-01     1.09789e+03     9.86075e-01     1.26181e+02     3.16397e-01
    9.87866e-01     1.09561e+03     1.28027e+00     1.25107e+02     1.42819e-01
    9.91960e-01     1.09456e+03     1.95625e-01     1.24555e+02     2.42369e-01
    9.96055e-01     1.09155e+03     7.38088e-01     1.23691e+02     3.14267e-01
    1.00015e+00     1.08941e+03     6.40652e-01     1.22893e+02     9.73832e-02
    1.00424e+00     1.08777e+03     5.93406e-01     1.22518e+02     1.96358e-01
    1.00832e+00     1.08725e+03     5.02808e-01     1.21721e+02     7.07257e-02
    1.01242e+00     1.08634e+03     6.93246e-01     1.21239e+02     1.80322e-01
    1.01651e+00     1.08328e+03     5.86139e-01     1.20298e+02     2.04782e-01
    1.02059e+00     1.08078e+03     4.38307e-01     1.19537e+02     1.88273e-01
    1.02468e+00     1.08009e+03     7.09742e-01     1.18931e+02     1.37144e-01
    1.02878e+00     1.07781e+03     5.81143e-01     1.18382e+02     8.83323e-02
    1.03287e+00     1.07596e+03     5.54103e-01     1.17665e+02     9.48253e-02
    1.03695e+00     1.07335e+03     6.66258e-01     1.17243e+02     1.75723e-01
    1.04105e+00     1.07447e+03     9.84742e-01     1.16624e+02     1.83828e-01
    1.04515e+00     1.07039e+03     6.98888e-01     1.15818e+02     7.39744e-02
    1.04923e+00     1.06982e+03     1.05759e+00     1.15392e+02     6.47278e-02
    1.05332e+00     1.06752e+03     8.03909e-01     1.14834e+02     2.24868e-01
    1.05741e+00     1.06692e+03     6.68526e-01     1.14337e+02     8.96258e-02
    1.06150e+00     1.06400e+03     7.24376e-01     1.13587e+02     1.37555e-01
    1.06559e+00     1.06281e+03     9.98657e-01     1.13224e+02     1.84203e-01
    1.06968e+00     1.06067e+03     3.39951e-01     1.12299e+02     1.11654e-01
    1.07377e+00     1.06012e+03     8.09891e-01     1.11796e+02     1.45041e-01
    1.07786e+00     1.05838e+03     1.00262e+00     1.11211e+02     1.30436e-01
    1.08195e+00     1.05677e+03     5.44415e-01     1.10584e+02     1.62545e-01
    1.08605e+00     1.05421e+03     2.66905e-01     1.10160e+02     2.21271e-01
    1.09014e+00     1.05350e+03     8.23707e-01     1.09677e+02     1.54070e-01
    1.09422e+00     1.05165e+03     5.44973e-01     1.09064e+02     9.34839e-02
    1.09832e+00     1.04894e+03     3.15902e-01     1.08551e+02     1.59287e-01
    1.10242e+00     1.04811e+03     2.63513e-01     1.07899e+02     1.69843e-01
    1.10650e+00     1.04651e+03     8.81280e-01     1.07250e+02     2.39552e-01
    1.11059e+00     1.04527e+03     9.95229e-01     1.06976e+02     9.01004e-02
    1.11468e+00     1.04344e+03     8.61303e-01     1.06324e+02     2.57655e-01
    1.11878e+00     1.04078e+03     7.20610e-01     1.05821e+02     8.07129e-02
    1.12287e+00     1.03952e+03     1.03495e+00     1.05122e+02     1.11846e-01
    1.12695e+00     1.03888e+03     4.66810e-01     1.05000e+02     1.32968e-01
    1.13105e+00     1.03695e+03     5.26434e-01     1.04111e+02     7.85564e-02
    1.13514e+00     1.03572e+03     3.87779e-01     1.03956e+02     1.14320e-01
    1.13922e+00     1.03420e+03     6.22519e-01     1.03383e+02     1.02026e-01
    1.14331e+00     1.03218e+03     5.06761e-01     1.02771e+02     1.42119e-01
    1.14741e+00     1.03122e+03     1.00487e+00     1.02591e+02     1.31633e-01
    1.15150e+00     1.02869e+03     4.53928e-01     1.01888e+02     1.11630e-01
    1.15559e+00     1.02797e+03     6.06860e-01     1.01713e+02     1.32371e-01
    1.15968e+00     1.02613e+03     7.14070e-01     1.00965e+02     1.46112e-01
    1.16377e+00     1.02367e+03     7.74081e-01     1.00369e+02     9.47658e-02
    1.16786e+00     1.02282e+03     6.34997e-01     1.00082e+02     9.23824e-02
    1.17195e+00     1.02127e+03     3.80794e-01     9.95669e+01     1.20977e-01
    1.17604e+00     1.02015e+03     9.47216e-01     9.89127e+01     1.10837e-01
    1.18013e+00     1.01813e+03     8.89761e-01     9.87386e+01     1.20622e-01
    1.18422e+00     1.01652e+03     6.20324e-01     9.82706e+01     6.57782e-02
    1.18831e+00     1.01592e+03     5.96763e-01     9.79421e+01     1.66419e-01
    1.19240e+00     1.01410e+03     1.49172e+00     9.75253e+01     1.61176e-01
    1.19649e+00     1.01229e+03     6.87086e-01     9.70010e+01     7.62484e-02
    1.20059e+00     1.01133e+03     8.01733e-01     9.66387e+01     1.59383e-01
    1.20468e+00     1.00902e+03     3.17095e-01     9.60253e+01     1.41314e-01
    1.20877e+00     1.00802e+03     7.76542e-01     9.56604e+01     6.87934e-02
    1.21286e+00     1.00613e+03     7.30705e-01     9.51508e+01     1.02231e-01
    1.21695e+00     1.00481e+03     7.83234e-01     9.47787e+01     1.12768e-01
    1.22104e+00     1.00276e+03     8.98887e-01     9.43968e+01     1.09252e-01
    1.22513e+00     1.00201e+03     3.84493e-01     9.41077e+01     1.36753e-01
    1.22922e+00     1.00032e+03     4.53147e-01     9.35531e+01     1.65547e-01
    1.23330e+00     9.99415e+02     3.25002e-01     9.33973e+01     1.77915e-01
    1.23740e+00     9.98243e+02     3.66069e-01     9.29616e+01     1.18682e-01
    1.24149e+00     9.96367e+02     9.42081e-01     9.23918e+01     1.29495e-01
    1.24558e+00     9.94314e+02     7.91474e-01     9.19005e+01     1.10591e-01
    1.24967e+00     9.93207e+02     6.96299e-01     9.18057e+01     9.83403e-02
    1.25376e+00     9.91488e+02     3.45174e-01     9.11789e+01     1.07233e-01
    1.25785e+00     9.89652e+02     4.79949e-01     9.08578e+01     7.14586e-02
    1.26194e+00     9.89483e+02     9.41117e-01     9.06963e+01     1.05238e-01
    1.26603e+00     9.87229e+02     3.35214e-01     9.02216e+01     1.45898e-01
    1.27012e+00     9.86073e+02     2.70206e-01     8.98190e+01     1.32421e-01
    1.27422e+00     9.84212e+02     3.77318e-01     8.93693e+01     5.79468e-02
    1.27831e+00     9.82108e+02     3.81193e-01     8.91188e+01     9.49811e-02
    1.28240e+00     9.81387e+02     4.77765e-01     8.89996e+01     7.70859e-02
    1.28649e+00     9.80398e+02     7.05867e-01     8.83811e+01     7.79369e-02
    1.29058e+00     9.78469e+02     8.25923e-01     8.79874e+01     1.31021e-01
    1.29467e+00     9.76442e+02     5.80469e-01     8.76010e+01     1.25385e-01
    1.29876e+00     9.75697e+02     3.92170e-01     8.72275e+01     1.21609e-01
    1.30285e+00     9.74415e+02     4.64970e-01     8.69252e+01     6.42074e-02
    1.30694e+00     9.72315e+02     7.47210e-01     8.65487e+01     1.14170e-01
    1.31103e+00     9.71829e+02     6.17997e-01     8.63073e+01     8.04199e-02
    1.31512e+00     9.70574e+02     4.01591e-01     8.59785e+01     1.69644e-01
    1.31921e+00     9.68668e+02     4.15192e-01     8.54780e+01     9.22955e-02
    1.32331e+00     9.68260e+02     4.13638e-01     8.53486e+01     9.16666e-02
    1.32739e+00     9.66076e+02     5.50473e-01     8.49181e+01     1.19693e-01
    1.33148e+00     9.65348e+02     3.28474e-01     8.45901e+01     1.10320e-01
    1.33558e+00     9.63515e+02     3.11669e-01     8.43707e+01     8.80809e-02
    1.33967e+00     9.62043e+02     7.54605e-01     8.40665e+01     1.41319e-01
    1.34376e+00     9.60612e+02     6.61563e-01     8.35751e+01     1.08006e-01
    1.34785e+00     9.58864e+02     2.86418e-01     8.31514e+01     1.41278e-01
    1.35195e+00     9.57697e+02     3.54081e-01     8.31799e+01     1.34255e-01
    1.35603e+00     9.56474e+02     4.87654e-01     8.26878e+01     9.48219e-02
    1.36011e+00     9.54341e+02     5.83128e-01     8.22933e+01     5.40799e-02
    1.36421e+00     9.54544e+02     8.70919e-01     8.21185e+01     1.41706e-01
    1.36830e+00     9.52420e+02     4.52805e-01     8.18230e+01     1.36809e-01
    1.37239e+00     9.50883e+02     9.27650e-01     8.15957e+01     1.37453e-01
    1.37648e+00     9.50000e+02     4.05330e-01     8.11954e+01     8.91947e-02
