# Real space h-h auto- and h-m cross-spectra.
# z=1.500, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.03003e+04     5.38804e+03
    1.04717e-02     1.32798e+04     7.25167e+03
    1.42665e-02     1.83908e+04     1.02100e+04
    1.81228e-02     2.21823e+04     1.25134e+04
    2.24845e-02     1.88800e+04     1.05583e+04
    2.64508e-02     1.94859e+04     1.08941e+04
    3.04474e-02     1.38481e+04     7.60359e+03
    3.47320e-02     1.38027e+04     7.68474e+03
    3.88308e-02     1.14641e+04     6.33800e+03
    4.28140e-02     1.12511e+04     6.21301e+03
    4.68856e-02     1.04385e+04     5.64805e+03
    5.09858e-02     1.00292e+04     5.41971e+03
    5.51458e-02     8.96999e+03     4.88377e+03
    5.92243e-02     8.63838e+03     4.67912e+03
    6.32864e-02     8.33674e+03     4.47626e+03
    6.73674e-02     8.13943e+03     4.41522e+03
    7.14960e-02     7.69975e+03     4.15396e+03
    7.55894e-02     7.25613e+03     3.86558e+03
    7.96660e-02     6.85314e+03     3.61702e+03
    8.38183e-02     6.51464e+03     3.41657e+03
    8.78941e-02     5.91499e+03     3.07030e+03
    9.19238e-02     5.33916e+03     2.79039e+03
    9.60446e-02     5.04986e+03     2.59679e+03
    1.00128e-01     4.68794e+03     2.39419e+03
    1.04209e-01     4.54326e+03     2.28126e+03
    1.08333e-01     4.18759e+03     2.11310e+03
    1.12448e-01     4.26183e+03     2.13232e+03
    1.16521e-01     4.06393e+03     2.02793e+03
    1.20596e-01     3.88996e+03     1.93128e+03
    1.24665e-01     3.89361e+03     1.92899e+03
    1.28771e-01     3.75118e+03     1.84525e+03
    1.32874e-01     3.64962e+03     1.77842e+03
    1.36975e-01     3.42128e+03     1.65854e+03
    1.41075e-01     3.28841e+03     1.57749e+03
    1.45172e-01     3.18352e+03     1.51491e+03
    1.49268e-01     2.94081e+03     1.38286e+03
    1.53330e-01     2.86786e+03     1.34656e+03
    1.57416e-01     2.77063e+03     1.28833e+03
    1.61514e-01     2.67232e+03     1.23100e+03
    1.65592e-01     2.57810e+03     1.17050e+03
    1.69693e-01     2.52062e+03     1.13805e+03
    1.73803e-01     2.40813e+03     1.07779e+03
    1.77905e-01     2.37261e+03     1.06059e+03
    1.82001e-01     2.34123e+03     1.03532e+03
    1.86092e-01     2.26789e+03     1.00243e+03
    1.90161e-01     2.20796e+03     9.75276e+02
    1.94237e-01     2.11493e+03     9.17019e+02
    1.98334e-01     2.13949e+03     9.32220e+02
    2.02427e-01     2.10203e+03     9.01833e+02
    2.06523e-01     2.00399e+03     8.50845e+02
    2.10626e-01     1.95821e+03     8.25448e+02
    2.14724e-01     1.89212e+03     7.89177e+02
    2.18827e-01     1.88836e+03     7.81371e+02
    2.22903e-01     1.81812e+03     7.47226e+02
    2.26990e-01     1.76047e+03     7.16801e+02
    2.31084e-01     1.73385e+03     7.01247e+02
    2.35153e-01     1.68458e+03     6.72175e+02
    2.39244e-01     1.66408e+03     6.61539e+02
    2.43338e-01     1.63748e+03     6.42936e+02
    2.47445e-01     1.61306e+03     6.31923e+02
    2.51539e-01     1.58130e+03     6.12558e+02
    2.55609e-01     1.56042e+03     6.03759e+02
    2.59718e-01     1.52425e+03     5.84240e+02
    2.63814e-01     1.49811e+03     5.67231e+02
    2.67904e-01     1.48147e+03     5.57862e+02
    2.71993e-01     1.45403e+03     5.42960e+02
    2.76068e-01     1.42190e+03     5.25252e+02
    2.80171e-01     1.40311e+03     5.15948e+02
    2.84268e-01     1.36396e+03     4.97721e+02
    2.88346e-01     1.34886e+03     4.85538e+02
    2.92426e-01     1.32297e+03     4.75623e+02
    2.96514e-01     1.31838e+03     4.65961e+02
    3.00627e-01     1.30553e+03     4.59880e+02
    3.04729e-01     1.26534e+03     4.41912e+02
    3.08821e-01     1.26465e+03     4.41060e+02
    3.12919e-01     1.25788e+03     4.31923e+02
    3.16999e-01     1.23487e+03     4.21427e+02
    3.21078e-01     1.20380e+03     4.06604e+02
    3.25167e-01     1.20115e+03     4.03191e+02
    3.29247e-01     1.17938e+03     3.91708e+02
    3.33333e-01     1.16764e+03     3.86071e+02
    3.37443e-01     1.15390e+03     3.78610e+02
    3.41545e-01     1.13700e+03     3.69817e+02
    3.45625e-01     1.11561e+03     3.60088e+02
    3.49715e-01     1.11616e+03     3.56637e+02
    3.53817e-01     1.10183e+03     3.47212e+02
    3.57906e-01     1.07945e+03     3.38990e+02
    3.61975e-01     1.07460e+03     3.33216e+02
    3.66071e-01     1.06883e+03     3.30937e+02
    3.70189e-01     1.06060e+03     3.25297e+02
    3.74277e-01     1.04179e+03     3.18424e+02
    3.78356e-01     1.02717e+03     3.10485e+02
    3.82448e-01     1.01453e+03     3.04851e+02
    3.86535e-01     1.01106e+03     3.00352e+02
    3.90624e-01     1.00450e+03     2.99264e+02
    3.94706e-01     9.92304e+02     2.93058e+02
    3.98794e-01     9.88311e+02     2.88138e+02
    4.02896e-01     9.74767e+02     2.82820e+02
    4.06986e-01     9.72130e+02     2.79731e+02
    4.11069e-01     9.53498e+02     2.70923e+02
    4.15170e-01     9.45741e+02     2.68597e+02
    4.19263e-01     9.43757e+02     2.63605e+02
    4.23353e-01     9.39284e+02     2.60741e+02
    4.27447e-01     9.20018e+02     2.53302e+02
    4.31534e-01     9.19995e+02     2.52964e+02
    4.35624e-01     9.03503e+02     2.45325e+02
    4.39718e-01     9.00348e+02     2.42834e+02
    4.43804e-01     8.95351e+02     2.41044e+02
    4.47892e-01     8.90225e+02     2.36563e+02
    4.51977e-01     8.83020e+02     2.33837e+02
    4.56067e-01     8.73580e+02     2.29953e+02
    4.60165e-01     8.66069e+02     2.25649e+02
    4.64260e-01     8.67106e+02     2.24984e+02
    4.68355e-01     8.58643e+02     2.20100e+02
    4.72450e-01     8.53971e+02     2.17231e+02
    4.76540e-01     8.50451e+02     2.15007e+02
    4.80633e-01     8.41967e+02     2.11523e+02
    4.84718e-01     8.36450e+02     2.07731e+02
    4.88794e-01     8.25264e+02     2.04178e+02
    4.92888e-01     8.21864e+02     2.02780e+02
    4.96984e-01     8.18026e+02     2.00456e+02
    5.01073e-01     8.10530e+02     1.97310e+02
    5.05169e-01     8.07148e+02     1.94184e+02
    5.09268e-01     8.01734e+02     1.91761e+02
    5.13369e-01     8.00152e+02     1.91301e+02
    5.17441e-01     7.95908e+02     1.88195e+02
    5.21516e-01     7.91450e+02     1.87080e+02
    5.25611e-01     7.83861e+02     1.82290e+02
    5.29706e-01     7.81716e+02     1.81244e+02
    5.33801e-01     7.77581e+02     1.77905e+02
    5.37888e-01     7.77614e+02     1.77544e+02
    5.41985e-01     7.67852e+02     1.74844e+02
    5.46091e-01     7.66211e+02     1.72374e+02
    5.50174e-01     7.60982e+02     1.70543e+02
    5.54252e-01     7.55482e+02     1.68127e+02
    5.58346e-01     7.50309e+02     1.65592e+02
    5.62439e-01     7.50045e+02     1.64279e+02
    5.66527e-01     7.48359e+02     1.63289e+02
    5.70616e-01     7.39721e+02     1.61283e+02
    5.74707e-01     7.40191e+02     1.59586e+02
    5.78798e-01     7.29949e+02     1.55575e+02
    5.82883e-01     7.26105e+02     1.54083e+02
    5.86977e-01     7.29997e+02     1.53972e+02
    5.91070e-01     7.25008e+02     1.51871e+02
    5.95166e-01     7.22028e+02     1.51146e+02
    5.99260e-01     7.19536e+02     1.48983e+02
    6.03349e-01     7.13022e+02     1.47140e+02
    6.07445e-01     7.08630e+02     1.45206e+02
    6.11543e-01     7.07477e+02     1.43507e+02
    6.15623e-01     7.04833e+02     1.42320e+02
    6.19704e-01     7.00411e+02     1.40272e+02
    6.23792e-01     6.96122e+02     1.39446e+02
    6.27891e-01     6.93072e+02     1.38596e+02
    6.31991e-01     6.90160e+02     1.36020e+02
    6.36073e-01     6.87154e+02     1.34898e+02
    6.40158e-01     6.83841e+02     1.33557e+02
    6.44244e-01     6.81267e+02     1.32427e+02
    6.48338e-01     6.80102e+02     1.31025e+02
    6.52432e-01     6.74384e+02     1.29014e+02
    6.56514e-01     6.74530e+02     1.28329e+02
    6.60609e-01     6.71274e+02     1.27059e+02
    6.64712e-01     6.71364e+02     1.26387e+02
    6.68801e-01     6.68847e+02     1.25351e+02
    6.72890e-01     6.63397e+02     1.23675e+02
    6.76984e-01     6.63907e+02     1.22925e+02
    6.81074e-01     6.59566e+02     1.20746e+02
    6.85160e-01     6.58272e+02     1.20265e+02
    6.89246e-01     6.55228e+02     1.18714e+02
    6.93336e-01     6.52724e+02     1.18103e+02
    6.97434e-01     6.49991e+02     1.16716e+02
    7.01528e-01     6.45503e+02     1.15577e+02
    7.05618e-01     6.45785e+02     1.15085e+02
    7.09708e-01     6.43532e+02     1.14053e+02
    7.13796e-01     6.41042e+02     1.13338e+02
    7.17892e-01     6.37360e+02     1.11286e+02
    7.21982e-01     6.34100e+02     1.10480e+02
    7.26059e-01     6.32846e+02     1.09662e+02
    7.30145e-01     6.32625e+02     1.08760e+02
    7.34240e-01     6.31606e+02     1.08006e+02
    7.38340e-01     6.29512e+02     1.07325e+02
    7.42427e-01     6.28076e+02     1.06049e+02
    7.46511e-01     6.23131e+02     1.04986e+02
    7.50614e-01     6.24517e+02     1.04848e+02
    7.54706e-01     6.21029e+02     1.02865e+02
    7.58795e-01     6.18539e+02     1.02465e+02
    7.62888e-01     6.15359e+02     1.01508e+02
    7.66986e-01     6.15569e+02     1.01181e+02
    7.71073e-01     6.12668e+02     9.98969e+01
    7.75153e-01     6.12409e+02     9.91041e+01
    7.79241e-01     6.06750e+02     9.81472e+01
    7.83335e-01     6.06661e+02     9.79112e+01
    7.87426e-01     6.03399e+02     9.68623e+01
    7.91513e-01     6.02614e+02     9.55371e+01
    7.95606e-01     5.99017e+02     9.49807e+01
    7.99702e-01     5.99018e+02     9.47576e+01
    8.03798e-01     5.99396e+02     9.39769e+01
    8.07879e-01     5.95409e+02     9.31031e+01
    8.11963e-01     5.94334e+02     9.25712e+01
    8.16059e-01     5.92949e+02     9.19003e+01
    8.20152e-01     5.91184e+02     9.10593e+01
    8.24242e-01     5.87071e+02     8.96701e+01
    8.28331e-01     5.87871e+02     8.97058e+01
    8.32425e-01     5.85611e+02     8.90359e+01
    8.36516e-01     5.86048e+02     8.84229e+01
    8.40610e-01     5.82874e+02     8.75043e+01
    8.44704e-01     5.81680e+02     8.68819e+01
    8.48790e-01     5.77556e+02     8.55874e+01
    8.52876e-01     5.77705e+02     8.58800e+01
    8.56967e-01     5.77508e+02     8.50566e+01
    8.61059e-01     5.74656e+02     8.40832e+01
    8.65147e-01     5.74341e+02     8.38758e+01
    8.69235e-01     5.71293e+02     8.28498e+01
    8.73334e-01     5.70843e+02     8.22216e+01
    8.77429e-01     5.68413e+02     8.19493e+01
    8.81512e-01     5.67461e+02     8.13278e+01
    8.85601e-01     5.67538e+02     8.09579e+01
    8.89691e-01     5.64715e+02     8.02441e+01
    8.93784e-01     5.63433e+02     7.95130e+01
    8.97875e-01     5.62526e+02     7.89991e+01
    9.01960e-01     5.60199e+02     7.84261e+01
    9.06054e-01     5.60085e+02     7.80046e+01
    9.10146e-01     5.58291e+02     7.73621e+01
    9.14237e-01     5.55610e+02     7.64419e+01
    9.18331e-01     5.55701e+02     7.64240e+01
    9.22421e-01     5.55650e+02     7.59732e+01
    9.26509e-01     5.52220e+02     7.52959e+01
    9.30598e-01     5.52472e+02     7.50227e+01
    9.34692e-01     5.50148e+02     7.42273e+01
    9.38787e-01     5.49778e+02     7.38894e+01
    9.42873e-01     5.46229e+02     7.30638e+01
    9.46961e-01     5.45881e+02     7.28771e+01
    9.51054e-01     5.45137e+02     7.22906e+01
    9.55150e-01     5.44839e+02     7.17812e+01
    9.59240e-01     5.42267e+02     7.12063e+01
    9.63327e-01     5.42337e+02     7.10090e+01
    9.67420e-01     5.39839e+02     7.04931e+01
    9.71506e-01     5.38020e+02     6.96641e+01
    9.75588e-01     5.36109e+02     6.93287e+01
    9.79678e-01     5.35123e+02     6.90133e+01
    9.83773e-01     5.36225e+02     6.89269e+01
    9.87866e-01     5.34289e+02     6.83586e+01
    9.91960e-01     5.32203e+02     6.77637e+01
    9.96055e-01     5.30665e+02     6.72934e+01
    1.00015e+00     5.28696e+02     6.67763e+01
    1.00424e+00     5.29362e+02     6.66966e+01
    1.00832e+00     5.29358e+02     6.65979e+01
    1.01242e+00     5.28045e+02     6.57509e+01
    1.01651e+00     5.27177e+02     6.55362e+01
    1.02059e+00     5.25652e+02     6.53214e+01
    1.02468e+00     5.26847e+02     6.49659e+01
    1.02878e+00     5.21530e+02     6.41698e+01
    1.03287e+00     5.22673e+02     6.40358e+01
    1.03695e+00     5.20093e+02     6.37723e+01
    1.04105e+00     5.20640e+02     6.31578e+01
    1.04515e+00     5.17813e+02     6.25592e+01
    1.04923e+00     5.17714e+02     6.22197e+01
    1.05332e+00     5.15081e+02     6.19684e+01
    1.05741e+00     5.13218e+02     6.12579e+01
    1.06150e+00     5.14052e+02     6.13628e+01
    1.06559e+00     5.13676e+02     6.09337e+01
    1.06968e+00     5.11853e+02     6.04831e+01
    1.07377e+00     5.10639e+02     6.04360e+01
    1.07786e+00     5.09309e+02     5.96952e+01
    1.08195e+00     5.09501e+02     5.93368e+01
    1.08605e+00     5.07286e+02     5.88778e+01
    1.09014e+00     5.07033e+02     5.88989e+01
    1.09422e+00     5.05854e+02     5.85046e+01
    1.09832e+00     5.05018e+02     5.80736e+01
    1.10242e+00     5.03710e+02     5.78616e+01
    1.10650e+00     5.02745e+02     5.77642e+01
    1.11059e+00     5.01224e+02     5.70750e+01
    1.11468e+00     5.00584e+02     5.68473e+01
    1.11878e+00     5.01349e+02     5.65739e+01
    1.12287e+00     4.99142e+02     5.64074e+01
    1.12695e+00     4.98397e+02     5.60175e+01
    1.13105e+00     4.97299e+02     5.54593e+01
    1.13514e+00     4.95272e+02     5.53163e+01
    1.13922e+00     4.95828e+02     5.51482e+01
    1.14331e+00     4.93976e+02     5.46359e+01
    1.14741e+00     4.93161e+02     5.45215e+01
    1.15150e+00     4.92488e+02     5.41200e+01
    1.15559e+00     4.91223e+02     5.38985e+01
    1.15968e+00     4.91542e+02     5.36053e+01
    1.16377e+00     4.89809e+02     5.33373e+01
    1.16786e+00     4.90494e+02     5.32305e+01
    1.17195e+00     4.85637e+02     5.26842e+01
    1.17604e+00     4.86585e+02     5.23449e+01
    1.18013e+00     4.85692e+02     5.22348e+01
    1.18422e+00     4.84026e+02     5.18802e+01
    1.18831e+00     4.84360e+02     5.19513e+01
    1.19240e+00     4.83189e+02     5.13697e+01
    1.19649e+00     4.82621e+02     5.12056e+01
    1.20059e+00     4.81192e+02     5.08840e+01
    1.20468e+00     4.79173e+02     5.02347e+01
    1.20877e+00     4.79022e+02     5.02821e+01
    1.21286e+00     4.78304e+02     5.01557e+01
    1.21695e+00     4.77937e+02     4.98144e+01
    1.22104e+00     4.77080e+02     4.96914e+01
    1.22513e+00     4.76811e+02     4.94188e+01
    1.22922e+00     4.75185e+02     4.88825e+01
    1.23330e+00     4.74258e+02     4.86752e+01
    1.23740e+00     4.73355e+02     4.84236e+01
    1.24149e+00     4.73123e+02     4.84313e+01
    1.24558e+00     4.71979e+02     4.80133e+01
    1.24967e+00     4.71684e+02     4.78288e+01
    1.25376e+00     4.70143e+02     4.75418e+01
    1.25785e+00     4.69467e+02     4.75909e+01
    1.26194e+00     4.67981e+02     4.72760e+01
    1.26603e+00     4.68044e+02     4.70789e+01
    1.27012e+00     4.68114e+02     4.68236e+01
    1.27422e+00     4.64699e+02     4.64244e+01
    1.27831e+00     4.64382e+02     4.61335e+01
    1.28240e+00     4.64167e+02     4.60788e+01
    1.28649e+00     4.63216e+02     4.56799e+01
    1.29058e+00     4.62635e+02     4.55805e+01
    1.29467e+00     4.61286e+02     4.52338e+01
    1.29876e+00     4.60706e+02     4.50434e+01
    1.30285e+00     4.59845e+02     4.48559e+01
    1.30694e+00     4.59378e+02     4.48020e+01
    1.31103e+00     4.58737e+02     4.45478e+01
    1.31512e+00     4.57548e+02     4.43314e+01
    1.31921e+00     4.56809e+02     4.39893e+01
    1.32331e+00     4.55950e+02     4.39523e+01
    1.32739e+00     4.55018e+02     4.37314e+01
    1.33148e+00     4.54971e+02     4.35293e+01
    1.33558e+00     4.53413e+02     4.32142e+01
    1.33967e+00     4.52634e+02     4.29867e+01
    1.34376e+00     4.51369e+02     4.26975e+01
    1.34785e+00     4.50676e+02     4.24535e+01
    1.35195e+00     4.50070e+02     4.24159e+01
    1.35603e+00     4.50483e+02     4.24791e+01
    1.36011e+00     4.48931e+02     4.20866e+01
    1.36421e+00     4.47800e+02     4.19109e+01
    1.36830e+00     4.47230e+02     4.16102e+01
    1.37239e+00     4.46175e+02     4.14942e+01
    1.37648e+00     4.45975e+02     4.12915e+01
    1.38057e+00     4.45063e+02     4.10762e+01
    1.38466e+00     4.44356e+02     4.09429e+01
    1.38875e+00     4.43687e+02     4.07121e+01
    1.39285e+00     4.42689e+02     4.04605e+01
    1.39694e+00     4.42015e+02     4.04282e+01
    1.40102e+00     4.40627e+02     4.01542e+01
    1.40512e+00     4.39043e+02     3.98273e+01
    1.40921e+00     4.39301e+02     3.97689e+01
    1.41330e+00     4.38836e+02     3.97422e+01
    1.41739e+00     4.38611e+02     3.94712e+01
    1.42148e+00     4.38042e+02     3.93362e+01
    1.42557e+00     4.37063e+02     3.91390e+01
    1.42966e+00     4.35542e+02     3.90544e+01
    1.43375e+00     4.36288e+02     3.89792e+01
    1.43784e+00     4.34578e+02     3.86249e+01
    1.44193e+00     4.33607e+02     3.85573e+01
    1.44602e+00     4.32594e+02     3.81994e+01
    1.45011e+00     4.32449e+02     3.82489e+01
    1.45420e+00     4.31099e+02     3.79977e+01
    1.45830e+00     4.31509e+02     3.78635e+01
    1.46239e+00     4.30181e+02     3.75638e+01
    1.46648e+00     4.27846e+02     3.74530e+01
    1.47056e+00     4.29328e+02     3.74286e+01
    1.47465e+00     4.27524e+02     3.72395e+01
    1.47874e+00     4.27061e+02     3.70970e+01
    1.48283e+00     4.26291e+02     3.69742e+01
    1.48693e+00     4.26289e+02     3.67283e+01
    1.49102e+00     4.25210e+02     3.65883e+01
    1.49511e+00     4.24384e+02     3.63397e+01
    1.49920e+00     4.22888e+02     3.61648e+01
    1.50329e+00     4.22395e+02     3.59980e+01
    1.50738e+00     4.21953e+02     3.59821e+01
    1.51148e+00     4.21229e+02     3.57020e+01
    1.51557e+00     4.20884e+02     3.56838e+01
    1.51965e+00     4.19670e+02     3.55312e+01
    1.52374e+00     4.18807e+02     3.53513e+01
    1.52784e+00     4.18478e+02     3.51349e+01
    1.53193e+00     4.17247e+02     3.49880e+01
    1.53602e+00     4.16841e+02     3.48559e+01
    1.54011e+00     4.15813e+02     3.48022e+01
    1.54420e+00     4.16522e+02     3.46864e+01
    1.54829e+00     4.14483e+02     3.44989e+01
    1.55238e+00     4.13840e+02     3.43438e+01
    1.55647e+00     4.13684e+02     3.42550e+01
    1.56056e+00     4.14101e+02     3.42239e+01
    1.56465e+00     4.12419e+02     3.39765e+01
    1.56874e+00     4.10917e+02     3.37829e+01
    1.57283e+00     4.10879e+02     3.37156e+01
    1.57693e+00     4.10444e+02     3.36011e+01
    1.58102e+00     4.08754e+02     3.33330e+01
    1.58510e+00     4.08564e+02     3.32285e+01
    1.58919e+00     4.08057e+02     3.30885e+01
    1.59329e+00     4.07173e+02     3.30063e+01
    1.59738e+00     4.06339e+02     3.28882e+01
    1.60147e+00     4.05716e+02     3.27463e+01
    1.60556e+00     4.04985e+02     3.25511e+01
    1.60965e+00     4.03937e+02     3.23305e+01
    1.61374e+00     4.02956e+02     3.22834e+01
    1.61783e+00     4.02872e+02     3.21440e+01
    1.62192e+00     4.01704e+02     3.19993e+01
    1.62601e+00     4.02370e+02     3.19663e+01
    1.63010e+00     4.00760e+02     3.17921e+01
    1.63419e+00     3.99652e+02     3.16032e+01
    1.63828e+00     3.98813e+02     3.14779e+01
    1.64238e+00     3.98558e+02     3.13631e+01
    1.64647e+00     3.97998e+02     3.12549e+01
    1.65055e+00     3.97299e+02     3.11803e+01
    1.65465e+00     3.96733e+02     3.10473e+01
    1.65874e+00     3.96303e+02     3.09502e+01
    1.66283e+00     3.95164e+02     3.07524e+01
    1.66691e+00     3.94381e+02     3.06940e+01
    1.67101e+00     3.94457e+02     3.05723e+01
    1.67510e+00     3.92466e+02     3.03895e+01
    1.67919e+00     3.92563e+02     3.03376e+01
    1.68328e+00     3.92171e+02     3.02106e+01
    1.68737e+00     3.90652e+02     3.00249e+01
    1.69146e+00     3.90762e+02     2.99636e+01
    1.69555e+00     3.89412e+02     2.97796e+01
    1.69964e+00     3.90129e+02     2.97848e+01
    1.70373e+00     3.88211e+02     2.96404e+01
    1.70782e+00     3.88070e+02     2.95020e+01
    1.71191e+00     3.87631e+02     2.93804e+01
    1.71600e+00     3.86833e+02     2.92572e+01
    1.72009e+00     3.85502e+02     2.91445e+01
    1.72418e+00     3.85445e+02     2.91393e+01
    1.72828e+00     3.84301e+02     2.90330e+01
    1.73237e+00     3.83539e+02     2.88543e+01
    1.73646e+00     3.82889e+02     2.87312e+01
    1.74055e+00     3.82773e+02     2.86300e+01
    1.74464e+00     3.81189e+02     2.85112e+01
