# Real space auto- and cross-spectra.
# z=3.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     7.47404e+04     1.05412e+04     2.05795e+03
    1.04717e-02     7.30655e+04     1.26455e+04     2.60555e+03
    1.42665e-02     7.26979e+04     1.09024e+04     2.04402e+03
    1.81228e-02     9.87198e+04     1.55832e+04     2.85781e+03
    2.24845e-02     8.49726e+04     1.33514e+04     2.46412e+03
    2.64508e-02     7.08075e+04     1.12959e+04     2.17324e+03
    3.04474e-02     7.65134e+04     1.15052e+04     2.09850e+03
    3.47320e-02     6.03596e+04     9.03355e+03     1.70781e+03
    3.88308e-02     5.72108e+04     8.60924e+03     1.65041e+03
    4.28140e-02     5.28360e+04     7.43385e+03     1.36046e+03
    4.68856e-02     5.32078e+04     7.19592e+03     1.29858e+03
    5.09858e-02     5.18685e+04     7.18375e+03     1.31714e+03
    5.51458e-02     4.78293e+04     6.43380e+03     1.19082e+03
    5.92243e-02     4.62752e+04     6.11483e+03     1.12119e+03
    6.32864e-02     4.29353e+04     5.62803e+03     1.04007e+03
    6.73674e-02     4.14289e+04     5.34974e+03     9.93796e+02
    7.14960e-02     3.97649e+04     5.09975e+03     9.44377e+02
    7.55894e-02     4.05775e+04     5.09022e+03     9.29284e+02
    7.96660e-02     3.66421e+04     4.39808e+03     8.12565e+02
    8.38183e-02     3.51123e+04     4.09555e+03     7.57482e+02
    8.78941e-02     3.35190e+04     3.81618e+03     6.82374e+02
    9.19238e-02     3.35558e+04     3.68621e+03     6.53080e+02
    9.60446e-02     3.07025e+04     3.33453e+03     6.10851e+02
    1.00128e-01     2.86873e+04     3.01332e+03     5.46321e+02
    1.04209e-01     2.81896e+04     2.86517e+03     5.15235e+02
    1.08333e-01     2.89719e+04     2.88492e+03     5.07846e+02
    1.12448e-01     2.70335e+04     2.70328e+03     4.85358e+02
    1.16521e-01     2.65237e+04     2.61228e+03     4.66360e+02
    1.20596e-01     2.63259e+04     2.55262e+03     4.48480e+02
    1.24665e-01     2.51326e+04     2.35765e+03     4.29768e+02
    1.28771e-01     2.55759e+04     2.34200e+03     4.15157e+02
    1.32874e-01     2.48591e+04     2.22522e+03     3.92632e+02
    1.36975e-01     2.45712e+04     2.22517e+03     3.91962e+02
    1.41075e-01     2.37181e+04     2.09515e+03     3.71678e+02
    1.45172e-01     2.32643e+04     1.96594e+03     3.40889e+02
    1.49268e-01     2.26874e+04     1.84931e+03     3.26519e+02
    1.53330e-01     2.17171e+04     1.77148e+03     3.08542e+02
    1.57416e-01     2.13568e+04     1.66197e+03     2.87481e+02
    1.61514e-01     2.07645e+04     1.56606e+03     2.73497e+02
    1.65592e-01     2.03211e+04     1.51210e+03     2.63930e+02
    1.69693e-01     2.02967e+04     1.46535e+03     2.51362e+02
    1.73803e-01     1.98096e+04     1.41088e+03     2.43343e+02
    1.77905e-01     1.98790e+04     1.40204e+03     2.37828e+02
    1.82001e-01     1.99074e+04     1.38055e+03     2.32162e+02
    1.86092e-01     1.91450e+04     1.31462e+03     2.25166e+02
    1.90161e-01     1.89848e+04     1.29791e+03     2.18427e+02
    1.94237e-01     1.86115e+04     1.23591e+03     2.12380e+02
    1.98334e-01     1.83946e+04     1.20639e+03     2.06763e+02
    2.02427e-01     1.83274e+04     1.16859e+03     1.99743e+02
    2.06523e-01     1.81231e+04     1.12844e+03     1.89966e+02
    2.10626e-01     1.78090e+04     1.08135e+03     1.82237e+02
    2.14724e-01     1.76372e+04     1.04500e+03     1.76451e+02
    2.18827e-01     1.73381e+04     1.01267e+03     1.68539e+02
    2.22903e-01     1.70189e+04     9.65826e+02     1.60399e+02
