# k, phh, phm/ 
0.0000e+00 0.0000e+00 0.0000e+00
5.7940e-03 1.6276e+04 1.3894e+04
1.0472e-02 4.0128e+04 3.4022e+04
1.4266e-02 3.4252e+04 2.9423e+04
1.8123e-02 3.3572e+04 2.8877e+04
2.2484e-02 3.5154e+04 2.9953e+04
2.6451e-02 2.6314e+04 2.2180e+04
3.0447e-02 2.7132e+04 2.2889e+04
3.4732e-02 2.1852e+04 1.8500e+04
3.8831e-02 2.0894e+04 1.7346e+04
4.2814e-02 2.0062e+04 1.6710e+04
4.6886e-02 1.8452e+04 1.5278e+04
5.0986e-02 1.7731e+04 1.4464e+04
5.5146e-02 1.6331e+04 1.3376e+04
5.9224e-02 1.4705e+04 1.2027e+04
6.3286e-02 1.4893e+04 1.2081e+04
6.7367e-02 1.4114e+04 1.1520e+04
7.1496e-02 1.3508e+04 1.0949e+04
7.5589e-02 1.2604e+04 1.0218e+04
7.9666e-02 1.1695e+04 9.3796e+03
8.3818e-02 1.0804e+04 8.6591e+03
8.7894e-02 1.0022e+04 7.9863e+03
9.1924e-02 9.3939e+03 7.5227e+03
9.6045e-02 8.7254e+03 6.9512e+03
1.0013e-01 8.0460e+03 6.3901e+03
1.0421e-01 7.7941e+03 6.1427e+03
1.0833e-01 7.4200e+03 5.8289e+03
1.1245e-01 7.0506e+03 5.5220e+03
1.1652e-01 6.9134e+03 5.4085e+03
1.2060e-01 6.7967e+03 5.3068e+03
1.2466e-01 6.4276e+03 5.0063e+03
1.2877e-01 6.2552e+03 4.8434e+03
1.3287e-01 6.1941e+03 4.8131e+03
1.3698e-01 5.6642e+03 4.3697e+03
1.4107e-01 5.6451e+03 4.3486e+03
1.4517e-01 5.2752e+03 4.0402e+03
1.4927e-01 5.1230e+03 3.9291e+03
1.5333e-01 4.9316e+03 3.7615e+03
1.5742e-01 4.6275e+03 3.4935e+03
1.6151e-01 4.5414e+03 3.4404e+03
1.6559e-01 4.4150e+03 3.3385e+03
1.6969e-01 4.2302e+03 3.1859e+03
1.7380e-01 4.1205e+03 3.0914e+03
1.7790e-01 3.9932e+03 2.9841e+03
1.8200e-01 3.9117e+03 2.9221e+03
1.8609e-01 3.8196e+03 2.8415e+03
1.9016e-01 3.7195e+03 2.7581e+03
1.9424e-01 3.6995e+03 2.7330e+03
1.9833e-01 3.5323e+03 2.6041e+03
2.0243e-01 3.4370e+03 2.5223e+03
2.0652e-01 3.3707e+03 2.4723e+03
2.1063e-01 3.3102e+03 2.4143e+03
2.1472e-01 3.1850e+03 2.3275e+03
2.1883e-01 3.1116e+03 2.2569e+03
2.2290e-01 3.0694e+03 2.2128e+03
2.2699e-01 3.0115e+03 2.1725e+03
2.3108e-01 2.8818e+03 2.0690e+03
2.3515e-01 2.8448e+03 2.0316e+03
2.3924e-01 2.8468e+03 2.0249e+03
2.4334e-01 2.7380e+03 1.9362e+03
2.4744e-01 2.6842e+03 1.9021e+03
2.5154e-01 2.6710e+03 1.8996e+03
2.5561e-01 2.5885e+03 1.8272e+03
2.5972e-01 2.5277e+03 1.7821e+03
2.6381e-01 2.5181e+03 1.7675e+03
2.6790e-01 2.4466e+03 1.7037e+03
2.7199e-01 2.4410e+03 1.7056e+03
2.7607e-01 2.3670e+03 1.6457e+03
2.8017e-01 2.3434e+03 1.6211e+03
2.8427e-01 2.3014e+03 1.5853e+03
2.8835e-01 2.2625e+03 1.5601e+03
2.9243e-01 2.2040e+03 1.5110e+03
2.9651e-01 2.1834e+03 1.4997e+03
3.0063e-01 2.1490e+03 1.4685e+03
3.0473e-01 2.0877e+03 1.4252e+03
3.0882e-01 2.0859e+03 1.4245e+03
3.1292e-01 2.0524e+03 1.3934e+03
3.1700e-01 2.0277e+03 1.3708e+03
3.2108e-01 1.9952e+03 1.3486e+03
3.2517e-01 1.9789e+03 1.3242e+03
3.2925e-01 1.9474e+03 1.3040e+03
3.3333e-01 1.9236e+03 1.2891e+03
3.3744e-01 1.9031e+03 1.2682e+03
3.4154e-01 1.8786e+03 1.2473e+03
3.4562e-01 1.8377e+03 1.2180e+03
3.4972e-01 1.8355e+03 1.2118e+03
3.5382e-01 1.8160e+03 1.1953e+03
3.5791e-01 1.7878e+03 1.1756e+03
3.6198e-01 1.7847e+03 1.1703e+03
3.6607e-01 1.7515e+03 1.1426e+03
3.7019e-01 1.7361e+03 1.1319e+03
3.7428e-01 1.7085e+03 1.1129e+03
3.7836e-01 1.6989e+03 1.1034e+03
3.8245e-01 1.6710e+03 1.0790e+03
3.8653e-01 1.6545e+03 1.0649e+03
3.9062e-01 1.6491e+03 1.0615e+03
3.9471e-01 1.6296e+03 1.0456e+03
3.9879e-01 1.5959e+03 1.0196e+03
4.0290e-01 1.6000e+03 1.0222e+03
4.0699e-01 1.5793e+03 1.0079e+03
4.1107e-01 1.5763e+03 1.0009e+03
4.1517e-01 1.5470e+03 9.8003e+02
4.1926e-01 1.5458e+03 9.7780e+02
4.2335e-01 1.5118e+03 9.4979e+02
4.2745e-01 1.5113e+03 9.4996e+02
4.3153e-01 1.5002e+03 9.4034e+02
4.3562e-01 1.4781e+03 9.2904e+02
4.3972e-01 1.4700e+03 9.1678e+02
4.4380e-01 1.4689e+03 9.1380e+02
4.4789e-01 1.4564e+03 9.0351e+02
4.5198e-01 1.4341e+03 8.8796e+02
4.5607e-01 1.4191e+03 8.7819e+02
4.6017e-01 1.4079e+03 8.6969e+02
4.6426e-01 1.4044e+03 8.6373e+02
4.6835e-01 1.3847e+03 8.5017e+02
4.7245e-01 1.3772e+03 8.4205e+02
4.7654e-01 1.3784e+03 8.4408e+02
4.8063e-01 1.3635e+03 8.2909e+02
4.8472e-01 1.3567e+03 8.2498e+02
4.8879e-01 1.3429e+03 8.1432e+02
4.9289e-01 1.3327e+03 8.0489e+02
4.9698e-01 1.3217e+03 7.9678e+02
5.0107e-01 1.3160e+03 7.8948e+02
5.0517e-01 1.3045e+03 7.8268e+02
5.0927e-01 1.2972e+03 7.7784e+02
5.1337e-01 1.2931e+03 7.7182e+02
5.1744e-01 1.2830e+03 7.6784e+02
