# k | Phh | Phm
1.901609999999999967e-01 3.812672791677874557e+03 1.466644980060557373e+03
1.942369999999999930e-01 3.731104489180091605e+03 1.420558831966863636e+03
1.983340000000000103e-01 3.657220210280836909e+03 1.378202773628150453e+03
2.024269999999999958e-01 3.583852865919580836e+03 1.336355715801926408e+03
2.065230000000000121e-01 3.509807517207757883e+03 1.295083201414966197e+03
2.106260000000000077e-01 3.430072458028305391e+03 1.249665679355549400e+03
2.147239999999999982e-01 3.350608537199682360e+03 1.203679962322943311e+03
2.188269999999999937e-01 3.281986586273313605e+03 1.164183722272848399e+03
2.229029999999999900e-01 3.214681255434219111e+03 1.125440198370478583e+03
2.269899999999999973e-01 3.170985284237523956e+03 1.101074699852670165e+03
2.310840000000000116e-01 3.104842433593212263e+03 1.063935898929828227e+03
2.351530000000000009e-01 3.046863904817178536e+03 1.031333429472278340e+03
2.392440000000000122e-01 3.007399843972514191e+03 1.010634897736375706e+03
2.433379999999999987e-01 2.965797564991989020e+03 9.876460305430700828e+02
2.474449999999999983e-01 2.921577475336553562e+03 9.628787689317167633e+02
2.515390000000000126e-01 2.886449192541347202e+03 9.439979031394033200e+02
2.556089999999999751e-01 2.845009642249116041e+03 9.205639591368646961e+02
2.597180000000000044e-01 2.809576711843313205e+03 9.014597162386968421e+02
2.638139999999999930e-01 2.768866991976501595e+03 8.787252756439227142e+02
2.679039999999999755e-01 2.724921783656170646e+03 8.543303738608228741e+02
2.719929999999999848e-01 2.693278293365030095e+03 8.372123952784696712e+02
2.760679999999999801e-01 2.653567003078690959e+03 8.145742341966239337e+02
2.801710000000000034e-01 2.620412865915953262e+03 7.960762634502661967e+02
2.842680000000000207e-01 2.582471544588652250e+03 7.749759766221833388e+02
2.883459999999999912e-01 2.555364083322975603e+03 7.601754947460168523e+02
2.924260000000000193e-01 2.521622454065583497e+03 7.412935790616048735e+02
2.965139999999999998e-01 2.491721275697735109e+03 7.252344721484846559e+02
3.006269999999999776e-01 2.465672062538865703e+03 7.111737547674969164e+02
3.047290000000000276e-01 2.438121501534335039e+03 6.962628385260941286e+02
3.088210000000000122e-01 2.415894144420805787e+03 6.847763123405009082e+02
3.129190000000000027e-01 2.387859491815947877e+03 6.693575088156283073e+02
3.169989999999999752e-01 2.363530341676242188e+03 6.563354854540897350e+02
3.210779999999999745e-01 2.341565917185971557e+03 6.441009971011136486e+02
3.251669999999999838e-01 2.318681851107770854e+03 6.318965904093627159e+02
3.292470000000000119e-01 2.293527842727701682e+03 6.182150799330181599e+02
3.333329999999999904e-01 2.271762171329638932e+03 6.063131489971506198e+02
3.374429999999999930e-01 2.252834277614863822e+03 5.965658295493579999e+02
3.415449999999999875e-01 2.232822828493104680e+03 5.855311141051157620e+02
3.456250000000000155e-01 2.211668132249895280e+03 5.741686927816923571e+02
3.497149999999999981e-01 2.192798634155943091e+03 5.644578843042849030e+02
3.538169999999999926e-01 2.171278965025100661e+03 5.524101415512964195e+02
3.579060000000000019e-01 2.154965257005536841e+03 5.437696409467480407e+02
3.619749999999999912e-01 2.137122968301585843e+03 5.342476790973303196e+02
3.660709999999999797e-01 2.120594260533305714e+03 5.254990478446034103e+02
3.701889999999999903e-01 2.102911615257825815e+03 5.162038762707237538e+02
3.742770000000000263e-01 2.085573806106361644e+03 5.072122790772472172e+02
3.783560000000000256e-01 2.070409180013561581e+03 4.989173734865282199e+02
3.824480000000000102e-01 2.054118997370432226e+03 4.903295499806146154e+02
3.865350000000000175e-01 2.037615456079412979e+03 4.816316184421047524e+02
3.906240000000000268e-01 2.025735196723207082e+03 4.758279007847077651e+02
3.947060000000000013e-01 2.010638590747212220e+03 4.673421069535044126e+02
3.987939999999999818e-01 1.998867194372212225e+03 4.614748060872364590e+02
4.028959999999999764e-01 1.982822674435681847e+03 4.528676403572717390e+02
4.069860000000000144e-01 1.968865391880616698e+03 4.456300519903810482e+02
4.110690000000000177e-01 1.956318198581669094e+03 4.389144117891574410e+02
4.151699999999999835e-01 1.942723573963035506e+03 4.319890441822671505e+02
4.192629999999999968e-01 1.932040803935752592e+03 4.261465300750028291e+02
4.233529999999999793e-01 1.918342402473776474e+03 4.191778865080279388e+02
4.274470000000000214e-01 1.907868604604818756e+03 4.136199725214929686e+02
4.315339999999999732e-01 1.896537511219921953e+03 4.075926574171440961e+02
4.356240000000000112e-01 1.883609389529091004e+03 4.010884647555484435e+02
4.397179999999999978e-01 1.873543431474980480e+03 3.957467215338490405e+02
4.438039999999999763e-01 1.864183432036689510e+03 3.912281493246097170e+02
4.478920000000000123e-01 1.851734065019570380e+03 3.846667152839924029e+02
4.519770000000000176e-01 1.841863452750588294e+03 3.793548038094663752e+02
4.560670000000000002e-01 1.831191424323068759e+03 3.739408156020443812e+02
4.601649999999999907e-01 1.822802031159064882e+03 3.696456933123113799e+02
4.642600000000000060e-01 1.813604908795042775e+03 3.650746604909351163e+02
4.683550000000000213e-01 1.802089206067974374e+03 3.590161188383270883e+02
4.724499999999999811e-01 1.793547190421686537e+03 3.547276535613561919e+02
4.765400000000000191e-01 1.784377970159624283e+03 3.497470163984067995e+02
4.806329999999999769e-01 1.776236948901701680e+03 3.458467232819870105e+02
4.847179999999999822e-01 1.767745636052620284e+03 3.413060223082304105e+02
4.887940000000000063e-01 1.758164504326147608e+03 3.367137745277235581e+02
4.928879999999999928e-01 1.750724852823610490e+03 3.328423247129385913e+02
4.969839999999999813e-01 1.743264861926191088e+03 3.291059560921305547e+02
5.010729999999999906e-01 1.734253845622851259e+03 3.243177964770073913e+02
5.051689999999999792e-01 1.727377753787752681e+03 3.207693546328275147e+02
5.092680000000000540e-01 1.719311070819875567e+03 3.168850533418867030e+02
5.133689999999999642e-01 1.712113417734304221e+03 3.130500940803906929e+02
5.174410000000000398e-01 1.705218045522032753e+03 3.096994292881070692e+02
5.215159999999999796e-01 1.698372107013210552e+03 3.062692730540076127e+02
5.256110000000000504e-01 1.689957957577995330e+03 3.017092771236011686e+02
5.297060000000000102e-01 1.683591730786014978e+03 2.988804128750580844e+02
5.338009999999999700e-01 1.676980207596740456e+03 2.952481528537698523e+02
5.378880000000000328e-01 1.670700525952813223e+03 2.923890458563848824e+02
5.419850000000000501e-01 1.662722655977198428e+03 2.883282915697637918e+02
5.460909999999999931e-01 1.656778945491559625e+03 2.852115910148072544e+02
5.501740000000000519e-01 1.650280416043531886e+03 2.819582842234198097e+02
5.542519999999999669e-01 1.644482331277826006e+03 2.790096911221348819e+02
5.583460000000000090e-01 1.638134196748378145e+03 2.757884916315982196e+02
5.624390000000000223e-01 1.631800752186992440e+03 2.727704372535864081e+02
5.665270000000000028e-01 1.626480552746122612e+03 2.699170269486397160e+02
5.706160000000000121e-01 1.620450627168231676e+03 2.670411965873233271e+02
5.747069999999999679e-01 1.614849691950968463e+03 2.642721507398184713e+02
5.787980000000000347e-01 1.608901485750520123e+03 2.611710066851897523e+02
5.828830000000000400e-01 1.603195468202558686e+03 2.583976900486222803e+02
5.869769999999999710e-01 1.597701523419012574e+03 2.557008936010964248e+02
5.910699999999999843e-01 1.592077887641129792e+03 2.529575135504109369e+02
5.951659999999999728e-01 1.587157616147256704e+03 2.505909687606351497e+02
5.992600000000000149e-01 1.582034249913466283e+03 2.479849701515631750e+02
6.033490000000000242e-01 1.577555349743508486e+03 2.455550534989500306e+02
6.074450000000000127e-01 1.572282706259236647e+03 2.431267250529007811e+02
6.115429999999999477e-01 1.567548405000062075e+03 2.406438969010224014e+02
6.156230000000000313e-01 1.562901218017622796e+03 2.384708160616903569e+02
6.197040000000000326e-01 1.557820662851668658e+03 2.359242943056563888e+02
6.237920000000000131e-01 1.552998698771514000e+03 2.336675763893734086e+02
6.278909999999999769e-01 1.548262259713674212e+03 2.312823402831459987e+02
6.319909999999999695e-01 1.543544747037892876e+03 2.288282096153451164e+02
6.360729999999999995e-01 1.538642654973642948e+03 2.264782395212418749e+02
6.401580000000000048e-01 1.534894630477436067e+03 2.244745694382433214e+02
6.442440000000000389e-01 1.530735229824397038e+03 2.225129697561808086e+02
6.483379999999999699e-01 1.526646752064648354e+03 2.204884280724266716e+02
6.524320000000000119e-01 1.522619810123636398e+03 2.186446753876145124e+02
6.565140000000000420e-01 1.518448015331610577e+03 2.165167188737970037e+02
6.606090000000000018e-01 1.513838353455479364e+03 2.142607144128856760e+02
6.647119999999999695e-01 1.510336193983002886e+03 2.125759042123618485e+02
6.688009999999999788e-01 1.505895158681638350e+03 2.102611694767871882e+02
6.728899999999999881e-01 1.502291565557399281e+03 2.085670344069857833e+02
6.769840000000000302e-01 1.498144083348788854e+03 2.065160101966077093e+02
6.810739999999999572e-01 1.494422359734618567e+03 2.048363304024252614e+02
6.851599999999999913e-01 1.490820488665521680e+03 2.030328367709254564e+02
6.892460000000000253e-01 1.486991842719791293e+03 2.010960050939037274e+02
6.933359999999999523e-01 1.483171706856938727e+03 1.993589430181036164e+02
6.974339999999999984e-01 1.479730368478990613e+03 1.975864628497859314e+02
7.015280000000000404e-01 1.476584293893816721e+03 1.959509638519105295e+02
7.056179999999999675e-01 1.472422312912851794e+03 1.940806930985329473e+02
7.097080000000000055e-01 1.469217806871119592e+03 1.924699294811066750e+02
7.137959999999999861e-01 1.466109588356066979e+03 1.909064636391264287e+02
7.178919999999999746e-01 1.462745084568314269e+03 1.893111912098450489e+02
7.219820000000000126e-01 1.459253776268802085e+03 1.875794871780753681e+02
7.260590000000000099e-01 1.455921065257761484e+03 1.861244219242394138e+02
7.301450000000000440e-01 1.452572646572932626e+03 1.844385856985549594e+02
7.342400000000000038e-01 1.449723123302628665e+03 1.831123747462031588e+02
7.383399999999999963e-01 1.446002100060895827e+03 1.812379251956814414e+02
7.424269999999999481e-01 1.443050891089883407e+03 1.798797271880308699e+02
7.465110000000000356e-01 1.440321255983429410e+03 1.784509235221334507e+02
7.506140000000000034e-01 1.436900343300944087e+03 1.767206799790149887e+02
7.547059999999999880e-01 1.434023664557022585e+03 1.753691295036845474e+02
7.587949999999999973e-01 1.431291382566818811e+03 1.742055140107885336e+02
7.628880000000000106e-01 1.428275001740920288e+03 1.725597938674013108e+02
7.669859999999999456e-01 1.425775472619781794e+03 1.714060946123750284e+02
7.710730000000000084e-01 1.423161997433677698e+03 1.700487613438928918e+02
7.751529999999999809e-01 1.420016899825533528e+03 1.686133023851268149e+02
7.792409999999999615e-01 1.417297241658112853e+03 1.673512564612370568e+02
7.833350000000000035e-01 1.414825514773757277e+03 1.661047251026286915e+02
7.874259999999999593e-01 1.411614590910888182e+03 1.646629110490300150e+02
7.915130000000000221e-01 1.408636886313818422e+03 1.630854772497650629e+02
7.956060000000000354e-01 1.406864829549054548e+03 1.622297137502908129e+02
7.997020000000000239e-01 1.404183231330284571e+03 1.610050300782232000e+02
8.037980000000000125e-01 1.401358809542556401e+03 1.596715872963837626e+02
8.078790000000000138e-01 1.398774879710275172e+03 1.584177238544052386e+02
8.119629999999999903e-01 1.396543159957990838e+03 1.573254441749315333e+02
8.160589999999999788e-01 1.393844781489354318e+03 1.559720918744286280e+02
8.201519999999999921e-01 1.391830831698734755e+03 1.549694119247184290e+02
8.242420000000000302e-01 1.388942101358637728e+03 1.537200111257251365e+02
8.283310000000000395e-01 1.386630073602197399e+03 1.525398877309436898e+02
8.324249999999999705e-01 1.384323516682519767e+03 1.513468312722590667e+02
8.365160000000000373e-01 1.382322396176140728e+03 1.504326314668243754e+02
8.406099999999999683e-01 1.379411287558188860e+03 1.490272591359843091e+02
8.447040000000000104e-01 1.376956291051767494e+03 1.479646421426210736e+02
8.487900000000000444e-01 1.375332770263798466e+03 1.469944037737602116e+02
8.528759999999999675e-01 1.372924155087672489e+03 1.459771019278290680e+02
8.569670000000000343e-01 1.370934913433086649e+03 1.449435111792832913e+02
8.610590000000000188e-01 1.368405014320146620e+03 1.437944444785919131e+02
8.651469999999999994e-01 1.366347305689867881e+03 1.428023491315690308e+02
8.692349999999999799e-01 1.364470142906485762e+03 1.418372953593776913e+02
8.733340000000000547e-01 1.362290604100394830e+03 1.408650787190869380e+02
8.774290000000000145e-01 1.359818438067977468e+03 1.396426133426788283e+02
8.815119999999999623e-01 1.358091160683457474e+03 1.388461459584194131e+02
8.856009999999999716e-01 1.355968524202721710e+03 1.378143182637191444e+02
8.896910000000000096e-01 1.354239570482251565e+03 1.369701272485937409e+02
8.937840000000000229e-01 1.352235002290598914e+03 1.360800241565611657e+02
8.978749999999999787e-01 1.349799856126232953e+03 1.348782828060135444e+02
9.019599999999999840e-01 1.347962971297186186e+03 1.339754091447033204e+02
9.060540000000000260e-01 1.345976086218252931e+03 1.331129968592270245e+02
9.101460000000000106e-01 1.344577753372438565e+03 1.323053506621721453e+02
9.142369999999999663e-01 1.342276737291634845e+03 1.312672018293014560e+02
9.183310000000000084e-01 1.340204312478302427e+03 1.302991778243313377e+02
9.224210000000000464e-01 1.338603439337007330e+03 1.294922023022648716e+02
9.265090000000000270e-01 1.336542917185279066e+03 1.284917109822079624e+02
9.305980000000000363e-01 1.334827998611113571e+03 1.277640749731475154e+02
9.346919999999999673e-01 1.332745149099094988e+03 1.267167362010739851e+02
9.387870000000000381e-01 1.331364165664858774e+03 1.260229409551432695e+02
9.428729999999999611e-01 1.329466386254488270e+03 1.251237416423524706e+02
9.469610000000000527e-01 1.327820397157313437e+03 1.242885558069191774e+02
9.510539999999999550e-01 1.326217585526972925e+03 1.235452806514558262e+02
9.551500000000000545e-01 1.324262265944331602e+03 1.226492164815383035e+02
9.592399999999999816e-01 1.322639403707852125e+03 1.218142690119447877e+02
9.633270000000000444e-01 1.320761815074548394e+03 1.209547162565210243e+02
9.674199999999999466e-01 1.319290496177116665e+03 1.202958570302011481e+02
9.715059999999999807e-01 1.317645655842618680e+03 1.194334251952920312e+02
9.755880000000000107e-01 1.316054534817317062e+03 1.186263803023991272e+02
9.796780000000000488e-01 1.314246899185491202e+03 1.178907147895112217e+02
9.837730000000000086e-01 1.312874666495021984e+03 1.170985232296874443e+02
9.878660000000000219e-01 1.311142683171998669e+03 1.163090874299759747e+02
9.919599999999999529e-01 1.309644528065212626e+03 1.156055864547777219e+02
9.960550000000000237e-01 1.307955355425779089e+03 1.148604409869439706e+02
1.000150000000000095e+00 1.306681693730602774e+03 1.141471521497140884e+02
1.004240000000000022e+00 1.304971282386028861e+03 1.133442107430934982e+02
1.008320000000000105e+00 1.303267176074819872e+03 1.126073620063139060e+02
1.012420000000000098e+00 1.301875368155401702e+03 1.119057048652073831e+02
1.016510000000000025e+00 1.300301028759923156e+03 1.112384511094261939e+02
1.020590000000000108e+00 1.298661779438270742e+03 1.103414437258217617e+02
1.024680000000000035e+00 1.297581899012253871e+03 1.098439971389976080e+02
1.028780000000000028e+00 1.295747148784194678e+03 1.089804356004244852e+02
1.032869999999999955e+00 1.294473452380882009e+03 1.083479510313427312e+02
1.036950000000000038e+00 1.293287681935001046e+03 1.077575814739979592e+02
1.041050000000000031e+00 1.291614977945844657e+03 1.070014028147300138e+02
1.045150000000000023e+00 1.290292805450731066e+03 1.063534445257714225e+02
1.049230000000000107e+00 1.288900030394411260e+03 1.056953649878879418e+02
1.053320000000000034e+00 1.287682286391926027e+03 1.050478473373778456e+02
1.057409999999999961e+00 1.286051369628873999e+03 1.043475071967309162e+02
1.061500000000000110e+00 1.284519642941434768e+03 1.036489699878489716e+02
1.065590000000000037e+00 1.283718278499478401e+03 1.031507492640572252e+02
1.069679999999999964e+00 1.282239703655595122e+03 1.024804715004760851e+02
1.073769999999999891e+00 1.280869985807252988e+03 1.018334320851117667e+02
1.077860000000000040e+00 1.279910884823855667e+03 1.012823410708755603e+02
1.081949999999999967e+00 1.278414249895283319e+03 1.006243873284452377e+02
1.086049999999999960e+00 1.277161978354740540e+03 9.999053422264397284e+01
1.090140000000000109e+00 1.275786661255594254e+03 9.934164084464705979e+01
1.094219999999999970e+00 1.274764243543520251e+03 9.880924576716722640e+01
1.098319999999999963e+00 1.273212132753351170e+03 9.820166622424349612e+01
1.102419999999999956e+00 1.272206703079280487e+03 9.763351317296152843e+01
1.106500000000000039e+00 1.270974396801626654e+03 9.705009136211000964e+01
1.110589999999999966e+00 1.269691051454069338e+03 9.636817588190332629e+01
1.114679999999999893e+00 1.268656951422607563e+03 9.589665963652726077e+01
1.118780000000000108e+00 1.267227217756435948e+03 9.523496501633205469e+01
1.122870000000000035e+00 1.266119761983763283e+03 9.473284916119824572e+01
1.126949999999999896e+00 1.265007123222837436e+03 9.412092153495275682e+01
1.131050000000000111e+00 1.264010496384172484e+03 9.359522842998092074e+01
1.135140000000000038e+00 1.262937952523607919e+03 9.308724677389706414e+01
1.139219999999999899e+00 1.261371419481269186e+03 9.244632691635897004e+01
1.143310000000000048e+00 1.260604432935401519e+03 9.196267699925792272e+01
1.147410000000000041e+00 1.259261747605150731e+03 9.134812964184122563e+01
1.151499999999999968e+00 1.258317093121057496e+03 9.089583208605174036e+01
1.155589999999999895e+00 1.257141135727062192e+03 9.031818911097963110e+01
1.159680000000000044e+00 1.255977077158842121e+03 8.981066003449770108e+01
1.163769999999999971e+00 1.255167194840970978e+03 8.929143878463526107e+01
1.167859999999999898e+00 1.254032282323743175e+03 8.878195078643068427e+01
1.171950000000000047e+00 1.252590567623487004e+03 8.819236149168496297e+01
1.176039999999999974e+00 1.251497180736972950e+03 8.762298391367041006e+01
1.180129999999999901e+00 1.250370728419790339e+03 8.711759183880349156e+01
1.184220000000000050e+00 1.249770476178400713e+03 8.672578237639035592e+01
1.188309999999999977e+00 1.248337585125338819e+03 8.612835863063970976e+01
1.192399999999999904e+00 1.247585475675096632e+03 8.568396025836996444e+01
1.196490000000000054e+00 1.246498889789753321e+03 8.518395279997675118e+01
1.200590000000000046e+00 1.245461583561890166e+03 8.468788237363123983e+01
1.204679999999999973e+00 1.244320743996289366e+03 8.414852428271061058e+01
1.208769999999999900e+00 1.243696234442821606e+03 8.370437262866150263e+01
1.212860000000000049e+00 1.242492667657506445e+03 8.320560636252858444e+01
1.216949999999999976e+00 1.241406298646928235e+03 8.272626929827896447e+01
1.221039999999999903e+00 1.240426561268684509e+03 8.224549867291109706e+01
1.225130000000000052e+00 1.239740936707945139e+03 8.184436761996549592e+01
1.229219999999999979e+00 1.238966772577881329e+03 8.145932537018452990e+01
1.233300000000000063e+00 1.237669577925254998e+03 8.084315372102688002e+01
1.237400000000000055e+00 1.236852054442807230e+03 8.034580861441844490e+01
1.241489999999999982e+00 1.235892087627634282e+03 7.998079196229853949e+01
1.245579999999999909e+00 1.234930121684708183e+03 7.950968921716703619e+01
1.249670000000000059e+00 1.233908910222545728e+03 7.905000136232976615e+01
1.253759999999999986e+00 1.233091537469471859e+03 7.863461600124348649e+01
1.257849999999999913e+00 1.232229647234439653e+03 7.815967427638490506e+01
1.261940000000000062e+00 1.231372480775615713e+03 7.774157062321391720e+01
1.266029999999999989e+00 1.230415906162412512e+03 7.730929495094437698e+01
1.270119999999999916e+00 1.229774389626984430e+03 7.693595725899525917e+01
1.274219999999999908e+00 1.228614197130481443e+03 7.641268845535697096e+01
1.278310000000000057e+00 1.227879034038841382e+03 7.603321702892489498e+01
1.282399999999999984e+00 1.227042071565331071e+03 7.561974921812743844e+01
1.286489999999999911e+00 1.226081524209101872e+03 7.509396171395212605e+01
1.290580000000000060e+00 1.225249766871958400e+03 7.472040069893913028e+01
1.294669999999999987e+00 1.224521935546130635e+03 7.430946876742639517e+01
1.298759999999999915e+00 1.223562275386723286e+03 7.386170460055200238e+01
1.302850000000000064e+00 1.222770012407767581e+03 7.350152157978197920e+01
1.306939999999999991e+00 1.221815797807969147e+03 7.301711192297292996e+01
1.311029999999999918e+00 1.221278602432451862e+03 7.268641504490551597e+01
1.315120000000000067e+00 1.220347667718582215e+03 7.221973754462804607e+01
1.319209999999999994e+00 1.219420505431108268e+03 7.183424573809671188e+01
1.323309999999999986e+00 1.218684593085744154e+03 7.141990196786346701e+01
1.327390000000000070e+00 1.217817846476554223e+03 7.103214978941828406e+01
1.331479999999999997e+00 1.217093635211263063e+03 7.066855208266592570e+01
1.335579999999999989e+00 1.216449121176878634e+03 7.031283613620981043e+01
1.339669999999999916e+00 1.215665865365572245e+03 6.994136133333259409e+01
1.343760000000000066e+00 1.214737806513668602e+03 6.952526306361799868e+01
1.347849999999999993e+00 1.214024987252277015e+03 6.909755250060936760e+01
1.351949999999999985e+00 1.213285873976785297e+03 6.874757883936476333e+01
1.356030000000000069e+00 1.212490836495795065e+03 6.835686974895163814e+01
1.360109999999999930e+00 1.211793083688341540e+03 6.798289969716091719e+01
1.364209999999999923e+00 1.210970536757744867e+03 6.761840720667250082e+01
1.368300000000000072e+00 1.210628908268977284e+03 6.727184065116236411e+01
1.372389999999999999e+00 1.209505036161978978e+03 6.682014091936126476e+01
1.376479999999999926e+00 1.208862641990870998e+03 6.654208906627492581e+01
1.380570000000000075e+00 1.208125431928233411e+03 6.615802843655598053e+01
1.384660000000000002e+00 1.207386740201251996e+03 6.575771937502746312e+01
1.388749999999999929e+00 1.206792937093008277e+03 6.544498660148231295e+01
1.392849999999999921e+00 1.206149940317503933e+03 6.512960775394087420e+01
1.396940000000000071e+00 1.205215986064054732e+03 6.466978894496413943e+01
1.401019999999999932e+00 1.204612888294036566e+03 6.429898364447028314e+01
1.405119999999999925e+00 1.204003817933486971e+03 6.403499413268023943e+01
1.409210000000000074e+00 1.203189094716824002e+03 6.363204007540994667e+01
1.413300000000000001e+00 1.202627186535690726e+03 6.335980851140491410e+01
1.417389999999999928e+00 1.201896645610810083e+03 6.297291795350924559e+01
1.421480000000000077e+00 1.201372507748032604e+03 6.262714163333301798e+01
1.425570000000000004e+00 1.200562254082782601e+03 6.230056465010846267e+01
1.429659999999999931e+00 1.199814428442872440e+03 6.192014587428337080e+01
1.433750000000000080e+00 1.199219341386596625e+03 6.157635118464758506e+01
1.437840000000000007e+00 1.198594286852164714e+03 6.127967242371654777e+01
1.441929999999999934e+00 1.198055762014311313e+03 6.096385568291803736e+01
1.446020000000000083e+00 1.197256148212461085e+03 6.060000766727129218e+01
1.450110000000000010e+00 1.196566802177105501e+03 6.026581007113064459e+01
1.454199999999999937e+00 1.195888709738660509e+03 5.992385006298343342e+01
1.458299999999999930e+00 1.195398485133992153e+03 5.962892270120681815e+01
1.462390000000000079e+00 1.194667355413581618e+03 5.930159149817279740e+01
1.466480000000000006e+00 1.194248202818975187e+03 5.899735044548928187e+01
1.470560000000000089e+00 1.193567950019815726e+03 5.864815684991932443e+01
1.474650000000000016e+00 1.192945401831856998e+03 5.839493253892522517e+01
1.478739999999999943e+00 1.192260798330288708e+03 5.804898850308151026e+01
1.482830000000000092e+00 1.191752629816010312e+03 5.771272657187736144e+01
1.486930000000000085e+00 1.191227336913121235e+03 5.744220758303507068e+01
1.491020000000000012e+00 1.190494991556300647e+03 5.710910453303711876e+01
1.495109999999999939e+00 1.189994638765359923e+03 5.681304925375800963e+01
1.499200000000000088e+00 1.189423737561076905e+03 5.652555898383788247e+01
1.503290000000000015e+00 1.188861944221021758e+03 5.623213399936162205e+01
1.507379999999999942e+00 1.188354364859072803e+03 5.591219782466440336e+01
1.511479999999999935e+00 1.187744187083704219e+03 5.558798357453504480e+01
1.515570000000000084e+00 1.187187036399746603e+03 5.529032331828447155e+01
1.519649999999999945e+00 1.186499451156037594e+03 5.496790196849119070e+01
1.523740000000000094e+00 1.186074900745419427e+03 5.468900733300501571e+01
1.527840000000000087e+00 1.185433496001018057e+03 5.441045121665634809e+01
1.531930000000000014e+00 1.184957033305551022e+03 5.414048978709782745e+01
1.536019999999999941e+00 1.184550552247425003e+03 5.387810274988142112e+01
1.540110000000000090e+00 1.183818584164122740e+03 5.353999934821957396e+01
1.544200000000000017e+00 1.183387608794374046e+03 5.330474865006667784e+01
1.548289999999999944e+00 1.182694352566326643e+03 5.296210242298683823e+01
1.552380000000000093e+00 1.182128490046541629e+03 5.263873788104947948e+01
1.556470000000000020e+00 1.181769923587147787e+03 5.242334747136540329e+01
1.560559999999999947e+00 1.181219487564354949e+03 5.216633334896335583e+01
1.564650000000000096e+00 1.180583064759820672e+03 5.184876952501595326e+01
1.568740000000000023e+00 1.180190183010265173e+03 5.161572670694054921e+01
1.572829999999999950e+00 1.179585485652780335e+03 5.130896872707123890e+01
1.576929999999999943e+00 1.179329925103011874e+03 5.110833942086019022e+01
1.581020000000000092e+00 1.178607798655226816e+03 5.077465770575125248e+01
1.585099999999999953e+00 1.178285190504479033e+03 5.053378951836799615e+01
1.589190000000000103e+00 1.177618084374474620e+03 5.020566151037819225e+01
