# Real space auto- and cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.59998e+04     9.53105e+03     4.06016e+03
    1.04717e-02     5.33957e+04     2.12402e+04     9.27211e+03
    1.42665e-02     5.62297e+04     2.15011e+04     8.98737e+03
    1.81228e-02     6.25878e+04     2.52281e+04     1.07851e+04
    2.24845e-02     5.54870e+04     2.14308e+04     8.94871e+03
    2.64508e-02     4.71982e+04     1.82219e+04     7.73349e+03
    3.04474e-02     4.42792e+04     1.66750e+04     6.97071e+03
    3.47320e-02     4.40899e+04     1.68823e+04     7.12300e+03
    3.88308e-02     3.51746e+04     1.33550e+04     5.71122e+03
    4.28140e-02     3.54698e+04     1.32028e+04     5.56669e+03
    4.68856e-02     3.27118e+04     1.19719e+04     5.01771e+03
    5.09858e-02     2.77232e+04     9.95345e+03     4.20473e+03
    5.51458e-02     2.82698e+04     9.96736e+03     4.13737e+03
    5.92243e-02     2.74720e+04     9.76465e+03     4.07800e+03
    6.32864e-02     2.65972e+04     9.50575e+03     4.00336e+03
    6.73674e-02     2.42616e+04     8.44325e+03     3.53891e+03
    7.14960e-02     2.45438e+04     8.45011e+03     3.49766e+03
    7.55894e-02     2.27598e+04     7.87759e+03     3.31151e+03
    7.96660e-02     2.13291e+04     7.23369e+03     3.03266e+03
    8.38183e-02     2.07457e+04     6.93700e+03     2.89342e+03
    8.78941e-02     1.94685e+04     6.40369e+03     2.65325e+03
    9.19238e-02     1.80148e+04     5.79168e+03     2.39255e+03
    9.60446e-02     1.73370e+04     5.48858e+03     2.25938e+03
    1.00128e-01     1.62938e+04     5.06087e+03     2.09961e+03
    1.04209e-01     1.58058e+04     4.84278e+03     1.99737e+03
    1.08333e-01     1.51635e+04     4.56174e+03     1.87918e+03
    1.12448e-01     1.43025e+04     4.22899e+03     1.75660e+03
    1.16521e-01     1.41772e+04     4.17042e+03     1.71298e+03
    1.20596e-01     1.38548e+04     4.03198e+03     1.66185e+03
    1.24665e-01     1.34724e+04     3.87630e+03     1.59533e+03
    1.28771e-01     1.32584e+04     3.81996e+03     1.56305e+03
    1.32874e-01     1.31394e+04     3.71309e+03     1.51565e+03
    1.36975e-01     1.26815e+04     3.51661e+03     1.41913e+03
    1.41075e-01     1.24625e+04     3.36894e+03     1.35242e+03
    1.45172e-01     1.18016e+04     3.15297e+03     1.28698e+03
    1.49268e-01     1.15768e+04     3.05828e+03     1.22867e+03
    1.53330e-01     1.10770e+04     2.86416e+03     1.16476e+03
    1.57416e-01     1.09895e+04     2.79044e+03     1.11777e+03
    1.61514e-01     1.05267e+04     2.61125e+03     1.03943e+03
    1.65592e-01     1.02397e+04     2.48607e+03     9.98712e+02
    1.69693e-01     1.00809e+04     2.43387e+03     9.73285e+02
    1.73803e-01     9.96791e+03     2.36460e+03     9.40786e+02
    1.77905e-01     9.90046e+03     2.32918e+03     9.28846e+02
    1.82001e-01     9.59496e+03     2.24323e+03     8.88258e+02
    1.86092e-01     9.56296e+03     2.19799e+03     8.69418e+02
    1.90161e-01     9.44420e+03     2.15194e+03     8.50831e+02
    1.94237e-01     9.36964e+03     2.10751e+03     8.29912e+02
    1.98334e-01     9.19874e+03     2.05364e+03     8.05541e+02
    2.02427e-01     9.00659e+03     1.96600e+03     7.68477e+02
    2.06523e-01     8.76204e+03     1.87100e+03     7.33641e+02
    2.10626e-01     8.79225e+03     1.85674e+03     7.26481e+02
    2.14724e-01     8.42118e+03     1.74787e+03     6.90837e+02
    2.18827e-01     8.39078e+03     1.70595e+03     6.62155e+02
    2.22903e-01     8.29140e+03     1.66813e+03     6.47629e+02
    2.26990e-01     8.16869e+03     1.62176e+03     6.26450e+02
    2.31084e-01     8.10437e+03     1.56398e+03     6.01133e+02
    2.35153e-01     7.95590e+03     1.53940e+03     5.93900e+02
    2.39244e-01     7.92244e+03     1.51561e+03     5.80000e+02
    2.43338e-01     7.73459e+03     1.45848e+03     5.62558e+02
    2.47445e-01     7.74598e+03     1.44000e+03     5.51644e+02
    2.51539e-01     7.63854e+03     1.42160e+03     5.44770e+02
    2.55609e-01     7.57065e+03     1.37591e+03     5.25612e+02
    2.59718e-01     7.54060e+03     1.36420e+03     5.17736e+02
    2.63814e-01     7.35745e+03     1.32251e+03     5.05733e+02
    2.67904e-01     7.29770e+03     1.29116e+03     4.91685e+02
    2.71993e-01     7.28181e+03     1.26241e+03     4.80177e+02
    2.76068e-01     7.18963e+03     1.23494e+03     4.68397e+02
