# Real space auto- and cross-spectra.
# z=1.000, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.12670e+04     6.33317e+03     4.06016e+03
    1.04717e-02     2.92350e+04     1.60015e+04     9.27211e+03
    1.42665e-02     2.87919e+04     1.56824e+04     8.98737e+03
    1.81228e-02     3.28675e+04     1.84417e+04     1.07851e+04
    2.24845e-02     2.73726e+04     1.52313e+04     8.94871e+03
    2.64508e-02     2.47789e+04     1.34268e+04     7.73349e+03
    3.04474e-02     2.15431e+04     1.18257e+04     6.97071e+03
    3.47320e-02     2.23156e+04     1.21831e+04     7.12300e+03
    3.88308e-02     1.74653e+04     9.57792e+03     5.71122e+03
    4.28140e-02     1.71953e+04     9.38160e+03     5.56669e+03
    4.68856e-02     1.58884e+04     8.53033e+03     5.01771e+03
    5.09858e-02     1.38228e+04     7.23019e+03     4.20473e+03
    5.51458e-02     1.32984e+04     7.02880e+03     4.13737e+03
    5.92243e-02     1.32064e+04     6.92419e+03     4.07800e+03
    6.32864e-02     1.31286e+04     6.84042e+03     4.00336e+03
    6.73674e-02     1.17284e+04     6.05875e+03     3.53891e+03
    7.14960e-02     1.17226e+04     6.01496e+03     3.49766e+03
    7.55894e-02     1.09355e+04     5.62426e+03     3.31151e+03
    7.96660e-02     1.00538e+04     5.13930e+03     3.03266e+03
    8.38183e-02     9.82495e+03     4.93688e+03     2.89342e+03
    8.78941e-02     9.13222e+03     4.53942e+03     2.65325e+03
    9.19238e-02     8.26240e+03     4.06218e+03     2.39255e+03
    9.60446e-02     7.93530e+03     3.85546e+03     2.25938e+03
    1.00128e-01     7.40518e+03     3.56489e+03     2.09961e+03
    1.04209e-01     7.26705e+03     3.43334e+03     1.99737e+03
    1.08333e-01     6.85861e+03     3.22429e+03     1.87918e+03
    1.12448e-01     6.46996e+03     3.00018e+03     1.75660e+03
    1.16521e-01     6.30399e+03     2.91621e+03     1.71298e+03
    1.20596e-01     6.15185e+03     2.83051e+03     1.66185e+03
    1.24665e-01     6.00975e+03     2.73861e+03     1.59533e+03
    1.28771e-01     5.92171e+03     2.67870e+03     1.56305e+03
    1.32874e-01     5.81095e+03     2.61300e+03     1.51565e+03
    1.36975e-01     5.53413e+03     2.44896e+03     1.41913e+03
    1.41075e-01     5.32644e+03     2.32966e+03     1.35242e+03
    1.45172e-01     5.10065e+03     2.20856e+03     1.28698e+03
    1.49268e-01     4.98045e+03     2.11852e+03     1.22867e+03
    1.53330e-01     4.80896e+03     2.01305e+03     1.16476e+03
    1.57416e-01     4.62964e+03     1.92298e+03     1.11777e+03
    1.61514e-01     4.32956e+03     1.77759e+03     1.03943e+03
    1.65592e-01     4.27390e+03     1.72234e+03     9.98712e+02
    1.69693e-01     4.14735e+03     1.67132e+03     9.73285e+02
    1.73803e-01     4.08028e+03     1.61604e+03     9.40786e+02
    1.77905e-01     4.05908e+03     1.60380e+03     9.28846e+02
    1.82001e-01     3.91642e+03     1.52430e+03     8.88258e+02
    1.86092e-01     3.86142e+03     1.49330e+03     8.69418e+02
    1.90161e-01     3.79383e+03     1.45997e+03     8.50831e+02
    1.94237e-01     3.76572e+03     1.42880e+03     8.29912e+02
    1.98334e-01     3.69588e+03     1.39148e+03     8.05541e+02
    2.02427e-01     3.55234e+03     1.32131e+03     7.68477e+02
    2.06523e-01     3.45159e+03     1.26082e+03     7.33641e+02
    2.10626e-01     3.44432e+03     1.25599e+03     7.26481e+02
    2.14724e-01     3.34503e+03     1.19389e+03     6.90837e+02
    2.18827e-01     3.23502e+03     1.14063e+03     6.62155e+02
    2.22903e-01     3.18734e+03     1.11202e+03     6.47629e+02
    2.26990e-01     3.13067e+03     1.07732e+03     6.26450e+02
    2.31084e-01     3.06674e+03     1.03656e+03     6.01133e+02
    2.35153e-01     3.03706e+03     1.02397e+03     5.93900e+02
    2.39244e-01     2.99929e+03     1.00374e+03     5.80000e+02
    2.43338e-01     2.93372e+03     9.71948e+02     5.62558e+02
    2.47445e-01     2.88341e+03     9.44862e+02     5.51644e+02
