# Real space h-h auto- and h-m cross-spectra.
# z=1.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     7.53686e+03     5.52574e+03
    1.04717e-02     1.38743e+04     9.70916e+03
    1.42665e-02     1.67451e+04     1.26470e+04
    1.81228e-02     1.61832e+04     1.17353e+04
    2.24845e-02     1.46910e+04     1.06423e+04
    2.64508e-02     1.39754e+04     1.03459e+04
    3.04474e-02     1.30453e+04     9.41420e+03
    3.47320e-02     1.18011e+04     8.53929e+03
    3.88308e-02     1.03185e+04     7.45099e+03
    4.28140e-02     9.48236e+03     6.75933e+03
    4.68856e-02     9.57488e+03     6.79530e+03
    5.09858e-02     8.72617e+03     6.22701e+03
    5.51458e-02     7.57779e+03     5.25353e+03
    5.92243e-02     8.02523e+03     5.66303e+03
    6.32864e-02     7.32520e+03     5.12253e+03
    6.73674e-02     6.99276e+03     4.85403e+03
    7.14960e-02     6.34597e+03     4.41398e+03
    7.55894e-02     6.11853e+03     4.27467e+03
    7.96660e-02     5.91077e+03     4.05983e+03
    8.38183e-02     5.46885e+03     3.71624e+03
    8.78941e-02     5.06870e+03     3.37254e+03
    9.19238e-02     4.84867e+03     3.24734e+03
    9.60446e-02     4.49463e+03     3.00961e+03
    1.00128e-01     4.09782e+03     2.69361e+03
    1.04209e-01     3.81238e+03     2.48841e+03
    1.08333e-01     3.66477e+03     2.35532e+03
    1.12448e-01     3.64776e+03     2.35121e+03
    1.16521e-01     3.51475e+03     2.23805e+03
    1.20596e-01     3.33826e+03     2.12762e+03
    1.24665e-01     3.28246e+03     2.06654e+03
    1.28771e-01     3.20484e+03     2.02907e+03
    1.32874e-01     3.11157e+03     1.96360e+03
    1.36975e-01     3.02943e+03     1.89446e+03
    1.41075e-01     2.82109e+03     1.74545e+03
    1.45172e-01     2.79864e+03     1.71058e+03
    1.49268e-01     2.54836e+03     1.56013e+03
    1.53330e-01     2.52247e+03     1.51421e+03
    1.57416e-01     2.44586e+03     1.45906e+03
    1.61514e-01     2.30223e+03     1.36819e+03
    1.65592e-01     2.20924e+03     1.29381e+03
    1.69693e-01     2.11732e+03     1.23340e+03
    1.73803e-01     2.07475e+03     1.20078e+03
    1.77905e-01     2.05173e+03     1.18643e+03
    1.82001e-01     2.01592e+03     1.15509e+03
    1.86092e-01     1.99254e+03     1.12841e+03
    1.90161e-01     1.92996e+03     1.08260e+03
    1.94237e-01     1.91501e+03     1.07001e+03
    1.98334e-01     1.84195e+03     1.02128e+03
    2.02427e-01     1.78919e+03     9.88112e+02
    2.06523e-01     1.76175e+03     9.66422e+02
    2.10626e-01     1.66071e+03     9.05892e+02
    2.14724e-01     1.64235e+03     8.80661e+02
    2.18827e-01     1.61061e+03     8.54321e+02
    2.22903e-01     1.57695e+03     8.22692e+02
    2.26990e-01     1.54922e+03     8.10174e+02
    2.31084e-01     1.51120e+03     7.81295e+02
    2.35153e-01     1.48663e+03     7.60258e+02
    2.39244e-01     1.45296e+03     7.37837e+02
    2.43338e-01     1.42997e+03     7.21933e+02
    2.47445e-01     1.40120e+03     7.01069e+02
    2.51539e-01     1.38666e+03     6.88618e+02
    2.55609e-01     1.34996e+03     6.67321e+02
    2.59718e-01     1.31689e+03     6.45795e+02
    2.63814e-01     1.29848e+03     6.27079e+02
    2.67904e-01     1.28086e+03     6.19386e+02
    2.71993e-01     1.26585e+03     6.08135e+02
    2.76068e-01     1.24202e+03     5.88460e+02
    2.80171e-01     1.20736e+03     5.67949e+02
    2.84268e-01     1.17575e+03     5.48415e+02
