# k, phh, phm/ 
8.2833e-01 1.0418e+03 2.2576e+02
8.3243e-01 1.0403e+03 2.2473e+02
8.3652e-01 1.0349e+03 2.2336e+02
8.4061e-01 1.0318e+03 2.2208e+02
8.4470e-01 1.0298e+03 2.2080e+02
8.4879e-01 1.0283e+03 2.1984e+02
8.5288e-01 1.0282e+03 2.1937e+02
8.5697e-01 1.0200e+03 2.1675e+02
8.6106e-01 1.0184e+03 2.1600e+02
8.6515e-01 1.0178e+03 2.1514e+02
8.6923e-01 1.0118e+03 2.1355e+02
8.7333e-01 1.0092e+03 2.1213e+02
8.7743e-01 1.0076e+03 2.1130e+02
8.8151e-01 1.0062e+03 2.1020e+02
8.8560e-01 9.9988e+02 2.0824e+02
8.8969e-01 9.9651e+02 2.0770e+02
8.9378e-01 9.9800e+02 2.0723e+02
8.9788e-01 9.9707e+02 2.0617e+02
9.0196e-01 9.9199e+02 2.0448e+02
9.0605e-01 9.9125e+02 2.0404e+02
9.1015e-01 9.8628e+02 2.0256e+02
9.1424e-01 9.8639e+02 2.0200e+02
9.1833e-01 9.8384e+02 2.0101e+02
9.2242e-01 9.8158e+02 2.0013e+02
9.2651e-01 9.7541e+02 1.9838e+02
9.3060e-01 9.7418e+02 1.9746e+02
9.3469e-01 9.6730e+02 1.9558e+02
9.3879e-01 9.7068e+02 1.9586e+02
9.4287e-01 9.6654e+02 1.9495e+02
9.4696e-01 9.6569e+02 1.9405e+02
9.5105e-01 9.6134e+02 1.9262e+02
9.5515e-01 9.5860e+02 1.9172e+02
9.5924e-01 9.5659e+02 1.9110e+02
9.6333e-01 9.5275e+02 1.8978e+02
9.6742e-01 9.5347e+02 1.8909e+02
9.7151e-01 9.4878e+02 1.8820e+02
9.7559e-01 9.4704e+02 1.8683e+02
9.7968e-01 9.4692e+02 1.8665e+02
9.8377e-01 9.4378e+02 1.8522e+02
9.8787e-01 9.4195e+02 1.8473e+02
9.9196e-01 9.3871e+02 1.8365e+02
9.9605e-01 9.3685e+02 1.8330e+02
1.0002e+00 9.3358e+02 1.8180e+02
1.0042e+00 9.3276e+02 1.8111e+02
1.0083e+00 9.3113e+02 1.8036e+02
1.0124e+00 9.2908e+02 1.7947e+02
1.0165e+00 9.2636e+02 1.7890e+02
1.0206e+00 9.2284e+02 1.7768e+02
1.0247e+00 9.2197e+02 1.7728e+02
1.0288e+00 9.2053e+02 1.7667e+02
1.0329e+00 9.1583e+02 1.7502e+02
1.0370e+00 9.1665e+02 1.7497e+02
1.0410e+00 9.1242e+02 1.7408e+02
1.0451e+00 9.1383e+02 1.7356e+02
1.0492e+00 9.0945e+02 1.7250e+02
1.0533e+00 9.0885e+02 1.7196e+02
1.0574e+00 9.0746e+02 1.7171e+02
1.0615e+00 9.0367e+02 1.7024e+02
1.0656e+00 9.0325e+02 1.7003e+02
1.0697e+00 9.0331e+02 1.6927e+02
1.0738e+00 8.9906e+02 1.6839e+02
1.0779e+00 8.9941e+02 1.6763e+02
1.0820e+00 8.9876e+02 1.6767e+02
1.0860e+00 8.8940e+02 1.6531e+02
1.0901e+00 8.9112e+02 1.6561e+02
1.0942e+00 8.8997e+02 1.6496e+02
1.0983e+00 8.8772e+02 1.6405e+02
1.1024e+00 8.8745e+02 1.6376e+02
1.1065e+00 8.8306e+02 1.6274e+02
1.1106e+00 8.8378e+02 1.6216e+02
1.1147e+00 8.7897e+02 1.6106e+02
1.1188e+00 8.8000e+02 1.6097e+02
1.1229e+00 8.7945e+02 1.6029e+02
1.1270e+00 8.7676e+02 1.5976e+02
1.1310e+00 8.7241e+02 1.5869e+02
1.1351e+00 8.7424e+02 1.5842e+02
1.1392e+00 8.7409e+02 1.5811e+02
1.1433e+00 8.6857e+02 1.5719e+02
1.1474e+00 8.6799e+02 1.5646e+02
1.1515e+00 8.6674e+02 1.5584e+02
1.1556e+00 8.6456e+02 1.5507e+02
1.1597e+00 8.6075e+02 1.5427e+02
1.1638e+00 8.6057e+02 1.5387e+02
1.1679e+00 8.6039e+02 1.5337e+02
1.1719e+00 8.5818e+02 1.5284e+02
1.1760e+00 8.5609e+02 1.5223e+02
1.1801e+00 8.5523e+02 1.5168e+02
1.1842e+00 8.5182e+02 1.5065e+02
1.1883e+00 8.4927e+02 1.4989e+02
1.1924e+00 8.4847e+02 1.4981e+02
1.1965e+00 8.4888e+02 1.4939e+02
1.2006e+00 8.4726e+02 1.4880e+02
1.2047e+00 8.4454e+02 1.4805e+02
1.2088e+00 8.4403e+02 1.4793e+02
1.2129e+00 8.4212e+02 1.4719e+02
1.2169e+00 8.4027e+02 1.4686e+02
1.2210e+00 8.3787e+02 1.4572e+02
1.2251e+00 8.3536e+02 1.4489e+02
1.2292e+00 8.3564e+02 1.4502e+02
1.2333e+00 8.3424e+02 1.4435e+02
1.2374e+00 8.3180e+02 1.4357e+02
1.2415e+00 8.3118e+02 1.4348e+02
1.2456e+00 8.2998e+02 1.4321e+02
1.2497e+00 8.2717e+02 1.4217e+02
1.2538e+00 8.2763e+02 1.4206e+02
1.2579e+00 8.2547e+02 1.4117e+02
1.2619e+00 8.2325e+02 1.4068e+02
1.2660e+00 8.2411e+02 1.4051e+02
1.2701e+00 8.2203e+02 1.4020e+02
1.2742e+00 8.2024e+02 1.3913e+02
1.2783e+00 8.1779e+02 1.3890e+02
1.2824e+00 8.1662e+02 1.3814e+02
1.2865e+00 8.1502e+02 1.3781e+02
1.2906e+00 8.1270e+02 1.3710e+02
1.2947e+00 8.1098e+02 1.3641e+02
1.2988e+00 8.1108e+02 1.3660e+02
1.3029e+00 8.0957e+02 1.3600e+02
1.3069e+00 8.0862e+02 1.3527e+02
1.3110e+00 8.0696e+02 1.3504e+02
1.3151e+00 8.0419e+02 1.3419e+02
1.3192e+00 8.0414e+02 1.3406e+02
1.3233e+00 8.0163e+02 1.3341e+02
1.3274e+00 8.0107e+02 1.3326e+02
1.3315e+00 7.9882e+02 1.3242e+02
1.3356e+00 7.9982e+02 1.3224e+02
1.3397e+00 7.9851e+02 1.3185e+02
1.3438e+00 7.9728e+02 1.3151e+02
1.3479e+00 7.9452e+02 1.3068e+02
1.3519e+00 7.9324e+02 1.3045e+02
1.3560e+00 7.9073e+02 1.2983e+02
1.3601e+00 7.9211e+02 1.2967e+02
1.3642e+00 7.9074e+02 1.2931e+02
1.3683e+00 7.8692e+02 1.2845e+02
1.3724e+00 7.8710e+02 1.2822e+02
1.3765e+00 7.8704e+02 1.2784e+02
1.3806e+00 7.8491e+02 1.2720e+02
1.3847e+00 7.8052e+02 1.2648e+02
1.3888e+00 7.8051e+02 1.2640e+02
1.3928e+00 7.7981e+02 1.2596e+02
1.3969e+00 7.7868e+02 1.2560e+02
1.4010e+00 7.7617e+02 1.2486e+02
1.4051e+00 7.7530e+02 1.2466e+02
1.4092e+00 7.7413e+02 1.2422e+02
1.4133e+00 7.7333e+02 1.2412e+02
1.4174e+00 7.7221e+02 1.2337e+02
1.4215e+00 7.6978e+02 1.2255e+02
1.4256e+00 7.6967e+02 1.2265e+02
1.4297e+00 7.6885e+02 1.2210e+02
1.4338e+00 7.6679e+02 1.2186e+02
1.4378e+00 7.6668e+02 1.2152e+02
1.4419e+00 7.6597e+02 1.2121e+02
1.4460e+00 7.6233e+02 1.2076e+02
1.4501e+00 7.6225e+02 1.2020e+02
1.4542e+00 7.5948e+02 1.1965e+02
1.4583e+00 7.5772e+02 1.1906e+02
1.4624e+00 7.5717e+02 1.1886e+02
1.4665e+00 7.5702e+02 1.1853e+02
1.4706e+00 7.5630e+02 1.1828e+02
1.4747e+00 7.5504e+02 1.1797e+02
1.4787e+00 7.5385e+02 1.1752e+02
1.4828e+00 7.5276e+02 1.1716e+02
1.4869e+00 7.5140e+02 1.1692e+02
1.4910e+00 7.4960e+02 1.1638e+02
1.4951e+00 7.4860e+02 1.1602e+02
1.4992e+00 7.4808e+02 1.1558e+02
1.5033e+00 7.4676e+02 1.1539e+02
1.5074e+00 7.4441e+02 1.1477e+02
1.5115e+00 7.4215e+02 1.1424e+02
1.5156e+00 7.4156e+02 1.1399e+02
1.5197e+00 7.4160e+02 1.1371e+02
1.5237e+00 7.4005e+02 1.1323e+02
1.5278e+00 7.3882e+02 1.1310e+02
1.5319e+00 7.3814e+02 1.1280e+02
1.5360e+00 7.3672e+02 1.1245e+02
1.5401e+00 7.3541e+02 1.1213e+02
1.5442e+00 7.3408e+02 1.1157e+02
1.5483e+00 7.3322e+02 1.1115e+02
1.5524e+00 7.3115e+02 1.1080e+02
1.5565e+00 7.3104e+02 1.1058e+02
1.5606e+00 7.3020e+02 1.1026e+02
1.5646e+00 7.2806e+02 1.0980e+02
1.5687e+00 7.2827e+02 1.0964e+02
1.5728e+00 7.2699e+02 1.0951e+02
1.5769e+00 7.2479e+02 1.0893e+02
1.5810e+00 7.2348e+02 1.0869e+02
1.5851e+00 7.2299e+02 1.0835e+02
1.5892e+00 7.2203e+02 1.0787e+02
1.5933e+00 7.2206e+02 1.0780e+02
1.5974e+00 7.1851e+02 1.0705e+02
1.6015e+00 7.1852e+02 1.0691e+02
1.6056e+00 7.1797e+02 1.0670e+02
1.6096e+00 7.1609e+02 1.0617e+02
1.6137e+00 7.1560e+02 1.0608e+02
1.6178e+00 7.1336e+02 1.0552e+02
1.6219e+00 7.1415e+02 1.0540e+02
1.6260e+00 7.1165e+02 1.0487e+02
1.6301e+00 7.0870e+02 1.0423e+02
1.6342e+00 7.0808e+02 1.0401e+02
1.6383e+00 7.0823e+02 1.0387e+02
1.6424e+00 7.0759e+02 1.0370e+02
1.6465e+00 7.0606e+02 1.0328e+02
1.6506e+00 7.0624e+02 1.0311e+02
1.6546e+00 7.0395e+02 1.0260e+02
1.6587e+00 7.0293e+02 1.0227e+02
1.6628e+00 7.0219e+02 1.0211e+02
1.6669e+00 7.0107e+02 1.0174e+02
1.6710e+00 6.9844e+02 1.0132e+02
1.6751e+00 6.9699e+02 1.0098e+02
1.6792e+00 6.9693e+02 1.0078e+02
1.6833e+00 6.9629e+02 1.0044e+02
1.6874e+00 6.9504e+02 1.0005e+02
1.6915e+00 6.9481e+02 9.9914e+01
1.6955e+00 6.9319e+02 9.9649e+01
1.6996e+00 6.9279e+02 9.9400e+01
1.7037e+00 6.9116e+02 9.9040e+01
1.7078e+00 6.8918e+02 9.8543e+01
1.7119e+00 6.8909e+02 9.8492e+01
1.7160e+00 6.8763e+02 9.8068e+01
1.7201e+00 6.8581e+02 9.7729e+01
1.7242e+00 6.8617e+02 9.7602e+01
1.7283e+00 6.8369e+02 9.7068e+01
1.7324e+00 6.8346e+02 9.7028e+01
1.7365e+00 6.8300e+02 9.6631e+01
1.7405e+00 6.7971e+02 9.6191e+01
1.7446e+00 6.7992e+02 9.6002e+01
1.7487e+00 6.7910e+02 9.5761e+01
1.7528e+00 6.7762e+02 9.5296e+01
1.7569e+00 6.7736e+02 9.5196e+01
1.7610e+00 6.7619e+02 9.4948e+01
1.7651e+00 6.7402e+02 9.4490e+01
1.7692e+00 6.7383e+02 9.4236e+01
1.7733e+00 6.7198e+02 9.4044e+01
1.7774e+00 6.7249e+02 9.3945e+01
1.7815e+00 6.6930e+02 9.3336e+01
1.7855e+00 6.6867e+02 9.3048e+01
1.7896e+00 6.6866e+02 9.2903e+01
1.7937e+00 6.6650e+02 9.2498e+01
1.7978e+00 6.6563e+02 9.2187e+01
1.8019e+00 6.6516e+02 9.2140e+01
1.8060e+00 6.6250e+02 9.1556e+01
1.8101e+00 6.6240e+02 9.1421e+01
1.8142e+00 6.6102e+02 9.1048e+01
1.8183e+00 6.6031e+02 9.0805e+01
1.8224e+00 6.5975e+02 9.0606e+01
1.8265e+00 6.5957e+02 9.0448e+01
1.8305e+00 6.5795e+02 9.0096e+01
1.8346e+00 6.5590e+02 8.9696e+01
1.8387e+00 6.5364e+02 8.9264e+01
1.8428e+00 6.5449e+02 8.9299e+01
1.8469e+00 6.5360e+02 8.9072e+01
1.8510e+00 6.5328e+02 8.8969e+01
1.8551e+00 6.5135e+02 8.8471e+01
1.8592e+00 6.5004e+02 8.8223e+01
1.8633e+00 6.4920e+02 8.7883e+01
1.8674e+00 6.4764e+02 8.7645e+01
1.8715e+00 6.4710e+02 8.7375e+01
1.8755e+00 6.4620e+02 8.7046e+01
1.8796e+00 6.4451e+02 8.6903e+01
1.8837e+00 6.4387e+02 8.6586e+01
1.8878e+00 6.4340e+02 8.6258e+01
1.8919e+00 6.4138e+02 8.5949e+01
1.8960e+00 6.4097e+02 8.5861e+01
1.9001e+00 6.3991e+02 8.5657e+01
1.9042e+00 6.3914e+02 8.5366e+01
1.9083e+00 6.3767e+02 8.5103e+01
1.9124e+00 6.3720e+02 8.4806e+01
1.9164e+00 6.3684e+02 8.4702e+01
1.9205e+00 6.3479e+02 8.4268e+01
1.9246e+00 6.3394e+02 8.3999e+01
1.9287e+00 6.3211e+02 8.3689e+01
1.9328e+00 6.3185e+02 8.3505e+01
1.9369e+00 6.2978e+02 8.3185e+01
1.9410e+00 6.2988e+02 8.3069e+01
1.9451e+00 6.2795e+02 8.2570e+01
1.9492e+00 6.2769e+02 8.2498e+01
1.9533e+00 6.2666e+02 8.2314e+01
1.9573e+00 6.2482e+02 8.1880e+01
1.9614e+00 6.2427e+02 8.1753e+01
1.9655e+00 6.2264e+02 8.1331e+01
1.9696e+00 6.2331e+02 8.1343e+01
1.9737e+00 6.2057e+02 8.0761e+01
1.9778e+00 6.2045e+02 8.0796e+01
1.9819e+00 6.1990e+02 8.0580e+01
1.9860e+00 6.1859e+02 8.0383e+01
1.9901e+00 6.1633e+02 7.9877e+01
1.9942e+00 6.1638e+02 7.9833e+01
1.9983e+00 6.1603e+02 7.9597e+01
2.0024e+00 6.1422e+02 7.9420e+01
2.0064e+00 6.1278e+02 7.9022e+01
2.0105e+00 6.1242e+02 7.8825e+01
2.0146e+00 6.1097e+02 7.8568e+01
2.0187e+00 6.1062e+02 7.8418e+01
2.0228e+00 6.0928e+02 7.8057e+01
2.0269e+00 6.0857e+02 7.7982e+01
2.0310e+00 6.0818e+02 7.7796e+01
2.0351e+00 6.0625e+02 7.7381e+01
2.0392e+00 6.0499e+02 7.7218e+01
2.0433e+00 6.0453e+02 7.7021e+01
2.0473e+00 6.0337e+02 7.6661e+01
2.0514e+00 6.0200e+02 7.6428e+01
2.0555e+00 6.0056e+02 7.6202e+01
2.0596e+00 6.0010e+02 7.5987e+01
2.0637e+00 5.9940e+02 7.5784e+01
2.0678e+00 5.9842e+02 7.5619e+01
2.0719e+00 5.9781e+02 7.5385e+01
2.0760e+00 5.9616e+02 7.5028e+01
2.0801e+00 5.9524e+02 7.4852e+01
2.0842e+00 5.9441e+02 7.4588e+01
2.0883e+00 5.9362e+02 7.4488e+01
2.0923e+00 5.9212e+02 7.4215e+01
2.0964e+00 5.9236e+02 7.4076e+01
2.1005e+00 5.9085e+02 7.3793e+01
2.1046e+00 5.8933e+02 7.3521e+01
2.1087e+00 5.8833e+02 7.3244e+01
2.1128e+00 5.8766e+02 7.3127e+01
2.1169e+00 5.8617e+02 7.2817e+01
2.1210e+00 5.8543e+02 7.2661e+01
2.1251e+00 5.8447e+02 7.2408e+01
2.1292e+00 5.8305e+02 7.2196e+01
2.1332e+00 5.8209e+02 7.1924e+01
2.1373e+00 5.8241e+02 7.1799e+01
2.1414e+00 5.8088e+02 7.1628e+01
2.1455e+00 5.8020e+02 7.1450e+01
2.1496e+00 5.7911e+02 7.1119e+01
2.1537e+00 5.7775e+02 7.0842e+01
2.1578e+00 5.7645e+02 7.0620e+01
2.1619e+00 5.7528e+02 7.0321e+01
2.1660e+00 5.7435e+02 7.0143e+01
2.1701e+00 5.7335e+02 6.9910e+01
2.1742e+00 5.7255e+02 6.9836e+01
2.1782e+00 5.7155e+02 6.9587e+01
2.1823e+00 5.7038e+02 6.9284e+01
2.1864e+00 5.7063e+02 6.9152e+01
2.1905e+00 5.6908e+02 6.8962e+01
2.1946e+00 5.6733e+02 6.8701e+01
2.1987e+00 5.6730e+02 6.8559e+01
2.2028e+00 5.6649e+02 6.8342e+01
2.2069e+00 5.6500e+02 6.8094e+01
2.2110e+00 5.6430e+02 6.7894e+01
2.2151e+00 5.6339e+02 6.7712e+01
2.2191e+00 5.6170e+02 6.7488e+01
2.2232e+00 5.6169e+02 6.7245e+01
2.2273e+00 5.6050e+02 6.7091e+01
2.2314e+00 5.5969e+02 6.6907e+01
2.2355e+00 5.5878e+02 6.6688e+01
2.2396e+00 5.5719e+02 6.6409e+01
2.2437e+00 5.5604e+02 6.6255e+01
2.2478e+00 5.5595e+02 6.6156e+01
2.2519e+00 5.5441e+02 6.5810e+01
2.2560e+00 5.5388e+02 6.5715e+01
2.2601e+00 5.5275e+02 6.5473e+01
2.2642e+00 5.5214e+02 6.5325e+01
2.2682e+00 5.5033e+02 6.5022e+01
2.2723e+00 5.5031e+02 6.4889e+01
2.2764e+00 5.4850e+02 6.4572e+01
2.2805e+00 5.4739e+02 6.4373e+01
2.2846e+00 5.4704e+02 6.4308e+01
2.2887e+00 5.4579e+02 6.4011e+01
2.2928e+00 5.4498e+02 6.3863e+01
2.2969e+00 5.4454e+02 6.3632e+01
2.3010e+00 5.4346e+02 6.3555e+01
2.3051e+00 5.4215e+02 6.3192e+01
2.3091e+00 5.4115e+02 6.3101e+01
2.3132e+00 5.4079e+02 6.2882e+01
2.3173e+00 5.3935e+02 6.2722e+01
2.3214e+00 5.3810e+02 6.2406e+01
2.3255e+00 5.3742e+02 6.2279e+01
2.3296e+00 5.3700e+02 6.2087e+01
2.3337e+00 5.3571e+02 6.1940e+01
2.3378e+00 5.3399e+02 6.1650e+01
2.3419e+00 5.3364e+02 6.1460e+01
2.3460e+00 5.3338e+02 6.1384e+01
2.3500e+00 5.3156e+02 6.1097e+01
2.3541e+00 5.3032e+02 6.0883e+01
2.3582e+00 5.3045e+02 6.0814e+01
2.3623e+00 5.2890e+02 6.0564e+01
2.3664e+00 5.2870e+02 6.0390e+01
2.3705e+00 5.2690e+02 6.0133e+01
2.3746e+00 5.2586e+02 6.0012e+01
2.3787e+00 5.2503e+02 5.9791e+01
