# Real space h-h auto- and h-m cross-spectra.
# z=3.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm
    3.16999e-01     1.73046e+05     9.59475e+02
    3.21078e-01     1.70744e+05     9.33586e+02
    3.25167e-01     1.70338e+05     9.21666e+02
    3.29247e-01     1.69046e+05     8.87398e+02
    3.33333e-01     1.69351e+05     8.91939e+02
    3.37443e-01     1.69638e+05     8.84065e+02
    3.41545e-01     1.69324e+05     8.68783e+02
    3.45625e-01     1.69412e+05     8.52244e+02
    3.49715e-01     1.68208e+05     8.30678e+02
    3.53817e-01     1.69538e+05     8.03731e+02
    3.57906e-01     1.68058e+05     8.07347e+02
    3.61975e-01     1.69259e+05     8.23652e+02
    3.66071e-01     1.68021e+05     7.74661e+02
    3.70189e-01     1.66858e+05     7.61080e+02
    3.74277e-01     1.67392e+05     7.61250e+02
    3.78356e-01     1.65957e+05     7.38823e+02
    3.82448e-01     1.66587e+05     7.27196e+02
    3.86535e-01     1.67240e+05     7.18941e+02
    3.90624e-01     1.67377e+05     7.02839e+02
    3.94706e-01     1.65150e+05     7.13156e+02
    3.98794e-01     1.65806e+05     6.87688e+02
    4.02896e-01     1.65252e+05     6.91333e+02
    4.06986e-01     1.64308e+05     6.55853e+02
    4.11069e-01     1.64604e+05     6.68995e+02
    4.15170e-01     1.65995e+05     6.57806e+02
    4.19263e-01     1.65191e+05     6.46467e+02
    4.23353e-01     1.64843e+05     6.51939e+02
    4.27447e-01     1.64930e+05     6.34306e+02
    4.31534e-01     1.63294e+05     6.40523e+02
    4.35624e-01     1.63882e+05     6.25959e+02
    4.39718e-01     1.62950e+05     6.22585e+02
    4.43804e-01     1.62586e+05     5.94670e+02
    4.47892e-01     1.62655e+05     5.94627e+02
    4.51977e-01     1.62910e+05     5.89589e+02
    4.56067e-01     1.62729e+05     5.91786e+02
    4.60165e-01     1.62634e+05     5.77306e+02
    4.64260e-01     1.61563e+05     5.70421e+02
    4.68355e-01     1.61767e+05     5.71948e+02
    4.72450e-01     1.62240e+05     5.56490e+02
    4.76540e-01     1.60826e+05     5.51851e+02
    4.80633e-01     1.61006e+05     5.42530e+02
    4.84718e-01     1.61205e+05     5.50500e+02
    4.88794e-01     1.59502e+05     5.35553e+02
    4.92888e-01     1.60072e+05     5.17281e+02
    4.96984e-01     1.60753e+05     5.33486e+02
    5.01073e-01     1.60027e+05     5.17524e+02
    5.05169e-01     1.60118e+05     5.16989e+02
    5.09268e-01     1.59876e+05     5.20010e+02
    5.13369e-01     1.59718e+05     5.03826e+02
    5.17441e-01     1.59218e+05     4.98691e+02
    5.21516e-01     1.59556e+05     4.91850e+02
    5.25611e-01     1.58216e+05     4.98423e+02
    5.29706e-01     1.58973e+05     4.84227e+02
    5.33801e-01     1.58005e+05     4.69924e+02
    5.37888e-01     1.58017e+05     4.74099e+02
    5.41985e-01     1.57504e+05     4.71934e+02
    5.46091e-01     1.57915e+05     4.63454e+02
    5.50174e-01     1.57820e+05     4.60100e+02
    5.54252e-01     1.58680e+05     4.57085e+02
    5.58346e-01     1.57195e+05     4.54299e+02
    5.62439e-01     1.57093e+05     4.40760e+02
    5.66527e-01     1.56674e+05     4.42492e+02
    5.70616e-01     1.57249e+05     4.43977e+02
    5.74707e-01     1.56490e+05     4.42341e+02
    5.78798e-01     1.56270e+05     4.39005e+02
    5.82883e-01     1.56715e+05     4.32154e+02
    5.86977e-01     1.56620e+05     4.20991e+02
    5.91070e-01     1.55853e+05     4.13739e+02
    5.95166e-01     1.56676e+05     4.22765e+02
    5.99260e-01     1.55925e+05     4.16612e+02
    6.03349e-01     1.56103e+05     4.18345e+02
    6.07445e-01     1.55423e+05     4.08875e+02
    6.11543e-01     1.55897e+05     4.08536e+02
    6.15623e-01     1.55346e+05     4.00124e+02
    6.19704e-01     1.54275e+05     4.01527e+02
    6.23792e-01     1.54929e+05     3.92567e+02
    6.27891e-01     1.55193e+05     4.03531e+02
    6.31991e-01     1.54196e+05     3.90111e+02
    6.36073e-01     1.53499e+05     3.89167e+02
    6.40158e-01     1.53488e+05     3.85332e+02
    6.44244e-01     1.53441e+05     3.84898e+02
    6.48338e-01     1.54090e+05     3.81826e+02
    6.52432e-01     1.53950e+05     3.76692e+02
    6.56514e-01     1.53365e+05     3.69289e+02
    6.60609e-01     1.53387e+05     3.68084e+02
    6.64712e-01     1.52886e+05     3.69784e+02
    6.68801e-01     1.52382e+05     3.66015e+02
    6.72890e-01     1.51720e+05     3.60696e+02
    6.76984e-01     1.52456e+05     3.56827e+02
    6.81074e-01     1.52317e+05     3.59969e+02
    6.85160e-01     1.52607e+05     3.57893e+02
    6.89246e-01     1.51931e+05     3.49255e+02
    6.93336e-01     1.51994e+05     3.53577e+02
    6.97434e-01     1.51533e+05     3.49978e+02
    7.01528e-01     1.52167e+05     3.46296e+02
    7.05618e-01     1.51806e+05     3.48662e+02
    7.09708e-01     1.51523e+05     3.41592e+02
    7.13796e-01     1.50919e+05     3.45958e+02
    7.17892e-01     1.50449e+05     3.35736e+02
    7.21982e-01     1.50789e+05     3.38093e+02
    7.26059e-01     1.50808e+05     3.31644e+02
    7.30145e-01     1.50684e+05     3.32136e+02
    7.34240e-01     1.50876e+05     3.28452e+02
    7.38340e-01     1.49688e+05     3.26515e+02
    7.42427e-01     1.49463e+05     3.28236e+02
    7.46511e-01     1.49587e+05     3.24931e+02
    7.50614e-01     1.49626e+05     3.23023e+02
    7.54706e-01     1.49951e+05     3.15902e+02
    7.58795e-01     1.49675e+05     3.21589e+02
    7.62888e-01     1.49322e+05     3.15253e+02
    7.66986e-01     1.49514e+05     3.13436e+02
    7.71073e-01     1.48990e+05     3.11637e+02
    7.75153e-01     1.48731e+05     3.09864e+02
    7.79241e-01     1.48448e+05     3.06345e+02
    7.83335e-01     1.48645e+05     3.09250e+02
    7.87426e-01     1.48335e+05     3.01605e+02
    7.91513e-01     1.48524e+05     3.06466e+02
    7.95606e-01     1.47930e+05     3.03074e+02
    7.99702e-01     1.48099e+05     3.01075e+02
    8.03798e-01     1.48008e+05     2.95985e+02
    8.07879e-01     1.47732e+05     2.95565e+02
    8.11963e-01     1.47135e+05     2.95269e+02
    8.16059e-01     1.47242e+05     2.91644e+02
    8.20152e-01     1.47422e+05     2.94014e+02
    8.24242e-01     1.47206e+05     2.91450e+02
    8.28331e-01     1.46913e+05     2.85928e+02
    8.32425e-01     1.46730e+05     2.83222e+02
    8.36516e-01     1.46783e+05     2.87544e+02
    8.40610e-01     1.46341e+05     2.80995e+02
    8.44704e-01     1.47052e+05     2.83463e+02
    8.48790e-01     1.46481e+05     2.79791e+02
    8.52876e-01     1.45892e+05     2.78782e+02
    8.56967e-01     1.46083e+05     2.80790e+02
    8.61059e-01     1.45948e+05     2.79782e+02
    8.65147e-01     1.45613e+05     2.75296e+02
    8.69235e-01     1.45803e+05     2.75276e+02
    8.73334e-01     1.45100e+05     2.71803e+02
    8.77429e-01     1.45324e+05     2.72279e+02
    8.81512e-01     1.45341e+05     2.71276e+02
    8.85601e-01     1.44890e+05     2.65304e+02
    8.89691e-01     1.44558e+05     2.64815e+02
    8.93784e-01     1.44709e+05     2.64259e+02
    8.97875e-01     1.44676e+05     2.67030e+02
    9.01960e-01     1.44961e+05     2.61464e+02
    9.06054e-01     1.44264e+05     2.64860e+02
    9.10146e-01     1.44102e+05     2.60997e+02
    9.14237e-01     1.43981e+05     2.58552e+02
    9.18331e-01     1.43055e+05     2.57351e+02
    9.22421e-01     1.44180e+05     2.54738e+02
    9.26509e-01     1.43898e+05     2.57898e+02
    9.30598e-01     1.43113e+05     2.51213e+02
    9.34692e-01     1.43722e+05     2.52244e+02
    9.38787e-01     1.42903e+05     2.50153e+02
    9.42873e-01     1.43070e+05     2.49587e+02
    9.46961e-01     1.43081e+05     2.50370e+02
    9.51054e-01     1.42664e+05     2.47447e+02
    9.55150e-01     1.42434e+05     2.46946e+02
    9.59240e-01     1.42437e+05     2.43814e+02
    9.63327e-01     1.42021e+05     2.41396e+02
    9.67420e-01     1.42408e+05     2.43014e+02
    9.71506e-01     1.42281e+05     2.44280e+02
    9.75588e-01     1.42210e+05     2.41877e+02
    9.79678e-01     1.41729e+05     2.41248e+02
    9.83773e-01     1.41702e+05     2.41022e+02
    9.87866e-01     1.41682e+05     2.37100e+02
    9.91960e-01     1.41412e+05     2.37859e+02
    9.96055e-01     1.41012e+05     2.36559e+02
    1.00015e+00     1.40972e+05     2.33818e+02
    1.00424e+00     1.40660e+05     2.31622e+02
    1.00832e+00     1.40727e+05     2.32549e+02
    1.01242e+00     1.40657e+05     2.29618e+02
    1.01651e+00     1.40750e+05     2.32332e+02
    1.02059e+00     1.40348e+05     2.29042e+02
    1.02468e+00     1.39932e+05     2.27124e+02
    1.02878e+00     1.39921e+05     2.29203e+02
    1.03287e+00     1.40078e+05     2.28387e+02
    1.03695e+00     1.39660e+05     2.28322e+02
    1.04105e+00     1.40112e+05     2.24779e+02
    1.04515e+00     1.39453e+05     2.23278e+02
    1.04923e+00     1.39582e+05     2.24626e+02
    1.05332e+00     1.39240e+05     2.20116e+02
    1.05741e+00     1.39057e+05     2.21075e+02
    1.06150e+00     1.39181e+05     2.20108e+02
    1.06559e+00     1.38873e+05     2.19111e+02
    1.06968e+00     1.38560e+05     2.20368e+02
    1.07377e+00     1.38632e+05     2.16876e+02
    1.07786e+00     1.38196e+05     2.15644e+02
    1.08195e+00     1.38437e+05     2.13742e+02
    1.08605e+00     1.38314e+05     2.16543e+02
    1.09014e+00     1.38246e+05     2.13257e+02
    1.09422e+00     1.37791e+05     2.14244e+02
    1.09832e+00     1.37848e+05     2.13688e+02
    1.10242e+00     1.37659e+05     2.12498e+02
    1.10650e+00     1.37235e+05     2.10858e+02
    1.11059e+00     1.37539e+05     2.10536e+02
    1.11468e+00     1.37006e+05     2.09745e+02
    1.11878e+00     1.37301e+05     2.08588e+02
    1.12287e+00     1.36996e+05     2.08065e+02
    1.12695e+00     1.36478e+05     2.08424e+02
    1.13105e+00     1.36504e+05     2.06096e+02
    1.13514e+00     1.36171e+05     2.04248e+02
    1.13922e+00     1.36225e+05     2.03851e+02
    1.14331e+00     1.36085e+05     2.02780e+02
    1.14741e+00     1.35762e+05     2.02171e+02
    1.15150e+00     1.36146e+05     2.01776e+02
    1.15559e+00     1.35654e+05     2.00361e+02
    1.15968e+00     1.35626e+05     2.01734e+02
    1.16377e+00     1.35412e+05     2.00278e+02
    1.16786e+00     1.35128e+05     1.97928e+02
    1.17195e+00     1.34972e+05     1.96188e+02
    1.17604e+00     1.35045e+05     1.98682e+02
    1.18013e+00     1.35003e+05     1.96493e+02
    1.18422e+00     1.34807e+05     1.96552e+02
    1.18831e+00     1.34512e+05     1.95817e+02
    1.19240e+00     1.34515e+05     1.95076e+02
    1.19649e+00     1.34183e+05     1.93022e+02
    1.20059e+00     1.34199e+05     1.93644e+02
    1.20468e+00     1.34215e+05     1.94150e+02
    1.20877e+00     1.33588e+05     1.91237e+02
    1.21286e+00     1.33785e+05     1.92499e+02
    1.21695e+00     1.33410e+05     1.91216e+02
    1.22104e+00     1.33299e+05     1.89637e+02
    1.22513e+00     1.33077e+05     1.88938e+02
    1.22922e+00     1.33235e+05     1.89915e+02
    1.23330e+00     1.32906e+05     1.86983e+02
    1.23740e+00     1.32820e+05     1.86555e+02
    1.24149e+00     1.32587e+05     1.85442e+02
    1.24558e+00     1.32528e+05     1.85725e+02
    1.24967e+00     1.32333e+05     1.86743e+02
    1.25376e+00     1.32435e+05     1.84679e+02
    1.25785e+00     1.31886e+05     1.84080e+02
    1.26194e+00     1.31910e+05     1.83457e+02
    1.26603e+00     1.32026e+05     1.83321e+02
    1.27012e+00     1.31820e+05     1.83192e+02
    1.27422e+00     1.31614e+05     1.81962e+02
    1.27831e+00     1.31430e+05     1.81396e+02
    1.28240e+00     1.31061e+05     1.79486e+02
    1.28649e+00     1.30832e+05     1.78569e+02
    1.29058e+00     1.30763e+05     1.76806e+02
    1.29467e+00     1.30644e+05     1.80002e+02
    1.29876e+00     1.30835e+05     1.77461e+02
    1.30285e+00     1.30731e+05     1.78113e+02
    1.30694e+00     1.30359e+05     1.75751e+02
    1.31103e+00     1.30371e+05     1.75436e+02
    1.31512e+00     1.30011e+05     1.75225e+02
    1.31921e+00     1.29957e+05     1.74450e+02
    1.32331e+00     1.29819e+05     1.75364e+02
    1.32739e+00     1.29293e+05     1.72451e+02
    1.33148e+00     1.29425e+05     1.73898e+02
    1.33558e+00     1.29274e+05     1.72878e+02
    1.33967e+00     1.29120e+05     1.71490e+02
    1.34376e+00     1.29234e+05     1.71817e+02
    1.34785e+00     1.29051e+05     1.70660e+02
    1.35195e+00     1.28487e+05     1.69341e+02
    1.35603e+00     1.28617e+05     1.69774e+02
    1.36011e+00     1.28196e+05     1.69412e+02
    1.36421e+00     1.28455e+05     1.68637e+02
    1.36830e+00     1.28442e+05     1.67562e+02
    1.37239e+00     1.28156e+05     1.66857e+02
    1.37648e+00     1.27592e+05     1.66672e+02
    1.38057e+00     1.27767e+05     1.66387e+02
    1.38466e+00     1.27526e+05     1.64625e+02
    1.38875e+00     1.27373e+05     1.65441e+02
    1.39285e+00     1.27140e+05     1.64956e+02
    1.39694e+00     1.27189e+05     1.64183e+02
    1.40102e+00     1.27068e+05     1.62884e+02
    1.40512e+00     1.26935e+05     1.62295e+02
    1.40921e+00     1.26838e+05     1.61838e+02
    1.41330e+00     1.26430e+05     1.60765e+02
    1.41739e+00     1.26380e+05     1.60137e+02
    1.42148e+00     1.26205e+05     1.60808e+02
    1.42557e+00     1.26150e+05     1.61823e+02
    1.42966e+00     1.26177e+05     1.59791e+02
    1.43375e+00     1.25584e+05     1.59337e+02
    1.43784e+00     1.25799e+05     1.58779e+02
    1.44193e+00     1.25710e+05     1.59029e+02
    1.44602e+00     1.24915e+05     1.57149e+02
    1.45011e+00     1.25157e+05     1.57280e+02
    1.45420e+00     1.25043e+05     1.56263e+02
    1.45830e+00     1.24768e+05     1.55232e+02
    1.46239e+00     1.24705e+05     1.55855e+02
    1.46648e+00     1.24447e+05     1.53995e+02
    1.47056e+00     1.24527e+05     1.54708e+02
    1.47465e+00     1.24273e+05     1.54291e+02
    1.47874e+00     1.24362e+05     1.54210e+02
    1.48283e+00     1.24098e+05     1.52316e+02
    1.48693e+00     1.23986e+05     1.53019e+02
    1.49102e+00     1.24040e+05     1.53448e+02
    1.49511e+00     1.23612e+05     1.52589e+02
    1.49920e+00     1.23582e+05     1.51480e+02
    1.50329e+00     1.23579e+05     1.50457e+02
    1.50738e+00     1.23186e+05     1.50666e+02
    1.51148e+00     1.22775e+05     1.50160e+02
    1.51557e+00     1.22722e+05     1.50418e+02
    1.51965e+00     1.22688e+05     1.48764e+02
    1.52374e+00     1.22545e+05     1.48769e+02
    1.52784e+00     1.22363e+05     1.47989e+02
    1.53193e+00     1.22479e+05     1.48182e+02
    1.53602e+00     1.22017e+05     1.47315e+02
    1.54011e+00     1.22211e+05     1.47282e+02
    1.54420e+00     1.21914e+05     1.45785e+02
    1.54829e+00     1.21486e+05     1.46331e+02
    1.55238e+00     1.21423e+05     1.45549e+02
    1.55647e+00     1.21411e+05     1.45740e+02
    1.56056e+00     1.21208e+05     1.45059e+02
    1.56465e+00     1.21181e+05     1.44772e+02
    1.56874e+00     1.20970e+05     1.43927e+02
    1.57283e+00     1.20822e+05     1.42765e+02
    1.57693e+00     1.20645e+05     1.42817e+02
    1.58102e+00     1.20392e+05     1.42146e+02
    1.58510e+00     1.20331e+05     1.42549e+02
    1.58919e+00     1.20149e+05     1.41677e+02
    1.59329e+00     1.19842e+05     1.40743e+02
    1.59738e+00     1.19673e+05     1.40345e+02
    1.60147e+00     1.19629e+05     1.40494e+02
    1.60556e+00     1.19572e+05     1.40516e+02
    1.60965e+00     1.19374e+05     1.39631e+02
    1.61374e+00     1.19267e+05     1.39606e+02
    1.61783e+00     1.19075e+05     1.38505e+02
    1.62192e+00     1.18970e+05     1.38482e+02
    1.62601e+00     1.18664e+05     1.38603e+02
    1.63010e+00     1.18656e+05     1.38001e+02
    1.63419e+00     1.18380e+05     1.36947e+02
    1.63828e+00     1.18156e+05     1.36745e+02
    1.64238e+00     1.18314e+05     1.35615e+02
    1.64647e+00     1.18067e+05     1.36363e+02
    1.65055e+00     1.17906e+05     1.35197e+02
    1.65465e+00     1.17932e+05     1.35053e+02
    1.65874e+00     1.17515e+05     1.33742e+02
    1.66283e+00     1.17444e+05     1.33149e+02
    1.66691e+00     1.17439e+05     1.33618e+02
    1.67101e+00     1.17053e+05     1.33944e+02
    1.67510e+00     1.16992e+05     1.32471e+02
    1.67919e+00     1.16614e+05     1.32518e+02
    1.68328e+00     1.16696e+05     1.32230e+02
    1.68737e+00     1.16420e+05     1.31361e+02
    1.69146e+00     1.16247e+05     1.30903e+02
    1.69555e+00     1.16088e+05     1.30460e+02
    1.69964e+00     1.15880e+05     1.30226e+02
    1.70373e+00     1.15964e+05     1.29426e+02
    1.70782e+00     1.15567e+05     1.29597e+02
    1.71191e+00     1.15483e+05     1.29231e+02
    1.71600e+00     1.15440e+05     1.28735e+02
    1.72009e+00     1.15281e+05     1.28662e+02
    1.72418e+00     1.14890e+05     1.27954e+02
    1.72828e+00     1.14911e+05     1.27308e+02
    1.73237e+00     1.14931e+05     1.27679e+02
    1.73646e+00     1.14502e+05     1.26822e+02
    1.74055e+00     1.14318e+05     1.26709e+02
    1.74464e+00     1.14165e+05     1.25808e+02
    1.74874e+00     1.14150e+05     1.26567e+02
    1.75282e+00     1.13790e+05     1.25430e+02
    1.75691e+00     1.13630e+05     1.24415e+02
    1.76100e+00     1.13460e+05     1.24159e+02
    1.76509e+00     1.13578e+05     1.24241e+02
    1.76918e+00     1.13356e+05     1.24332e+02
    1.77327e+00     1.13472e+05     1.24913e+02
    1.77737e+00     1.13148e+05     1.23450e+02
    1.78146e+00     1.13083e+05     1.22717e+02
    1.78554e+00     1.12723e+05     1.23225e+02
    1.78964e+00     1.12520e+05     1.22739e+02
    1.79373e+00     1.12350e+05     1.21956e+02
    1.79782e+00     1.12316e+05     1.22249e+02
    1.80191e+00     1.12064e+05     1.21540e+02
    1.80600e+00     1.11917e+05     1.20372e+02
    1.81009e+00     1.11940e+05     1.20300e+02
    1.81418e+00     1.11769e+05     1.19972e+02
    1.81827e+00     1.11445e+05     1.19856e+02
    1.82236e+00     1.11250e+05     1.19755e+02
    1.82645e+00     1.11349e+05     1.18939e+02
    1.83054e+00     1.11242e+05     1.19307e+02
    1.83463e+00     1.10888e+05     1.17853e+02
    1.83872e+00     1.10661e+05     1.17368e+02
    1.84281e+00     1.10607e+05     1.17670e+02
    1.84691e+00     1.10306e+05     1.17545e+02
    1.85100e+00     1.10016e+05     1.17039e+02
    1.85509e+00     1.09924e+05     1.16411e+02
    1.85918e+00     1.10051e+05     1.16146e+02
    1.86327e+00     1.09775e+05     1.16184e+02
    1.86736e+00     1.09410e+05     1.15439e+02
    1.87145e+00     1.09411e+05     1.15421e+02
    1.87554e+00     1.09244e+05     1.14457e+02
    1.87963e+00     1.09191e+05     1.15018e+02
    1.88372e+00     1.08974e+05     1.14349e+02
    1.88781e+00     1.08862e+05     1.14004e+02
    1.89190e+00     1.08570e+05     1.13310e+02
    1.89599e+00     1.08482e+05     1.12971e+02
    1.90008e+00     1.08328e+05     1.12478e+02
    1.90417e+00     1.08162e+05     1.12711e+02
    1.90827e+00     1.08114e+05     1.12918e+02
    1.91236e+00     1.07858e+05     1.12231e+02
    1.91645e+00     1.07600e+05     1.11424e+02
    1.92054e+00     1.07708e+05     1.11637e+02
    1.92463e+00     1.07281e+05     1.10545e+02
    1.92872e+00     1.07159e+05     1.10578e+02
    1.93281e+00     1.07063e+05     1.10623e+02
    1.93690e+00     1.06844e+05     1.09469e+02
    1.94099e+00     1.06873e+05     1.10276e+02
    1.94508e+00     1.06656e+05     1.09767e+02
    1.94917e+00     1.06433e+05     1.09406e+02
    1.95326e+00     1.06116e+05     1.08840e+02
    1.95735e+00     1.06100e+05     1.08007e+02
    1.96144e+00     1.05956e+05     1.07921e+02
    1.96553e+00     1.05944e+05     1.08208e+02
    1.96962e+00     1.05785e+05     1.07479e+02
    1.97371e+00     1.05500e+05     1.07284e+02
    1.97781e+00     1.05315e+05     1.06833e+02
    1.98190e+00     1.05123e+05     1.06390e+02
    1.98599e+00     1.05032e+05     1.06584e+02
    1.99008e+00     1.05015e+05     1.05273e+02
    1.99417e+00     1.04768e+05     1.05382e+02
    1.99826e+00     1.04592e+05     1.05021e+02
    2.00235e+00     1.04321e+05     1.04627e+02
    2.00644e+00     1.04262e+05     1.04733e+02
    2.01053e+00     1.04012e+05     1.05099e+02
    2.01462e+00     1.03846e+05     1.04189e+02
    2.01871e+00     1.03749e+05     1.03541e+02
    2.02280e+00     1.03656e+05     1.03576e+02
    2.02689e+00     1.03512e+05     1.03328e+02
    2.03098e+00     1.03313e+05     1.02331e+02
    2.03507e+00     1.03060e+05     1.02841e+02
    2.03917e+00     1.02890e+05     1.01822e+02
    2.04325e+00     1.02697e+05     1.01778e+02
    2.04735e+00     1.02630e+05     1.01924e+02
    2.05143e+00     1.02161e+05     1.01054e+02
    2.05552e+00     1.02284e+05     1.01038e+02
    2.05962e+00     1.01976e+05     1.00793e+02
    2.06371e+00     1.02092e+05     1.00449e+02
    2.06780e+00     1.02057e+05     1.00582e+02
    2.07189e+00     1.01702e+05     1.00092e+02
    2.07598e+00     1.01434e+05     9.96327e+01
    2.08007e+00     1.01299e+05     9.90917e+01
    2.08416e+00     1.01115e+05     9.91178e+01
    2.08825e+00     1.00935e+05     9.86036e+01
    2.09234e+00     1.00746e+05     9.80950e+01
    2.09644e+00     1.00688e+05     9.82426e+01
    2.10053e+00     1.00621e+05     9.83091e+01
    2.10461e+00     1.00379e+05     9.76172e+01
    2.10870e+00     1.00292e+05     9.72686e+01
    2.11280e+00     9.99986e+04     9.69859e+01
    2.11688e+00     9.98301e+04     9.65891e+01
    2.12098e+00     9.97035e+04     9.61458e+01
    2.12507e+00     9.97907e+04     9.62576e+01
    2.12916e+00     9.94596e+04     9.52656e+01
    2.13325e+00     9.92447e+04     9.55478e+01
    2.13734e+00     9.91747e+04     9.54668e+01
    2.14143e+00     9.90067e+04     9.50748e+01
    2.14552e+00     9.87969e+04     9.47792e+01
    2.14961e+00     9.87227e+04     9.41699e+01
    2.15370e+00     9.83228e+04     9.34715e+01
    2.15779e+00     9.84018e+04     9.42021e+01
    2.16188e+00     9.81182e+04     9.37718e+01
    2.16597e+00     9.80977e+04     9.29927e+01
    2.17006e+00     9.78524e+04     9.35474e+01
    2.17416e+00     9.76567e+04     9.28880e+01
    2.17825e+00     9.75568e+04     9.22952e+01
    2.18234e+00     9.73828e+04     9.23304e+01
    2.18643e+00     9.73971e+04     9.23094e+01
    2.19052e+00     9.70450e+04     9.16647e+01
    2.19461e+00     9.68358e+04     9.12901e+01
    2.19870e+00     9.69483e+04     9.14657e+01
    2.20279e+00     9.65271e+04     9.09920e+01
    2.20688e+00     9.64443e+04     9.06884e+01
    2.21097e+00     9.62023e+04     9.06278e+01
    2.21506e+00     9.60492e+04     8.99977e+01
    2.21915e+00     9.60572e+04     9.02997e+01
    2.22324e+00     9.59526e+04     9.00611e+01
    2.22733e+00     9.55580e+04     8.94977e+01
    2.23142e+00     9.56960e+04     8.89381e+01
    2.23552e+00     9.54059e+04     8.83427e+01
    2.23961e+00     9.50909e+04     8.88881e+01
    2.24369e+00     9.50717e+04     8.84120e+01
    2.24779e+00     9.48965e+04     8.80252e+01
    2.25188e+00     9.47341e+04     8.73482e+01
    2.25597e+00     9.46725e+04     8.79713e+01
    2.26006e+00     9.45064e+04     8.69512e+01
    2.26415e+00     9.42249e+04     8.71564e+01
