# Real space auto- and cross-spectra.
# z=0.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.40151e+04     1.05820e+04     1.09342e+04
    1.04717e-02     3.27516e+04     2.66203e+04     2.49822e+04
    1.42665e-02     3.44101e+04     2.72747e+04     2.41324e+04
    1.81228e-02     3.78689e+04     3.13578e+04     2.88729e+04
    2.24845e-02     3.12879e+04     2.57649e+04     2.40904e+04
    2.64508e-02     2.92906e+04     2.30557e+04     2.07461e+04
    3.04474e-02     2.62821e+04     2.04017e+04     1.86494e+04
    3.47320e-02     2.69533e+04     2.09498e+04     1.89882e+04
    3.88308e-02     2.20832e+04     1.65103e+04     1.52032e+04
    4.28140e-02     2.13826e+04     1.60678e+04     1.48932e+04
    4.68856e-02     2.04656e+04     1.49430e+04     1.34315e+04
    5.09858e-02     1.77981e+04     1.26003e+04     1.12825e+04
    5.51458e-02     1.66990e+04     1.19536e+04     1.10249e+04
    5.92243e-02     1.68815e+04     1.18624e+04     1.08725e+04
    6.32864e-02     1.63473e+04     1.15868e+04     1.06519e+04
    6.73674e-02     1.47149e+04     1.00765e+04     9.34592e+03
    7.14960e-02     1.50169e+04     1.03454e+04     9.31153e+03
    7.55894e-02     1.41325e+04     9.67224e+03     8.79793e+03
    7.96660e-02     1.28460e+04     8.67035e+03     8.08713e+03
    8.38183e-02     1.26933e+04     8.36603e+03     7.64764e+03
    8.78941e-02     1.20589e+04     7.77865e+03     7.11159e+03
    9.19238e-02     1.10187e+04     6.90182e+03     6.39684e+03
    9.60446e-02     1.05173e+04     6.54253e+03     6.11174e+03
    1.00128e-01     1.00024e+04     6.09098e+03     5.72129e+03
    1.04209e-01     9.58427e+03     5.71853e+03     5.39785e+03
    1.08333e-01     9.30824e+03     5.50044e+03     5.13975e+03
    1.12448e-01     9.01617e+03     5.10339e+03     4.81216e+03
    1.16521e-01     8.55324e+03     4.85512e+03     4.67852e+03
    1.20596e-01     8.39961e+03     4.73879e+03     4.52006e+03
    1.24665e-01     8.44202e+03     4.65929e+03     4.37943e+03
    1.28771e-01     8.19494e+03     4.46697e+03     4.23635e+03
    1.32874e-01     8.04354e+03     4.38765e+03     4.15720e+03
    1.36975e-01     7.68290e+03     4.05347e+03     3.87088e+03
    1.41075e-01     7.48808e+03     3.88465e+03     3.71756e+03
    1.45172e-01     7.26454e+03     3.72734e+03     3.55373e+03
    1.49268e-01     7.03663e+03     3.53068e+03     3.43439e+03
    1.53330e-01     6.90268e+03     3.41522e+03     3.30672e+03
    1.57416e-01     6.67118e+03     3.23015e+03     3.16929e+03
    1.61514e-01     6.40861e+03     3.04507e+03     2.99281e+03
    1.65592e-01     6.36365e+03     2.95397e+03     2.88174e+03
