# Real space auto- and cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     6.13953e+04     2.16181e+04     8.46290e+03
    1.04717e-02     4.76750e+04     1.81581e+04     7.60462e+03
    1.42665e-02     4.68912e+04     1.91665e+04     8.62030e+03
    1.81228e-02     5.12635e+04     2.05782e+04     8.95168e+03
    2.24845e-02     5.53266e+04     2.16313e+04     9.03151e+03
    2.64508e-02     4.97341e+04     1.92239e+04     8.04154e+03
    3.04474e-02     5.14944e+04     2.01266e+04     8.48049e+03
    3.47320e-02     4.14589e+04     1.56886e+04     6.57413e+03
    3.88308e-02     3.51921e+04     1.31238e+04     5.59292e+03
    4.28140e-02     3.40883e+04     1.25374e+04     5.21338e+03
    4.68856e-02     2.97923e+04     1.09939e+04     4.68042e+03
    5.09858e-02     2.94681e+04     1.06366e+04     4.47335e+03
    5.51458e-02     2.85224e+04     1.02824e+04     4.34638e+03
    5.92243e-02     2.77873e+04     9.98864e+03     4.22333e+03
    6.32864e-02     2.66289e+04     9.46436e+03     3.97320e+03
    6.73674e-02     2.56031e+04     9.00094e+03     3.77423e+03
    7.14960e-02     2.37653e+04     8.17770e+03     3.39689e+03
    7.55894e-02     2.36279e+04     8.10213e+03     3.35247e+03
    7.96660e-02     2.10787e+04     7.14138e+03     2.99217e+03
    8.38183e-02     2.07447e+04     6.93841e+03     2.89400e+03
    8.78941e-02     1.84305e+04     5.99527e+03     2.51065e+03
    9.19238e-02     1.86756e+04     5.96260e+03     2.42511e+03
    9.60446e-02     1.67686e+04     5.26522e+03     2.17672e+03
    1.00128e-01     1.57939e+04     4.88848e+03     2.04546e+03
    1.04209e-01     1.56818e+04     4.81314e+03     1.97499e+03
    1.08333e-01     1.51233e+04     4.52206e+03     1.85894e+03
    1.12448e-01     1.46138e+04     4.34023e+03     1.76718e+03
    1.16521e-01     1.39879e+04     4.08070e+03     1.67368e+03
    1.20596e-01     1.40220e+04     4.06608e+03     1.66201e+03
    1.24665e-01     1.38141e+04     3.97488e+03     1.63041e+03
    1.28771e-01     1.34649e+04     3.80530e+03     1.54621e+03
    1.32874e-01     1.33356e+04     3.74630e+03     1.52606e+03
    1.36975e-01     1.28538e+04     3.61134e+03     1.46577e+03
    1.41075e-01     1.21482e+04     3.33025e+03     1.36424e+03
    1.45172e-01     1.21274e+04     3.24410e+03     1.31162e+03
    1.49268e-01     1.19233e+04     3.12897e+03     1.25512e+03
    1.53330e-01     1.11806e+04     2.89779e+03     1.17014e+03
    1.57416e-01     1.09298e+04     2.74881e+03     1.10248e+03
    1.61514e-01     1.07343e+04     2.65507e+03     1.05712e+03
    1.65592e-01     1.04352e+04     2.55203e+03     1.02185e+03
    1.69693e-01     9.96795e+03     2.41573e+03     9.72436e+02
    1.73803e-01     1.01023e+04     2.40684e+03     9.49771e+02
    1.77905e-01     9.87708e+03     2.29843e+03     9.08315e+02
    1.82001e-01     9.66631e+03     2.23285e+03     8.90977e+02
    1.86092e-01     9.53365e+03     2.17646e+03     8.64829e+02
    1.90161e-01     9.46722e+03     2.16337e+03     8.57370e+02
    1.94237e-01     9.21640e+03     2.05738e+03     8.14810e+02
    1.98334e-01     9.10207e+03     2.00725e+03     7.93966e+02
    2.02427e-01     8.93015e+03     1.93016e+03     7.61359e+02
    2.06523e-01     8.93229e+03     1.92464e+03     7.47300e+02
    2.10626e-01     8.70516e+03     1.83485e+03     7.17229e+02
    2.14724e-01     8.57593e+03     1.78481e+03     6.96415e+02
    2.18827e-01     8.46655e+03     1.74213e+03     6.78234e+02
    2.22903e-01     8.40288e+03     1.68803e+03     6.50663e+02
    2.26990e-01     8.26540e+03     1.64554e+03     6.35107e+02
    2.31084e-01     8.08423e+03     1.56941e+03     6.09429e+02
    2.35153e-01     7.92547e+03     1.52764e+03     5.90218e+02
    2.39244e-01     7.87155e+03     1.51767e+03     5.83258e+02
    2.43338e-01     7.76804e+03     1.47501e+03     5.69534e+02
    2.47445e-01     7.73960e+03     1.44879e+03     5.54086e+02
    2.51539e-01     7.76083e+03     1.42671e+03     5.41040e+02
    2.55609e-01     7.58835e+03     1.38886e+03     5.29637e+02
    2.59718e-01     7.59022e+03     1.37475e+03     5.21147e+02
    2.63814e-01     7.45351e+03     1.32574e+03     5.04610e+02
    2.67904e-01     7.34134e+03     1.28499e+03     4.86295e+02
    2.71993e-01     7.29294e+03     1.26188e+03     4.80116e+02
    2.76068e-01     7.20612e+03     1.24025e+03     4.68452e+02
    2.80171e-01     7.17078e+03     1.20794e+03     4.55902e+02
    2.84268e-01     7.02246e+03     1.17111e+03     4.40764e+02
    2.88346e-01     7.09103e+03     1.16937e+03     4.37121e+02
    2.92426e-01     6.92532e+03     1.12532e+03     4.22807e+02
    2.96514e-01     6.89617e+03     1.10796e+03     4.15718e+02
    3.00627e-01     6.93299e+03     1.09950e+03     4.08870e+02
    3.04729e-01     6.80111e+03     1.07514e+03     3.99511e+02
    3.08821e-01     6.80717e+03     1.06463e+03     3.95206e+02
    3.12919e-01     6.71258e+03     1.03499e+03     3.84754e+02
    3.16999e-01     6.69748e+03     1.01396e+03     3.76794e+02
    3.21078e-01     6.63256e+03     1.00593e+03     3.71164e+02
    3.25167e-01     6.57738e+03     9.82827e+02     3.61590e+02
    3.29247e-01     6.53655e+03     9.64671e+02     3.55843e+02
    3.33333e-01     6.50086e+03     9.54702e+02     3.48657e+02
    3.37443e-01     6.42843e+03     9.32506e+02     3.43298e+02
    3.41545e-01     6.41647e+03     9.20152e+02     3.36675e+02
    3.45625e-01     6.36745e+03     9.07072e+02     3.31174e+02
    3.49715e-01     6.34941e+03     8.94440e+02     3.25363e+02
    3.53817e-01     6.26512e+03     8.72292e+02     3.16234e+02
    3.57906e-01     6.24983e+03     8.60913e+02     3.11734e+02
    3.61975e-01     6.19470e+03     8.46766e+02     3.06884e+02
    3.66071e-01     6.18285e+03     8.33240e+02     3.00999e+02
    3.70189e-01     6.17419e+03     8.22439e+02     2.96547e+02
    3.74277e-01     6.05971e+03     8.04733e+02     2.91373e+02
    3.78356e-01     6.07577e+03     8.02645e+02     2.86640e+02
    3.82448e-01     6.04294e+03     7.84678e+02     2.82813e+02
    3.86535e-01     6.00785e+03     7.73583e+02     2.76116e+02
    3.90624e-01     6.01875e+03     7.62732e+02     2.72424e+02
    3.94706e-01     5.93518e+03     7.50117e+02     2.68709e+02
