# Real space h-h auto- and h-m cross-spectra.
# z=0.500, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.56577e+04     1.42559e+04
    1.04717e-02     1.29652e+04     1.22548e+04
    1.42665e-02     1.56171e+04     1.42262e+04
    1.81228e-02     1.46741e+04     1.41506e+04
    2.24845e-02     1.49557e+04     1.43223e+04
    2.64508e-02     1.34446e+04     1.27990e+04
    3.04474e-02     1.46918e+04     1.37389e+04
    3.47320e-02     1.11532e+04     1.04589e+04
    3.88308e-02     9.53612e+03     8.87962e+03
    4.28140e-02     9.17748e+03     8.38756e+03
    4.68856e-02     8.22986e+03     7.44167e+03
    5.09858e-02     7.90515e+03     7.18320e+03
    5.51458e-02     7.70975e+03     6.96543e+03
    5.92243e-02     7.51663e+03     6.77898e+03
    6.32864e-02     7.07599e+03     6.34403e+03
    6.73674e-02     6.66970e+03     5.98527e+03
    7.14960e-02     6.07981e+03     5.40472e+03
    7.55894e-02     6.05211e+03     5.34267e+03
    7.96660e-02     5.42634e+03     4.75449e+03
    8.38183e-02     5.25777e+03     4.61309e+03
    8.78941e-02     4.66663e+03     3.98917e+03
    9.19238e-02     4.46505e+03     3.84050e+03
    9.60446e-02     4.08759e+03     3.45319e+03
    1.00128e-01     3.93363e+03     3.26167e+03
    1.04209e-01     3.73306e+03     3.13504e+03
    1.08333e-01     3.53171e+03     2.92802e+03
    1.12448e-01     3.34622e+03     2.76993e+03
    1.16521e-01     3.25054e+03     2.65146e+03
    1.20596e-01     3.19709e+03     2.61184e+03
    1.24665e-01     3.20634e+03     2.58561e+03
    1.28771e-01     2.97406e+03     2.41144e+03
    1.32874e-01     2.97862e+03     2.38949e+03
    1.36975e-01     2.85691e+03     2.28588e+03
    1.41075e-01     2.67467e+03     2.12482e+03
    1.45172e-01     2.56211e+03     2.02366e+03
    1.49268e-01     2.51838e+03     1.95843e+03
    1.53330e-01     2.38193e+03     1.82826e+03
    1.57416e-01     2.26959e+03     1.72348e+03
    1.61514e-01     2.19204e+03     1.65360e+03
    1.65592e-01     2.11787e+03     1.59174e+03
    1.69693e-01     2.04888e+03     1.52042e+03
    1.73803e-01     1.98781e+03     1.47171e+03
    1.77905e-01     1.92760e+03     1.41268e+03
    1.82001e-01     1.89445e+03     1.37955e+03
    1.86092e-01     1.86820e+03     1.33962e+03
    1.90161e-01     1.81951e+03     1.31562e+03
    1.94237e-01     1.75704e+03     1.25309e+03
    1.98334e-01     1.72190e+03     1.22106e+03
