# Real space auto- and cross-spectra.
# z=1.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.37362e+04     9.51708e+03     6.91143e+03
    1.04717e-02     1.08708e+04     7.97021e+03     6.24180e+03
    1.42665e-02     1.46876e+04     1.08799e+04     8.40843e+03
    1.81228e-02     1.71732e+04     1.27467e+04     9.82686e+03
    2.24845e-02     1.51221e+04     1.11276e+04     8.56463e+03
    2.64508e-02     1.40035e+04     1.02360e+04     7.85510e+03
    3.04474e-02     1.38539e+04     9.96088e+03     7.53208e+03
    3.47320e-02     1.35106e+04     9.85200e+03     7.53705e+03
    3.88308e-02     1.07746e+04     7.73444e+03     5.87034e+03
    4.28140e-02     9.64979e+03     6.81156e+03     5.15950e+03
    4.68856e-02     8.78028e+03     6.22255e+03     4.74853e+03
    5.09858e-02     8.44407e+03     5.95788e+03     4.55456e+03
    5.51458e-02     7.98240e+03     5.58811e+03     4.24608e+03
    5.92243e-02     7.67634e+03     5.40877e+03     4.14043e+03
    6.32864e-02     7.33350e+03     5.15379e+03     3.95818e+03
    6.73674e-02     7.03840e+03     4.95745e+03     3.81977e+03
    7.14960e-02     6.55640e+03     4.54255e+03     3.47375e+03
    7.55894e-02     6.23338e+03     4.31085e+03     3.31156e+03
    7.96660e-02     5.86142e+03     4.03534e+03     3.09245e+03
    8.38183e-02     5.46932e+03     3.72913e+03     2.85332e+03
    8.78941e-02     5.05049e+03     3.41975e+03     2.63350e+03
    9.19238e-02     4.79747e+03     3.20404e+03     2.45420e+03
    9.60446e-02     4.30371e+03     2.84836e+03     2.18460e+03
    1.00128e-01     4.12455e+03     2.72237e+03     2.09093e+03
    1.04209e-01     3.91171e+03     2.56943e+03     1.97502e+03
    1.08333e-01     3.66135e+03     2.37328e+03     1.82703e+03
    1.12448e-01     3.60703e+03     2.32360e+03     1.77944e+03
    1.16521e-01     3.53467e+03     2.28008e+03     1.75224e+03
    1.20596e-01     3.38320e+03     2.15900e+03     1.65997e+03
    1.24665e-01     3.30309e+03     2.09911e+03     1.60539e+03
    1.28771e-01     3.20275e+03     2.03012e+03     1.56186e+03
    1.32874e-01     3.16516e+03     1.99419e+03     1.52747e+03
    1.36975e-01     3.03815e+03     1.90038e+03     1.45637e+03
    1.41075e-01     2.85216e+03     1.77631e+03     1.37482e+03
    1.45172e-01     2.75170e+03     1.69502e+03     1.30389e+03
    1.49268e-01     2.58425e+03     1.57429e+03     1.21919e+03
    1.53330e-01     2.48327e+03     1.49214e+03     1.15290e+03
    1.57416e-01     2.35791e+03     1.41082e+03     1.09795e+03
    1.61514e-01     2.28823e+03     1.34683e+03     1.03766e+03
    1.65592e-01     2.24863e+03     1.32470e+03     1.03134e+03
    1.69693e-01     2.15373e+03     1.25232e+03     9.69307e+02
    1.73803e-01     2.11763e+03     1.22465e+03     9.50753e+02
    1.77905e-01     2.05057e+03     1.17658e+03     9.16954e+02
    1.82001e-01     2.00117e+03     1.14064e+03     8.89276e+02
    1.86092e-01     1.94121e+03     1.09981e+03     8.57002e+02
    1.90161e-01     1.90498e+03     1.07950e+03     8.42870e+02
    1.94237e-01     1.88720e+03     1.05347e+03     8.18836e+02
    1.98334e-01     1.84549e+03     1.02488e+03     7.99043e+02
