# Real space auto- and cross-spectra.
# z=3.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.93007e+05     1.21193e+04     1.54732e+03
    1.04717e-02     3.57108e+05     1.66301e+04     2.07829e+03
    1.42665e-02     4.95801e+05     2.92041e+04     3.01075e+03
    1.81228e-02     3.63061e+05     2.16498e+04     2.68363e+03
    2.24845e-02     2.99432e+05     1.74330e+04     2.29628e+03
    2.64508e-02     2.88120e+05     1.60379e+04     2.20410e+03
    3.04474e-02     3.00253e+05     1.47829e+04     1.84290e+03
    3.47320e-02     2.77326e+05     1.23842e+04     1.62347e+03
    3.88308e-02     2.81671e+05     1.23540e+04     1.59245e+03
    4.28140e-02     2.62179e+05     1.18951e+04     1.46062e+03
    4.68856e-02     2.66991e+05     1.14292e+04     1.41466e+03
    5.09858e-02     2.56133e+05     1.02433e+04     1.25311e+03
    5.51458e-02     2.47410e+05     9.44023e+03     1.19093e+03
    5.92243e-02     2.30388e+05     8.72126e+03     1.11256e+03
    6.32864e-02     2.36765e+05     8.31439e+03     1.06036e+03
    6.73674e-02     2.31095e+05     7.48468e+03     9.86242e+02
    7.14960e-02     2.40151e+05     7.85261e+03     9.74641e+02
    7.55894e-02     2.35474e+05     7.24981e+03     8.90862e+02
    7.96660e-02     2.25853e+05     6.63119e+03     8.24128e+02
    8.38183e-02     2.22713e+05     6.14115e+03     7.84647e+02
    8.78941e-02     2.16378e+05     5.71157e+03     7.17091e+02
    9.19238e-02     2.12304e+05     5.01636e+03     6.30423e+02
    9.60446e-02     2.11952e+05     4.91452e+03     5.94909e+02
    1.00128e-01     2.11034e+05     4.59702e+03     5.66994e+02
    1.04209e-01     2.05111e+05     4.23167e+03     5.25669e+02
    1.08333e-01     2.02151e+05     3.94687e+03     4.87524e+02
    1.12448e-01     2.05609e+05     4.01495e+03     4.84149e+02
    1.16521e-01     2.02377e+05     4.04172e+03     4.66466e+02
    1.20596e-01     2.06015e+05     3.80206e+03     4.52054e+02
    1.24665e-01     1.98755e+05     3.58163e+03     4.23415e+02
    1.28771e-01     2.00134e+05     3.46051e+03     4.29668e+02
    1.32874e-01     1.97443e+05     3.42931e+03     4.08103e+02
    1.36975e-01     2.01208e+05     3.40007e+03     3.91590e+02
    1.41075e-01     1.90335e+05     2.96208e+03     3.71873e+02
    1.45172e-01     1.92739e+05     3.02263e+03     3.49672e+02
    1.49268e-01     1.93017e+05     2.77269e+03     3.23205e+02
    1.53330e-01     1.94427e+05     2.75931e+03     3.09500e+02
    1.57416e-01     1.88384e+05     2.54906e+03     2.88883e+02
    1.61514e-01     1.84435e+05     2.35178e+03     2.79107e+02
    1.65592e-01     1.86758e+05     2.31115e+03     2.65695e+02
    1.69693e-01     1.84048e+05     2.16125e+03     2.51342e+02
    1.73803e-01     1.86224e+05     2.21690e+03     2.40945e+02
    1.77905e-01     1.87281e+05     2.15164e+03     2.37134e+02
    1.82001e-01     1.83052e+05     2.11798e+03     2.33264e+02
    1.86092e-01     1.82118e+05     2.02700e+03     2.26928e+02
    1.90161e-01     1.85018e+05     1.98970e+03     2.21786e+02
    1.94237e-01     1.80218e+05     1.90030e+03     2.09666e+02
    1.98334e-01     1.80072e+05     1.85472e+03     2.04939e+02
    2.02427e-01     1.80268e+05     1.85773e+03     1.98079e+02
    2.06523e-01     1.81947e+05     1.80649e+03     1.90592e+02
    2.10626e-01     1.78320e+05     1.69617e+03     1.83423e+02
    2.14724e-01     1.79383e+05     1.65148e+03     1.75132e+02
    2.18827e-01     1.76665e+05     1.60553e+03     1.69180e+02
    2.22903e-01     1.76478e+05     1.53180e+03     1.61854e+02
    2.26990e-01     1.76642e+05     1.53415e+03     1.56680e+02
    2.31084e-01     1.75886e+05     1.45294e+03     1.52070e+02
    2.35153e-01     1.78130e+05     1.45585e+03     1.45504e+02
    2.39244e-01     1.77775e+05     1.42210e+03     1.44549e+02
    2.43338e-01     1.73558e+05     1.33390e+03     1.40493e+02
    2.47445e-01     1.74537e+05     1.33588e+03     1.36183e+02
    2.51539e-01     1.75834e+05     1.33027e+03     1.32928e+02
    2.55609e-01     1.74567e+05     1.29319e+03     1.29750e+02
    2.59718e-01     1.73048e+05     1.28272e+03     1.27116e+02
    2.63814e-01     1.72144e+05     1.25310e+03     1.23688e+02
    2.67904e-01     1.71778e+05     1.21353e+03     1.21116e+02
    2.71993e-01     1.71842e+05     1.17015e+03     1.16636e+02
    2.76068e-01     1.72119e+05     1.15272e+03     1.14030e+02
    2.80171e-01     1.70551e+05     1.13396e+03     1.10180e+02
    2.84268e-01     1.72185e+05     1.06323e+03     1.06420e+02
    2.88346e-01     1.69352e+05     1.08018e+03     1.02782e+02
    2.92426e-01     1.70998e+05     1.08199e+03     1.01243e+02
    2.96514e-01     1.69138e+05     1.02318e+03     9.79187e+01
    3.00627e-01     1.71163e+05     1.03512e+03     9.51953e+01
    3.04729e-01     1.70631e+05     1.01824e+03     9.41671e+01
    3.08821e-01     1.68698e+05     9.73853e+02     9.15696e+01
    3.12919e-01     1.68021e+05     9.81510e+02     8.97412e+01
    3.16999e-01     1.69182e+05     9.49722e+02     8.69439e+01
    3.21078e-01     1.68309e+05     9.21227e+02     8.52171e+01
    3.25167e-01     1.66484e+05     9.08040e+02     8.40527e+01
    3.29247e-01     1.66631e+05     8.99718e+02     8.19207e+01
    3.33333e-01     1.66983e+05     8.80189e+02     7.98407e+01
    3.37443e-01     1.67502e+05     8.58116e+02     7.82295e+01
    3.41545e-01     1.66367e+05     8.58489e+02     7.70109e+01
    3.45625e-01     1.65836e+05     8.29451e+02     7.41972e+01
    3.49715e-01     1.66323e+05     8.19830e+02     7.34036e+01
    3.53817e-01     1.66190e+05     8.14160e+02     7.18098e+01
    3.57906e-01     1.66171e+05     7.98767e+02     6.99481e+01
    3.61975e-01     1.65736e+05     7.93537e+02     6.84920e+01
    3.66071e-01     1.64741e+05     7.71047e+02     6.73068e+01
    3.70189e-01     1.63663e+05     7.53094e+02     6.53148e+01
    3.74277e-01     1.64837e+05     7.52540e+02     6.47249e+01
    3.78356e-01     1.64134e+05     7.44958e+02     6.29989e+01
    3.82448e-01     1.64098e+05     7.31065e+02     6.19986e+01
    3.86535e-01     1.63012e+05     7.21850e+02     6.07224e+01
    3.90624e-01     1.62985e+05     6.99357e+02     5.92993e+01
    3.94706e-01     1.63282e+05     7.12726e+02     5.83299e+01
    3.98794e-01     1.63473e+05     7.01167e+02     5.74376e+01
    4.02896e-01     1.61928e+05     6.75043e+02     5.58339e+01
