# Real space auto- and cross-spectra.
# z=3.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.26346e+04     5.75143e+03     1.54732e+03
    1.04717e-02     3.10255e+04     7.84940e+03     2.07829e+03
    1.42665e-02     4.49479e+04     1.14480e+04     3.01075e+03
    1.81228e-02     3.84823e+04     9.94933e+03     2.68363e+03
    2.24845e-02     3.30630e+04     8.51340e+03     2.29628e+03
    2.64508e-02     3.28504e+04     8.30231e+03     2.20410e+03
    3.04474e-02     2.73423e+04     6.91297e+03     1.84290e+03
    3.47320e-02     2.45181e+04     6.10232e+03     1.62347e+03
    3.88308e-02     2.35678e+04     5.91725e+03     1.59245e+03
    4.28140e-02     2.28599e+04     5.57686e+03     1.46062e+03
    4.68856e-02     2.16399e+04     5.34218e+03     1.41466e+03
    5.09858e-02     1.94861e+04     4.73814e+03     1.25311e+03
    5.51458e-02     1.84614e+04     4.49711e+03     1.19093e+03
    5.92243e-02     1.77531e+04     4.24127e+03     1.11256e+03
    6.32864e-02     1.63602e+04     3.95787e+03     1.06036e+03
    6.73674e-02     1.59357e+04     3.76705e+03     9.86242e+02
    7.14960e-02     1.56751e+04     3.69996e+03     9.74641e+02
    7.55894e-02     1.43676e+04     3.37285e+03     8.90862e+02
    7.96660e-02     1.34931e+04     3.13623e+03     8.24128e+02
    8.38183e-02     1.26743e+04     2.96582e+03     7.84647e+02
    8.78941e-02     1.17024e+04     2.70291e+03     7.17091e+02
    9.19238e-02     1.07973e+04     2.41272e+03     6.30423e+02
    9.60446e-02     1.02694e+04     2.27380e+03     5.94909e+02
    1.00128e-01     9.95525e+03     2.18195e+03     5.66994e+02
    1.04209e-01     9.32239e+03     2.02175e+03     5.25669e+02
    1.08333e-01     8.76741e+03     1.87402e+03     4.87524e+02
    1.12448e-01     8.60954e+03     1.84872e+03     4.84149e+02
    1.16521e-01     8.47792e+03     1.80235e+03     4.66466e+02
    1.20596e-01     8.29956e+03     1.74540e+03     4.52054e+02
    1.24665e-01     7.83702e+03     1.63259e+03     4.23415e+02
    1.28771e-01     7.99113e+03     1.66504e+03     4.29668e+02
    1.32874e-01     7.65074e+03     1.58120e+03     4.08103e+02
    1.36975e-01     7.53285e+03     1.53027e+03     3.91590e+02
    1.41075e-01     7.13803e+03     1.44210e+03     3.71873e+02
    1.45172e-01     6.89123e+03     1.36713e+03     3.49672e+02
    1.49268e-01     6.49477e+03     1.26690e+03     3.23205e+02
    1.53330e-01     6.24029e+03     1.20830e+03     3.09500e+02
    1.57416e-01     5.95495e+03     1.13026e+03     2.88883e+02
    1.61514e-01     5.85786e+03     1.10002e+03     2.79107e+02
