# k, phh, phm/ 
0.0000e+00 0.0000e+00 0.0000e+00
5.7940e-03 1.5521e+04 8.0654e+03
1.0472e-02 2.6049e+04 1.3608e+04
1.4266e-02 3.5639e+04 1.8726e+04
1.8123e-02 3.3603e+04 1.7154e+04
2.2484e-02 3.0661e+04 1.5611e+04
2.6451e-02 3.0911e+04 1.5600e+04
3.0447e-02 2.8053e+04 1.4040e+04
3.4732e-02 2.5890e+04 1.2844e+04
3.8831e-02 2.2822e+04 1.1287e+04
4.2814e-02 2.0992e+04 1.0273e+04
4.6886e-02 2.1052e+04 1.0264e+04
5.0986e-02 1.9269e+04 9.4469e+03
5.5146e-02 1.6422e+04 7.9315e+03
5.9224e-02 1.7894e+04 8.6354e+03
6.3286e-02 1.6123e+04 7.7655e+03
6.7367e-02 1.5484e+04 7.4183e+03
7.1496e-02 1.4392e+04 6.8350e+03
7.5589e-02 1.3976e+04 6.6467e+03
7.9666e-02 1.3384e+04 6.2824e+03
8.3818e-02 1.2329e+04 5.7589e+03
8.7894e-02 1.1178e+04 5.1871e+03
9.1924e-02 1.0738e+04 4.9866e+03
9.6045e-02 1.0084e+04 4.6743e+03
1.0013e-01 9.0951e+03 4.1826e+03
1.0421e-01 8.5918e+03 3.9082e+03
1.0833e-01 8.0823e+03 3.6566e+03
1.1245e-01 8.0915e+03 3.6566e+03
1.1652e-01 7.7164e+03 3.4713e+03
1.2060e-01 7.4651e+03 3.3437e+03
1.2466e-01 7.2889e+03 3.2439e+03
1.2877e-01 7.2231e+03 3.2025e+03
1.3287e-01 7.0623e+03 3.1130e+03
1.3698e-01 6.7691e+03 2.9815e+03
1.4107e-01 6.3747e+03 2.7769e+03
1.4517e-01 6.1943e+03 2.6986e+03
1.4927e-01 5.8075e+03 2.5087e+03
1.5333e-01 5.7168e+03 2.4338e+03
1.5742e-01 5.4122e+03 2.3144e+03
1.6151e-01 5.2219e+03 2.2092e+03
1.6559e-01 5.0098e+03 2.0933e+03
1.6969e-01 4.8230e+03 2.0077e+03
1.7380e-01 4.7132e+03 1.9557e+03
1.7790e-01 4.6983e+03 1.9365e+03
1.8200e-01 4.5638e+03 1.8823e+03
1.8609e-01 4.4876e+03 1.8389e+03
1.9016e-01 4.3649e+03 1.7700e+03
1.9424e-01 4.3018e+03 1.7444e+03
1.9833e-01 4.1718e+03 1.6767e+03
2.0243e-01 4.0935e+03 1.6377e+03
2.0652e-01 4.0157e+03 1.5977e+03
2.1063e-01 3.8563e+03 1.5231e+03
2.1472e-01 3.7591e+03 1.4699e+03
2.1883e-01 3.6821e+03 1.4304e+03
2.2290e-01 3.5049e+03 1.3619e+03
2.2699e-01 3.5122e+03 1.3555e+03
2.3108e-01 3.4531e+03 1.3195e+03
2.3515e-01 3.3559e+03 1.2795e+03
2.3924e-01 3.3124e+03 1.2547e+03
2.4334e-01 3.2555e+03 1.2242e+03
2.4744e-01 3.1920e+03 1.1914e+03
2.5154e-01 3.1070e+03 1.1644e+03
2.5561e-01 3.1066e+03 1.1478e+03
2.5972e-01 3.0374e+03 1.1179e+03
2.6381e-01 2.9399e+03 1.0766e+03
2.6790e-01 2.9602e+03 1.0760e+03
2.7199e-01 2.9116e+03 1.0553e+03
2.7607e-01 2.8161e+03 1.0145e+03
2.8017e-01 2.7840e+03 9.9261e+02
2.8427e-01 2.7183e+03 9.6298e+02
2.8835e-01 2.7174e+03 9.5972e+02
2.9243e-01 2.6609e+03 9.3457e+02
2.9651e-01 2.6244e+03 9.1463e+02
3.0063e-01 2.5585e+03 8.8905e+02
3.0473e-01 2.5231e+03 8.7577e+02
3.0882e-01 2.4970e+03 8.5950e+02
3.1292e-01 2.4871e+03 8.5303e+02
3.1700e-01 2.4557e+03 8.3713e+02
3.2108e-01 2.4111e+03 8.1708e+02
3.2517e-01 2.3801e+03 8.0149e+02
3.2925e-01 2.3607e+03 7.9110e+02
3.3333e-01 2.3185e+03 7.7040e+02
3.3744e-01 2.3147e+03 7.6678e+02
3.4154e-01 2.2485e+03 7.3980e+02
3.4562e-01 2.2573e+03 7.4005e+02
3.4972e-01 2.2204e+03 7.2206e+02
3.5382e-01 2.2023e+03 7.1231e+02
3.5791e-01 2.1657e+03 6.9882e+02
3.6198e-01 2.1665e+03 6.9746e+02
3.6607e-01 2.1226e+03 6.7875e+02
3.7019e-01 2.1007e+03 6.7007e+02
3.7428e-01 2.0872e+03 6.6044e+02
3.7836e-01 2.0553e+03 6.4558e+02
3.8245e-01 2.0574e+03 6.4358e+02
3.8653e-01 2.0279e+03 6.3047e+02
3.9062e-01 2.0124e+03 6.2333e+02
3.9471e-01 1.9876e+03 6.1460e+02
3.9879e-01 1.9844e+03 6.1029e+02
4.0290e-01 1.9409e+03 5.9292e+02
4.0699e-01 1.9269e+03 5.8574e+02
4.1107e-01 1.9119e+03 5.7895e+02
4.1517e-01 1.8932e+03 5.6950e+02
4.1926e-01 1.8884e+03 5.6684e+02
4.2335e-01 1.8748e+03 5.5795e+02
4.2745e-01 1.8650e+03 5.5362e+02
4.3153e-01 1.8275e+03 5.4042e+02
4.3562e-01 1.8306e+03 5.3845e+02
4.3972e-01 1.8050e+03 5.2931e+02
4.4380e-01 1.7856e+03 5.2040e+02
4.4789e-01 1.7775e+03 5.1565e+02
4.5198e-01 1.7679e+03 5.0968e+02
4.5607e-01 1.7545e+03 5.0412e+02
4.6017e-01 1.7418e+03 4.9886e+02
4.6426e-01 1.7309e+03 4.9197e+02
4.6835e-01 1.7072e+03 4.8483e+02
4.7245e-01 1.7007e+03 4.7925e+02
4.7654e-01 1.6879e+03 4.7433e+02
4.8063e-01 1.6726e+03 4.6896e+02
4.8472e-01 1.6643e+03 4.6509e+02
4.8879e-01 1.6629e+03 4.6218e+02
4.9289e-01 1.6453e+03 4.5465e+02
4.9698e-01 1.6332e+03 4.4976e+02
5.0107e-01 1.6345e+03 4.4726e+02
5.0517e-01 1.6164e+03 4.4132e+02
5.0927e-01 1.6042e+03 4.3555e+02
5.1337e-01 1.5928e+03 4.3031e+02
5.1744e-01 1.5841e+03 4.2849e+02
5.2152e-01 1.5812e+03 4.2532e+02
5.2561e-01 1.5606e+03 4.1656e+02
5.2971e-01 1.5583e+03 4.1549e+02
5.3380e-01 1.5411e+03 4.0934e+02
5.3789e-01 1.5414e+03 4.0856e+02
5.4199e-01 1.5348e+03 4.0312e+02
5.4609e-01 1.5211e+03 3.9824e+02
5.5017e-01 1.5208e+03 3.9772e+02
5.5425e-01 1.5050e+03 3.9184e+02
5.5835e-01 1.4994e+03 3.8963e+02
5.6244e-01 1.4885e+03 3.8416e+02
5.6653e-01 1.4798e+03 3.8160e+02
5.7062e-01 1.4769e+03 3.8033e+02
5.7471e-01 1.4655e+03 3.7535e+02
5.7880e-01 1.4542e+03 3.6911e+02
5.8288e-01 1.4490e+03 3.6760e+02
5.8698e-01 1.4461e+03 3.6526e+02
5.9107e-01 1.4421e+03 3.6203e+02
5.9517e-01 1.4275e+03 3.5785e+02
5.9926e-01 1.4234e+03 3.5654e+02
6.0335e-01 1.4149e+03 3.5176e+02
6.0745e-01 1.4095e+03 3.4899e+02
6.1154e-01 1.4043e+03 3.4586e+02
6.1562e-01 1.3965e+03 3.4427e+02
6.1970e-01 1.3897e+03 3.4109e+02
6.2379e-01 1.3838e+03 3.3821e+02
6.2789e-01 1.3786e+03 3.3585e+02
6.3199e-01 1.3804e+03 3.3478e+02
6.3607e-01 1.3646e+03 3.2933e+02
6.4016e-01 1.3576e+03 3.2710e+02
6.4424e-01 1.3538e+03 3.2491e+02
6.4834e-01 1.3455e+03 3.2188e+02
6.5243e-01 1.3468e+03 3.2167e+02
6.5651e-01 1.3361e+03 3.1780e+02
6.6061e-01 1.3344e+03 3.1578e+02
6.6471e-01 1.3231e+03 3.1264e+02
6.6880e-01 1.3190e+03 3.1099e+02
