# Real space auto- and cross-spectra.
# z=0.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.57308e+04     1.18954e+04     1.23187e+04
    1.04717e-02     2.72962e+04     1.98519e+04     1.68509e+04
    1.42665e-02     3.35812e+04     2.62663e+04     2.35808e+04
    1.81228e-02     3.85550e+04     3.17967e+04     2.90482e+04
    2.24845e-02     3.35486e+04     2.67941e+04     2.44947e+04
    2.64508e-02     3.49335e+04     2.76755e+04     2.51594e+04
    3.04474e-02     2.61904e+04     1.97938e+04     1.74447e+04
    3.47320e-02     2.49256e+04     1.94290e+04     1.78971e+04
    3.88308e-02     2.19298e+04     1.62688e+04     1.46723e+04
    4.28140e-02     2.06099e+04     1.55920e+04     1.43959e+04
    4.68856e-02     1.97333e+04     1.43545e+04     1.29509e+04
    5.09858e-02     1.84752e+04     1.34890e+04     1.23808e+04
    5.51458e-02     1.72794e+04     1.24305e+04     1.12928e+04
    5.92243e-02     1.69257e+04     1.19183e+04     1.08222e+04
    6.32864e-02     1.61041e+04     1.12626e+04     1.02593e+04
    6.73674e-02     1.59259e+04     1.11198e+04     1.01603e+04
    7.14960e-02     1.51355e+04     1.04414e+04     9.52996e+03
    7.55894e-02     1.43942e+04     9.82328e+03     8.84154e+03
    7.96660e-02     1.33477e+04     8.94776e+03     8.22746e+03
    8.38183e-02     1.27027e+04     8.45379e+03     7.79616e+03
    8.78941e-02     1.19008e+04     7.60570e+03     7.03225e+03
    9.19238e-02     1.10878e+04     7.02779e+03     6.55785e+03
    9.60446e-02     1.03710e+04     6.46150e+03     6.05340e+03
    1.00128e-01     9.91790e+03     5.99457e+03     5.61149e+03
    1.04209e-01     9.59686e+03     5.67982e+03     5.34746e+03
    1.08333e-01     9.08719e+03     5.25931e+03     5.00405e+03
    1.12448e-01     9.16518e+03     5.35133e+03     4.97845e+03
    1.16521e-01     8.93271e+03     5.12527e+03     4.81692e+03
    1.20596e-01     8.57552e+03     4.80416e+03     4.52554e+03
    1.24665e-01     8.36420e+03     4.70945e+03     4.50509e+03
    1.28771e-01     8.27537e+03     4.58304e+03     4.31869e+03
    1.32874e-01     7.94822e+03     4.28788e+03     4.08903e+03
    1.36975e-01     7.73248e+03     4.11545e+03     3.88284e+03
    1.41075e-01     7.53190e+03     3.91393e+03     3.71628e+03
    1.45172e-01     7.24887e+03     3.74387e+03     3.61513e+03
    1.49268e-01     6.91876e+03     3.45080e+03     3.36337e+03
    1.53330e-01     6.89648e+03     3.42043e+03     3.29875e+03
    1.57416e-01     6.66918e+03     3.27476e+03     3.19175e+03
    1.61514e-01     6.41411e+03     3.08704e+03     3.03309e+03
    1.65592e-01     6.41363e+03     3.01356e+03     2.93790e+03
    1.69693e-01     6.16888e+03     2.83728e+03     2.81408e+03
    1.73803e-01     6.06381e+03     2.73962e+03     2.70209e+03
    1.77905e-01     5.93358e+03     2.67094e+03     2.65853e+03
    1.82001e-01     5.83187e+03     2.58369e+03     2.60319e+03
    1.86092e-01     5.65678e+03     2.47998e+03     2.51491e+03
    1.90161e-01     5.66935e+03     2.47505e+03     2.48889e+03
    1.94237e-01     5.53015e+03     2.32163e+03     2.33828e+03
    1.98334e-01     5.52834e+03     2.31948e+03     2.35594e+03
    2.02427e-01     5.42906e+03     2.23790e+03     2.25632e+03
    2.06523e-01     5.30868e+03     2.14656e+03     2.22061e+03
    2.10626e-01     5.23986e+03     2.09051e+03     2.14372e+03
    2.14724e-01     5.14228e+03     2.00068e+03     2.06827e+03
    2.18827e-01     5.17041e+03     1.97842e+03     2.04144e+03
