# Real space auto- and cross-spectra.
# z=0.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.55320e+04     1.13837e+04     9.15260e+03
    1.04717e-02     1.87694e+04     1.46580e+04     1.22895e+04
    1.42665e-02     2.57256e+04     2.07490e+04     1.77105e+04
    1.81228e-02     2.50829e+04     1.91979e+04     1.57996e+04
    2.24845e-02     2.05742e+04     1.60700e+04     1.35628e+04
    2.64508e-02     2.06906e+04     1.56903e+04     1.29813e+04
    3.04474e-02     1.75276e+04     1.31935e+04     1.09109e+04
    3.47320e-02     1.52969e+04     1.14667e+04     9.54160e+03
    3.88308e-02     1.55600e+04     1.14136e+04     9.35022e+03
    4.28140e-02     1.37555e+04     1.02515e+04     8.58425e+03
    4.68856e-02     1.34071e+04     9.89614e+03     8.27020e+03
    5.09858e-02     1.21378e+04     8.81856e+03     7.35112e+03
    5.51458e-02     1.19604e+04     8.54121e+03     7.04454e+03
    5.92243e-02     1.10904e+04     7.87400e+03     6.51051e+03
    6.32864e-02     1.03710e+04     7.41800e+03     6.20777e+03
    6.73674e-02     9.91564e+03     6.96893e+03     5.75841e+03
    7.14960e-02     9.68051e+03     6.81328e+03     5.67380e+03
    7.55894e-02     9.29906e+03     6.39233e+03     5.22193e+03
    7.96660e-02     8.47366e+03     5.83079e+03     4.81556e+03
    8.38183e-02     8.19486e+03     5.53884e+03     4.58784e+03
    8.78941e-02     7.51215e+03     5.04512e+03     4.20618e+03
    9.19238e-02     6.74715e+03     4.43679e+03     3.73734e+03
    9.60446e-02     6.53630e+03     4.23149e+03     3.55284e+03
    1.00128e-01     6.19529e+03     4.00914e+03     3.37473e+03
    1.04209e-01     5.88723e+03     3.72574e+03     3.12922e+03
    1.08333e-01     5.49740e+03     3.44953e+03     2.92719e+03
    1.12448e-01     5.62861e+03     3.47641e+03     2.90199e+03
    1.16521e-01     5.34696e+03     3.31849e+03     2.79911e+03
    1.20596e-01     5.21794e+03     3.19809e+03     2.70023e+03
    1.24665e-01     4.91918e+03     2.98156e+03     2.53310e+03
    1.28771e-01     5.00640e+03     3.04985e+03     2.57347e+03
    1.32874e-01     4.79613e+03     2.88190e+03     2.43429e+03
    1.36975e-01     4.63011e+03     2.75313e+03     2.33273e+03
    1.41075e-01     4.53487e+03     2.66132e+03     2.25270e+03
    1.45172e-01     4.29123e+03     2.46770e+03     2.10534e+03
    1.49268e-01     4.07014e+03     2.30002e+03     1.96753e+03
    1.53330e-01     4.01099e+03     2.23827e+03     1.91757e+03
    1.57416e-01     3.84747e+03     2.11813e+03     1.80763e+03
    1.61514e-01     3.74753e+03     2.04329e+03     1.75937e+03
    1.65592e-01     3.67709e+03     1.96466e+03     1.68085e+03
    1.69693e-01     3.51663e+03     1.85516e+03     1.58863e+03
    1.73803e-01     3.37317e+03     1.76511e+03     1.54451e+03
    1.77905e-01     3.37752e+03     1.74101e+03     1.50854e+03
    1.82001e-01     3.27038e+03     1.68842e+03     1.47303e+03
    1.86092e-01     3.27237e+03     1.65964e+03     1.43105e+03
    1.90161e-01     3.15183e+03     1.60145e+03     1.40668e+03
    1.94237e-01     3.10038e+03     1.54516e+03     1.33895e+03
    1.98334e-01     3.04074e+03     1.49057e+03     1.30730e+03
    2.02427e-01     2.98455e+03     1.46387e+03     1.28294e+03
    2.06523e-01     2.92913e+03     1.41223e+03     1.23480e+03
    2.10626e-01     2.88103e+03     1.36326e+03     1.19375e+03
    2.14724e-01     2.80479e+03     1.31360e+03     1.16232e+03
    2.18827e-01     2.73755e+03     1.25899e+03     1.11998e+03
    2.22903e-01     2.67796e+03     1.22289e+03     1.08543e+03
    2.26990e-01     2.62103e+03     1.18309e+03     1.06386e+03
    2.31084e-01     2.58257e+03     1.15701e+03     1.04303e+03
    2.35153e-01     2.57116e+03     1.12643e+03     1.00432e+03
    2.39244e-01     2.49517e+03     1.09260e+03     9.83722e+02
    2.43338e-01     2.51784e+03     1.07795e+03     9.63289e+02
    2.47445e-01     2.46219e+03     1.04691e+03     9.39476e+02
    2.51539e-01     2.42116e+03     1.01632e+03     9.11983e+02
    2.55609e-01     2.37917e+03     9.95703e+02     8.98554e+02
    2.59718e-01     2.35166e+03     9.69952e+02     8.82721e+02
    2.63814e-01     2.33178e+03     9.53705e+02     8.66978e+02
    2.67904e-01     2.28059e+03     9.24361e+02     8.42685e+02
    2.71993e-01     2.24863e+03     8.99437e+02     8.22054e+02
    2.76068e-01     2.22590e+03     8.74986e+02     8.03450e+02
    2.80171e-01     2.19782e+03     8.61697e+02     7.89935e+02
    2.84268e-01     2.17758e+03     8.38193e+02     7.71881e+02
    2.88346e-01     2.14453e+03     8.11097e+02     7.53106e+02
    2.92426e-01     2.10299e+03     7.89934e+02     7.36284e+02
    2.96514e-01     2.09329e+03     7.83408e+02     7.24190e+02
    3.00627e-01     2.05724e+03     7.59679e+02     7.08562e+02
    3.04729e-01     2.05895e+03     7.54634e+02     7.06135e+02
    3.08821e-01     2.02651e+03     7.30112e+02     6.86768e+02
    3.12919e-01     2.00346e+03     7.19433e+02     6.75507e+02
    3.16999e-01     1.97960e+03     7.02406e+02     6.58817e+02
    3.21078e-01     1.97134e+03     6.92215e+02     6.53708e+02
    3.25167e-01     1.95401e+03     6.75603e+02     6.37202e+02
    3.29247e-01     1.93018e+03     6.60481e+02     6.24228e+02
    3.33333e-01     1.90414e+03     6.46325e+02     6.18328e+02
    3.37443e-01     1.90151e+03     6.39837e+02     6.06228e+02
    3.41545e-01     1.87865e+03     6.24703e+02     5.97372e+02
    3.45625e-01     1.85868e+03     6.09258e+02     5.83991e+02
    3.49715e-01     1.85196e+03     6.00080e+02     5.77990e+02
    3.53817e-01     1.84264e+03     5.93929e+02     5.68149e+02
    3.57906e-01     1.80834e+03     5.78805e+02     5.59489e+02
    3.61975e-01     1.79169e+03     5.64398e+02     5.51794e+02
    3.66071e-01     1.80521e+03     5.65379e+02     5.45265e+02
    3.70189e-01     1.76943e+03     5.45434e+02     5.31180e+02
    3.74277e-01     1.77188e+03     5.41397e+02     5.26035e+02
    3.78356e-01     1.75183e+03     5.31508e+02     5.17959e+02
    3.82448e-01     1.73660e+03     5.20100e+02     5.12138e+02
    3.86535e-01     1.72305e+03     5.13579e+02     5.03000e+02
    3.90624e-01     1.71380e+03     5.03270e+02     4.93573e+02
    3.94706e-01     1.70760e+03     4.94444e+02     4.89381e+02
    3.98794e-01     1.68729e+03     4.89537e+02     4.83655e+02
    4.02896e-01     1.66370e+03     4.73445e+02     4.73740e+02
    4.06986e-01     1.66473e+03     4.72386e+02     4.67583e+02
    4.11069e-01     1.64268e+03     4.57185e+02     4.62002e+02
    4.15170e-01     1.65219e+03     4.60233e+02     4.57687e+02
    4.19263e-01     1.63566e+03     4.52378e+02     4.50477e+02
    4.23353e-01     1.61668e+03     4.40056e+02     4.44491e+02
    4.27447e-01     1.61790e+03     4.34040e+02     4.39125e+02
    4.31534e-01     1.61673e+03     4.30861e+02     4.34529e+02
    4.35624e-01     1.60346e+03     4.21832e+02     4.28059e+02
    4.39718e-01     1.58814e+03     4.19549e+02     4.28582e+02
    4.43804e-01     1.57796e+03     4.11950e+02     4.18779e+02
    4.47892e-01     1.57637e+03     4.07571e+02     4.15712e+02
    4.51977e-01     1.55917e+03     3.97813e+02     4.07423e+02
    4.56067e-01     1.55497e+03     3.94358e+02     4.03683e+02
    4.60165e-01     1.53459e+03     3.86153e+02     4.00466e+02
    4.64260e-01     1.53981e+03     3.83636e+02     3.94645e+02
    4.68355e-01     1.53491e+03     3.79445e+02     3.89419e+02
    4.72450e-01     1.52224e+03     3.72228e+02     3.85393e+02
    4.76540e-01     1.51081e+03     3.68527e+02     3.82504e+02
    4.80633e-01     1.50830e+03     3.61820e+02     3.79003e+02
    4.84718e-01     1.51424e+03     3.60084e+02     3.73974e+02
    4.88794e-01     1.49673e+03     3.52718e+02     3.67831e+02
    4.92888e-01     1.50165e+03     3.50980e+02     3.65517e+02
    4.96984e-01     1.47981e+03     3.44827e+02     3.63390e+02
    5.01073e-01     1.47915e+03     3.38818e+02     3.57246e+02
    5.05169e-01     1.46930e+03     3.36993e+02     3.54996e+02
    5.09268e-01     1.46666e+03     3.33639e+02     3.51094e+02
    5.13369e-01     1.45911e+03     3.27570e+02     3.46821e+02
    5.17441e-01     1.44966e+03     3.23352e+02     3.45144e+02
    5.21516e-01     1.44517e+03     3.21562e+02     3.39321e+02
    5.25611e-01     1.44558e+03     3.15257e+02     3.34936e+02
    5.29706e-01     1.43773e+03     3.13249e+02     3.33285e+02
    5.33801e-01     1.43287e+03     3.08442e+02     3.30504e+02
    5.37888e-01     1.42143e+03     3.04836e+02     3.27440e+02
    5.41985e-01     1.41955e+03     3.02739e+02     3.23987e+02
    5.46091e-01     1.41373e+03     2.99404e+02     3.22366e+02
    5.50174e-01     1.41376e+03     2.95562e+02     3.17751e+02
    5.54252e-01     1.40286e+03     2.91402e+02     3.15690e+02
    5.58346e-01     1.39648e+03     2.87315e+02     3.12288e+02
    5.62439e-01     1.39091e+03     2.83980e+02     3.08601e+02
    5.66527e-01     1.39033e+03     2.81894e+02     3.07144e+02
    5.70616e-01     1.38037e+03     2.77051e+02     3.03781e+02
    5.74707e-01     1.37694e+03     2.76254e+02     3.01339e+02
    5.78798e-01     1.37245e+03     2.73570e+02     2.98527e+02
    5.82883e-01     1.36569e+03     2.69876e+02     2.96399e+02
    5.86977e-01     1.35757e+03     2.64720e+02     2.92490e+02
    5.91070e-01     1.35671e+03     2.64184e+02     2.91038e+02
    5.95166e-01     1.36046e+03     2.63083e+02     2.89572e+02
    5.99260e-01     1.34947e+03     2.60647e+02     2.86319e+02
    6.03349e-01     1.35326e+03     2.57458e+02     2.83723e+02
    6.07445e-01     1.34471e+03     2.52270e+02     2.80929e+02
    6.11543e-01     1.33504e+03     2.50473e+02     2.78995e+02
    6.15623e-01     1.33958e+03     2.50986e+02     2.77584e+02
    6.19704e-01     1.33046e+03     2.46311e+02     2.75968e+02
    6.23792e-01     1.32099e+03     2.42529e+02     2.72677e+02
    6.27891e-01     1.32621e+03     2.41267e+02     2.70185e+02
    6.31991e-01     1.31807e+03     2.39276e+02     2.68290e+02
    6.36073e-01     1.30683e+03     2.35714e+02     2.64765e+02
    6.40158e-01     1.30982e+03     2.34250e+02     2.64345e+02
    6.44244e-01     1.30680e+03     2.32086e+02     2.61804e+02
    6.48338e-01     1.30811e+03     2.32039e+02     2.59808e+02
    6.52432e-01     1.29845e+03     2.28069e+02     2.59259e+02
    6.56514e-01     1.29723e+03     2.28163e+02     2.56458e+02
    6.60609e-01     1.29076e+03     2.22645e+02     2.53837e+02
    6.64712e-01     1.28683e+03     2.20057e+02     2.51765e+02
    6.68801e-01     1.28455e+03     2.22442e+02     2.51604e+02
    6.72890e-01     1.28122e+03     2.16615e+02     2.49018e+02
    6.76984e-01     1.27496e+03     2.15197e+02     2.46264e+02
    6.81074e-01     1.27377e+03     2.12694e+02     2.44464e+02
    6.85160e-01     1.27125e+03     2.12384e+02     2.43026e+02
    6.89246e-01     1.26861e+03     2.08518e+02     2.40453e+02
    6.93336e-01     1.25979e+03     2.07888e+02     2.40575e+02
    6.97434e-01     1.26389e+03     2.05833e+02     2.38228e+02
    7.01528e-01     1.26190e+03     2.04829e+02     2.35390e+02
    7.05618e-01     1.25098e+03     2.01837e+02     2.34538e+02
    7.09708e-01     1.25425e+03     2.02182e+02     2.33443e+02
    7.13796e-01     1.24468e+03     1.98759e+02     2.30775e+02
    7.17892e-01     1.24613e+03     1.98389e+02     2.30631e+02
    7.21982e-01     1.24318e+03     1.95819e+02     2.27703e+02
    7.26059e-01     1.23829e+03     1.93284e+02     2.26483e+02
    7.30145e-01     1.23977e+03     1.92958e+02     2.25018e+02
    7.34240e-01     1.23247e+03     1.90199e+02     2.23693e+02
    7.38340e-01     1.23278e+03     1.90993e+02     2.22321e+02
    7.42427e-01     1.22809e+03     1.88810e+02     2.20520e+02
    7.46511e-01     1.22480e+03     1.85052e+02     2.19251e+02
    7.50614e-01     1.21910e+03     1.83587e+02     2.17306e+02
    7.54706e-01     1.21465e+03     1.82305e+02     2.16501e+02
    7.58795e-01     1.22101e+03     1.82718e+02     2.15567e+02
    7.62888e-01     1.21408e+03     1.81703e+02     2.14042e+02
    7.66986e-01     1.21186e+03     1.79058e+02     2.12601e+02
    7.71073e-01     1.21128e+03     1.78849e+02     2.11262e+02
    7.75153e-01     1.20726e+03     1.77475e+02     2.10263e+02
