# Real space auto- and cross-spectra.
# z=0.500, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.23513e+04     1.19726e+04     1.21031e+04
    1.04717e-02     1.12776e+04     1.11548e+04     1.17091e+04
    1.42665e-02     1.59191e+04     1.47260e+04     1.41410e+04
    1.81228e-02     1.32914e+04     1.24484e+04     1.23198e+04
    2.24845e-02     1.49309e+04     1.39482e+04     1.36594e+04
    2.64508e-02     1.32610e+04     1.25384e+04     1.25683e+04
    3.04474e-02     1.31905e+04     1.21654e+04     1.19189e+04
    3.47320e-02     1.03186e+04     9.69189e+03     9.79339e+03
    3.88308e-02     1.06389e+04     9.77945e+03     9.68155e+03
    4.28140e-02     9.32582e+03     8.56620e+03     8.53449e+03
    4.68856e-02     8.58358e+03     7.83840e+03     7.79374e+03
    5.09858e-02     8.10286e+03     7.30452e+03     7.28881e+03
    5.51458e-02     7.81435e+03     6.95969e+03     6.84688e+03
    5.92243e-02     7.51376e+03     6.75261e+03     6.71159e+03
    6.32864e-02     6.87875e+03     6.23378e+03     6.24931e+03
    6.73674e-02     6.45887e+03     5.78830e+03     5.80116e+03
    7.14960e-02     6.11603e+03     5.43971e+03     5.44539e+03
    7.55894e-02     6.02097e+03     5.33777e+03     5.33306e+03
    7.96660e-02     5.69707e+03     5.02751e+03     5.04230e+03
    8.38183e-02     5.29390e+03     4.60435e+03     4.60492e+03
    8.78941e-02     4.73148e+03     4.11004e+03     4.16394e+03
    9.19238e-02     4.33492e+03     3.69101e+03     3.70851e+03
    9.60446e-02     4.08641e+03     3.46651e+03     3.52519e+03
    1.00128e-01     3.96896e+03     3.34163e+03     3.37487e+03
    1.04209e-01     3.60857e+03     3.01363e+03     3.07351e+03
    1.08333e-01     3.57033e+03     2.94878e+03     2.99943e+03
    1.12448e-01     3.41511e+03     2.79653e+03     2.84351e+03
    1.16521e-01     3.42088e+03     2.80643e+03     2.84058e+03
    1.20596e-01     3.16071e+03     2.56058e+03     2.61129e+03
    1.24665e-01     3.02366e+03     2.45681e+03     2.53462e+03
    1.28771e-01     3.06136e+03     2.46898e+03     2.52898e+03
    1.32874e-01     3.02639e+03     2.43526e+03     2.49583e+03
    1.36975e-01     2.78128e+03     2.21393e+03     2.28185e+03
    1.41075e-01     2.74936e+03     2.19017e+03     2.25995e+03
    1.45172e-01     2.52787e+03     1.97461e+03     2.05347e+03
    1.49268e-01     2.44299e+03     1.89806e+03     1.98599e+03
    1.53330e-01     2.36293e+03     1.82217e+03     1.89467e+03
    1.57416e-01     2.25021e+03     1.72862e+03     1.81260e+03
    1.61514e-01     2.18453e+03     1.64190e+03     1.71851e+03
    1.65592e-01     2.12926e+03     1.59518e+03     1.67990e+03
    1.69693e-01     2.04777e+03     1.51294e+03     1.59441e+03
    1.73803e-01     1.96155e+03     1.44364e+03     1.53690e+03
    1.77905e-01     1.95519e+03     1.42934e+03     1.50720e+03
    1.82001e-01     1.89010e+03     1.37785e+03     1.47106e+03
    1.86092e-01     1.84749e+03     1.33549e+03     1.42363e+03
    1.90161e-01     1.81723e+03     1.30368e+03     1.38897e+03
    1.94237e-01     1.78342e+03     1.26666e+03     1.34710e+03
    1.98334e-01     1.70418e+03     1.20804e+03     1.30567e+03
    2.02427e-01     1.65150e+03     1.16046e+03     1.25368e+03
    2.06523e-01     1.68654e+03     1.17638e+03     1.25724e+03
    2.10626e-01     1.60563e+03     1.10977e+03     1.20476e+03
    2.14724e-01     1.56820e+03     1.06804e+03     1.15470e+03
    2.18827e-01     1.52316e+03     1.02954e+03     1.12509e+03
    2.22903e-01     1.48874e+03     9.94579e+02     1.08393e+03
    2.26990e-01     1.46476e+03     9.75937e+02     1.07083e+03
    2.31084e-01     1.41206e+03     9.28281e+02     1.02606e+03
    2.35153e-01     1.36045e+03     8.88690e+02     9.91734e+02
    2.39244e-01     1.36035e+03     8.76446e+02     9.72777e+02
    2.43338e-01     1.33382e+03     8.56071e+02     9.53813e+02
    2.47445e-01     1.30954e+03     8.34916e+02     9.36672e+02
    2.51539e-01     1.30331e+03     8.18325e+02     9.18225e+02
    2.55609e-01     1.27128e+03     7.98239e+02     9.02617e+02
    2.59718e-01     1.24613e+03     7.80149e+02     8.78238e+02
    2.63814e-01     1.22908e+03     7.62604e+02     8.64264e+02
    2.67904e-01     1.19858e+03     7.33968e+02     8.35782e+02
    2.71993e-01     1.18939e+03     7.24124e+02     8.22669e+02
    2.76068e-01     1.16168e+03     6.98762e+02     8.00089e+02
    2.80171e-01     1.14027e+03     6.85677e+02     7.90331e+02
    2.84268e-01     1.12782e+03     6.65435e+02     7.72232e+02
    2.88346e-01     1.10812e+03     6.54669e+02     7.57545e+02
    2.92426e-01     1.08765e+03     6.35540e+02     7.40423e+02
    2.96514e-01     1.08055e+03     6.24831e+02     7.26744e+02
