# Real space auto- and cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.28987e+04     1.40141e+04     6.79595e+03
    1.04717e-02     4.56773e+04     1.78118e+04     7.58124e+03
    1.42665e-02     5.69854e+04     2.19906e+04     9.26700e+03
    1.81228e-02     4.87532e+04     1.88449e+04     7.95427e+03
    2.24845e-02     4.93868e+04     1.94953e+04     8.34835e+03
    2.64508e-02     4.34118e+04     1.70762e+04     7.41592e+03
    3.04474e-02     4.49628e+04     1.74316e+04     7.39784e+03
    3.47320e-02     3.87326e+04     1.48048e+04     6.37255e+03
    3.88308e-02     3.81040e+04     1.40901e+04     5.88431e+03
    4.28140e-02     3.30568e+04     1.26343e+04     5.49412e+03
    4.68856e-02     3.14026e+04     1.12496e+04     4.62191e+03
    5.09858e-02     2.82398e+04     1.03150e+04     4.37369e+03
    5.51458e-02     2.95841e+04     1.06537e+04     4.47242e+03
    5.92243e-02     2.84697e+04     1.01732e+04     4.22231e+03
    6.32864e-02     2.63680e+04     9.33544e+03     3.93060e+03
    6.73674e-02     2.57498e+04     9.05746e+03     3.80350e+03
    7.14960e-02     2.37406e+04     8.33307e+03     3.53158e+03
    7.55894e-02     2.28621e+04     7.83028e+03     3.25189e+03
    7.96660e-02     2.15477e+04     7.42877e+03     3.15128e+03
    8.38183e-02     1.98248e+04     6.58613e+03     2.76241e+03
    8.78941e-02     1.94108e+04     6.34431e+03     2.62791e+03
    9.19238e-02     1.84795e+04     5.87571e+03     2.39857e+03
    9.60446e-02     1.72951e+04     5.46456e+03     2.26290e+03
    1.00128e-01     1.64301e+04     5.07139e+03     2.09156e+03
    1.04209e-01     1.52270e+04     4.60248e+03     1.89389e+03
    1.08333e-01     1.47027e+04     4.42914e+03     1.83794e+03
    1.12448e-01     1.48187e+04     4.40113e+03     1.80455e+03
    1.16521e-01     1.42778e+04     4.22660e+03     1.73491e+03
    1.20596e-01     1.37011e+04     3.99375e+03     1.64490e+03
    1.24665e-01     1.36867e+04     3.94867e+03     1.60994e+03
    1.28771e-01     1.35404e+04     3.88130e+03     1.59851e+03
    1.32874e-01     1.33374e+04     3.72061e+03     1.50608e+03
    1.36975e-01     1.29891e+04     3.62725e+03     1.46987e+03
    1.41075e-01     1.23624e+04     3.40355e+03     1.38753e+03
    1.45172e-01     1.20778e+04     3.20585e+03     1.28655e+03
    1.49268e-01     1.13686e+04     2.98407e+03     1.21751e+03
    1.53330e-01     1.14772e+04     2.94337e+03     1.17371e+03
    1.57416e-01     1.07959e+04     2.71363e+03     1.09176e+03
    1.61514e-01     1.04637e+04     2.58896e+03     1.03839e+03
    1.65592e-01     1.01891e+04     2.52440e+03     1.02456e+03
    1.69693e-01     1.00328e+04     2.39751e+03     9.61355e+02
    1.73803e-01     1.00641e+04     2.37377e+03     9.46605e+02
    1.77905e-01     9.75136e+03     2.30283e+03     9.18547e+02
    1.82001e-01     9.68118e+03     2.23005e+03     8.85814e+02
    1.86092e-01     9.60329e+03     2.20884e+03     8.73946e+02
    1.90161e-01     9.32289e+03     2.12152e+03     8.36319e+02
    1.94237e-01     9.24294e+03     2.07452e+03     8.22183e+02
    1.98334e-01     9.08803e+03     2.01300e+03     7.90279e+02
    2.02427e-01     9.00042e+03     1.95955e+03     7.67639e+02
    2.06523e-01     8.86487e+03     1.91412e+03     7.45302e+02
    2.10626e-01     8.65299e+03     1.83272e+03     7.17142e+02
    2.14724e-01     8.63161e+03     1.77947e+03     6.88889e+02
    2.18827e-01     8.44510e+03     1.72449e+03     6.64430e+02
    2.22903e-01     8.36144e+03     1.68195e+03     6.48982e+02
    2.26990e-01     8.33531e+03     1.65754e+03     6.31811e+02
    2.31084e-01     8.10322e+03     1.59066e+03     6.15751e+02
    2.35153e-01     7.89404e+03     1.53400e+03     5.96403e+02
    2.39244e-01     7.90354e+03     1.48512e+03     5.71036e+02
    2.43338e-01     7.81377e+03     1.48249e+03     5.69879e+02
    2.47445e-01     7.75179e+03     1.44421e+03     5.55866e+02
    2.51539e-01     7.67458e+03     1.43170e+03     5.46128e+02
    2.55609e-01     7.55273e+03     1.37507e+03     5.22446e+02
    2.59718e-01     7.50710e+03     1.36474e+03     5.19421e+02
    2.63814e-01     7.51167e+03     1.33586e+03     5.04069e+02
    2.67904e-01     7.36228e+03     1.28980e+03     4.87490e+02
    2.71993e-01     7.30894e+03     1.27201e+03     4.79530e+02
    2.76068e-01     7.23363e+03     1.23729e+03     4.67168e+02
    2.80171e-01     7.13391e+03     1.21268e+03     4.56509e+02
    2.84268e-01     7.10725e+03     1.17908e+03     4.42513e+02
    2.88346e-01     7.10675e+03     1.17882e+03     4.36203e+02
