# Real space auto- and cross-spectra.
# z=0.500, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.25148e+04     1.20512e+04     1.21711e+04
    1.04717e-02     1.71392e+04     1.59255e+04     1.54258e+04
    1.42665e-02     1.23949e+04     1.19361e+04     1.20361e+04
    1.81228e-02     1.74886e+04     1.67509e+04     1.69303e+04
    2.24845e-02     1.49160e+04     1.43951e+04     1.45639e+04
    2.64508e-02     1.41398e+04     1.31081e+04     1.28147e+04
    3.04474e-02     1.31727e+04     1.24387e+04     1.23963e+04
    3.47320e-02     1.13843e+04     1.03106e+04     1.00018e+04
    3.88308e-02     1.06261e+04     9.79192e+03     9.70107e+03
    4.28140e-02     8.67277e+03     7.95949e+03     8.00070e+03
    4.68856e-02     8.59150e+03     7.74231e+03     7.65092e+03
    5.09858e-02     8.30590e+03     7.65747e+03     7.72176e+03
    5.51458e-02     7.75119e+03     7.03500e+03     7.02664e+03
    5.92243e-02     7.20192e+03     6.48831e+03     6.51469e+03
    6.32864e-02     6.61975e+03     5.95452e+03     6.02745e+03
    6.73674e-02     6.49515e+03     5.82164e+03     5.81986e+03
    7.14960e-02     6.27600e+03     5.57438e+03     5.56558e+03
    7.55894e-02     5.98623e+03     5.36743e+03     5.42730e+03
    7.96660e-02     5.47202e+03     4.77685e+03     4.76038e+03
    8.38183e-02     5.06022e+03     4.41281e+03     4.44309e+03
    8.78941e-02     4.61800e+03     4.01465e+03     4.07692e+03
    9.19238e-02     4.47659e+03     3.83894e+03     3.87604e+03
    9.60446e-02     4.26651e+03     3.58703e+03     3.61423e+03
    1.00128e-01     3.82011e+03     3.20966e+03     3.26430e+03
    1.04209e-01     3.67254e+03     3.05036e+03     3.09854e+03
    1.08333e-01     3.55265e+03     2.98322e+03     3.07136e+03
    1.12448e-01     3.45208e+03     2.84354e+03     2.89966e+03
    1.16521e-01     3.36356e+03     2.76022e+03     2.80461e+03
    1.20596e-01     3.12936e+03     2.56125e+03     2.64745e+03
