# k, phh, phm/ 
5.3789e-01 1.1384e+03 7.1580e+02
5.4199e-01 1.1249e+03 7.0572e+02
5.4609e-01 1.1252e+03 7.0467e+02
5.5017e-01 1.1176e+03 6.9891e+02
5.5425e-01 1.1023e+03 6.8782e+02
5.5835e-01 1.1021e+03 6.8589e+02
5.6244e-01 1.1015e+03 6.8288e+02
5.6653e-01 1.0877e+03 6.7504e+02
5.7062e-01 1.0870e+03 6.7252e+02
5.7471e-01 1.0723e+03 6.6108e+02
5.7880e-01 1.0738e+03 6.6140e+02
5.8288e-01 1.0686e+03 6.5701e+02
5.8698e-01 1.0563e+03 6.4902e+02
5.9107e-01 1.0589e+03 6.4772e+02
5.9517e-01 1.0492e+03 6.3908e+02
5.9926e-01 1.0453e+03 6.3847e+02
6.0335e-01 1.0373e+03 6.3117e+02
6.0745e-01 1.0353e+03 6.2901e+02
6.1154e-01 1.0335e+03 6.2637e+02
6.1562e-01 1.0166e+03 6.1584e+02
6.1970e-01 1.0168e+03 6.1337e+02
6.2379e-01 1.0129e+03 6.1156e+02
6.2789e-01 1.0088e+03 6.0704e+02
6.3199e-01 1.0041e+03 6.0206e+02
6.3607e-01 1.0036e+03 6.0126e+02
6.4016e-01 9.8682e+02 5.9036e+02
6.4424e-01 9.9069e+02 5.8999e+02
6.4834e-01 9.8742e+02 5.8817e+02
6.5243e-01 9.8149e+02 5.8486e+02
6.5651e-01 9.7431e+02 5.7830e+02
6.6061e-01 9.7679e+02 5.7779e+02
6.6471e-01 9.6927e+02 5.7197e+02
6.6880e-01 9.6561e+02 5.6837e+02
6.7289e-01 9.6541e+02 5.6604e+02
6.7698e-01 9.5635e+02 5.6127e+02
6.8107e-01 9.4803e+02 5.5543e+02
6.8516e-01 9.4986e+02 5.5627e+02
6.8925e-01 9.4516e+02 5.5199e+02
6.9334e-01 9.4301e+02 5.4761e+02
6.9743e-01 9.3444e+02 5.4285e+02
7.0153e-01 9.3327e+02 5.4047e+02
7.0562e-01 9.3057e+02 5.3814e+02
7.0971e-01 9.2840e+02 5.3541e+02
7.1380e-01 9.2369e+02 5.3249e+02
7.1789e-01 9.1975e+02 5.2861e+02
7.2198e-01 9.1579e+02 5.2672e+02
7.2606e-01 9.1038e+02 5.2176e+02
7.3015e-01 9.0761e+02 5.1892e+02
7.3424e-01 9.0846e+02 5.1860e+02
7.3834e-01 9.0177e+02 5.1364e+02
7.4243e-01 8.9776e+02 5.1047e+02
7.4651e-01 8.9773e+02 5.1031e+02
7.5061e-01 8.9227e+02 5.0523e+02
7.5471e-01 8.8867e+02 5.0105e+02
7.5879e-01 8.8637e+02 5.0103e+02
7.6289e-01 8.8156e+02 4.9500e+02
7.6699e-01 8.8342e+02 4.9614e+02
7.7107e-01 8.7727e+02 4.9158e+02
7.7515e-01 8.7841e+02 4.9187e+02
7.7924e-01 8.7343e+02 4.8828e+02
7.8334e-01 8.7251e+02 4.8576e+02
7.8743e-01 8.6785e+02 4.8327e+02
7.9151e-01 8.6138e+02 4.7805e+02
7.9561e-01 8.6013e+02 4.7662e+02
7.9970e-01 8.5682e+02 4.7361e+02
8.0380e-01 8.5398e+02 4.7099e+02
8.0788e-01 8.5579e+02 4.7146e+02
8.1196e-01 8.4975e+02 4.6637e+02
8.1606e-01 8.4851e+02 4.6554e+02
8.2015e-01 8.4657e+02 4.6433e+02
8.2424e-01 8.4354e+02 4.6043e+02
8.2833e-01 8.4442e+02 4.6079e+02
8.3243e-01 8.3751e+02 4.5605e+02
8.3652e-01 8.3483e+02 4.5323e+02
8.4061e-01 8.3249e+02 4.5176e+02
8.4470e-01 8.2844e+02 4.4809e+02
8.4879e-01 8.2908e+02 4.4701e+02
8.5288e-01 8.2847e+02 4.4636e+02
8.5697e-01 8.2377e+02 4.4380e+02
8.6106e-01 8.2120e+02 4.4144e+02
8.6515e-01 8.2065e+02 4.4021e+02
8.6923e-01 8.1982e+02 4.3937e+02
8.7333e-01 8.1703e+02 4.3649e+02
8.7743e-01 8.1315e+02 4.3298e+02
8.8151e-01 8.0911e+02 4.3052e+02
8.8560e-01 8.0628e+02 4.2829e+02
8.8969e-01 8.0671e+02 4.2708e+02
8.9378e-01 8.0393e+02 4.2430e+02
8.9788e-01 8.0095e+02 4.2237e+02
9.0196e-01 7.9864e+02 4.2051e+02
9.0605e-01 7.9869e+02 4.1922e+02
9.1015e-01 7.9447e+02 4.1608e+02
9.1424e-01 7.9288e+02 4.1497e+02
9.1833e-01 7.9007e+02 4.1345e+02
9.2242e-01 7.9167e+02 4.1372e+02
9.2651e-01 7.8830e+02 4.1057e+02
9.3060e-01 7.8506e+02 4.0848e+02
9.3469e-01 7.8224e+02 4.0519e+02
9.3879e-01 7.8361e+02 4.0539e+02
9.4287e-01 7.7873e+02 4.0298e+02
9.4696e-01 7.7889e+02 4.0099e+02
9.5105e-01 7.7697e+02 3.9959e+02
9.5515e-01 7.7572e+02 3.9731e+02
9.5924e-01 7.7196e+02 3.9567e+02
9.6333e-01 7.7067e+02 3.9434e+02
9.6742e-01 7.6990e+02 3.9323e+02
9.7151e-01 7.6769e+02 3.9122e+02
9.7559e-01 7.6609e+02 3.8933e+02
9.7968e-01 7.6499e+02 3.8816e+02
9.8377e-01 7.6163e+02 3.8593e+02
9.8787e-01 7.6021e+02 3.8360e+02
9.9196e-01 7.5702e+02 3.8206e+02
9.9605e-01 7.5708e+02 3.8056e+02
1.0002e+00 7.5657e+02 3.7901e+02
1.0042e+00 7.5299e+02 3.7744e+02
1.0083e+00 7.4957e+02 3.7488e+02
1.0124e+00 7.4910e+02 3.7381e+02
1.0165e+00 7.4859e+02 3.7297e+02
1.0206e+00 7.4673e+02 3.7159e+02
1.0247e+00 7.4701e+02 3.7026e+02
1.0288e+00 7.4494e+02 3.6888e+02
1.0329e+00 7.4445e+02 3.6857e+02
1.0370e+00 7.4143e+02 3.6616e+02
1.0410e+00 7.3895e+02 3.6408e+02
1.0451e+00 7.3790e+02 3.6273e+02
1.0492e+00 7.3731e+02 3.6242e+02
1.0533e+00 7.3477e+02 3.5974e+02
1.0574e+00 7.3257e+02 3.5806e+02
1.0615e+00 7.3315e+02 3.5766e+02
1.0656e+00 7.2829e+02 3.5491e+02
1.0697e+00 7.2842e+02 3.5380e+02
1.0738e+00 7.2712e+02 3.5322e+02
1.0779e+00 7.2539e+02 3.5143e+02
1.0820e+00 7.2578e+02 3.5041e+02
1.0860e+00 7.2274e+02 3.4806e+02
1.0901e+00 7.1998e+02 3.4699e+02
1.0942e+00 7.1935e+02 3.4554e+02
1.0983e+00 7.1733e+02 3.4371e+02
1.1024e+00 7.1661e+02 3.4335e+02
1.1065e+00 7.1689e+02 3.4199e+02
1.1106e+00 7.1367e+02 3.4035e+02
1.1147e+00 7.1307e+02 3.3935e+02
1.1188e+00 7.1192e+02 3.3809e+02
1.1229e+00 7.1012e+02 3.3599e+02
1.1270e+00 7.0840e+02 3.3454e+02
1.1310e+00 7.0787e+02 3.3473e+02
1.1351e+00 7.0511e+02 3.3222e+02
1.1392e+00 7.0374e+02 3.3076e+02
1.1433e+00 7.0313e+02 3.2964e+02
1.1474e+00 7.0272e+02 3.2915e+02
1.1515e+00 6.9856e+02 3.2659e+02
1.1556e+00 6.9816e+02 3.2601e+02
1.1597e+00 6.9739e+02 3.2498e+02
1.1638e+00 6.9549e+02 3.2281e+02
1.1679e+00 6.9612e+02 3.2292e+02
1.1719e+00 6.9279e+02 3.2058e+02
1.1760e+00 6.9232e+02 3.1987e+02
1.1801e+00 6.9101e+02 3.1888e+02
1.1842e+00 6.9063e+02 3.1758e+02
1.1883e+00 6.8622e+02 3.1493e+02
1.1924e+00 6.8604e+02 3.1410e+02
1.1965e+00 6.8648e+02 3.1356e+02
1.2006e+00 6.8429e+02 3.1202e+02
1.2047e+00 6.8300e+02 3.1097e+02
1.2088e+00 6.8194e+02 3.1008e+02
1.2129e+00 6.8101e+02 3.0906e+02
1.2169e+00 6.7886e+02 3.0748e+02
1.2210e+00 6.7648e+02 3.0584e+02
1.2251e+00 6.7700e+02 3.0515e+02
1.2292e+00 6.7783e+02 3.0556e+02
1.2333e+00 6.7368e+02 3.0219e+02
1.2374e+00 6.7229e+02 3.0136e+02
1.2415e+00 6.7039e+02 2.9977e+02
1.2456e+00 6.7076e+02 2.9947e+02
1.2497e+00 6.6997e+02 2.9887e+02
1.2538e+00 6.6826e+02 2.9729e+02
1.2579e+00 6.6683e+02 2.9554e+02
1.2619e+00 6.6607e+02 2.9479e+02
1.2660e+00 6.6438e+02 2.9393e+02
1.2701e+00 6.6397e+02 2.9225e+02
1.2742e+00 6.6074e+02 2.9123e+02
1.2783e+00 6.6186e+02 2.9089e+02
1.2824e+00 6.5996e+02 2.8928e+02
1.2865e+00 6.5991e+02 2.8878e+02
1.2906e+00 6.5759e+02 2.8748e+02
1.2947e+00 6.5727e+02 2.8653e+02
1.2988e+00 6.5427e+02 2.8507e+02
1.3029e+00 6.5450e+02 2.8457e+02
1.3069e+00 6.5313e+02 2.8354e+02
1.3110e+00 6.5149e+02 2.8154e+02
1.3151e+00 6.5155e+02 2.8147e+02
1.3192e+00 6.4852e+02 2.7958e+02
1.3233e+00 6.4843e+02 2.7845e+02
1.3274e+00 6.4836e+02 2.7801e+02
1.3315e+00 6.4543e+02 2.7624e+02
1.3356e+00 6.4529e+02 2.7574e+02
1.3397e+00 6.4290e+02 2.7406e+02
1.3438e+00 6.4273e+02 2.7379e+02
1.3479e+00 6.4147e+02 2.7292e+02
1.3519e+00 6.4125e+02 2.7157e+02
1.3560e+00 6.3854e+02 2.7016e+02
1.3601e+00 6.3949e+02 2.7017e+02
1.3642e+00 6.3799e+02 2.6893e+02
1.3683e+00 6.3614e+02 2.6783e+02
1.3724e+00 6.3610e+02 2.6691e+02
1.3765e+00 6.3457e+02 2.6599e+02
1.3806e+00 6.3317e+02 2.6481e+02
1.3847e+00 6.3188e+02 2.6387e+02
1.3888e+00 6.3188e+02 2.6335e+02
1.3928e+00 6.2824e+02 2.6105e+02
1.3969e+00 6.2921e+02 2.6125e+02
1.4010e+00 6.2721e+02 2.5996e+02
1.4051e+00 6.2616e+02 2.5890e+02
1.4092e+00 6.2555e+02 2.5814e+02
1.4133e+00 6.2470e+02 2.5749e+02
1.4174e+00 6.2223e+02 2.5557e+02
1.4215e+00 6.2235e+02 2.5516e+02
1.4256e+00 6.2122e+02 2.5421e+02
1.4297e+00 6.2083e+02 2.5349e+02
1.4338e+00 6.1977e+02 2.5315e+02
1.4378e+00 6.1848e+02 2.5160e+02
1.4419e+00 6.1729e+02 2.5076e+02
1.4460e+00 6.1499e+02 2.4965e+02
1.4501e+00 6.1431e+02 2.4873e+02
1.4542e+00 6.1504e+02 2.4836e+02
1.4583e+00 6.1241e+02 2.4699e+02
1.4624e+00 6.1143e+02 2.4545e+02
1.4665e+00 6.1040e+02 2.4521e+02
1.4706e+00 6.0957e+02 2.4416e+02
1.4747e+00 6.0733e+02 2.4293e+02
1.4787e+00 6.0781e+02 2.4278e+02
1.4828e+00 6.0631e+02 2.4162e+02
1.4869e+00 6.0528e+02 2.4063e+02
1.4910e+00 6.0456e+02 2.4009e+02
1.4951e+00 6.0427e+02 2.3931e+02
1.4992e+00 6.0210e+02 2.3763e+02
1.5033e+00 6.0139e+02 2.3710e+02
1.5074e+00 6.0127e+02 2.3676e+02
1.5115e+00 5.9904e+02 2.3516e+02
1.5156e+00 5.9935e+02 2.3531e+02
1.5197e+00 5.9790e+02 2.3396e+02
1.5237e+00 5.9640e+02 2.3284e+02
1.5278e+00 5.9611e+02 2.3251e+02
1.5319e+00 5.9508e+02 2.3142e+02
1.5360e+00 5.9369e+02 2.3054e+02
1.5401e+00 5.9322e+02 2.2964e+02
1.5442e+00 5.9034e+02 2.2839e+02
1.5483e+00 5.9141e+02 2.2814e+02
1.5524e+00 5.9022e+02 2.2726e+02
1.5565e+00 5.8881e+02 2.2662e+02
1.5606e+00 5.8850e+02 2.2560e+02
1.5646e+00 5.8674e+02 2.2449e+02
1.5687e+00 5.8579e+02 2.2404e+02
1.5728e+00 5.8599e+02 2.2337e+02
1.5769e+00 5.8320e+02 2.2213e+02
1.5810e+00 5.8252e+02 2.2172e+02
1.5851e+00 5.8173e+02 2.2037e+02
1.5892e+00 5.8149e+02 2.2008e+02
1.5933e+00 5.7992e+02 2.1901e+02
1.5974e+00 5.7831e+02 2.1801e+02
1.6015e+00 5.7715e+02 2.1716e+02
1.6056e+00 5.7780e+02 2.1708e+02
1.6096e+00 5.7615e+02 2.1598e+02
1.6137e+00 5.7449e+02 2.1498e+02
1.6178e+00 5.7490e+02 2.1453e+02
1.6219e+00 5.7367e+02 2.1355e+02
1.6260e+00 5.7309e+02 2.1316e+02
1.6301e+00 5.7028e+02 2.1149e+02
1.6342e+00 5.6953e+02 2.1107e+02
1.6383e+00 5.6961e+02 2.1060e+02
1.6424e+00 5.6809e+02 2.0963e+02
1.6465e+00 5.6643e+02 2.0868e+02
1.6506e+00 5.6619e+02 2.0815e+02
1.6546e+00 5.6512e+02 2.0714e+02
1.6587e+00 5.6486e+02 2.0673e+02
1.6628e+00 5.6365e+02 2.0600e+02
1.6669e+00 5.6246e+02 2.0500e+02
1.6710e+00 5.6194e+02 2.0451e+02
1.6751e+00 5.6037e+02 2.0361e+02
1.6792e+00 5.5939e+02 2.0290e+02
1.6833e+00 5.5780e+02 2.0175e+02
1.6874e+00 5.5695e+02 2.0124e+02
1.6915e+00 5.5742e+02 2.0078e+02
1.6955e+00 5.5622e+02 2.0010e+02
1.6996e+00 5.5543e+02 1.9935e+02
1.7037e+00 5.5456e+02 1.9881e+02
1.7078e+00 5.5297e+02 1.9760e+02
1.7119e+00 5.5214e+02 1.9695e+02
1.7160e+00 5.5067e+02 1.9620e+02
1.7201e+00 5.4977e+02 1.9517e+02
1.7242e+00 5.4929e+02 1.9508e+02
1.7283e+00 5.4890e+02 1.9421e+02
1.7324e+00 5.4753e+02 1.9360e+02
1.7365e+00 5.4521e+02 1.9226e+02
1.7405e+00 5.4582e+02 1.9205e+02
1.7446e+00 5.4530e+02 1.9155e+02
1.7487e+00 5.4330e+02 1.9034e+02
1.7528e+00 5.4306e+02 1.9016e+02
1.7569e+00 5.4124e+02 1.8893e+02
1.7610e+00 5.4160e+02 1.8880e+02
1.7651e+00 5.3883e+02 1.8763e+02
1.7692e+00 5.3799e+02 1.8685e+02
1.7733e+00 5.3707e+02 1.8626e+02
1.7774e+00 5.3700e+02 1.8586e+02
1.7815e+00 5.3606e+02 1.8517e+02
1.7855e+00 5.3469e+02 1.8439e+02
1.7896e+00 5.3414e+02 1.8373e+02
1.7937e+00 5.3297e+02 1.8303e+02
1.7978e+00 5.3286e+02 1.8234e+02
1.8019e+00 5.3100e+02 1.8148e+02
1.8060e+00 5.2949e+02 1.8088e+02
1.8101e+00 5.2998e+02 1.8013e+02
1.8142e+00 5.2868e+02 1.7971e+02
1.8183e+00 5.2749e+02 1.7907e+02
1.8224e+00 5.2747e+02 1.7858e+02
1.8265e+00 5.2640e+02 1.7808e+02
1.8305e+00 5.2534e+02 1.7711e+02
1.8346e+00 5.2421e+02 1.7643e+02
1.8387e+00 5.2324e+02 1.7578e+02
1.8428e+00 5.2234e+02 1.7519e+02
1.8469e+00 5.2091e+02 1.7457e+02
1.8510e+00 5.2084e+02 1.7377e+02
1.8551e+00 5.1978e+02 1.7316e+02
1.8592e+00 5.1795e+02 1.7250e+02
1.8633e+00 5.1703e+02 1.7187e+02
1.8674e+00 5.1612e+02 1.7130e+02
1.8715e+00 5.1513e+02 1.7050e+02
1.8755e+00 5.1597e+02 1.7035e+02
1.8796e+00 5.1357e+02 1.6916e+02
1.8837e+00 5.1335e+02 1.6897e+02
1.8878e+00 5.1234e+02 1.6846e+02
1.8919e+00 5.1169e+02 1.6769e+02
1.8960e+00 5.1061e+02 1.6718e+02
1.9001e+00 5.0947e+02 1.6626e+02
1.9042e+00 5.0873e+02 1.6569e+02
1.9083e+00 5.0715e+02 1.6494e+02
1.9124e+00 5.0702e+02 1.6476e+02
1.9164e+00 5.0595e+02 1.6381e+02
1.9205e+00 5.0529e+02 1.6351e+02
1.9246e+00 5.0391e+02 1.6267e+02
1.9287e+00 5.0281e+02 1.6205e+02
1.9328e+00 5.0250e+02 1.6154e+02
1.9369e+00 5.0052e+02 1.6058e+02
1.9410e+00 5.0087e+02 1.6040e+02
1.9451e+00 4.9927e+02 1.5950e+02
1.9492e+00 4.9806e+02 1.5919e+02
1.9533e+00 4.9822e+02 1.5888e+02
1.9573e+00 4.9691e+02 1.5796e+02
1.9614e+00 4.9658e+02 1.5745e+02
1.9655e+00 4.9515e+02 1.5676e+02
1.9696e+00 4.9466e+02 1.5636e+02
1.9737e+00 4.9386e+02 1.5576e+02
1.9778e+00 4.9279e+02 1.5505e+02
1.9819e+00 4.9198e+02 1.5479e+02
1.9860e+00 4.9070e+02 1.5403e+02
1.9901e+00 4.8975e+02 1.5352e+02
1.9942e+00 4.8838e+02 1.5256e+02
1.9983e+00 4.8827e+02 1.5223e+02
2.0024e+00 4.8739e+02 1.5196e+02
2.0064e+00 4.8645e+02 1.5114e+02
2.0105e+00 4.8568e+02 1.5059e+02
2.0146e+00 4.8467e+02 1.4996e+02
2.0187e+00 4.8390e+02 1.4955e+02
2.0228e+00 4.8297e+02 1.4890e+02
2.0269e+00 4.8190e+02 1.4841e+02
2.0310e+00 4.8112e+02 1.4785e+02
2.0351e+00 4.8052e+02 1.4736e+02
2.0392e+00 4.7934e+02 1.4673e+02
2.0433e+00 4.7854e+02 1.4630e+02
2.0473e+00 4.7762e+02 1.4544e+02
2.0514e+00 4.7684e+02 1.4525e+02
2.0555e+00 4.7584e+02 1.4440e+02
2.0596e+00 4.7540e+02 1.4400e+02
2.0637e+00 4.7429e+02 1.4342e+02
2.0678e+00 4.7277e+02 1.4285e+02
2.0719e+00 4.7161e+02 1.4221e+02
2.0760e+00 4.7143e+02 1.4193e+02
2.0801e+00 4.7034e+02 1.4131e+02
2.0842e+00 4.7006e+02 1.4100e+02
2.0883e+00 4.6851e+02 1.4006e+02
2.0923e+00 4.6801e+02 1.3986e+02
2.0964e+00 4.6709e+02 1.3919e+02
2.1005e+00 4.6657e+02 1.3885e+02
2.1046e+00 4.6590e+02 1.3842e+02
2.1087e+00 4.6455e+02 1.3779e+02
2.1128e+00 4.6406e+02 1.3724e+02
2.1169e+00 4.6255e+02 1.3659e+02
2.1210e+00 4.6234e+02 1.3641e+02
2.1251e+00 4.6157e+02 1.3578e+02
2.1292e+00 4.6059e+02 1.3517e+02
2.1332e+00 4.5975e+02 1.3474e+02
2.1373e+00 4.5902e+02 1.3429e+02
2.1414e+00 4.5744e+02 1.3357e+02
2.1455e+00 4.5714e+02 1.3323e+02
2.1496e+00 4.5580e+02 1.3245e+02
2.1537e+00 4.5535e+02 1.3214e+02
2.1578e+00 4.5478e+02 1.3171e+02
2.1619e+00 4.5262e+02 1.3082e+02
2.1660e+00 4.5208e+02 1.3038e+02
2.1701e+00 4.5203e+02 1.3020e+02
2.1742e+00 4.5099e+02 1.2973e+02
2.1782e+00 4.4984e+02 1.2915e+02
2.1823e+00 4.4918e+02 1.2878e+02
2.1864e+00 4.4804e+02 1.2817e+02
2.1905e+00 4.4760e+02 1.2780e+02
2.1946e+00 4.4678e+02 1.2725e+02
2.1987e+00 4.4562e+02 1.2684e+02
2.2028e+00 4.4510e+02 1.2640e+02
2.2069e+00 4.4429e+02 1.2591e+02
2.2110e+00 4.4314e+02 1.2545e+02
2.2151e+00 4.4260e+02 1.2495e+02
2.2191e+00 4.4153e+02 1.2435e+02
2.2232e+00 4.4098e+02 1.2391e+02
2.2273e+00 4.3999e+02 1.2348e+02
2.2314e+00 4.3951e+02 1.2318e+02
2.2355e+00 4.3856e+02 1.2269e+02
2.2396e+00 4.3705e+02 1.2204e+02
2.2437e+00 4.3681e+02 1.2165e+02
2.2478e+00 4.3646e+02 1.2135e+02
2.2519e+00 4.3514e+02 1.2087e+02
2.2560e+00 4.3420e+02 1.2038e+02
2.2601e+00 4.3308e+02 1.1987e+02
2.2642e+00 4.3265e+02 1.1937e+02
2.2682e+00 4.3149e+02 1.1881e+02
2.2723e+00 4.3062e+02 1.1844e+02
2.2764e+00 4.2935e+02 1.1783e+02
2.2805e+00 4.2963e+02 1.1763e+02
2.2846e+00 4.2809e+02 1.1710e+02
2.2887e+00 4.2773e+02 1.1665e+02
2.2928e+00 4.2673e+02 1.1628e+02
2.2969e+00 4.2569e+02 1.1591e+02
2.3010e+00 4.2505e+02 1.1553e+02
2.3051e+00 4.2390e+02 1.1493e+02
2.3091e+00 4.2366e+02 1.1467e+02
2.3132e+00 4.2271e+02 1.1421e+02
2.3173e+00 4.2137e+02 1.1348e+02
2.3214e+00 4.2069e+02 1.1323e+02
2.3255e+00 4.1996e+02 1.1269e+02
2.3296e+00 4.1917e+02 1.1239e+02
2.3337e+00 4.1791e+02 1.1183e+02
2.3378e+00 4.1778e+02 1.1167e+02
2.3419e+00 4.1648e+02 1.1110e+02
2.3460e+00 4.1604e+02 1.1074e+02
2.3500e+00 4.1533e+02 1.1020e+02
2.3541e+00 4.1424e+02 1.0973e+02
2.3582e+00 4.1330e+02 1.0923e+02
2.3623e+00 4.1301e+02 1.0900e+02
2.3664e+00 4.1180e+02 1.0859e+02
2.3705e+00 4.1113e+02 1.0825e+02
2.3746e+00 4.1019e+02 1.0775e+02
2.3787e+00 4.0928e+02 1.0726e+02
