# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.65399e+04     6.32102e+03     2.71381e+03
    1.04717e-02     3.87567e+04     1.50899e+04     6.19623e+03
    1.42665e-02     3.66274e+04     1.45343e+04     6.01125e+03
    1.81228e-02     4.17947e+04     1.70213e+04     7.21901e+03
    2.24845e-02     3.50017e+04     1.41587e+04     5.97966e+03
    2.64508e-02     3.10559e+04     1.23657e+04     5.17251e+03
    3.04474e-02     2.78404e+04     1.10750e+04     4.66506e+03
    3.47320e-02     2.83933e+04     1.13121e+04     4.77123e+03
    3.88308e-02     2.26386e+04     8.95430e+03     3.82714e+03
    4.28140e-02     2.26396e+04     8.84829e+03     3.72462e+03
    4.68856e-02     2.01920e+04     7.92629e+03     3.35683e+03
    5.09858e-02     1.73577e+04     6.65575e+03     2.81145e+03
    5.51458e-02     1.74567e+04     6.65327e+03     2.77105e+03
    5.92243e-02     1.72333e+04     6.52692e+03     2.73038e+03
    6.32864e-02     1.66900e+04     6.35931e+03     2.68193e+03
    6.73674e-02     1.50403e+04     5.65575e+03     2.37607e+03
    7.14960e-02     1.53662e+04     5.66713e+03     2.34232e+03
    7.55894e-02     1.40594e+04     5.25677e+03     2.21806e+03
    7.96660e-02     1.30561e+04     4.82296e+03     2.02903e+03
    8.38183e-02     1.25248e+04     4.61893e+03     1.94135e+03
    8.78941e-02     1.16500e+04     4.22511e+03     1.77388e+03
    9.19238e-02     1.07273e+04     3.83283e+03     1.60220e+03
    9.60446e-02     1.02670e+04     3.62678e+03     1.50726e+03
    1.00128e-01     9.53736e+03     3.33167e+03     1.39934e+03
    1.04209e-01     9.34566e+03     3.21253e+03     1.33354e+03
    1.08333e-01     8.87872e+03     3.02587e+03     1.25054e+03
    1.12448e-01     8.21680e+03     2.78097e+03     1.16887e+03
    1.16521e-01     8.32288e+03     2.77426e+03     1.14073e+03
    1.20596e-01     8.00548e+03     2.67259e+03     1.10796e+03
    1.24665e-01     7.76215e+03     2.56354e+03     1.06154e+03
    1.28771e-01     7.80398e+03     2.54619e+03     1.04249e+03
    1.32874e-01     7.53630e+03     2.45539e+03     1.00803e+03
    1.36975e-01     7.29981e+03     2.32279e+03     9.46205e+02
    1.41075e-01     6.89812e+03     2.19826e+03     9.00293e+02
    1.45172e-01     6.67611e+03     2.09014e+03     8.54796e+02
    1.49268e-01     6.48194e+03     1.99894e+03     8.13445e+02
    1.53330e-01     6.17593e+03     1.88395e+03     7.68028e+02
    1.57416e-01     5.99543e+03     1.81040e+03     7.37018e+02
    1.61514e-01     5.69395e+03     1.68483e+03     6.83165e+02
    1.65592e-01     5.51530e+03     1.61178e+03     6.55881e+02
    1.69693e-01     5.40822e+03     1.57103e+03     6.39291e+02
    1.73803e-01     5.35276e+03     1.52818e+03     6.16786e+02
    1.77905e-01     5.29664e+03     1.50892e+03     6.10028e+02
    1.82001e-01     5.08440e+03     1.43700e+03     5.82528e+02
    1.86092e-01     5.06391e+03     1.41672e+03     5.71519e+02
    1.90161e-01     5.01290e+03     1.39306e+03     5.59657e+02
    1.94237e-01     4.90592e+03     1.35267e+03     5.44693e+02
    1.98334e-01     4.83307e+03     1.31559e+03     5.28178e+02
    2.02427e-01     4.66379e+03     1.25634e+03     5.03980e+02
    2.06523e-01     4.51881e+03     1.19641e+03     4.79480e+02
    2.10626e-01     4.51976e+03     1.18849e+03     4.74572e+02
    2.14724e-01     4.34981e+03     1.11973e+03     4.49300e+02
    2.18827e-01     4.29562e+03     1.08769e+03     4.29328e+02
    2.22903e-01     4.20310e+03     1.05529e+03     4.19508e+02
    2.26990e-01     4.12989e+03     1.02460e+03     4.04625e+02
    2.31084e-01     3.99501e+03     9.80994e+02     3.87669e+02
    2.35153e-01     3.99656e+03     9.66607e+02     3.82287e+02
    2.39244e-01     3.95634e+03     9.51908e+02     3.74273e+02
    2.43338e-01     3.89883e+03     9.23233e+02     3.62106e+02
    2.47445e-01     3.80938e+03     8.97191e+02     3.55346e+02
    2.51539e-01     3.81060e+03     8.93996e+02     3.49879e+02
    2.55609e-01     3.71657e+03     8.59233e+02     3.37941e+02
    2.59718e-01     3.68641e+03     8.49980e+02     3.32864e+02
    2.63814e-01     3.63674e+03     8.32215e+02     3.24829e+02
