# Real space auto- and cross-spectra.
# z=3.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.12171e+05     1.06198e+04     1.23734e+03
    1.04717e-02     2.08573e+05     9.28625e+03     1.69276e+03
    1.42665e-02     2.79625e+05     1.62296e+04     2.38043e+03
    1.81228e-02     3.54989e+05     2.15906e+04     2.94852e+03
    2.24845e-02     3.08616e+05     1.89998e+04     2.47125e+03
    2.64508e-02     3.07391e+05     1.87911e+04     2.55011e+03
    3.04474e-02     2.77856e+05     1.34530e+04     1.77408e+03
    3.47320e-02     2.69141e+05     1.45330e+04     1.81199e+03
    3.88308e-02     2.59987e+05     1.20178e+04     1.49955e+03
    4.28140e-02     2.58054e+05     1.16315e+04     1.46707e+03
    4.68856e-02     2.52124e+05     9.95444e+03     1.31315e+03
    5.09858e-02     2.54504e+05     9.94426e+03     1.26088e+03
    5.51458e-02     2.39434e+05     8.80920e+03     1.14999e+03
    5.92243e-02     2.52151e+05     8.85870e+03     1.10590e+03
    6.32864e-02     2.29612e+05     8.02356e+03     1.04934e+03
    6.73674e-02     2.41450e+05     8.26231e+03     1.04356e+03
    7.14960e-02     2.37224e+05     7.91037e+03     9.80030e+02
    7.55894e-02     2.31208e+05     7.05208e+03     9.03599e+02
    7.96660e-02     2.28114e+05     6.76331e+03     8.45956e+02
    8.38183e-02     2.21888e+05     6.27465e+03     7.91691e+02
    8.78941e-02     2.17748e+05     5.63358e+03     7.12855e+02
    9.19238e-02     2.17484e+05     5.63887e+03     6.55270e+02
    9.60446e-02     2.08511e+05     4.78929e+03     6.04734e+02
    1.00128e-01     2.08443e+05     4.58132e+03     5.61336e+02
    1.04209e-01     2.04022e+05     4.25081e+03     5.25812e+02
    1.08333e-01     2.09709e+05     4.31791e+03     4.92008e+02
    1.12448e-01     2.01137e+05     3.97860e+03     4.94524e+02
    1.16521e-01     2.04270e+05     4.01269e+03     4.68788e+02
    1.20596e-01     1.99210e+05     3.79423e+03     4.47751e+02
    1.24665e-01     1.92749e+05     3.53107e+03     4.46567e+02
    1.28771e-01     1.98800e+05     3.54076e+03     4.24484e+02
    1.32874e-01     1.95050e+05     3.45340e+03     4.10178e+02
    1.36975e-01     1.97271e+05     3.25174e+03     3.84205e+02
    1.41075e-01     1.95845e+05     3.11040e+03     3.64237e+02
    1.45172e-01     1.92428e+05     2.93737e+03     3.48064e+02
    1.49268e-01     1.92893e+05     2.78137e+03     3.18320e+02
    1.53330e-01     1.88104e+05     2.67006e+03     3.08868e+02
    1.57416e-01     1.87004e+05     2.60282e+03     2.91989e+02
    1.61514e-01     1.84827e+05     2.41583e+03     2.78915e+02
    1.65592e-01     1.86607e+05     2.29075e+03     2.64681e+02
    1.69693e-01     1.87481e+05     2.31647e+03     2.56650e+02
    1.73803e-01     1.83523e+05     2.16415e+03     2.41811e+02
    1.77905e-01     1.82293e+05     2.15371e+03     2.39522e+02
    1.82001e-01     1.82330e+05     2.04842e+03     2.32447e+02
    1.86092e-01     1.84337e+05     2.05946e+03     2.27017e+02
    1.90161e-01     1.84216e+05     2.02237e+03     2.20115e+02
    1.94237e-01     1.80664e+05     1.86171e+03     2.06996e+02
    1.98334e-01     1.81937e+05     1.97442e+03     2.09886e+02
    2.02427e-01     1.78412e+05     1.86652e+03     2.01831e+02
    2.06523e-01     1.77677e+05     1.75910e+03     1.90604e+02
    2.10626e-01     1.80446e+05     1.72886e+03     1.84321e+02
    2.14724e-01     1.79228e+05     1.67051e+03     1.75363e+02
    2.18827e-01     1.77607e+05     1.63610e+03     1.72388e+02
    2.22903e-01     1.77522e+05     1.55395e+03     1.64923e+02
    2.26990e-01     1.76198e+05     1.51737e+03     1.57389e+02
    2.31084e-01     1.74182e+05     1.50452e+03     1.52862e+02
    2.35153e-01     1.74247e+05     1.40729e+03     1.47062e+02
    2.39244e-01     1.74194e+05     1.41345e+03     1.44377e+02
    2.43338e-01     1.74150e+05     1.37711e+03     1.40235e+02
    2.47445e-01     1.74547e+05     1.34775e+03     1.38364e+02
    2.51539e-01     1.73088e+05     1.32680e+03     1.33659e+02
    2.55609e-01     1.71811e+05     1.28231e+03     1.31435e+02
    2.59718e-01     1.70971e+05     1.25020e+03     1.27526e+02
    2.63814e-01     1.71656e+05     1.20085e+03     1.23202e+02
    2.67904e-01     1.73212e+05     1.21723e+03     1.20131e+02
    2.71993e-01     1.70716e+05     1.16216e+03     1.17545e+02
    2.76068e-01     1.68604e+05     1.16529e+03     1.12879e+02
    2.80171e-01     1.71053e+05     1.14663e+03     1.10429e+02
    2.84268e-01     1.70909e+05     1.09435e+03     1.06767e+02
    2.88346e-01     1.69173e+05     1.03685e+03     1.03239e+02
    2.92426e-01     1.69010e+05     1.05786e+03     1.00913e+02
    2.96514e-01     1.68702e+05     1.02704e+03     9.79551e+01
    3.00627e-01     1.67752e+05     1.02065e+03     9.64915e+01
    3.04729e-01     1.67436e+05     9.88914e+02     9.37056e+01
    3.08821e-01     1.68079e+05     1.00467e+03     9.24172e+01
    3.12919e-01     1.68180e+05     9.57406e+02     9.04762e+01
    3.16999e-01     1.66664e+05     9.48901e+02     8.78276e+01
    3.21078e-01     1.66554e+05     9.25511e+02     8.53299e+01
    3.25167e-01     1.65458e+05     9.29205e+02     8.46655e+01
    3.29247e-01     1.65068e+05     9.03815e+02     8.14658e+01
    3.33333e-01     1.67367e+05     8.73146e+02     8.03567e+01
    3.37443e-01     1.64943e+05     8.66796e+02     7.81982e+01
    3.41545e-01     1.65489e+05     8.47921e+02     7.63740e+01
    3.45625e-01     1.64524e+05     8.35163e+02     7.42531e+01
    3.49715e-01     1.64216e+05     8.21227e+02     7.31753e+01
    3.53817e-01     1.65276e+05     8.17568e+02     7.12267e+01
    3.57906e-01     1.63762e+05     7.89319e+02     6.96050e+01
    3.61975e-01     1.63345e+05     7.78714e+02     6.82114e+01
    3.66071e-01     1.63139e+05     7.88201e+02     6.71731e+01
    3.70189e-01     1.63039e+05     7.67936e+02     6.59934e+01
    3.74277e-01     1.62465e+05     7.36540e+02     6.45916e+01
    3.78356e-01     1.62405e+05     7.59546e+02     6.30184e+01
    3.82448e-01     1.62524e+05     7.45001e+02     6.18954e+01
    3.86535e-01     1.62185e+05     7.34517e+02     6.09166e+01
    3.90624e-01     1.61808e+05     7.18912e+02     6.05887e+01
    3.94706e-01     1.61418e+05     6.94076e+02     5.88159e+01
    3.98794e-01     1.60439e+05     6.98304e+02     5.76250e+01
    4.02896e-01     1.60769e+05     6.87650e+02     5.67004e+01
    4.06986e-01     1.59523e+05     6.69591e+02     5.55347e+01
    4.11069e-01     1.60199e+05     6.72646e+02     5.41397e+01
    4.15170e-01     1.59664e+05     6.43930e+02     5.31402e+01
    4.19263e-01     1.59519e+05     6.34571e+02     5.20320e+01
    4.23353e-01     1.58820e+05     6.26802e+02     5.12640e+01
    4.27447e-01     1.59117e+05     6.23291e+02     5.03550e+01
    4.31534e-01     1.59624e+05     6.22115e+02     4.95180e+01
    4.35624e-01     1.59683e+05     6.12281e+02     4.84945e+01
    4.39718e-01     1.57343e+05     6.01103e+02     4.75648e+01
    4.43804e-01     1.57716e+05     5.99326e+02     4.71505e+01
    4.47892e-01     1.57779e+05     5.89512e+02     4.61392e+01
    4.51977e-01     1.58146e+05     5.92081e+02     4.56821e+01
    4.56067e-01     1.58668e+05     5.89812e+02     4.46602e+01
    4.60165e-01     1.57300e+05     5.78489e+02     4.38269e+01
    4.64260e-01     1.57597e+05     5.59495e+02     4.35551e+01
    4.68355e-01     1.57072e+05     5.61638e+02     4.26733e+01
    4.72450e-01     1.57387e+05     5.56946e+02     4.16374e+01
    4.76540e-01     1.56787e+05     5.43003e+02     4.12117e+01
    4.80633e-01     1.56559e+05     5.50594e+02     4.06395e+01
    4.84718e-01     1.57488e+05     5.35631e+02     3.97416e+01
    4.88794e-01     1.57056e+05     5.33054e+02     3.88795e+01
    4.92888e-01     1.56079e+05     5.29835e+02     3.87457e+01
    4.96984e-01     1.56558e+05     5.26783e+02     3.82160e+01
    5.01073e-01     1.56403e+05     5.25826e+02     3.76305e+01
    5.05169e-01     1.55704e+05     5.16401e+02     3.68566e+01
    5.09268e-01     1.55770e+05     5.03982e+02     3.60700e+01
    5.13369e-01     1.55462e+05     5.04471e+02     3.58458e+01
    5.17441e-01     1.55383e+05     4.97588e+02     3.52549e+01
    5.21516e-01     1.55526e+05     4.94210e+02     3.48160e+01
    5.25611e-01     1.54497e+05     4.90949e+02     3.42603e+01
    5.29706e-01     1.55152e+05     4.88524e+02     3.39796e+01
    5.33801e-01     1.54521e+05     4.76033e+02     3.32856e+01
    5.37888e-01     1.54415e+05     4.75501e+02     3.28427e+01
    5.41985e-01     1.54721e+05     4.79705e+02     3.25119e+01
    5.46091e-01     1.54738e+05     4.72577e+02     3.20023e+01
    5.50174e-01     1.54257e+05     4.60119e+02     3.15035e+01
    5.54252e-01     1.53972e+05     4.61588e+02     3.11242e+01
    5.58346e-01     1.54192e+05     4.55629e+02     3.06211e+01
    5.62439e-01     1.53720e+05     4.49067e+02     3.01934e+01
    5.66527e-01     1.53432e+05     4.45604e+02     2.98788e+01
    5.70616e-01     1.53447e+05     4.40857e+02     2.94882e+01
    5.74707e-01     1.52931e+05     4.37909e+02     2.90477e+01
    5.78798e-01     1.53294e+05     4.33715e+02     2.84750e+01
    5.82883e-01     1.52651e+05     4.17805e+02     2.81702e+01
    5.86977e-01     1.53248e+05     4.29449e+02     2.79013e+01
    5.91070e-01     1.52004e+05     4.19551e+02     2.75326e+01
    5.95166e-01     1.51937e+05     4.26134e+02     2.72690e+01
    5.99260e-01     1.51826e+05     4.16968e+02     2.67377e+01
    6.03349e-01     1.52242e+05     4.20797e+02     2.65801e+01
    6.07445e-01     1.51685e+05     4.11422e+02     2.62150e+01
    6.11543e-01     1.51805e+05     4.09786e+02     2.58024e+01
    6.15623e-01     1.51358e+05     4.04780e+02     2.56163e+01
    6.19704e-01     1.52034e+05     3.97759e+02     2.51098e+01
    6.23792e-01     1.51102e+05     4.04378e+02     2.49007e+01
    6.27891e-01     1.51041e+05     3.93251e+02     2.46789e+01
    6.31991e-01     1.51167e+05     3.89815e+02     2.43548e+01
    6.36073e-01     1.50541e+05     3.92714e+02     2.39715e+01
    6.40158e-01     1.51286e+05     3.85195e+02     2.36315e+01
    6.44244e-01     1.50228e+05     3.80927e+02     2.34139e+01
    6.48338e-01     1.50623e+05     3.77161e+02     2.31049e+01
    6.52432e-01     1.50376e+05     3.79380e+02     2.28082e+01
    6.56514e-01     1.49571e+05     3.78471e+02     2.26116e+01
    6.60609e-01     1.50409e+05     3.71453e+02     2.22588e+01
