# k, phh, phm/ 
7.7107e-01 9.6419e+02 5.0430e+02
7.7515e-01 9.6196e+02 5.0151e+02
7.7924e-01 9.5438e+02 4.9683e+02
7.8334e-01 9.5495e+02 4.9616e+02
7.8743e-01 9.5263e+02 4.9411e+02
7.9151e-01 9.4629e+02 4.8983e+02
7.9561e-01 9.4270e+02 4.8705e+02
7.9970e-01 9.4123e+02 4.8577e+02
8.0380e-01 9.3739e+02 4.8350e+02
8.0788e-01 9.3505e+02 4.8044e+02
8.1196e-01 9.3478e+02 4.7922e+02
8.1606e-01 9.3194e+02 4.7654e+02
8.2015e-01 9.2610e+02 4.7368e+02
8.2424e-01 9.2679e+02 4.7359e+02
8.2833e-01 9.2161e+02 4.6956e+02
8.3243e-01 9.2300e+02 4.6859e+02
8.3652e-01 9.1746e+02 4.6530e+02
8.4061e-01 9.1543e+02 4.6254e+02
8.4470e-01 9.1622e+02 4.6450e+02
8.4879e-01 9.1166e+02 4.6034e+02
8.5288e-01 9.0513e+02 4.5639e+02
8.5697e-01 9.0604e+02 4.5472e+02
8.6106e-01 9.0240e+02 4.5300e+02
8.6515e-01 9.0309e+02 4.5177e+02
8.6923e-01 8.9855e+02 4.4899e+02
8.7333e-01 8.9603e+02 4.4612e+02
8.7743e-01 8.9208e+02 4.4440e+02
8.8151e-01 8.8794e+02 4.4108e+02
8.8560e-01 8.8815e+02 4.3916e+02
8.8969e-01 8.8445e+02 4.3683e+02
8.9378e-01 8.8483e+02 4.3692e+02
8.9788e-01 8.8203e+02 4.3454e+02
9.0196e-01 8.7615e+02 4.3109e+02
9.0605e-01 8.7954e+02 4.3181e+02
9.1015e-01 8.7256e+02 4.2763e+02
9.1424e-01 8.7069e+02 4.2496e+02
9.1833e-01 8.7120e+02 4.2591e+02
9.2242e-01 8.6639e+02 4.2196e+02
9.2651e-01 8.6803e+02 4.2159e+02
9.3060e-01 8.6497e+02 4.1960e+02
9.3469e-01 8.6225e+02 4.1724e+02
9.3879e-01 8.5825e+02 4.1401e+02
9.4287e-01 8.6249e+02 4.1602e+02
9.4696e-01 8.5853e+02 4.1374e+02
9.5105e-01 8.5343e+02 4.0906e+02
9.5515e-01 8.5328e+02 4.0928e+02
9.5924e-01 8.4900e+02 4.0628e+02
9.6333e-01 8.5017e+02 4.0573e+02
9.6742e-01 8.4692e+02 4.0389e+02
9.7151e-01 8.4337e+02 4.0059e+02
9.7559e-01 8.4374e+02 4.0094e+02
9.7968e-01 8.4060e+02 3.9766e+02
9.8377e-01 8.3828e+02 3.9575e+02
9.8787e-01 8.3645e+02 3.9487e+02
9.9196e-01 8.3713e+02 3.9469e+02
9.9605e-01 8.3385e+02 3.9170e+02
1.0002e+00 8.3058e+02 3.9114e+02
1.0042e+00 8.2902e+02 3.8823e+02
1.0083e+00 8.2889e+02 3.8739e+02
1.0124e+00 8.2877e+02 3.8684e+02
1.0165e+00 8.2601e+02 3.8462e+02
1.0206e+00 8.2297e+02 3.8226e+02
1.0247e+00 8.2257e+02 3.8125e+02
1.0288e+00 8.1860e+02 3.7865e+02
1.0329e+00 8.1514e+02 3.7736e+02
1.0370e+00 8.1633e+02 3.7612e+02
1.0410e+00 8.1361e+02 3.7449e+02
1.0451e+00 8.1118e+02 3.7235e+02
1.0492e+00 8.1011e+02 3.7163e+02
1.0533e+00 8.0701e+02 3.6928e+02
1.0574e+00 8.0846e+02 3.6924e+02
1.0615e+00 8.0462e+02 3.6633e+02
1.0656e+00 8.0353e+02 3.6566e+02
1.0697e+00 7.9987e+02 3.6285e+02
1.0738e+00 8.0100e+02 3.6328e+02
1.0779e+00 7.9959e+02 3.6140e+02
1.0820e+00 7.9824e+02 3.6078e+02
1.0860e+00 7.9458e+02 3.5877e+02
1.0901e+00 7.9333e+02 3.5741e+02
1.0942e+00 7.9245e+02 3.5635e+02
1.0983e+00 7.9198e+02 3.5467e+02
1.1024e+00 7.8993e+02 3.5309e+02
1.1065e+00 7.8796e+02 3.5185e+02
1.1106e+00 7.8677e+02 3.5064e+02
1.1147e+00 7.8657e+02 3.5009e+02
1.1188e+00 7.8335e+02 3.4749e+02
1.1229e+00 7.8251e+02 3.4663e+02
1.1270e+00 7.8151e+02 3.4539e+02
1.1310e+00 7.7796e+02 3.4287e+02
1.1351e+00 7.7934e+02 3.4349e+02
1.1392e+00 7.7451e+02 3.4034e+02
1.1433e+00 7.7502e+02 3.4037e+02
1.1474e+00 7.7348e+02 3.3943e+02
1.1515e+00 7.7204e+02 3.3736e+02
1.1556e+00 7.7151e+02 3.3651e+02
1.1597e+00 7.6796e+02 3.3462e+02
1.1638e+00 7.6767e+02 3.3361e+02
1.1679e+00 7.6536e+02 3.3245e+02
1.1719e+00 7.6533e+02 3.3156e+02
1.1760e+00 7.6322e+02 3.2964e+02
1.1801e+00 7.6020e+02 3.2813e+02
1.1842e+00 7.6064e+02 3.2784e+02
1.1883e+00 7.6069e+02 3.2630e+02
1.1924e+00 7.5821e+02 3.2528e+02
1.1965e+00 7.5524e+02 3.2310e+02
1.2006e+00 7.5775e+02 3.2379e+02
1.2047e+00 7.5371e+02 3.2109e+02
1.2088e+00 7.5190e+02 3.2027e+02
1.2129e+00 7.5032e+02 3.1854e+02
1.2169e+00 7.4905e+02 3.1763e+02
1.2210e+00 7.4689e+02 3.1626e+02
1.2251e+00 7.4588e+02 3.1494e+02
1.2292e+00 7.4536e+02 3.1489e+02
1.2333e+00 7.4284e+02 3.1282e+02
1.2374e+00 7.4246e+02 3.1174e+02
1.2415e+00 7.4180e+02 3.1109e+02
1.2456e+00 7.3858e+02 3.0935e+02
1.2497e+00 7.3870e+02 3.0872e+02
1.2538e+00 7.3727e+02 3.0703e+02
1.2579e+00 7.3508e+02 3.0650e+02
1.2619e+00 7.3501e+02 3.0454e+02
1.2660e+00 7.3266e+02 3.0324e+02
1.2701e+00 7.3088e+02 3.0259e+02
1.2742e+00 7.3047e+02 3.0217e+02
1.2783e+00 7.2872e+02 3.0038e+02
1.2824e+00 7.2914e+02 3.0030e+02
1.2865e+00 7.2820e+02 2.9910e+02
1.2906e+00 7.2486e+02 2.9722e+02
1.2947e+00 7.2410e+02 2.9611e+02
1.2988e+00 7.2278e+02 2.9539e+02
1.3029e+00 7.2098e+02 2.9411e+02
1.3069e+00 7.1913e+02 2.9203e+02
1.3110e+00 7.2025e+02 2.9245e+02
1.3151e+00 7.1712e+02 2.9047e+02
1.3192e+00 7.1841e+02 2.9059e+02
1.3233e+00 7.1631e+02 2.8910e+02
1.3274e+00 7.1425e+02 2.8761e+02
1.3315e+00 7.1213e+02 2.8613e+02
1.3356e+00 7.1163e+02 2.8549e+02
1.3397e+00 7.0876e+02 2.8395e+02
1.3438e+00 7.0835e+02 2.8362e+02
1.3479e+00 7.0691e+02 2.8233e+02
1.3519e+00 7.0546e+02 2.8091e+02
1.3560e+00 7.0501e+02 2.8051e+02
1.3601e+00 7.0388e+02 2.7941e+02
1.3642e+00 7.0409e+02 2.7876e+02
1.3683e+00 7.0158e+02 2.7757e+02
1.3724e+00 7.0067e+02 2.7649e+02
1.3765e+00 7.0028e+02 2.7592e+02
1.3806e+00 6.9838e+02 2.7471e+02
1.3847e+00 6.9637e+02 2.7335e+02
1.3888e+00 6.9373e+02 2.7146e+02
1.3928e+00 6.9452e+02 2.7159e+02
1.3969e+00 6.9336e+02 2.7087e+02
1.4010e+00 6.9141e+02 2.6920e+02
1.4051e+00 6.9200e+02 2.6883e+02
1.4092e+00 6.8976e+02 2.6730e+02
1.4133e+00 6.8843e+02 2.6684e+02
1.4174e+00 6.8741e+02 2.6560e+02
1.4215e+00 6.8631e+02 2.6493e+02
1.4256e+00 6.8624e+02 2.6405e+02
1.4297e+00 6.8370e+02 2.6312e+02
1.4338e+00 6.8307e+02 2.6171e+02
1.4378e+00 6.8311e+02 2.6120e+02
1.4419e+00 6.8040e+02 2.6042e+02
1.4460e+00 6.7888e+02 2.5858e+02
1.4501e+00 6.7826e+02 2.5827e+02
1.4542e+00 6.7746e+02 2.5725e+02
1.4583e+00 6.7524e+02 2.5625e+02
1.4624e+00 6.7530e+02 2.5582e+02
1.4665e+00 6.7368e+02 2.5472e+02
1.4706e+00 6.7116e+02 2.5317e+02
1.4747e+00 6.7297e+02 2.5334e+02
1.4787e+00 6.7106e+02 2.5195e+02
1.4828e+00 6.6889e+02 2.5105e+02
1.4869e+00 6.6825e+02 2.5029e+02
1.4910e+00 6.6619e+02 2.4941e+02
1.4951e+00 6.6589e+02 2.4829e+02
1.4992e+00 6.6475e+02 2.4769e+02
1.5033e+00 6.6335e+02 2.4630e+02
1.5074e+00 6.6195e+02 2.4559e+02
1.5115e+00 6.6009e+02 2.4452e+02
1.5156e+00 6.6025e+02 2.4402e+02
1.5197e+00 6.5994e+02 2.4361e+02
1.5237e+00 6.5793e+02 2.4228e+02
1.5278e+00 6.5669e+02 2.4136e+02
1.5319e+00 6.5559e+02 2.4044e+02
1.5360e+00 6.5391e+02 2.3937e+02
1.5401e+00 6.5338e+02 2.3876e+02
1.5442e+00 6.5210e+02 2.3788e+02
1.5483e+00 6.5042e+02 2.3732e+02
1.5524e+00 6.4960e+02 2.3639e+02
1.5565e+00 6.4937e+02 2.3547e+02
1.5606e+00 6.4862e+02 2.3466e+02
1.5646e+00 6.4693e+02 2.3384e+02
1.5687e+00 6.4609e+02 2.3293e+02
1.5728e+00 6.4455e+02 2.3198e+02
1.5769e+00 6.4315e+02 2.3109e+02
1.5810e+00 6.4296e+02 2.3043e+02
1.5851e+00 6.4120e+02 2.2934e+02
1.5892e+00 6.3970e+02 2.2837e+02
1.5933e+00 6.3964e+02 2.2837e+02
1.5974e+00 6.3820e+02 2.2699e+02
1.6015e+00 6.3621e+02 2.2595e+02
1.6056e+00 6.3565e+02 2.2518e+02
1.6096e+00 6.3461e+02 2.2461e+02
1.6137e+00 6.3480e+02 2.2433e+02
1.6178e+00 6.3116e+02 2.2266e+02
1.6219e+00 6.3124e+02 2.2234e+02
1.6260e+00 6.3007e+02 2.2124e+02
1.6301e+00 6.2862e+02 2.2039e+02
1.6342e+00 6.2845e+02 2.1987e+02
1.6383e+00 6.2737e+02 2.1924e+02
1.6424e+00 6.2585e+02 2.1801e+02
1.6465e+00 6.2403e+02 2.1703e+02
1.6506e+00 6.2500e+02 2.1725e+02
1.6546e+00 6.2439e+02 2.1617e+02
1.6587e+00 6.2380e+02 2.1590e+02
1.6628e+00 6.2051e+02 2.1473e+02
1.6669e+00 6.2059e+02 2.1390e+02
1.6710e+00 6.1854e+02 2.1281e+02
1.6751e+00 6.1801e+02 2.1237e+02
1.6792e+00 6.1693e+02 2.1161e+02
1.6833e+00 6.1617e+02 2.1097e+02
1.6874e+00 6.1347e+02 2.0982e+02
1.6915e+00 6.1418e+02 2.0966e+02
1.6955e+00 6.1221e+02 2.0822e+02
1.6996e+00 6.1006e+02 2.0707e+02
1.7037e+00 6.0975e+02 2.0676e+02
1.7078e+00 6.0945e+02 2.0647e+02
1.7119e+00 6.0829e+02 2.0553e+02
1.7160e+00 6.0774e+02 2.0488e+02
1.7201e+00 6.0610e+02 2.0414e+02
1.7242e+00 6.0507e+02 2.0321e+02
1.7283e+00 6.0370e+02 2.0231e+02
1.7324e+00 6.0298e+02 2.0162e+02
1.7365e+00 6.0177e+02 2.0124e+02
1.7405e+00 6.0008e+02 2.0024e+02
1.7446e+00 5.9984e+02 1.9987e+02
1.7487e+00 5.9887e+02 1.9904e+02
1.7528e+00 5.9750e+02 1.9808e+02
1.7569e+00 5.9614e+02 1.9700e+02
1.7610e+00 5.9505e+02 1.9677e+02
1.7651e+00 5.9488e+02 1.9630e+02
1.7692e+00 5.9306e+02 1.9533e+02
1.7733e+00 5.9299e+02 1.9489e+02
1.7774e+00 5.9109e+02 1.9388e+02
1.7815e+00 5.9027e+02 1.9308e+02
1.7855e+00 5.8869e+02 1.9237e+02
1.7896e+00 5.8840e+02 1.9187e+02
1.7937e+00 5.8685e+02 1.9096e+02
1.7978e+00 5.8564e+02 1.9023e+02
1.8019e+00 5.8616e+02 1.8983e+02
1.8060e+00 5.8445e+02 1.8908e+02
1.8101e+00 5.8378e+02 1.8876e+02
1.8142e+00 5.8136e+02 1.8756e+02
1.8183e+00 5.8157e+02 1.8735e+02
1.8224e+00 5.7942e+02 1.8628e+02
1.8265e+00 5.7973e+02 1.8592e+02
1.8305e+00 5.7734e+02 1.8503e+02
1.8346e+00 5.7614e+02 1.8419e+02
1.8387e+00 5.7516e+02 1.8338e+02
1.8428e+00 5.7570e+02 1.8349e+02
1.8469e+00 5.7441e+02 1.8232e+02
1.8510e+00 5.7186e+02 1.8132e+02
1.8551e+00 5.7228e+02 1.8141e+02
1.8592e+00 5.7107e+02 1.8042e+02
1.8633e+00 5.6879e+02 1.7949e+02
1.8674e+00 5.6880e+02 1.7892e+02
1.8715e+00 5.6848e+02 1.7864e+02
1.8755e+00 5.6632e+02 1.7787e+02
1.8796e+00 5.6519e+02 1.7702e+02
1.8837e+00 5.6545e+02 1.7670e+02
1.8878e+00 5.6353e+02 1.7598e+02
1.8919e+00 5.6286e+02 1.7523e+02
1.8960e+00 5.6297e+02 1.7507e+02
1.9001e+00 5.6101e+02 1.7406e+02
1.9042e+00 5.6017e+02 1.7337e+02
1.9083e+00 5.5822e+02 1.7278e+02
1.9124e+00 5.5785e+02 1.7224e+02
1.9164e+00 5.5660e+02 1.7155e+02
1.9205e+00 5.5627e+02 1.7111e+02
1.9246e+00 5.5474e+02 1.7027e+02
1.9287e+00 5.5359e+02 1.6975e+02
1.9328e+00 5.5302e+02 1.6927e+02
1.9369e+00 5.5210e+02 1.6834e+02
1.9410e+00 5.5057e+02 1.6770e+02
1.9451e+00 5.4921e+02 1.6674e+02
1.9492e+00 5.4915e+02 1.6675e+02
1.9533e+00 5.4786e+02 1.6620e+02
1.9573e+00 5.4682e+02 1.6544e+02
1.9614e+00 5.4559e+02 1.6468e+02
1.9655e+00 5.4530e+02 1.6431e+02
1.9696e+00 5.4345e+02 1.6340e+02
1.9737e+00 5.4227e+02 1.6285e+02
1.9778e+00 5.4188e+02 1.6253e+02
1.9819e+00 5.4060e+02 1.6186e+02
1.9860e+00 5.4013e+02 1.6131e+02
1.9901e+00 5.3839e+02 1.6044e+02
1.9942e+00 5.3763e+02 1.6000e+02
1.9983e+00 5.3677e+02 1.5960e+02
2.0024e+00 5.3479e+02 1.5874e+02
2.0064e+00 5.3415e+02 1.5811e+02
2.0105e+00 5.3327e+02 1.5763e+02
2.0146e+00 5.3244e+02 1.5708e+02
2.0187e+00 5.3186e+02 1.5647e+02
2.0228e+00 5.3137e+02 1.5621e+02
2.0269e+00 5.2963e+02 1.5540e+02
2.0310e+00 5.2834e+02 1.5461e+02
2.0351e+00 5.2780e+02 1.5428e+02
2.0392e+00 5.2736e+02 1.5391e+02
2.0433e+00 5.2534e+02 1.5290e+02
2.0473e+00 5.2451e+02 1.5238e+02
2.0514e+00 5.2266e+02 1.5169e+02
2.0555e+00 5.2275e+02 1.5144e+02
2.0596e+00 5.2143e+02 1.5069e+02
2.0637e+00 5.2088e+02 1.5021e+02
2.0678e+00 5.1990e+02 1.4974e+02
2.0719e+00 5.1836e+02 1.4893e+02
2.0760e+00 5.1788e+02 1.4859e+02
2.0801e+00 5.1673e+02 1.4809e+02
2.0842e+00 5.1659e+02 1.4758e+02
2.0883e+00 5.1461e+02 1.4707e+02
2.0923e+00 5.1374e+02 1.4620e+02
2.0964e+00 5.1294e+02 1.4593e+02
2.1005e+00 5.1173e+02 1.4527e+02
2.1046e+00 5.1155e+02 1.4477e+02
2.1087e+00 5.0955e+02 1.4415e+02
2.1128e+00 5.0875e+02 1.4369e+02
2.1169e+00 5.0809e+02 1.4312e+02
2.1210e+00 5.0708e+02 1.4246e+02
2.1251e+00 5.0565e+02 1.4198e+02
2.1292e+00 5.0483e+02 1.4152e+02
2.1332e+00 5.0470e+02 1.4121e+02
2.1373e+00 5.0307e+02 1.4046e+02
2.1414e+00 5.0227e+02 1.4003e+02
2.1455e+00 5.0138e+02 1.3948e+02
2.1496e+00 5.0002e+02 1.3887e+02
2.1537e+00 4.9994e+02 1.3858e+02
2.1578e+00 4.9769e+02 1.3782e+02
2.1619e+00 4.9789e+02 1.3752e+02
2.1660e+00 4.9665e+02 1.3707e+02
2.1701e+00 4.9530e+02 1.3638e+02
2.1742e+00 4.9410e+02 1.3579e+02
2.1782e+00 4.9302e+02 1.3514e+02
2.1823e+00 4.9295e+02 1.3485e+02
2.1864e+00 4.9161e+02 1.3445e+02
2.1905e+00 4.9090e+02 1.3396e+02
2.1946e+00 4.8998e+02 1.3338e+02
2.1987e+00 4.8920e+02 1.3322e+02
2.2028e+00 4.8848e+02 1.3263e+02
2.2069e+00 4.8734e+02 1.3207e+02
2.2110e+00 4.8606e+02 1.3133e+02
2.2151e+00 4.8493e+02 1.3083e+02
2.2191e+00 4.8366e+02 1.3029e+02
2.2232e+00 4.8323e+02 1.2998e+02
2.2273e+00 4.8239e+02 1.2958e+02
2.2314e+00 4.8086e+02 1.2889e+02
2.2355e+00 4.8007e+02 1.2849e+02
2.2396e+00 4.8010e+02 1.2820e+02
2.2437e+00 4.7850e+02 1.2738e+02
2.2478e+00 4.7759e+02 1.2712e+02
2.2519e+00 4.7681e+02 1.2668e+02
2.2560e+00 4.7576e+02 1.2605e+02
2.2601e+00 4.7406e+02 1.2550e+02
2.2642e+00 4.7294e+02 1.2497e+02
2.2682e+00 4.7253e+02 1.2451e+02
2.2723e+00 4.7186e+02 1.2419e+02
2.2764e+00 4.7122e+02 1.2373e+02
2.2805e+00 4.7007e+02 1.2327e+02
2.2846e+00 4.6871e+02 1.2280e+02
2.2887e+00 4.6896e+02 1.2250e+02
2.2928e+00 4.6711e+02 1.2193e+02
2.2969e+00 4.6662e+02 1.2153e+02
2.3010e+00 4.6543e+02 1.2096e+02
2.3051e+00 4.6435e+02 1.2051e+02
2.3091e+00 4.6340e+02 1.2006e+02
2.3132e+00 4.6217e+02 1.1967e+02
2.3173e+00 4.6162e+02 1.1929e+02
2.3214e+00 4.6110e+02 1.1879e+02
2.3255e+00 4.5963e+02 1.1821e+02
2.3296e+00 4.5903e+02 1.1789e+02
2.3337e+00 4.5798e+02 1.1727e+02
2.3378e+00 4.5693e+02 1.1692e+02
2.3419e+00 4.5638e+02 1.1654e+02
2.3460e+00 4.5527e+02 1.1600e+02
2.3500e+00 4.5382e+02 1.1541e+02
2.3541e+00 4.5317e+02 1.1514e+02
2.3582e+00 4.5275e+02 1.1481e+02
2.3623e+00 4.5161e+02 1.1447e+02
2.3664e+00 4.5056e+02 1.1390e+02
2.3705e+00 4.4970e+02 1.1335e+02
2.3746e+00 4.4866e+02 1.1306e+02
2.3787e+00 4.4800e+02 1.1267e+02
