# Real space auto- and cross-spectra.
# z=0.500, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.73759e+04     9.70494e+03     6.50098e+03
    1.04717e-02     3.83000e+04     2.27547e+04     1.48497e+04
    1.42665e-02     4.43474e+04     2.43512e+04     1.43741e+04
    1.81228e-02     4.98020e+04     2.83980e+04     1.72292e+04
    2.24845e-02     3.95847e+04     2.26642e+04     1.43296e+04
    2.64508e-02     3.61997e+04     2.00658e+04     1.23660e+04
    3.04474e-02     3.27298e+04     1.80064e+04     1.11351e+04
    3.47320e-02     3.28571e+04     1.82669e+04     1.13623e+04
    3.88308e-02     2.65477e+04     1.45395e+04     9.10486e+03
    4.28140e-02     2.54923e+04     1.40047e+04     8.89333e+03
    4.68856e-02     2.44338e+04     1.29945e+04     8.01798e+03
    5.09858e-02     2.15505e+04     1.10249e+04     6.72476e+03
    5.51458e-02     2.03083e+04     1.05449e+04     6.59923e+03
    5.92243e-02     2.00747e+04     1.03971e+04     6.50687e+03
    6.32864e-02     1.97035e+04     1.01785e+04     6.38221e+03
    6.73674e-02     1.78406e+04     8.96029e+03     5.62389e+03
    7.14960e-02     1.83196e+04     9.11571e+03     5.57801e+03
    7.55894e-02     1.70585e+04     8.52576e+03     5.27790e+03
    7.96660e-02     1.55099e+04     7.68534e+03     4.84098e+03
    8.38183e-02     1.55012e+04     7.48726e+03     4.60076e+03
    8.78941e-02     1.42610e+04     6.78210e+03     4.24239e+03
    9.19238e-02     1.33423e+04     6.19375e+03     3.81904e+03
    9.60446e-02     1.26970e+04     5.83040e+03     3.62523e+03
    1.00128e-01     1.19133e+04     5.37522e+03     3.37699e+03
    1.04209e-01     1.15003e+04     5.11894e+03     3.20266e+03
    1.08333e-01     1.13113e+04     4.94318e+03     3.02781e+03
    1.12448e-01     1.06496e+04     4.53454e+03     2.83164e+03
    1.16521e-01     1.03050e+04     4.41123e+03     2.75778e+03
    1.20596e-01     1.02137e+04     4.28198e+03     2.67071e+03
    1.24665e-01     1.00383e+04     4.16455e+03     2.57262e+03
    1.28771e-01     9.93164e+03     4.08895e+03     2.50898e+03
    1.32874e-01     9.67284e+03     3.94922e+03     2.44452e+03
    1.36975e-01     9.15178e+03     3.68712e+03     2.28169e+03
    1.41075e-01     9.05652e+03     3.55339e+03     2.18042e+03
    1.45172e-01     8.68207e+03     3.36308e+03     2.08050e+03
    1.49268e-01     8.49129e+03     3.24008e+03     1.99623e+03
    1.53330e-01     8.04990e+03     3.04262e+03     1.90476e+03
    1.57416e-01     8.01332e+03     2.95491e+03     1.82717e+03
    1.61514e-01     7.72673e+03     2.77126e+03     1.70862e+03
    1.65592e-01     7.51685e+03     2.65541e+03     1.64337e+03
    1.69693e-01     7.43485e+03     2.59291e+03     1.60172e+03
    1.73803e-01     7.23558e+03     2.51813e+03     1.55284e+03
    1.77905e-01     7.19506e+03     2.46973e+03     1.52845e+03
    1.82001e-01     7.02125e+03     2.35317e+03     1.46370e+03
    1.86092e-01     6.94507e+03     2.30152e+03     1.42920e+03
    1.90161e-01     6.81444e+03     2.25334e+03     1.39788e+03
    1.94237e-01     6.80469e+03     2.20048e+03     1.36818e+03
    1.98334e-01     6.70859e+03     2.16050e+03     1.32905e+03
    2.02427e-01     6.46093e+03     2.03670e+03     1.26989e+03
    2.06523e-01     6.28796e+03     1.94859e+03     1.21812e+03
    2.10626e-01     6.33218e+03     1.95181e+03     1.20400e+03
    2.14724e-01     6.17100e+03     1.85220e+03     1.15426e+03
    2.18827e-01     6.08348e+03     1.80331e+03     1.11237e+03
    2.22903e-01     5.98762e+03     1.74611e+03     1.08667e+03
    2.26990e-01     5.89617e+03     1.70228e+03     1.05636e+03
    2.31084e-01     5.76605e+03     1.64299e+03     1.01699e+03
