# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 13.00<lgM<13.50, z=0.500
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.61514e-01     7.74009e+03     2.45328e+01     2.78533e+03     1.46341e+01
    1.65592e-01     7.58766e+03     3.70599e+01     2.69898e+03     1.35385e+01
    1.69693e-01     7.38382e+03     2.38266e+01     2.58119e+03     8.58348e+00
    1.73803e-01     7.26044e+03     3.12845e+01     2.50579e+03     1.21111e+01
    1.77905e-01     7.15118e+03     2.00154e+01     2.43725e+03     5.38452e+00
    1.82001e-01     7.03279e+03     1.16904e+01     2.37038e+03     6.62790e+00
    1.86092e-01     6.93862e+03     2.26123e+01     2.31198e+03     8.41086e+00
    1.90161e-01     6.80537e+03     1.15677e+01     2.24718e+03     6.72646e+00
    1.94237e-01     6.73814e+03     2.69828e+01     2.18414e+03     9.29428e+00
    1.98334e-01     6.62320e+03     1.63933e+01     2.11904e+03     4.86675e+00
    2.02427e-01     6.49668e+03     1.87859e+01     2.05184e+03     8.93912e+00
    2.06523e-01     6.40837e+03     2.16940e+01     2.00338e+03     1.10571e+01
    2.10626e-01     6.30117e+03     1.57809e+01     1.93292e+03     5.68198e+00
    2.14724e-01     6.19141e+03     1.81485e+01     1.86269e+03     8.27473e+00
    2.18827e-01     6.09687e+03     2.49438e+01     1.81323e+03     6.72679e+00
    2.22903e-01     5.98601e+03     1.97339e+01     1.75116e+03     5.11040e+00
    2.26990e-01     5.93174e+03     1.32938e+01     1.71514e+03     6.88250e+00
    2.31084e-01     5.83923e+03     1.63237e+01     1.66127e+03     6.59448e+00
    2.35153e-01     5.77902e+03     1.26082e+01     1.61300e+03     6.92365e+00
    2.39244e-01     5.72237e+03     1.26717e+01     1.58403e+03     8.58988e+00
    2.43338e-01     5.64857e+03     1.32835e+01     1.54730e+03     5.73628e+00
    2.47445e-01     5.58508e+03     8.26847e+00     1.50814e+03     3.23215e+00
    2.51539e-01     5.51213e+03     9.08663e+00     1.47590e+03     5.58351e+00
    2.55609e-01     5.46720e+03     1.08176e+01     1.44390e+03     3.58072e+00
    2.59718e-01     5.41857e+03     6.74883e+00     1.41652e+03     3.49949e+00
    2.63814e-01     5.36491e+03     2.15517e+01     1.38373e+03     5.98196e+00
    2.67904e-01     5.29517e+03     5.60639e+00     1.34348e+03     5.81714e+00
    2.71993e-01     5.24679e+03     9.45521e+00     1.31957e+03     2.94681e+00
    2.76068e-01     5.17944e+03     1.05231e+01     1.28495e+03     4.98901e+00
    2.80171e-01     5.14465e+03     7.90080e+00     1.26103e+03     2.32786e+00
    2.84268e-01     5.11090e+03     7.12854e+00     1.23284e+03     5.18212e+00
    2.88346e-01     5.06482e+03     1.36561e+01     1.21024e+03     4.52575e+00
    2.92426e-01     5.00487e+03     8.51300e+00     1.17930e+03     3.30598e+00
    2.96514e-01     4.96057e+03     9.17130e+00     1.15678e+03     3.74516e+00
    3.00627e-01     4.93568e+03     7.08541e+00     1.13979e+03     1.86635e+00
    3.04729e-01     4.87792e+03     1.66172e+01     1.11227e+03     2.96459e+00
    3.08821e-01     4.86437e+03     5.62141e+00     1.09912e+03     2.38973e+00
    3.12919e-01     4.81500e+03     6.12595e+00     1.07535e+03     5.11876e+00
    3.16999e-01     4.77012e+03     1.79158e+01     1.05336e+03     4.00915e+00
    3.21078e-01     4.74197e+03     7.56167e+00     1.03618e+03     3.18562e+00
    3.25167e-01     4.71346e+03     8.77982e+00     1.01758e+03     2.42128e+00
    3.29247e-01     4.66785e+03     7.35432e+00     9.96377e+02     2.89517e+00
    3.33333e-01     4.65441e+03     8.80196e+00     9.78400e+02     4.84513e+00
    3.37443e-01     4.60857e+03     9.58258e+00     9.65198e+02     3.15831e+00
    3.41545e-01     4.59602e+03     5.70638e+00     9.48832e+02     3.81913e+00
    3.45625e-01     4.56426e+03     1.03929e+01     9.32987e+02     2.66508e+00
    3.49715e-01     4.53710e+03     1.14217e+01     9.18126e+02     1.82225e+00
    3.53817e-01     4.50320e+03     7.18609e+00     9.00268e+02     1.49653e+00
    3.57906e-01     4.47753e+03     8.98782e+00     8.88041e+02     3.26847e+00
    3.61975e-01     4.44264e+03     7.04037e+00     8.72503e+02     1.47654e+00
    3.66071e-01     4.42955e+03     5.98713e+00     8.58542e+02     2.65580e+00
    3.70189e-01     4.40247e+03     5.19941e+00     8.47146e+02     1.97438e+00
    3.74277e-01     4.37823e+03     6.09215e+00     8.31542e+02     1.50890e+00
    3.78356e-01     4.35248e+03     7.18430e+00     8.18727e+02     1.61543e+00
    3.82448e-01     4.32733e+03     5.56153e+00     8.07160e+02     1.47510e+00
    3.86535e-01     4.30545e+03     8.61852e+00     7.94990e+02     2.34947e+00
    3.90624e-01     4.29336e+03     3.92499e+00     7.86535e+02     2.01248e+00
    3.94706e-01     4.26381e+03     6.62434e+00     7.73582e+02     1.40190e+00
    3.98794e-01     4.25136e+03     4.66344e+00     7.64242e+02     1.47089e+00
    4.02896e-01     4.22888e+03     5.84111e+00     7.52174e+02     1.52880e+00
    4.06986e-01     4.20104e+03     8.31074e+00     7.40553e+02     2.23120e+00
    4.11069e-01     4.19708e+03     6.74637e+00     7.32361e+02     1.48838e+00
    4.15170e-01     4.16818e+03     2.96915e+00     7.21428e+02     1.15002e+00
    4.19263e-01     4.15218e+03     4.71294e+00     7.13300e+02     1.52279e+00
    4.23353e-01     4.13918e+03     5.02502e+00     7.03112e+02     1.06683e+00
    4.27447e-01     4.11410e+03     9.20035e+00     6.95885e+02     1.65829e+00
    4.31534e-01     4.10647e+03     3.91474e+00     6.85672e+02     8.68390e-01
    4.35624e-01     4.07546e+03     6.07550e+00     6.76857e+02     1.84139e+00
    4.39718e-01     4.06636e+03     7.04176e+00     6.68405e+02     2.28095e+00
    4.43804e-01     4.05029e+03     4.26684e+00     6.60369e+02     8.60319e-01
    4.47892e-01     4.04381e+03     1.13452e+01     6.53575e+02     1.33874e+00
    4.51977e-01     4.01943e+03     9.10927e+00     6.43171e+02     2.11884e+00
    4.56067e-01     4.00116e+03     5.38995e+00     6.36921e+02     1.64254e+00
    4.60165e-01     3.98605e+03     3.02202e+00     6.29571e+02     1.99913e+00
    4.64260e-01     3.98355e+03     6.76936e+00     6.23813e+02     1.13322e+00
    4.68355e-01     3.96034e+03     5.87485e+00     6.14406e+02     1.80260e+00
    4.72450e-01     3.95067e+03     6.66035e+00     6.06897e+02     1.71327e+00
    4.76540e-01     3.93755e+03     5.88337e+00     5.99150e+02     1.14808e+00
    4.80633e-01     3.91844e+03     5.18145e+00     5.92374e+02     1.66377e+00
    4.84718e-01     3.91186e+03     3.17999e+00     5.87406e+02     9.07007e-01
    4.88794e-01     3.89410e+03     6.87189e+00     5.79680e+02     1.41401e+00
    4.92888e-01     3.87475e+03     8.67180e+00     5.73038e+02     1.56381e+00
    4.96984e-01     3.86752e+03     5.00107e+00     5.68761e+02     1.02435e+00
    5.01073e-01     3.85211e+03     3.23533e+00     5.61714e+02     1.01222e+00
    5.05169e-01     3.84192e+03     5.17811e+00     5.56268e+02     4.48049e-01
    5.09268e-01     3.83402e+03     5.03291e+00     5.52121e+02     1.08239e+00
    5.13369e-01     3.82283e+03     5.05280e+00     5.45744e+02     1.63405e+00
    5.17441e-01     3.81332e+03     4.20526e+00     5.41094e+02     1.61033e+00
    5.21516e-01     3.80370e+03     2.30119e+00     5.35175e+02     1.93254e+00
    5.25611e-01     3.78189e+03     2.78605e+00     5.27423e+02     1.06246e+00
    5.29706e-01     3.77701e+03     4.23813e+00     5.24226e+02     9.71979e-01
    5.33801e-01     3.76522e+03     6.37280e+00     5.17833e+02     1.13262e+00
    5.37888e-01     3.75839e+03     4.95738e+00     5.14372e+02     9.42542e-01
    5.41985e-01     3.74448e+03     6.25053e+00     5.08761e+02     3.11971e-01
    5.46091e-01     3.73853e+03     2.47622e+00     5.04739e+02     8.48234e-01
    5.50174e-01     3.72127e+03     6.21605e+00     4.99569e+02     6.53210e-01
    5.54252e-01     3.71712e+03     2.69254e+00     4.94973e+02     1.09697e+00
    5.58346e-01     3.70075e+03     2.52836e+00     4.88895e+02     7.16048e-01
    5.62439e-01     3.69931e+03     2.94744e+00     4.85996e+02     6.64388e-01
    5.66527e-01     3.68246e+03     3.19832e+00     4.80666e+02     8.02448e-01
    5.70616e-01     3.67483e+03     3.52587e+00     4.76866e+02     1.52424e+00
    5.74707e-01     3.66926e+03     4.66726e+00     4.72890e+02     5.57683e-01
    5.78798e-01     3.65750e+03     6.27722e+00     4.68605e+02     8.50746e-01
    5.82883e-01     3.65258e+03     2.61694e+00     4.63994e+02     4.55667e-01
    5.86977e-01     3.64358e+03     4.31337e+00     4.60834e+02     1.33798e+00
    5.91070e-01     3.63242e+03     4.55992e+00     4.56457e+02     5.34802e-01
    5.95166e-01     3.62522e+03     2.82755e+00     4.53537e+02     4.74109e-01
    5.99260e-01     3.61515e+03     3.13714e+00     4.50318e+02     9.06057e-01
    6.03349e-01     3.60741e+03     4.09697e+00     4.45390e+02     5.27213e-01
    6.07445e-01     3.59677e+03     4.12979e+00     4.41684e+02     1.28336e+00
    6.11543e-01     3.59251e+03     1.26118e+00     4.38308e+02     8.23305e-01
    6.15623e-01     3.58200e+03     3.58851e+00     4.34557e+02     8.91413e-01
    6.19704e-01     3.57108e+03     2.87086e+00     4.29859e+02     8.06995e-01
    6.23792e-01     3.56734e+03     2.78525e+00     4.27834e+02     6.90938e-01
    6.27891e-01     3.56092e+03     3.62275e+00     4.25054e+02     9.10988e-01
    6.31991e-01     3.55011e+03     3.35378e+00     4.21092e+02     8.01706e-01
    6.36073e-01     3.54289e+03     4.75117e+00     4.17375e+02     6.03623e-01
    6.40158e-01     3.53322e+03     4.49745e+00     4.13425e+02     5.84792e-01
    6.44244e-01     3.52731e+03     4.27303e+00     4.10170e+02     5.24818e-01
    6.48338e-01     3.51757e+03     2.68975e+00     4.07983e+02     1.23434e+00
    6.52432e-01     3.50981e+03     2.51760e+00     4.05153e+02     5.23138e-01
    6.56514e-01     3.50312e+03     3.46424e+00     4.02971e+02     1.13913e+00
    6.60609e-01     3.50669e+03     3.40559e+00     4.00144e+02     5.20286e-01
    6.64712e-01     3.49672e+03     3.25987e+00     3.96658e+02     1.06617e+00
    6.68801e-01     3.48556e+03     2.24146e+00     3.92847e+02     8.56575e-01
    6.72890e-01     3.48112e+03     4.00235e+00     3.90305e+02     8.83338e-01
    6.76984e-01     3.47573e+03     2.13424e+00     3.88439e+02     6.02563e-01
    6.81074e-01     3.46847e+03     1.32163e+00     3.86204e+02     5.78913e-01
    6.85160e-01     3.45844e+03     2.43247e+00     3.82464e+02     3.34428e-01
    6.89246e-01     3.45519e+03     3.47223e+00     3.79760e+02     6.80971e-01
    6.93336e-01     3.44438e+03     3.55121e+00     3.77206e+02     6.26414e-01
    6.97434e-01     3.43942e+03     5.36597e+00     3.74109e+02     7.82430e-01
    7.01528e-01     3.43918e+03     4.24763e+00     3.73176e+02     8.97128e-01
    7.05618e-01     3.42575e+03     1.73190e+00     3.69418e+02     1.02480e+00
    7.09708e-01     3.42638e+03     4.11233e+00     3.68690e+02     4.27462e-01
    7.13796e-01     3.41095e+03     3.40494e+00     3.64837e+02     5.87089e-01
    7.17892e-01     3.40953e+03     3.38597e+00     3.62955e+02     4.54379e-01
    7.21982e-01     3.40278e+03     4.10575e+00     3.60738e+02     8.91848e-01
    7.26059e-01     3.39275e+03     3.91877e+00     3.57836e+02     1.00681e+00
    7.30145e-01     3.39124e+03     2.00643e+00     3.55507e+02     4.43551e-01
    7.34240e-01     3.38479e+03     4.91309e+00     3.53547e+02     2.52971e-01
    7.38340e-01     3.37491e+03     3.14713e+00     3.51009e+02     3.49259e-01
    7.42427e-01     3.37099e+03     2.88732e+00     3.48534e+02     8.90768e-01
    7.46511e-01     3.36895e+03     2.66920e+00     3.47381e+02     7.16387e-01
    7.50614e-01     3.36155e+03     6.14953e+00     3.44302e+02     8.05323e-01
    7.54706e-01     3.35434e+03     3.39742e+00     3.42842e+02     3.91070e-01
    7.58795e-01     3.34907e+03     3.13967e+00     3.40933e+02     5.30680e-01
    7.62888e-01     3.34083e+03     3.01746e+00     3.38163e+02     6.72872e-01
    7.66986e-01     3.33968e+03     2.05340e+00     3.37288e+02     6.07899e-01
    7.71073e-01     3.33879e+03     2.60816e+00     3.34980e+02     5.00475e-01
    7.75153e-01     3.32752e+03     2.09438e+00     3.32933e+02     5.93133e-01
    7.79241e-01     3.32215e+03     4.11139e+00     3.31262e+02     6.16566e-01
    7.83335e-01     3.31943e+03     2.72364e+00     3.29862e+02     2.05826e-01
    7.87426e-01     3.31628e+03     4.66438e+00     3.26921e+02     8.88410e-01
    7.91513e-01     3.30821e+03     5.55011e+00     3.24769e+02     9.19599e-01
    7.95606e-01     3.30219e+03     3.23190e+00     3.23260e+02     5.89171e-01
    7.99702e-01     3.29659e+03     3.18153e+00     3.21793e+02     3.66326e-01
    8.03798e-01     3.28824e+03     2.09204e+00     3.19926e+02     7.65696e-01
    8.07879e-01     3.28460e+03     2.26001e+00     3.17818e+02     5.37388e-01
    8.11963e-01     3.28522e+03     2.34641e+00     3.17079e+02     3.38753e-01
    8.16059e-01     3.27747e+03     3.00257e+00     3.14470e+02     4.40905e-01
    8.20152e-01     3.27053e+03     1.53342e+00     3.12867e+02     3.37835e-01
    8.24242e-01     3.26505e+03     1.92421e+00     3.11259e+02     5.28642e-01
    8.28331e-01     3.26498e+03     3.59275e+00     3.10126e+02     4.98819e-01
    8.32425e-01     3.25807e+03     1.64230e+00     3.08330e+02     3.58147e-01
    8.36516e-01     3.25270e+03     2.19053e+00     3.06634e+02     4.03078e-01
    8.40610e-01     3.24724e+03     1.70909e+00     3.04902e+02     4.37109e-01
    8.44704e-01     3.23830e+03     2.14587e+00     3.03267e+02     5.65576e-01
    8.48790e-01     3.23501e+03     2.96270e+00     3.01441e+02     6.79310e-01
    8.52876e-01     3.23123e+03     3.19151e+00     3.00267e+02     3.59414e-01
    8.56967e-01     3.22412e+03     2.59618e+00     2.98733e+02     4.81353e-01
    8.61059e-01     3.22395e+03     4.86678e+00     2.97812e+02     3.89599e-01
    8.65147e-01     3.21775e+03     2.45772e+00     2.96176e+02     2.97848e-01
    8.69235e-01     3.21860e+03     1.65040e+00     2.94388e+02     2.18556e-01
    8.73334e-01     3.20838e+03     3.53089e+00     2.92990e+02     2.86972e-01
    8.77429e-01     3.20284e+03     2.09814e+00     2.91029e+02     2.16317e-01
    8.81512e-01     3.20093e+03     2.89936e+00     2.90551e+02     3.70224e-01
    8.85601e-01     3.19552e+03     1.19747e+00     2.88390e+02     2.57838e-01
    8.89691e-01     3.19198e+03     2.01813e+00     2.87340e+02     2.60309e-01
    8.93784e-01     3.18546e+03     1.33799e+00     2.86298e+02     4.48008e-01
    8.97875e-01     3.17870e+03     2.50047e+00     2.84294e+02     4.01095e-01
    9.01960e-01     3.17742e+03     3.25999e+00     2.83451e+02     2.39161e-01
    9.06054e-01     3.17219e+03     3.00649e+00     2.82291e+02     4.71514e-01
    9.10146e-01     3.17014e+03     2.17694e+00     2.81574e+02     3.70717e-01
    9.14237e-01     3.16439e+03     2.29390e+00     2.79040e+02     2.21911e-01
    9.18331e-01     3.15886e+03     3.97893e+00     2.78429e+02     3.20452e-01
    9.22421e-01     3.15731e+03     2.19002e+00     2.77366e+02     4.47641e-01
    9.26509e-01     3.15269e+03     3.57308e+00     2.75622e+02     1.78120e-01
    9.30598e-01     3.14704e+03     3.09875e+00     2.74797e+02     2.29678e-01
    9.34692e-01     3.14724e+03     2.66859e+00     2.73831e+02     3.51761e-01
    9.38787e-01     3.14016e+03     2.97855e+00     2.72116e+02     2.90640e-01
    9.42873e-01     3.13274e+03     2.77038e+00     2.71456e+02     3.99577e-01
    9.46961e-01     3.12906e+03     2.00595e+00     2.69762e+02     3.03515e-01
    9.51054e-01     3.12461e+03     1.61762e+00     2.68501e+02     3.11474e-01
    9.55150e-01     3.12247e+03     3.07991e+00     2.67415e+02     3.92121e-01
    9.59240e-01     3.11806e+03     1.92215e+00     2.66497e+02     2.44078e-01
    9.63327e-01     3.11290e+03     2.19067e+00     2.65340e+02     4.77777e-01
    9.67420e-01     3.11076e+03     2.53289e+00     2.64820e+02     5.60777e-01
    9.71506e-01     3.10488e+03     3.17501e+00     2.62500e+02     6.16626e-01
    9.75588e-01     3.09940e+03     1.95318e+00     2.61716e+02     2.40785e-01
    9.79678e-01     3.09431e+03     2.46488e+00     2.61015e+02     2.13350e-01
    9.83773e-01     3.09399e+03     3.26329e+00     2.59906e+02     2.89668e-01
    9.87866e-01     3.09022e+03     1.65453e+00     2.58674e+02     1.67431e-01
    9.91960e-01     3.08522e+03     2.29696e+00     2.57551e+02     3.13526e-01
    9.96055e-01     3.08191e+03     1.14501e+00     2.56512e+02     1.01767e-01
    1.00015e+00     3.07683e+03     3.28924e+00     2.55281e+02     3.35752e-01
    1.00424e+00     3.07427e+03     1.35677e+00     2.54985e+02     5.62072e-01
    1.00832e+00     3.06531e+03     1.46490e+00     2.53571e+02     5.29435e-01
    1.01242e+00     3.06392e+03     1.88392e+00     2.52674e+02     2.39618e-01
    1.01651e+00     3.06315e+03     1.85420e+00     2.51674e+02     3.46006e-01
    1.02059e+00     3.05765e+03     2.50419e+00     2.50270e+02     2.48880e-01
    1.02468e+00     3.05371e+03     2.22099e+00     2.49489e+02     2.25534e-01
    1.02878e+00     3.05042e+03     2.47204e+00     2.48307e+02     3.07956e-01
    1.03287e+00     3.04542e+03     1.90107e+00     2.47637e+02     3.50838e-01
    1.03695e+00     3.04422e+03     2.26132e+00     2.46852e+02     1.52548e-01
    1.04105e+00     3.03827e+03     2.31911e+00     2.45843e+02     2.49895e-01
    1.04515e+00     3.03203e+03     1.79616e+00     2.44954e+02     1.71536e-01
    1.04923e+00     3.02996e+03     2.23802e+00     2.43854e+02     3.04866e-01
    1.05332e+00     3.02469e+03     2.04312e+00     2.42925e+02     2.68196e-01
    1.05741e+00     3.02266e+03     2.55411e+00     2.42556e+02     4.11585e-01
    1.06150e+00     3.01722e+03     2.20728e+00     2.40955e+02     2.73680e-01
    1.06559e+00     3.01572e+03     2.38205e+00     2.40202e+02     2.96795e-01
    1.06968e+00     3.00788e+03     3.49850e+00     2.39665e+02     3.84389e-01
    1.07377e+00     3.00721e+03     2.61219e+00     2.38543e+02     2.93609e-01
    1.07786e+00     3.00025e+03     1.53394e+00     2.37236e+02     3.07073e-01
    1.08195e+00     2.99610e+03     1.01151e+00     2.36742e+02     1.39695e-01
    1.08605e+00     2.99482e+03     2.32332e+00     2.36172e+02     3.51358e-01
    1.09014e+00     2.98975e+03     1.64093e+00     2.34860e+02     2.70522e-01
    1.09422e+00     2.98833e+03     1.65346e+00     2.34572e+02     3.31676e-01
    1.09832e+00     2.98498e+03     2.79486e+00     2.33434e+02     3.72376e-01
    1.10242e+00     2.98068e+03     5.47646e-01     2.32998e+02     1.98890e-01
    1.10650e+00     2.97790e+03     2.40329e+00     2.31577e+02     3.62554e-01
    1.11059e+00     2.97240e+03     1.89167e+00     2.31063e+02     2.02952e-01
    1.11468e+00     2.97172e+03     2.14272e+00     2.30650e+02     2.61888e-01
    1.11878e+00     2.96490e+03     1.60794e+00     2.29621e+02     2.44696e-01
    1.12287e+00     2.96330e+03     2.09168e+00     2.29025e+02     2.38535e-01
    1.12695e+00     2.96059e+03     9.31709e-01     2.27896e+02     2.56143e-01
    1.13105e+00     2.95623e+03     2.59113e+00     2.27111e+02     3.67138e-01
    1.13514e+00     2.95262e+03     9.38367e-01     2.26501e+02     2.67019e-01
    1.13922e+00     2.95010e+03     1.57571e+00     2.26159e+02     2.80640e-01
    1.14331e+00     2.94333e+03     8.63692e-01     2.24712e+02     1.60873e-01
    1.14741e+00     2.94235e+03     1.38082e+00     2.24392e+02     2.71080e-01
    1.15150e+00     2.93990e+03     2.43878e+00     2.23185e+02     3.47958e-01
    1.15559e+00     2.93376e+03     1.95502e+00     2.22837e+02     2.94799e-01
    1.15968e+00     2.93020e+03     1.78712e+00     2.22213e+02     1.90375e-01
    1.16377e+00     2.92553e+03     1.46306e+00     2.21019e+02     1.24793e-01
    1.16786e+00     2.92292e+03     1.86607e+00     2.20353e+02     1.85286e-01
    1.17195e+00     2.92065e+03     2.64881e+00     2.19888e+02     1.91079e-01
    1.17604e+00     2.91635e+03     2.33800e+00     2.19286e+02     1.87106e-01
    1.18013e+00     2.91252e+03     1.59621e+00     2.18580e+02     2.22279e-01
    1.18422e+00     2.90930e+03     2.83498e+00     2.17327e+02     1.55778e-01
    1.18831e+00     2.90471e+03     2.07847e+00     2.17014e+02     1.50013e-01
    1.19240e+00     2.90240e+03     1.23854e+00     2.16234e+02     2.41418e-01
    1.19649e+00     2.89944e+03     1.35039e+00     2.15547e+02     2.76398e-01
    1.20059e+00     2.89455e+03     1.48187e+00     2.15116e+02     2.27318e-01
    1.20468e+00     2.89112e+03     2.80592e+00     2.14278e+02     3.66057e-01
    1.20877e+00     2.88663e+03     1.40138e+00     2.13793e+02     1.56317e-01
    1.21286e+00     2.88497e+03     2.19247e+00     2.12836e+02     2.03468e-01
    1.21695e+00     2.88091e+03     2.46835e+00     2.12364e+02     2.39479e-01
    1.22104e+00     2.87743e+03     1.86191e+00     2.11682e+02     2.22483e-01
    1.22513e+00     2.87309e+03     1.10581e+00     2.10810e+02     1.92745e-01
    1.22922e+00     2.87084e+03     1.24365e+00     2.10486e+02     9.73519e-02
    1.23330e+00     2.86580e+03     1.78858e+00     2.09585e+02     3.09664e-01
    1.23740e+00     2.86405e+03     1.29133e+00     2.08803e+02     1.96896e-01
    1.24149e+00     2.86102e+03     1.85977e+00     2.08570e+02     1.93176e-01
    1.24558e+00     2.85636e+03     1.48384e+00     2.07585e+02     2.23212e-01
    1.24967e+00     2.85362e+03     1.87926e+00     2.07259e+02     1.56232e-01
    1.25376e+00     2.84846e+03     1.49344e+00     2.06673e+02     1.08143e-01
    1.25785e+00     2.84507e+03     1.75636e+00     2.05936e+02     1.78132e-01
    1.26194e+00     2.84186e+03     1.45512e+00     2.05705e+02     3.12466e-01
    1.26603e+00     2.84014e+03     1.22667e+00     2.04831e+02     1.72502e-01
    1.27012e+00     2.83620e+03     1.70160e+00     2.03930e+02     3.52294e-01
    1.27422e+00     2.83109e+03     1.24793e+00     2.03408e+02     3.66754e-01
    1.27831e+00     2.82876e+03     1.78892e+00     2.03191e+02     1.90996e-01
    1.28240e+00     2.82430e+03     5.71596e-01     2.02211e+02     2.36718e-01
    1.28649e+00     2.82145e+03     2.10210e+00     2.01738e+02     2.48732e-01
    1.29058e+00     2.81841e+03     1.42944e+00     2.01116e+02     2.38274e-01
    1.29467e+00     2.81369e+03     1.71371e+00     2.00449e+02     1.92963e-01
    1.29876e+00     2.81310e+03     2.49914e+00     1.99920e+02     2.92345e-01
    1.30285e+00     2.80836e+03     1.86999e+00     1.99497e+02     1.97574e-01
    1.30694e+00     2.80433e+03     1.73605e+00     1.98763e+02     1.36234e-01
    1.31103e+00     2.80057e+03     2.67434e+00     1.98214e+02     2.07669e-01
    1.31512e+00     2.79924e+03     1.51447e+00     1.97744e+02     2.26624e-01
    1.31921e+00     2.79474e+03     1.09202e+00     1.97196e+02     3.31397e-01
    1.32331e+00     2.78986e+03     1.34792e+00     1.96540e+02     2.04857e-01
    1.32739e+00     2.78957e+03     5.34609e-01     1.95888e+02     1.92304e-01
    1.33148e+00     2.78351e+03     5.63612e-01     1.95577e+02     1.33278e-01
    1.33558e+00     2.78215e+03     1.17406e+00     1.94850e+02     2.19471e-01
    1.33967e+00     2.77829e+03     2.00651e+00     1.94245e+02     2.07919e-01
    1.34376e+00     2.77662e+03     2.31921e+00     1.93928e+02     2.34151e-01
    1.34785e+00     2.77132e+03     1.09973e+00     1.93185e+02     2.17958e-01
    1.35195e+00     2.76651e+03     1.27586e+00     1.92397e+02     1.68236e-01
    1.35603e+00     2.76402e+03     1.32883e+00     1.92212e+02     1.61941e-01
    1.36011e+00     2.76036e+03     1.85344e+00     1.91651e+02     2.22925e-01
    1.36421e+00     2.75640e+03     9.06753e-01     1.91077e+02     2.24277e-01
    1.36830e+00     2.75365e+03     1.72435e+00     1.90516e+02     2.42438e-01
    1.37239e+00     2.75247e+03     2.12687e+00     1.90188e+02     2.90236e-01
    1.37648e+00     2.74869e+03     1.30963e+00     1.89643e+02     1.09953e-01
