# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.50<lgM<13.00, z=1.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    5.86977e-01     1.60244e+03     1.05120e+00     2.55245e+02     2.26250e-01
    5.91070e-01     1.59896e+03     1.88060e+00     2.53279e+02     2.68568e-01
    5.95166e-01     1.59471e+03     1.80127e+00     2.50967e+02     6.13145e-01
    5.99260e-01     1.58801e+03     2.19582e+00     2.48553e+02     3.38964e-01
    6.03349e-01     1.58196e+03     2.02193e+00     2.45261e+02     2.35570e-01
    6.07445e-01     1.57522e+03     1.46984e+00     2.43309e+02     6.67992e-01
    6.11543e-01     1.57333e+03     2.75212e+00     2.41020e+02     7.11422e-01
    6.15623e-01     1.56778e+03     2.77361e+00     2.39062e+02     3.01910e-01
    6.19704e-01     1.56005e+03     1.22878e+00     2.35943e+02     4.41843e-01
    6.23792e-01     1.55623e+03     1.30053e+00     2.33989e+02     2.82046e-01
    6.27891e-01     1.55374e+03     1.08000e+00     2.31972e+02     5.20882e-01
    6.31991e-01     1.54743e+03     1.12441e+00     2.30204e+02     2.59653e-01
    6.36073e-01     1.54123e+03     1.04987e+00     2.27447e+02     1.74602e-01
    6.40158e-01     1.53682e+03     2.12029e+00     2.25369e+02     3.13452e-01
    6.44244e-01     1.53328e+03     2.21417e+00     2.23633e+02     5.26601e-01
    6.48338e-01     1.52994e+03     9.57028e-01     2.21759e+02     1.95216e-01
    6.52432e-01     1.52431e+03     1.05112e+00     2.19443e+02     4.98154e-01
    6.56514e-01     1.51946e+03     9.78969e-01     2.17763e+02     3.32619e-01
    6.60609e-01     1.51778e+03     1.29771e+00     2.16102e+02     2.52843e-01
    6.64712e-01     1.51240e+03     2.27930e+00     2.14166e+02     5.25124e-01
    6.68801e-01     1.50588e+03     1.16953e+00     2.11586e+02     2.95165e-01
    6.72890e-01     1.50120e+03     1.83010e+00     2.10173e+02     4.08073e-01
    6.76984e-01     1.49878e+03     2.35190e+00     2.08722e+02     3.66341e-01
    6.81074e-01     1.49527e+03     2.16745e+00     2.07027e+02     3.04216e-01
    6.85160e-01     1.49108e+03     1.92935e+00     2.05083e+02     3.47199e-01
    6.89246e-01     1.48778e+03     1.30870e+00     2.03307e+02     3.65790e-01
    6.93336e-01     1.48459e+03     1.10748e+00     2.01604e+02     1.01222e-01
    6.97434e-01     1.47768e+03     7.10287e-01     1.99600e+02     2.96761e-01
    7.01528e-01     1.47610e+03     1.66255e+00     1.98522e+02     2.78198e-01
    7.05618e-01     1.47178e+03     1.17109e+00     1.96524e+02     1.67971e-01
    7.09708e-01     1.46709e+03     1.68604e+00     1.94926e+02     6.93867e-01
    7.13796e-01     1.46512e+03     7.56228e-01     1.93738e+02     2.20738e-01
    7.17892e-01     1.46228e+03     1.53340e+00     1.92315e+02     2.62839e-01
    7.21982e-01     1.45812e+03     1.50441e+00     1.90685e+02     3.26369e-01
    7.26059e-01     1.45395e+03     1.37518e+00     1.89121e+02     2.81110e-01
    7.30145e-01     1.45205e+03     6.44213e-01     1.87842e+02     1.26824e-01
    7.34240e-01     1.44740e+03     1.07381e+00     1.86333e+02     2.81118e-01
    7.38340e-01     1.44135e+03     7.97418e-01     1.84789e+02     2.89961e-01
    7.42427e-01     1.43896e+03     1.25397e+00     1.83171e+02     1.84868e-01
    7.46511e-01     1.43748e+03     5.95635e-01     1.82165e+02     3.00380e-01
    7.50614e-01     1.43224e+03     2.02011e+00     1.80172e+02     3.23042e-01
    7.54706e-01     1.42703e+03     6.28758e-01     1.78879e+02     2.47243e-01
    7.58795e-01     1.42707e+03     7.81874e-01     1.78305e+02     2.06472e-01
    7.62888e-01     1.42239e+03     1.30153e+00     1.76479e+02     2.23792e-01
    7.66986e-01     1.41987e+03     6.85308e-01     1.75279e+02     2.05675e-01
    7.71073e-01     1.41552e+03     1.19658e+00     1.74318e+02     3.54502e-01
    7.75153e-01     1.41337e+03     1.30469e+00     1.72997e+02     3.20184e-01
    7.79241e-01     1.40895e+03     1.02004e+00     1.71623e+02     2.35333e-01
    7.83335e-01     1.40730e+03     6.82799e-01     1.70590e+02     1.65553e-01
    7.87426e-01     1.40380e+03     6.94575e-01     1.69063e+02     1.69787e-01
    7.91513e-01     1.40073e+03     1.19496e+00     1.67778e+02     1.19733e-01
    7.95606e-01     1.39698e+03     7.21211e-01     1.66468e+02     3.60294e-01
    7.99702e-01     1.39495e+03     1.12263e+00     1.65712e+02     2.41289e-01
    8.03798e-01     1.39271e+03     1.05746e+00     1.64844e+02     2.78084e-01
    8.07879e-01     1.38874e+03     1.10208e+00     1.63175e+02     1.65923e-01
    8.11963e-01     1.38717e+03     8.10979e-01     1.62294e+02     2.53048e-01
    8.16059e-01     1.38398e+03     9.91139e-01     1.61424e+02     2.13508e-01
    8.20152e-01     1.38012e+03     1.14063e+00     1.60041e+02     2.46742e-01
    8.24242e-01     1.37608e+03     9.73048e-01     1.58969e+02     2.84562e-01
    8.28331e-01     1.37444e+03     1.27926e+00     1.57995e+02     1.21168e-01
    8.32425e-01     1.37159e+03     1.91054e+00     1.56516e+02     3.45210e-01
    8.36516e-01     1.36858e+03     1.43996e+00     1.56048e+02     3.11240e-01
    8.40610e-01     1.36677e+03     9.33867e-01     1.54755e+02     1.77100e-01
    8.44704e-01     1.36326e+03     1.03931e+00     1.53611e+02     1.37163e-01
    8.48790e-01     1.35931e+03     9.81121e-01     1.52511e+02     2.57869e-01
    8.52876e-01     1.35782e+03     1.21624e+00     1.51896e+02     2.54132e-01
    8.56967e-01     1.35563e+03     1.24407e+00     1.50695e+02     2.21773e-01
    8.61059e-01     1.35243e+03     9.32447e-01     1.50031e+02     1.39426e-01
    8.65147e-01     1.34934e+03     1.27488e+00     1.49137e+02     1.85670e-01
    8.69235e-01     1.34654e+03     9.08002e-01     1.48245e+02     1.87578e-01
    8.73334e-01     1.34659e+03     5.20452e-01     1.47282e+02     1.87761e-01
    8.77429e-01     1.34248e+03     1.67913e+00     1.46052e+02     1.86145e-01
    8.81512e-01     1.33933e+03     1.05024e+00     1.45542e+02     1.69225e-01
    8.85601e-01     1.33645e+03     1.07981e+00     1.44322e+02     1.33949e-01
    8.89691e-01     1.33314e+03     7.13957e-01     1.43451e+02     2.35668e-01
    8.93784e-01     1.33165e+03     8.20578e-01     1.42785e+02     1.66451e-01
    8.97875e-01     1.32922e+03     4.24342e-01     1.41648e+02     9.45187e-02
    9.01960e-01     1.32569e+03     1.02100e+00     1.40853e+02     1.67702e-01
    9.06054e-01     1.32542e+03     5.69673e-01     1.40281e+02     1.97491e-01
    9.10146e-01     1.32139e+03     8.86557e-01     1.39282e+02     2.35074e-01
    9.14237e-01     1.31987e+03     9.76248e-01     1.38529e+02     1.48103e-01
    9.18331e-01     1.31648e+03     1.16150e+00     1.37492e+02     1.30685e-01
    9.22421e-01     1.31474e+03     4.52576e-01     1.36845e+02     2.14934e-01
    9.26509e-01     1.31111e+03     1.40815e+00     1.35912e+02     1.42104e-01
    9.30598e-01     1.30921e+03     7.87281e-01     1.35214e+02     1.87441e-01
    9.34692e-01     1.30641e+03     1.64957e+00     1.34314e+02     1.26133e-01
    9.38787e-01     1.30562e+03     9.67938e-01     1.33765e+02     2.62463e-01
    9.42873e-01     1.30341e+03     6.28522e-01     1.32961e+02     3.03861e-01
    9.46961e-01     1.30043e+03     1.26537e+00     1.32200e+02     6.33009e-02
    9.51054e-01     1.29847e+03     8.49566e-01     1.31466e+02     1.81409e-01
    9.55150e-01     1.29528e+03     1.10159e+00     1.30666e+02     1.67584e-01
    9.59240e-01     1.29298e+03     1.45926e+00     1.29817e+02     1.57417e-01
    9.63327e-01     1.29147e+03     4.28230e-01     1.29084e+02     1.60500e-01
    9.67420e-01     1.28917e+03     4.07557e-01     1.28564e+02     2.04100e-01
    9.71506e-01     1.28466e+03     9.54831e-01     1.27596e+02     5.95994e-02
    9.75588e-01     1.28342e+03     1.08802e+00     1.26730e+02     1.95253e-01
    9.79678e-01     1.28275e+03     9.39625e-01     1.26503e+02     1.83626e-01
    9.83773e-01     1.28072e+03     1.11475e+00     1.25681e+02     1.11154e-01
    9.87866e-01     1.27784e+03     6.90616e-01     1.25046e+02     2.00693e-01
    9.91960e-01     1.27489e+03     5.88924e-01     1.24090e+02     1.41825e-01
    9.96055e-01     1.27384e+03     6.31745e-01     1.23689e+02     4.58631e-02
    1.00015e+00     1.27026e+03     1.03357e+00     1.22923e+02     2.40497e-01
    1.00424e+00     1.26946e+03     6.13715e-01     1.22257e+02     1.69216e-01
    1.00832e+00     1.26684e+03     6.66566e-01     1.21663e+02     1.39583e-01
    1.01242e+00     1.26466e+03     8.40218e-01     1.20997e+02     2.13815e-01
    1.01651e+00     1.26254e+03     6.59526e-01     1.20462e+02     9.00846e-02
    1.02059e+00     1.26091e+03     9.18125e-01     1.19646e+02     1.48451e-01
    1.02468e+00     1.25752e+03     1.08217e+00     1.19126e+02     1.09873e-01
    1.02878e+00     1.25612e+03     7.66015e-01     1.18357e+02     1.03549e-01
    1.03287e+00     1.25394e+03     8.35149e-01     1.17817e+02     2.85141e-01
    1.03695e+00     1.25249e+03     1.04422e+00     1.17347e+02     5.88242e-02
    1.04105e+00     1.25090e+03     7.55309e-01     1.16692e+02     1.09769e-01
    1.04515e+00     1.24784e+03     7.39065e-01     1.16048e+02     1.25350e-01
    1.04923e+00     1.24616e+03     1.17247e+00     1.15551e+02     1.28119e-01
    1.05332e+00     1.24386e+03     1.12804e+00     1.15001e+02     1.72244e-01
    1.05741e+00     1.24165e+03     1.10251e+00     1.14389e+02     6.14583e-02
    1.06150e+00     1.24013e+03     1.21758e+00     1.13870e+02     1.99040e-01
    1.06559e+00     1.23841e+03     6.16499e-01     1.13254e+02     4.34968e-02
    1.06968e+00     1.23572e+03     6.61018e-01     1.12591e+02     1.09324e-01
    1.07377e+00     1.23319e+03     7.60576e-01     1.12157e+02     6.49071e-02
    1.07786e+00     1.23230e+03     5.18635e-01     1.11565e+02     1.15099e-01
    1.08195e+00     1.22972e+03     1.05121e+00     1.10889e+02     1.08695e-01
    1.08605e+00     1.22798e+03     6.45852e-01     1.10575e+02     1.06199e-01
    1.09014e+00     1.22675e+03     1.20595e+00     1.09887e+02     1.05542e-01
    1.09422e+00     1.22477e+03     5.22326e-01     1.09487e+02     1.15843e-01
    1.09832e+00     1.22302e+03     7.69861e-01     1.09157e+02     1.29856e-01
    1.10242e+00     1.22132e+03     4.73008e-01     1.08461e+02     1.07539e-01
    1.10650e+00     1.21823e+03     1.09859e+00     1.07952e+02     9.49438e-02
    1.11059e+00     1.21531e+03     6.02271e-01     1.07325e+02     1.42214e-01
    1.11468e+00     1.21482e+03     6.43324e-01     1.07038e+02     1.09376e-01
    1.11878e+00     1.21304e+03     6.43844e-01     1.06468e+02     1.63324e-01
    1.12287e+00     1.21065e+03     8.79918e-01     1.05933e+02     1.40631e-01
    1.12695e+00     1.20959e+03     1.03365e+00     1.05682e+02     1.37220e-01
    1.13105e+00     1.20624e+03     5.74925e-01     1.04802e+02     4.72181e-02
    1.13514e+00     1.20554e+03     6.66697e-01     1.04509e+02     1.11678e-01
    1.13922e+00     1.20350e+03     5.44732e-01     1.04094e+02     1.06959e-01
    1.14331e+00     1.20099e+03     7.25047e-01     1.03332e+02     1.01730e-01
    1.14741e+00     1.19857e+03     5.56623e-01     1.03062e+02     1.62412e-01
    1.15150e+00     1.19831e+03     6.97762e-01     1.02503e+02     1.51539e-01
    1.15559e+00     1.19570e+03     1.12073e+00     1.02097e+02     1.58537e-01
    1.15968e+00     1.19356e+03     5.73197e-01     1.01745e+02     4.74819e-02
    1.16377e+00     1.19132e+03     7.97260e-01     1.01163e+02     1.82945e-01
    1.16786e+00     1.19041e+03     6.01234e-01     1.00814e+02     7.94723e-02
    1.17195e+00     1.18915e+03     7.48510e-01     1.00496e+02     9.19483e-02
    1.17604e+00     1.18764e+03     5.55556e-01     9.99443e+01     1.48015e-01
    1.18013e+00     1.18499e+03     6.05045e-01     9.94372e+01     7.00418e-02
    1.18422e+00     1.18352e+03     4.84272e-01     9.89716e+01     7.80955e-02
    1.18831e+00     1.18162e+03     6.54371e-01     9.86067e+01     8.57326e-02
    1.19240e+00     1.17888e+03     9.13091e-01     9.81042e+01     1.03354e-01
    1.19649e+00     1.17833e+03     4.14499e-01     9.77398e+01     1.58268e-01
    1.20059e+00     1.17597e+03     4.87947e-01     9.72795e+01     1.56450e-01
    1.20468e+00     1.17354e+03     8.45109e-01     9.68620e+01     2.63333e-02
    1.20877e+00     1.17149e+03     6.57304e-01     9.63487e+01     4.51273e-02
    1.21286e+00     1.17123e+03     6.89151e-01     9.59680e+01     5.97638e-02
    1.21695e+00     1.16921e+03     6.39254e-01     9.57224e+01     1.60323e-01
    1.22104e+00     1.16728e+03     8.73473e-01     9.53032e+01     8.17746e-02
    1.22513e+00     1.16594e+03     3.14751e-01     9.48895e+01     1.10123e-01
    1.22922e+00     1.16445e+03     7.21253e-01     9.45340e+01     8.12869e-02
    1.23330e+00     1.16222e+03     7.67117e-01     9.41480e+01     1.50019e-01
    1.23740e+00     1.15999e+03     3.95064e-01     9.35918e+01     6.42087e-02
    1.24149e+00     1.15842e+03     1.07901e+00     9.32545e+01     9.88806e-02
    1.24558e+00     1.15614e+03     6.11034e-01     9.29095e+01     6.75690e-02
    1.24967e+00     1.15466e+03     8.40765e-01     9.27040e+01     9.64514e-02
    1.25376e+00     1.15230e+03     7.38420e-01     9.21333e+01     5.85706e-02
    1.25785e+00     1.15144e+03     5.05611e-01     9.17166e+01     3.57621e-02
    1.26194e+00     1.14962e+03     3.00868e-01     9.12808e+01     4.82215e-02
    1.26603e+00     1.14819e+03     8.53260e-01     9.11324e+01     6.97376e-02
    1.27012e+00     1.14639e+03     6.99833e-01     9.06970e+01     8.91376e-02
    1.27422e+00     1.14395e+03     2.72963e-01     9.02715e+01     7.12629e-02
    1.27831e+00     1.14183e+03     9.47995e-01     8.99930e+01     6.09990e-02
    1.28240e+00     1.14137e+03     1.17898e+00     8.96664e+01     1.02676e-01
    1.28649e+00     1.13846e+03     3.78714e-01     8.92224e+01     7.06784e-02
    1.29058e+00     1.13628e+03     6.19195e-01     8.88383e+01     7.26130e-02
    1.29467e+00     1.13559e+03     8.04793e-01     8.85372e+01     1.18680e-01
    1.29876e+00     1.13375e+03     5.80930e-01     8.81064e+01     1.87067e-01
    1.30285e+00     1.13248e+03     2.63381e-01     8.78089e+01     5.43788e-02
    1.30694e+00     1.12906e+03     5.98309e-01     8.74043e+01     5.16279e-02
    1.31103e+00     1.12834e+03     5.09147e-01     8.71310e+01     7.92229e-02
    1.31512e+00     1.12688e+03     6.19761e-01     8.67464e+01     5.17455e-02
    1.31921e+00     1.12631e+03     7.87881e-01     8.65358e+01     6.70384e-02
    1.32331e+00     1.12369e+03     4.81610e-01     8.61231e+01     9.01268e-02
    1.32739e+00     1.12294e+03     5.67867e-01     8.58469e+01     7.76282e-02
    1.33148e+00     1.12062e+03     4.49401e-01     8.55056e+01     7.92211e-02
    1.33558e+00     1.11941e+03     3.59461e-01     8.52447e+01     8.29006e-02
    1.33967e+00     1.11709e+03     9.63340e-01     8.48494e+01     1.29253e-01
    1.34376e+00     1.11560e+03     2.68774e-01     8.45172e+01     9.62454e-02
    1.34785e+00     1.11340e+03     6.20130e-01     8.39361e+01     1.23685e-01
    1.35195e+00     1.11240e+03     6.36469e-01     8.38889e+01     1.18641e-01
    1.35603e+00     1.11159e+03     1.05730e+00     8.36554e+01     1.06848e-01
    1.36011e+00     1.10902e+03     5.08682e-01     8.32667e+01     7.68411e-02
    1.36421e+00     1.10785e+03     6.25613e-01     8.29684e+01     7.11169e-02
    1.36830e+00     1.10597e+03     4.27809e-01     8.26104e+01     8.62172e-02
    1.37239e+00     1.10380e+03     4.17393e-01     8.22889e+01     4.74490e-02
    1.37648e+00     1.10129e+03     6.26373e-01     8.19264e+01     5.61028e-02
