# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.00<lgM<12.50, z=1.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.08333e-01     3.70491e+03     2.39175e+01     2.40263e+03     1.75550e+01
    1.12448e-01     3.62627e+03     2.55709e+01     2.33393e+03     1.77005e+01
    1.16521e-01     3.52105e+03     1.22217e+01     2.26026e+03     1.13676e+01
    1.20596e-01     3.38808e+03     2.74835e+01     2.16168e+03     1.38615e+01
    1.24665e-01     3.28935e+03     1.13619e+01     2.08761e+03     1.02774e+01
    1.28771e-01     3.23250e+03     2.60680e+01     2.04457e+03     1.40092e+01
    1.32874e-01     3.14404e+03     1.33838e+01     1.98098e+03     9.62699e+00
    1.36975e-01     3.00625e+03     1.48530e+01     1.88276e+03     1.10372e+01
    1.41075e-01     2.88046e+03     2.21513e+01     1.78673e+03     1.38932e+01
    1.45172e-01     2.73789e+03     9.58492e+00     1.68214e+03     7.79163e+00
    1.49268e-01     2.60555e+03     1.50329e+01     1.58440e+03     8.34207e+00
    1.53330e-01     2.51166e+03     3.51395e+00     1.51551e+03     1.56987e+00
    1.57416e-01     2.39789e+03     1.42966e+01     1.43123e+03     9.94654e+00
    1.61514e-01     2.30296e+03     8.22911e+00     1.36108e+03     7.17989e+00
    1.65592e-01     2.23924e+03     6.76616e+00     1.31656e+03     3.54828e+00
    1.69693e-01     2.15753e+03     6.43357e+00     1.25261e+03     3.94180e+00
    1.73803e-01     2.09888e+03     9.96189e+00     1.21147e+03     5.40250e+00
    1.77905e-01     2.05513e+03     5.35326e+00     1.18194e+03     3.86360e+00
    1.82001e-01     2.01145e+03     7.26334e+00     1.14784e+03     5.01272e+00
    1.86092e-01     1.97428e+03     6.15003e+00     1.12039e+03     3.55069e+00
    1.90161e-01     1.92850e+03     4.77030e+00     1.08895e+03     4.19555e+00
    1.94237e-01     1.89278e+03     9.78601e+00     1.05801e+03     4.82889e+00
    1.98334e-01     1.83918e+03     4.25212e+00     1.02129e+03     2.51198e+00
    2.02427e-01     1.78612e+03     3.59428e+00     9.85577e+02     3.57466e+00
    2.06523e-01     1.74577e+03     8.55737e+00     9.54231e+02     4.62160e+00
    2.10626e-01     1.70560e+03     4.87663e+00     9.22821e+02     3.53711e+00
    2.14724e-01     1.64784e+03     5.15887e+00     8.84677e+02     2.82797e+00
    2.18827e-01     1.60823e+03     3.94204e+00     8.53634e+02     2.82389e+00
    2.22903e-01     1.57478e+03     4.41690e+00     8.26222e+02     2.21364e+00
    2.26990e-01     1.53915e+03     4.74076e+00     8.04728e+02     2.80566e+00
    2.31084e-01     1.50340e+03     4.10431e+00     7.76262e+02     2.97705e+00
    2.35153e-01     1.46584e+03     4.31731e+00     7.51233e+02     1.22787e+00
    2.39244e-01     1.44657e+03     3.13662e+00     7.36847e+02     7.82207e-01
    2.43338e-01     1.42285e+03     2.56137e+00     7.19590e+02     1.35115e+00
    2.47445e-01     1.40208e+03     3.19758e+00     7.01996e+02     1.65444e+00
    2.51539e-01     1.37805e+03     3.31183e+00     6.86155e+02     1.59831e+00
    2.55609e-01     1.35000e+03     2.41337e+00     6.67394e+02     1.66002e+00
    2.59718e-01     1.32708e+03     3.46548e+00     6.51742e+02     1.75991e+00
    2.63814e-01     1.30504e+03     3.29313e+00     6.35338e+02     1.46885e+00
    2.67904e-01     1.28116e+03     2.29593e+00     6.17281e+02     1.50002e+00
    2.71993e-01     1.26392e+03     2.31997e+00     6.04241e+02     1.59217e+00
    2.76068e-01     1.23715e+03     3.40877e+00     5.86649e+02     1.10143e+00
    2.80171e-01     1.21657e+03     2.97312e+00     5.71448e+02     1.91321e+00
    2.84268e-01     1.19633e+03     4.04426e+00     5.56256e+02     1.42244e+00
    2.88346e-01     1.17875e+03     2.69617e+00     5.44668e+02     1.41743e+00
    2.92426e-01     1.15634e+03     2.01614e+00     5.29145e+02     1.33931e+00
    2.96514e-01     1.13944e+03     3.06108e+00     5.18103e+02     1.18433e+00
    3.00627e-01     1.12433e+03     8.57024e-01     5.06766e+02     3.72376e-01
    3.04729e-01     1.11235e+03     1.51600e+00     4.96468e+02     1.37299e+00
    3.08821e-01     1.09552e+03     2.95810e+00     4.87138e+02     1.69403e+00
    3.12919e-01     1.08275e+03     3.13599e+00     4.76080e+02     1.57571e+00
    3.16999e-01     1.06842e+03     1.47285e+00     4.66510e+02     9.35995e-01
    3.21078e-01     1.05308e+03     2.42048e+00     4.56548e+02     6.91145e-01
    3.25167e-01     1.04067e+03     1.82648e+00     4.47270e+02     6.46658e-01
    3.29247e-01     1.02590e+03     1.81480e+00     4.37273e+02     5.23793e-01
    3.33333e-01     1.01235e+03     2.09526e+00     4.27726e+02     1.05699e+00
    3.37443e-01     1.00610e+03     2.44816e+00     4.21775e+02     1.29971e+00
    3.41545e-01     9.91050e+02     1.93755e+00     4.12189e+02     1.53934e+00
    3.45625e-01     9.78930e+02     1.06141e+00     4.03351e+02     8.40034e-01
    3.49715e-01     9.67675e+02     9.44258e-01     3.96591e+02     7.42459e-01
    3.53817e-01     9.55462e+02     1.47906e+00     3.87354e+02     8.12170e-01
    3.57906e-01     9.47297e+02     2.02740e+00     3.81111e+02     1.00381e+00
    3.61975e-01     9.36728e+02     1.43839e+00     3.74107e+02     6.52339e-01
    3.66071e-01     9.29767e+02     1.99803e+00     3.68148e+02     9.54519e-01
    3.70189e-01     9.17323e+02     1.67092e+00     3.59752e+02     5.11752e-01
    3.74277e-01     9.08424e+02     7.81026e-01     3.53805e+02     4.03535e-01
    3.78356e-01     8.97706e+02     1.10659e+00     3.46963e+02     8.82549e-01
    3.82448e-01     8.86980e+02     9.91709e-01     3.40472e+02     8.20843e-01
    3.86535e-01     8.79407e+02     1.88688e+00     3.34033e+02     5.25502e-01
    3.90624e-01     8.75792e+02     1.41819e+00     3.30924e+02     1.23544e+00
    3.94706e-01     8.64817e+02     1.19060e+00     3.23603e+02     6.09445e-01
    3.98794e-01     8.57864e+02     1.51128e+00     3.19771e+02     5.76236e-01
    4.02896e-01     8.48622e+02     1.81520e+00     3.12755e+02     6.56905e-01
    4.06986e-01     8.42850e+02     8.48069e-01     3.08076e+02     3.40043e-01
    4.11069e-01     8.32398e+02     9.64713e-01     3.02139e+02     6.85204e-01
    4.15170e-01     8.27357e+02     1.64515e+00     2.97751e+02     3.89305e-01
    4.19263e-01     8.20012e+02     8.06270e-01     2.92828e+02     5.33437e-01
    4.23353e-01     8.15227e+02     8.34677e-01     2.88707e+02     5.19204e-01
    4.27447e-01     8.05935e+02     2.01111e+00     2.84000e+02     3.74665e-01
    4.31534e-01     8.00694e+02     6.46655e-01     2.79489e+02     3.09063e-01
    4.35624e-01     7.92975e+02     8.79860e-01     2.74968e+02     7.99570e-01
    4.39718e-01     7.87890e+02     9.24811e-01     2.71013e+02     2.88174e-01
    4.43804e-01     7.80627e+02     1.08268e+00     2.67077e+02     3.96266e-01
    4.47892e-01     7.76525e+02     7.63464e-01     2.63140e+02     3.45138e-01
    4.51977e-01     7.69464e+02     9.86757e-01     2.58387e+02     6.00503e-01
    4.56067e-01     7.62785e+02     6.62956e-01     2.54460e+02     3.73822e-01
    4.60165e-01     7.59364e+02     1.71719e+00     2.51565e+02     6.20194e-01
    4.64260e-01     7.54851e+02     9.68937e-01     2.48218e+02     6.44090e-01
    4.68355e-01     7.48238e+02     8.23276e-01     2.44048e+02     6.59569e-01
    4.72450e-01     7.43688e+02     1.14866e+00     2.40865e+02     3.37953e-01
    4.76540e-01     7.37040e+02     1.37945e+00     2.36512e+02     5.09842e-01
    4.80633e-01     7.34186e+02     1.00650e+00     2.34301e+02     4.47582e-01
    4.84718e-01     7.27893e+02     9.13066e-01     2.30525e+02     4.20617e-01
    4.88794e-01     7.24735e+02     4.50589e-01     2.27968e+02     5.02954e-01
    4.92888e-01     7.20039e+02     3.68585e-01     2.24489e+02     2.31261e-01
    4.96984e-01     7.13459e+02     2.59586e-01     2.21922e+02     3.00440e-01
    5.01073e-01     7.10705e+02     1.14911e+00     2.18325e+02     4.45979e-01
    5.05169e-01     7.04990e+02     6.36312e-01     2.15543e+02     1.99399e-01
    5.09268e-01     7.01357e+02     1.42102e+00     2.12988e+02     4.84091e-01
    5.13369e-01     6.97065e+02     2.90753e-01     2.10013e+02     2.40885e-01
    5.17441e-01     6.93147e+02     1.17732e+00     2.07665e+02     4.74340e-01
    5.21516e-01     6.90120e+02     1.31786e+00     2.05547e+02     7.09643e-01
    5.25611e-01     6.84538e+02     5.04680e-01     2.01557e+02     3.67061e-01
    5.29706e-01     6.81826e+02     9.08217e-01     2.00126e+02     2.76501e-01
    5.33801e-01     6.78013e+02     6.97466e-01     1.97066e+02     3.54805e-01
    5.37888e-01     6.73434e+02     3.81871e-01     1.94938e+02     2.22274e-01
    5.41985e-01     6.71328e+02     5.40470e-01     1.92648e+02     3.09829e-01
    5.46091e-01     6.67552e+02     6.00743e-01     1.90335e+02     2.88278e-01
    5.50174e-01     6.63291e+02     6.67746e-01     1.87909e+02     3.90159e-01
    5.54252e-01     6.59517e+02     6.01006e-01     1.84977e+02     1.79468e-01
    5.58346e-01     6.54801e+02     8.20000e-01     1.82976e+02     2.09667e-01
    5.62439e-01     6.53690e+02     7.07795e-01     1.81203e+02     3.09496e-01
    5.66527e-01     6.50114e+02     1.33844e+00     1.78714e+02     3.13291e-01
    5.70616e-01     6.46640e+02     1.09510e+00     1.77036e+02     3.33901e-01
    5.74707e-01     6.43741e+02     7.56001e-01     1.75012e+02     3.18939e-01
    5.78798e-01     6.40888e+02     1.02419e+00     1.72858e+02     2.24698e-01
    5.82883e-01     6.36785e+02     9.11359e-01     1.70674e+02     4.12586e-01
    5.86977e-01     6.34759e+02     6.39223e-01     1.68947e+02     2.53927e-01
    5.91070e-01     6.31106e+02     2.57267e-01     1.66968e+02     2.12118e-01
    5.95166e-01     6.29258e+02     6.00826e-01     1.65444e+02     3.07373e-01
    5.99260e-01     6.25508e+02     6.11756e-01     1.63444e+02     1.81764e-01
    6.03349e-01     6.23087e+02     5.17374e-01     1.61504e+02     2.37587e-01
    6.07445e-01     6.19891e+02     4.60268e-01     1.59946e+02     2.68980e-01
    6.11543e-01     6.16982e+02     4.71099e-01     1.57829e+02     2.06197e-01
    6.15623e-01     6.14705e+02     4.48659e-01     1.56667e+02     2.54222e-01
    6.19704e-01     6.11423e+02     6.25331e-01     1.54783e+02     2.32134e-01
    6.23792e-01     6.09404e+02     5.91720e-01     1.53159e+02     1.30139e-01
    6.27891e-01     6.06936e+02     4.26547e-01     1.51653e+02     2.29974e-01
    6.31991e-01     6.03996e+02     3.68408e-01     1.49740e+02     1.64186e-01
    6.36073e-01     6.01219e+02     9.72864e-01     1.48019e+02     2.86958e-01
    6.40158e-01     5.99601e+02     7.71643e-01     1.46690e+02     1.22722e-01
    6.44244e-01     5.96483e+02     7.26250e-01     1.45265e+02     1.05806e-01
    6.48338e-01     5.94461e+02     5.28503e-01     1.43814e+02     2.27381e-01
    6.52432e-01     5.92693e+02     9.56131e-01     1.42602e+02     2.86698e-01
    6.56514e-01     5.90283e+02     3.48289e-01     1.41023e+02     2.17150e-01
    6.60609e-01     5.88868e+02     4.17893e-01     1.39747e+02     1.49558e-01
    6.64712e-01     5.85872e+02     3.86283e-01     1.38416e+02     3.12893e-01
    6.68801e-01     5.84098e+02     8.57988e-01     1.36910e+02     2.82484e-01
    6.72890e-01     5.81581e+02     5.48704e-01     1.35695e+02     1.56098e-01
    6.76984e-01     5.78715e+02     6.09461e-01     1.33973e+02     2.33938e-01
    6.81074e-01     5.76415e+02     8.92046e-01     1.32931e+02     2.32407e-01
    6.85160e-01     5.75061e+02     6.04498e-01     1.31818e+02     2.24021e-01
    6.89246e-01     5.73096e+02     5.09706e-01     1.30299e+02     1.58260e-01
    6.93336e-01     5.71373e+02     3.67395e-01     1.29333e+02     1.34823e-01
    6.97434e-01     5.68670e+02     7.76991e-01     1.28008e+02     1.10730e-01
    7.01528e-01     5.66852e+02     3.53380e-01     1.26586e+02     8.04280e-02
    7.05618e-01     5.64007e+02     3.37091e-01     1.25174e+02     1.08287e-01
    7.09708e-01     5.63486e+02     6.28677e-01     1.24426e+02     2.58467e-01
    7.13796e-01     5.60590e+02     3.00434e-01     1.23187e+02     1.41756e-01
    7.17892e-01     5.58553e+02     5.34868e-01     1.21874e+02     1.41149e-01
    7.21982e-01     5.57699e+02     4.33388e-01     1.21044e+02     2.57187e-01
    7.26059e-01     5.55498e+02     6.98924e-01     1.19871e+02     1.41140e-01
    7.30145e-01     5.53544e+02     8.61340e-01     1.18880e+02     1.59594e-01
    7.34240e-01     5.51801e+02     4.93501e-01     1.17833e+02     2.39856e-01
    7.38340e-01     5.50694e+02     2.51064e-01     1.16756e+02     1.59771e-01
    7.42427e-01     5.48065e+02     1.03881e+00     1.15815e+02     4.12013e-01
    7.46511e-01     5.46232e+02     3.92303e-01     1.14605e+02     1.32657e-01
    7.50614e-01     5.44709e+02     2.82677e-01     1.13659e+02     1.23303e-01
    7.54706e-01     5.42765e+02     5.98531e-01     1.12648e+02     6.85486e-02
    7.58795e-01     5.41431e+02     6.07470e-01     1.11845e+02     2.03629e-01
    7.62888e-01     5.39556e+02     6.87625e-01     1.10560e+02     1.38395e-01
    7.66986e-01     5.38341e+02     2.75756e-01     1.09978e+02     1.52397e-01
    7.71073e-01     5.36156e+02     7.19017e-01     1.08832e+02     1.13091e-01
    7.75153e-01     5.34453e+02     3.84139e-01     1.07918e+02     1.21838e-01
    7.79241e-01     5.33521e+02     1.31232e-01     1.07078e+02     1.78483e-01
    7.83335e-01     5.31916e+02     6.90994e-01     1.06120e+02     1.47278e-01
    7.87426e-01     5.31162e+02     6.03130e-01     1.05428e+02     1.78993e-01
    7.91513e-01     5.28445e+02     2.94490e-01     1.04364e+02     1.08976e-01
    7.95606e-01     5.27596e+02     3.24175e-01     1.03577e+02     1.75098e-01
    7.99702e-01     5.25452e+02     4.40620e-01     1.02790e+02     1.28355e-01
    8.03798e-01     5.24642e+02     7.56699e-01     1.01760e+02     4.11289e-02
    8.07879e-01     5.22907e+02     2.78877e-01     1.01123e+02     1.87181e-01
    8.11963e-01     5.21262e+02     4.69819e-01     1.00276e+02     1.21640e-01
    8.16059e-01     5.19192e+02     5.68132e-01     9.92420e+01     1.86265e-01
    8.20152e-01     5.18977e+02     3.18516e-01     9.87957e+01     1.41397e-01
    8.24242e-01     5.16132e+02     1.36287e-01     9.78393e+01     1.47785e-01
    8.28331e-01     5.15582e+02     3.81327e-01     9.70981e+01     1.28486e-01
    8.32425e-01     5.13980e+02     3.63648e-01     9.62265e+01     4.33299e-02
    8.36516e-01     5.12592e+02     5.94302e-01     9.55088e+01     7.52583e-02
    8.40610e-01     5.11283e+02     5.01401e-01     9.47737e+01     1.67634e-01
    8.44704e-01     5.10244e+02     3.53947e-01     9.41851e+01     7.76920e-02
    8.48790e-01     5.08853e+02     3.09135e-01     9.33399e+01     2.15140e-01
    8.52876e-01     5.07540e+02     4.84073e-01     9.27831e+01     1.26908e-01
    8.56967e-01     5.05811e+02     3.01583e-01     9.18988e+01     1.91789e-01
    8.61059e-01     5.04845e+02     4.16496e-01     9.13162e+01     7.82944e-02
    8.65147e-01     5.03794e+02     5.71309e-01     9.06768e+01     7.05133e-02
    8.69235e-01     5.02095e+02     3.21253e-01     8.99311e+01     1.45015e-01
    8.73334e-01     5.01188e+02     3.94121e-01     8.94244e+01     1.57554e-01
    8.77429e-01     4.99895e+02     2.75742e-01     8.85962e+01     9.25866e-02
    8.81512e-01     4.98651e+02     3.23853e-01     8.79214e+01     7.35635e-02
    8.85601e-01     4.97052e+02     3.72052e-01     8.72632e+01     1.58701e-01
    8.89691e-01     4.95932e+02     4.34134e-01     8.65754e+01     5.58572e-02
    8.93784e-01     4.94894e+02     3.98077e-01     8.60578e+01     1.70277e-01
    8.97875e-01     4.94264e+02     3.99953e-01     8.54670e+01     1.27615e-01
    9.01960e-01     4.93231e+02     3.27094e-01     8.49803e+01     9.75356e-02
    9.06054e-01     4.91551e+02     2.67209e-01     8.43195e+01     1.30203e-01
    9.10146e-01     4.90152e+02     3.78213e-01     8.36365e+01     6.74755e-02
    9.14237e-01     4.89194e+02     6.41800e-01     8.30426e+01     6.76157e-02
    9.18331e-01     4.88381e+02     2.52525e-01     8.26219e+01     1.05488e-01
    9.22421e-01     4.87196e+02     4.49571e-01     8.17944e+01     1.83723e-01
    9.26509e-01     4.85245e+02     3.98748e-01     8.12250e+01     9.77769e-02
    9.30598e-01     4.84385e+02     5.94667e-01     8.06588e+01     1.32315e-01
    9.34692e-01     4.83246e+02     2.79059e-01     8.02078e+01     9.98184e-02
    9.38787e-01     4.82016e+02     3.14267e-01     7.95550e+01     1.70701e-01
    9.42873e-01     4.81174e+02     4.19013e-01     7.90753e+01     1.48912e-01
    9.46961e-01     4.79814e+02     3.16570e-01     7.84018e+01     7.90282e-02
    9.51054e-01     4.78737e+02     5.08382e-01     7.79502e+01     6.96429e-02
    9.55150e-01     4.78161e+02     4.17860e-01     7.73894e+01     1.13659e-01
    9.59240e-01     4.76823e+02     3.97341e-01     7.68856e+01     8.43910e-02
    9.63327e-01     4.75601e+02     3.66714e-01     7.62929e+01     1.28782e-01
    9.67420e-01     4.74706e+02     2.49309e-01     7.59297e+01     8.52309e-02
    9.71506e-01     4.73333e+02     2.16081e-01     7.54144e+01     5.56591e-02
    9.75588e-01     4.72234e+02     2.88020e-01     7.48374e+01     7.55507e-02
    9.79678e-01     4.71206e+02     5.09126e-01     7.44656e+01     7.67240e-02
    9.83773e-01     4.70713e+02     2.77935e-01     7.38375e+01     1.53860e-01
    9.87866e-01     4.69325e+02     2.73189e-01     7.34002e+01     1.09647e-01
    9.91960e-01     4.68267e+02     1.99464e-01     7.29155e+01     6.74358e-02
    9.96055e-01     4.67256e+02     4.44536e-01     7.23639e+01     6.43288e-02
    1.00015e+00     4.66339e+02     2.92838e-01     7.18814e+01     3.91481e-02
    1.00424e+00     4.65647e+02     2.24829e-01     7.14376e+01     1.17334e-01
    1.00832e+00     4.64580e+02     2.75661e-01     7.11220e+01     4.42109e-02
    1.01242e+00     4.63849e+02     2.79307e-01     7.06497e+01     7.71982e-02
    1.01651e+00     4.62468e+02     2.85432e-01     7.00436e+01     6.67823e-02
    1.02059e+00     4.61718e+02     2.07759e-01     6.96194e+01     1.03639e-01
    1.02468e+00     4.60844e+02     3.36896e-01     6.92308e+01     9.33156e-02
    1.02878e+00     4.59405e+02     2.28701e-01     6.87258e+01     7.14380e-02
    1.03287e+00     4.59055e+02     3.20671e-01     6.83433e+01     5.71225e-02
    1.03695e+00     4.57708e+02     3.63617e-01     6.80316e+01     1.19458e-01
    1.04105e+00     4.56957e+02     1.78484e-01     6.74816e+01     8.14283e-02
    1.04515e+00     4.55961e+02     1.76422e-01     6.70457e+01     1.13651e-01
    1.04923e+00     4.55300e+02     4.99731e-01     6.66319e+01     1.07318e-01
    1.05332e+00     4.54070e+02     2.16173e-01     6.62024e+01     9.20894e-02
    1.05741e+00     4.53204e+02     2.98492e-01     6.59286e+01     8.00251e-02
    1.06150e+00     4.52167e+02     3.71094e-01     6.55004e+01     1.38242e-01
    1.06559e+00     4.51540e+02     1.78140e-01     6.51105e+01     7.11848e-02
    1.06968e+00     4.50324e+02     3.86057e-01     6.46897e+01     1.02171e-01
    1.07377e+00     4.49456e+02     2.10564e-01     6.42871e+01     7.02073e-02
    1.07786e+00     4.48594e+02     2.47604e-01     6.39170e+01     9.48723e-02
    1.08195e+00     4.47650e+02     4.54271e-01     6.34545e+01     6.25108e-02
    1.08605e+00     4.46950e+02     3.14385e-01     6.30226e+01     1.18013e-01
    1.09014e+00     4.45940e+02     3.20702e-01     6.26765e+01     1.05035e-01
    1.09422e+00     4.44911e+02     3.09003e-01     6.22608e+01     7.10035e-02
    1.09832e+00     4.44386e+02     1.80469e-01     6.20578e+01     5.14396e-02
    1.10242e+00     4.43572e+02     3.49094e-01     6.16857e+01     2.06884e-02
    1.10650e+00     4.42272e+02     1.23260e-01     6.12295e+01     6.88589e-02
    1.11059e+00     4.41428e+02     1.26667e-01     6.09102e+01     1.17024e-01
    1.11468e+00     4.40988e+02     3.62743e-02     6.04763e+01     7.33031e-02
    1.11878e+00     4.40040e+02     3.27152e-01     6.02069e+01     5.34500e-02
    1.12287e+00     4.38855e+02     2.15350e-01     5.99930e+01     9.79927e-02
    1.12695e+00     4.38274e+02     3.05916e-01     5.94821e+01     7.56769e-02
    1.13105e+00     4.37114e+02     1.50554e-01     5.91214e+01     5.64540e-02
    1.13514e+00     4.36789e+02     3.41815e-01     5.88340e+01     9.68307e-02
    1.13922e+00     4.35513e+02     2.40650e-01     5.84807e+01     2.44941e-02
    1.14331e+00     4.35124e+02     2.43935e-01     5.81474e+01     9.47487e-02
    1.14741e+00     4.34334e+02     9.75908e-02     5.78689e+01     4.03201e-02
    1.15150e+00     4.33469e+02     2.09079e-01     5.75541e+01     8.72446e-02
    1.15559e+00     4.32750e+02     3.70331e-01     5.72413e+01     6.13308e-02
    1.15968e+00     4.31673e+02     2.80421e-01     5.69036e+01     9.06383e-02
    1.16377e+00     4.30973e+02     3.25204e-01     5.65360e+01     4.58009e-02
    1.16786e+00     4.29902e+02     2.23720e-01     5.61740e+01     7.47552e-02
    1.17195e+00     4.29555e+02     2.83418e-01     5.60237e+01     1.00778e-01
    1.17604e+00     4.28670e+02     2.05243e-01     5.56492e+01     7.79945e-02
    1.18013e+00     4.27876e+02     2.37318e-01     5.52618e+01     1.15350e-01
    1.18422e+00     4.27006e+02     2.42607e-01     5.50619e+01     7.34838e-02
    1.18831e+00     4.25947e+02     1.97383e-01     5.46717e+01     6.68325e-02
    1.19240e+00     4.25552e+02     2.29908e-01     5.44076e+01     5.97293e-02
    1.19649e+00     4.24552e+02     3.27944e-01     5.40794e+01     4.45711e-02
    1.20059e+00     4.24207e+02     2.54958e-01     5.38263e+01     4.73929e-02
    1.20468e+00     4.23239e+02     2.40733e-01     5.35408e+01     4.54560e-02
    1.20877e+00     4.22040e+02     2.36253e-01     5.31427e+01     4.72496e-02
    1.21286e+00     4.21502e+02     1.23156e-01     5.29409e+01     7.74461e-02
    1.21695e+00     4.21015e+02     3.73430e-01     5.27134e+01     4.26304e-02
    1.22104e+00     4.19877e+02     1.90718e-01     5.23961e+01     3.58455e-02
    1.22513e+00     4.19163e+02     2.70244e-01     5.21995e+01     1.09045e-01
    1.22922e+00     4.18696e+02     4.14764e-01     5.18516e+01     9.64311e-02
    1.23330e+00     4.17588e+02     1.76841e-01     5.14877e+01     7.26892e-02
    1.23740e+00     4.17085e+02     2.35177e-01     5.12312e+01     7.17598e-02
    1.24149e+00     4.16364e+02     1.14426e-01     5.10366e+01     6.87372e-02
    1.24558e+00     4.15691e+02     1.99200e-01     5.07525e+01     4.68862e-02
    1.24967e+00     4.14787e+02     2.25067e-01     5.05291e+01     4.39130e-02
    1.25376e+00     4.14171e+02     2.06652e-01     5.02923e+01     4.82091e-02
    1.25785e+00     4.13227e+02     2.55433e-01     4.99786e+01     7.32851e-02
    1.26194e+00     4.12572e+02     1.68032e-01     4.97007e+01     7.39617e-02
    1.26603e+00     4.12050e+02     1.57410e-01     4.96401e+01     3.02806e-02
    1.27012e+00     4.11260e+02     2.28883e-01     4.91506e+01     7.58817e-02
    1.27422e+00     4.10513e+02     1.59758e-01     4.89672e+01     3.19912e-02
    1.27831e+00     4.09622e+02     2.03680e-01     4.87468e+01     6.04449e-02
    1.28240e+00     4.09065e+02     2.48247e-01     4.85306e+01     6.11545e-02
    1.28649e+00     4.08024e+02     3.26133e-01     4.81030e+01     8.46766e-02
    1.29058e+00     4.07750e+02     1.99641e-01     4.79480e+01     5.97474e-02
    1.29467e+00     4.07085e+02     3.14689e-01     4.77940e+01     2.17936e-02
    1.29876e+00     4.06116e+02     1.79181e-01     4.74992e+01     4.83030e-02
    1.30285e+00     4.05680e+02     2.50491e-01     4.72788e+01     4.54264e-02
    1.30694e+00     4.05140e+02     1.56097e-01     4.70560e+01     4.67259e-02
    1.31103e+00     4.04034e+02     1.83758e-01     4.67824e+01     7.78829e-02
    1.31512e+00     4.03415e+02     1.34309e-01     4.65429e+01     5.13278e-02
    1.31921e+00     4.02498e+02     1.32941e-01     4.62880e+01     5.17921e-02
    1.32331e+00     4.01966e+02     1.12710e-01     4.61921e+01     3.97991e-02
    1.32739e+00     4.01161e+02     1.43051e-01     4.58759e+01     3.22413e-02
    1.33148e+00     4.00685e+02     2.17904e-01     4.57092e+01     3.88020e-02
    1.33558e+00     3.99465e+02     3.08927e-01     4.53984e+01     7.24907e-02
    1.33967e+00     3.99051e+02     2.24903e-01     4.51699e+01     7.72059e-02
    1.34376e+00     3.98676e+02     2.45296e-01     4.49679e+01     6.02296e-02
    1.34785e+00     3.97852e+02     1.44015e-01     4.47750e+01     3.54245e-02
    1.35195e+00     3.97200e+02     2.71753e-01     4.45459e+01     5.02378e-02
    1.35603e+00     3.96452e+02     1.42275e-01     4.43253e+01     5.25437e-02
    1.36011e+00     3.95579e+02     1.46185e-01     4.40962e+01     3.81516e-02
    1.36421e+00     3.95212e+02     1.55208e-01     4.39723e+01     2.80029e-02
    1.36830e+00     3.94295e+02     7.44939e-02     4.36374e+01     4.37580e-02
    1.37239e+00     3.93678e+02     2.36050e-01     4.34727e+01     3.53153e-02
    1.37648e+00     3.93219e+02     1.50268e-01     4.33280e+01     4.99934e-02
