# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.91558e+04     1.19695e+04     5.07615e+03
    1.04717e-02     3.73984e+04     1.51371e+04     6.43004e+03
    1.42665e-02     2.91671e+04     1.17867e+04     5.03382e+03
    1.81228e-02     4.10210e+04     1.66986e+04     7.05572e+03
    2.24845e-02     3.61638e+04     1.45166e+04     6.07871e+03
    2.64508e-02     3.13827e+04     1.26885e+04     5.35647e+03
    3.04474e-02     3.15454e+04     1.24409e+04     5.17678e+03
    3.47320e-02     2.46395e+04     9.83714e+03     4.19885e+03
    3.88308e-02     2.41476e+04     9.61751e+03     4.06439e+03
    4.28140e-02     2.03085e+04     7.93624e+03     3.35042e+03
    4.68856e-02     1.89472e+04     7.44999e+03     3.20082e+03
    5.09858e-02     1.97703e+04     7.66923e+03     3.24069e+03
    5.51458e-02     1.79448e+04     6.94728e+03     2.93786e+03
    5.92243e-02     1.69549e+04     6.50046e+03     2.74967e+03
    6.32864e-02     1.59253e+04     6.04280e+03     2.54867e+03
    6.73674e-02     1.51946e+04     5.77511e+03     2.44482e+03
    7.14960e-02     1.49686e+04     5.58137e+03     2.33009e+03
    7.55894e-02     1.47339e+04     5.47581e+03     2.28416e+03
    7.96660e-02     1.28658e+04     4.76439e+03     1.99866e+03
    8.38183e-02     1.20288e+04     4.41647e+03     1.86438e+03
    8.78941e-02     1.13929e+04     4.08396e+03     1.69141e+03
    9.19238e-02     1.08141e+04     3.85430e+03     1.61531e+03
    9.60446e-02     1.02036e+04     3.61457e+03     1.50850e+03
    1.00128e-01     9.51387e+03     3.27416e+03     1.35227e+03
    1.04209e-01     9.05523e+03     3.08219e+03     1.27903e+03
    1.08333e-01     8.88061e+03     3.04016e+03     1.26415e+03
    1.12448e-01     8.52730e+03     2.88606e+03     1.20151e+03
    1.16521e-01     8.36043e+03     2.80177e+03     1.15764e+03
    1.20596e-01     8.03564e+03     2.67464e+03     1.10509e+03
    1.24665e-01     7.88793e+03     2.59390e+03     1.06333e+03
    1.28771e-01     7.75774e+03     2.52725e+03     1.03190e+03
    1.32874e-01     7.41445e+03     2.38427e+03     9.75063e+02
    1.36975e-01     7.31883e+03     2.36602e+03     9.74200e+02
    1.41075e-01     7.10203e+03     2.25967e+03     9.21754e+02
    1.45172e-01     6.62156e+03     2.07927e+03     8.50316e+02
    1.49268e-01     6.43892e+03     1.99622e+03     8.16261e+02
    1.53330e-01     6.23324e+03     1.90275e+03     7.74402e+02
    1.57416e-01     5.92782e+03     1.78144e+03     7.24794e+02
    1.61514e-01     5.73680e+03     1.69268e+03     6.87312e+02
    1.65592e-01     5.62694e+03     1.64289e+03     6.64799e+02
    1.69693e-01     5.49335e+03     1.58432e+03     6.36242e+02
    1.73803e-01     5.37864e+03     1.52940e+03     6.15972e+02
    1.77905e-01     5.23536e+03     1.49336e+03     6.02400e+02
    1.82001e-01     5.16467e+03     1.45531e+03     5.90239e+02
    1.86092e-01     5.07454e+03     1.42039e+03     5.71595e+02
    1.90161e-01     4.97977e+03     1.37879e+03     5.54638e+02
    1.94237e-01     4.93391e+03     1.34653e+03     5.38411e+02
    1.98334e-01     4.75813e+03     1.29585e+03     5.22254e+02
    2.02427e-01     4.73316e+03     1.26839e+03     5.05264e+02
    2.06523e-01     4.57470e+03     1.20918e+03     4.83270e+02
    2.10626e-01     4.45576e+03     1.16245e+03     4.64231e+02
    2.14724e-01     4.42378e+03     1.13793e+03     4.51488e+02
    2.18827e-01     4.30978e+03     1.09203e+03     4.33531e+02
    2.22903e-01     4.24649e+03     1.05476e+03     4.14700e+02
    2.26990e-01     4.15997e+03     1.03159e+03     4.08026e+02
    2.31084e-01     4.05015e+03     9.83247e+02     3.89747e+02
    2.35153e-01     3.99502e+03     9.64553e+02     3.80669e+02
    2.39244e-01     3.96707e+03     9.53126e+02     3.74444e+02
    2.43338e-01     3.90645e+03     9.33953e+02     3.67414e+02
    2.47445e-01     3.81928e+03     9.01591e+02     3.56325e+02
    2.51539e-01     3.79697e+03     8.92714e+02     3.50451e+02
    2.55609e-01     3.76844e+03     8.70946e+02     3.39140e+02
    2.59718e-01     3.74095e+03     8.56584e+02     3.34290e+02
    2.63814e-01     3.64689e+03     8.30483e+02     3.23969e+02
    2.67904e-01     3.60400e+03     8.14415e+02     3.17758e+02
    2.71993e-01     3.58413e+03     7.97553e+02     3.08627e+02
    2.76068e-01     3.51242e+03     7.61787e+02     2.93993e+02
    2.80171e-01     3.46192e+03     7.45673e+02     2.87531e+02
    2.84268e-01     3.40029e+03     7.24175e+02     2.80638e+02
    2.88346e-01     3.37721e+03     7.15939e+02     2.76206e+02
    2.92426e-01     3.33925e+03     6.97497e+02     2.67955e+02
    2.96514e-01     3.28475e+03     6.81469e+02     2.61306e+02
    3.00627e-01     3.24436e+03     6.64275e+02     2.56290e+02
    3.04729e-01     3.22101e+03     6.56514e+02     2.52229e+02
    3.08821e-01     3.14639e+03     6.32586e+02     2.45511e+02
    3.12919e-01     3.15898e+03     6.27165e+02     2.39463e+02
    3.16999e-01     3.13132e+03     6.17073e+02     2.36642e+02
    3.21078e-01     3.11423e+03     6.12792e+02     2.33212e+02
    3.25167e-01     3.06742e+03     5.95217e+02     2.27689e+02
    3.29247e-01     3.04214e+03     5.82363e+02     2.21148e+02
    3.33333e-01     3.01681e+03     5.71196e+02     2.16709e+02
    3.37443e-01     2.99565e+03     5.66847e+02     2.15232e+02
    3.41545e-01     2.94298e+03     5.47426e+02     2.07945e+02
    3.45625e-01     2.93163e+03     5.41405e+02     2.05002e+02
    3.49715e-01     2.90810e+03     5.32244e+02     2.00769e+02
    3.53817e-01     2.89959e+03     5.23489e+02     1.97750e+02
    3.57906e-01     2.84757e+03     5.09479e+02     1.92666e+02
    3.61975e-01     2.84577e+03     5.03962e+02     1.89498e+02
    3.66071e-01     2.82228e+03     4.96201e+02     1.86576e+02
    3.70189e-01     2.79796e+03     4.89139e+02     1.83154e+02
    3.74277e-01     2.76418e+03     4.79656e+02     1.79987e+02
    3.78356e-01     2.77823e+03     4.75022e+02     1.77144e+02
    3.82448e-01     2.73595e+03     4.64799e+02     1.73338e+02
    3.86535e-01     2.71650e+03     4.55082e+02     1.69974e+02
    3.90624e-01     2.71147e+03     4.55272e+02     1.69241e+02
    3.94706e-01     2.69484e+03     4.44017e+02     1.64194e+02
    3.98794e-01     2.67969e+03     4.40301e+02     1.63239e+02
    4.02896e-01     2.61864e+03     4.25159e+02     1.58441e+02
    4.06986e-01     2.63676e+03     4.22957e+02     1.56555e+02
    4.11069e-01     2.61199e+03     4.20075e+02     1.55093e+02
    4.15170e-01     2.58440e+03     4.07435e+02     1.50892e+02
    4.19263e-01     2.58649e+03     4.05020e+02     1.49517e+02
    4.23353e-01     2.56604e+03     3.99840e+02     1.46455e+02
    4.27447e-01     2.54705e+03     3.91379e+02     1.43612e+02
    4.31534e-01     2.53679e+03     3.87378e+02     1.42394e+02
    4.35624e-01     2.51117e+03     3.80481e+02     1.39798e+02
    4.39718e-01     2.49568e+03     3.73811e+02     1.37119e+02
    4.43804e-01     2.49258e+03     3.74065e+02     1.36764e+02
    4.47892e-01     2.47557e+03     3.66454e+02     1.33994e+02
    4.51977e-01     2.45958e+03     3.59014e+02     1.31089e+02
    4.56067e-01     2.44029e+03     3.57306e+02     1.29672e+02
    4.60165e-01     2.42258e+03     3.51870e+02     1.28093e+02
    4.64260e-01     2.43627e+03     3.51886e+02     1.26936e+02
    4.68355e-01     2.42080e+03     3.46784e+02     1.25461e+02
    4.72450e-01     2.41232e+03     3.40153e+02     1.23182e+02
    4.76540e-01     2.37275e+03     3.30950e+02     1.20616e+02
    4.80633e-01     2.37196e+03     3.28462e+02     1.19311e+02
    4.84718e-01     2.36098e+03     3.25521e+02     1.17522e+02
    4.88794e-01     2.35662e+03     3.21251e+02     1.15816e+02
    4.92888e-01     2.34054e+03     3.18271e+02     1.14565e+02
    4.96984e-01     2.32713e+03     3.13383e+02     1.12787e+02
    5.01073e-01     2.32739e+03     3.11198e+02     1.11609e+02
    5.05169e-01     2.31210e+03     3.08171e+02     1.09978e+02
    5.09268e-01     2.29198e+03     3.03632e+02     1.08956e+02
    5.13369e-01     2.28955e+03     2.99041e+02     1.06983e+02
    5.17441e-01     2.28698e+03     2.96986e+02     1.05976e+02
    5.21516e-01     2.26590e+03     2.93364e+02     1.05031e+02
    5.25611e-01     2.25956e+03     2.91224e+02     1.03701e+02
    5.29706e-01     2.24223e+03     2.86004e+02     1.02390e+02
    5.33801e-01     2.23723e+03     2.82533e+02     1.00988e+02
    5.37888e-01     2.25180e+03     2.84147e+02     1.00225e+02
    5.41985e-01     2.23176e+03     2.78036e+02     9.86197e+01
    5.46091e-01     2.22345e+03     2.76315e+02     9.74322e+01
    5.50174e-01     2.20218e+03     2.71171e+02     9.60910e+01
    5.54252e-01     2.21416e+03     2.71484e+02     9.52800e+01
    5.58346e-01     2.18018e+03     2.63536e+02     9.35907e+01
    5.62439e-01     2.17312e+03     2.62855e+02     9.28250e+01
    5.66527e-01     2.18139e+03     2.62074e+02     9.17399e+01
    5.70616e-01     2.17873e+03     2.60244e+02     9.13701e+01
    5.74707e-01     2.15838e+03     2.55118e+02     8.98413e+01
    5.78798e-01     2.15312e+03     2.51902e+02     8.85189e+01
    5.82883e-01     2.14247e+03     2.50197e+02     8.80375e+01
    5.86977e-01     2.13805e+03     2.48153e+02     8.68519e+01
    5.91070e-01     2.13164e+03     2.45865e+02     8.60118e+01
