# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.04120e+04     1.21233e+04     5.04754e+03
    1.04717e-02     2.67009e+04     1.10204e+04     4.88496e+03
    1.42665e-02     3.54100e+04     1.41668e+04     5.89824e+03
    1.81228e-02     2.94466e+04     1.19540e+04     5.15301e+03
    2.24845e-02     3.23182e+04     1.32301e+04     5.69880e+03
    2.64508e-02     3.05115e+04     1.23377e+04     5.25364e+03
    3.04474e-02     2.95664e+04     1.18109e+04     4.98440e+03
    3.47320e-02     2.41209e+04     9.63728e+03     4.09955e+03
    3.88308e-02     2.45324e+04     9.65695e+03     4.05380e+03
    4.28140e-02     2.22464e+04     8.57915e+03     3.56953e+03
    4.68856e-02     1.99008e+04     7.75749e+03     3.27894e+03
    5.09858e-02     1.89783e+04     7.30887e+03     3.05256e+03
    5.51458e-02     1.80596e+04     6.86973e+03     2.87203e+03
    5.92243e-02     1.77277e+04     6.73970e+03     2.82570e+03
    6.32864e-02     1.65561e+04     6.27557e+03     2.63311e+03
    6.73674e-02     1.53072e+04     5.80543e+03     2.44560e+03
    7.14960e-02     1.48914e+04     5.51250e+03     2.29191e+03
    7.55894e-02     1.41849e+04     5.33126e+03     2.24820e+03
    7.96660e-02     1.38840e+04     5.11219e+03     2.12287e+03
    8.38183e-02     1.25617e+04     4.61472e+03     1.93622e+03
    8.78941e-02     1.14994e+04     4.15534e+03     1.73646e+03
    9.19238e-02     1.04422e+04     3.70602e+03     1.55749e+03
    9.60446e-02     1.00862e+04     3.53053e+03     1.47094e+03
    1.00128e-01     9.59788e+03     3.35383e+03     1.39911e+03
    1.04209e-01     8.95454e+03     3.05407e+03     1.26736e+03
    1.08333e-01     8.65610e+03     2.96872e+03     1.23435e+03
    1.12448e-01     8.37144e+03     2.83258e+03     1.17690e+03
    1.16521e-01     8.61287e+03     2.87940e+03     1.17786e+03
    1.20596e-01     7.80357e+03     2.60377e+03     1.08007e+03
    1.24665e-01     7.76175e+03     2.55306e+03     1.05301e+03
    1.28771e-01     7.80194e+03     2.55194e+03     1.04851e+03
    1.32874e-01     7.67802e+03     2.51216e+03     1.02974e+03
    1.36975e-01     7.19696e+03     2.29918e+03     9.41255e+02
    1.41075e-01     7.05057e+03     2.26040e+03     9.32654e+02
    1.45172e-01     6.54072e+03     2.04147e+03     8.37535e+02
    1.49268e-01     6.33973e+03     1.97815e+03     8.10656e+02
    1.53330e-01     6.17228e+03     1.88484e+03     7.69992e+02
    1.57416e-01     5.96757e+03     1.80027e+03     7.32552e+02
    1.61514e-01     5.79840e+03     1.71051e+03     6.90072e+02
    1.65592e-01     5.60492e+03     1.65033e+03     6.71392e+02
    1.69693e-01     5.43138e+03     1.57088e+03     6.32356e+02
    1.73803e-01     5.32952e+03     1.52295e+03     6.11483e+02
    1.77905e-01     5.22691e+03     1.48748e+03     6.02091e+02
    1.82001e-01     5.16092e+03     1.45838e+03     5.87527e+02
    1.86092e-01     4.96951e+03     1.39299e+03     5.65897e+02
    1.90161e-01     4.98136e+03     1.38067e+03     5.54160e+02
    1.94237e-01     4.86278e+03     1.33321e+03     5.35741e+02
    1.98334e-01     4.77050e+03     1.29768e+03     5.18854e+02
    2.02427e-01     4.64136e+03     1.23624e+03     4.94599e+02
    2.06523e-01     4.64227e+03     1.23555e+03     4.93446e+02
