# k, phh, phm/ 
5.5017e-01 1.1132e+03 6.9664e+02
5.5425e-01 1.1069e+03 6.9056e+02
5.5835e-01 1.1024e+03 6.8562e+02
5.6244e-01 1.0901e+03 6.7935e+02
5.6653e-01 1.0862e+03 6.7354e+02
5.7062e-01 1.0793e+03 6.6785e+02
5.7471e-01 1.0746e+03 6.6421e+02
5.7880e-01 1.0718e+03 6.6059e+02
5.8288e-01 1.0616e+03 6.5120e+02
5.8698e-01 1.0633e+03 6.5323e+02
5.9107e-01 1.0522e+03 6.4395e+02
5.9517e-01 1.0485e+03 6.3983e+02
5.9926e-01 1.0384e+03 6.3213e+02
6.0335e-01 1.0390e+03 6.3187e+02
6.0745e-01 1.0316e+03 6.2651e+02
6.1154e-01 1.0281e+03 6.2406e+02
6.1562e-01 1.0151e+03 6.1351e+02
6.1970e-01 1.0175e+03 6.1500e+02
6.2379e-01 1.0097e+03 6.0855e+02
6.2789e-01 1.0076e+03 6.0709e+02
6.3199e-01 1.0016e+03 6.0244e+02
6.3607e-01 9.9453e+02 5.9601e+02
6.4016e-01 9.9097e+02 5.9134e+02
6.4424e-01 9.8726e+02 5.8734e+02
6.4834e-01 9.8203e+02 5.8527e+02
6.5243e-01 9.8118e+02 5.8383e+02
6.5651e-01 9.7367e+02 5.7848e+02
6.6061e-01 9.7304e+02 5.7556e+02
6.6471e-01 9.6684e+02 5.7022e+02
6.6880e-01 9.6148e+02 5.6627e+02
6.7289e-01 9.5759e+02 5.6210e+02
6.7698e-01 9.5110e+02 5.5864e+02
6.8107e-01 9.4594e+02 5.5418e+02
6.8516e-01 9.5108e+02 5.5583e+02
6.8925e-01 9.4626e+02 5.5217e+02
6.9334e-01 9.3392e+02 5.4464e+02
6.9743e-01 9.3322e+02 5.4225e+02
7.0153e-01 9.3036e+02 5.3984e+02
7.0562e-01 9.2880e+02 5.3810e+02
7.0971e-01 9.2260e+02 5.3291e+02
7.1380e-01 9.2036e+02 5.3014e+02
7.1789e-01 9.1846e+02 5.2854e+02
7.2198e-01 9.1573e+02 5.2616e+02
7.2606e-01 9.0898e+02 5.2060e+02
7.3015e-01 9.0514e+02 5.1779e+02
7.3424e-01 9.0302e+02 5.1488e+02
7.3834e-01 8.9814e+02 5.1171e+02
7.4243e-01 8.9696e+02 5.0929e+02
7.4651e-01 8.9373e+02 5.0855e+02
7.5061e-01 8.8860e+02 5.0288e+02
7.5471e-01 8.8976e+02 5.0390e+02
7.5879e-01 8.8301e+02 4.9810e+02
7.6289e-01 8.8284e+02 4.9587e+02
7.6699e-01 8.7900e+02 4.9374e+02
7.7107e-01 8.7749e+02 4.9085e+02
7.7515e-01 8.7432e+02 4.8952e+02
7.7924e-01 8.7324e+02 4.8836e+02
7.8334e-01 8.7010e+02 4.8491e+02
7.8743e-01 8.6423e+02 4.8064e+02
7.9151e-01 8.6182e+02 4.7881e+02
7.9561e-01 8.5988e+02 4.7697e+02
7.9970e-01 8.5598e+02 4.7378e+02
8.0380e-01 8.5223e+02 4.7067e+02
8.0788e-01 8.5155e+02 4.6790e+02
8.1196e-01 8.4834e+02 4.6679e+02
8.1606e-01 8.4586e+02 4.6507e+02
8.2015e-01 8.4510e+02 4.6242e+02
8.2424e-01 8.3729e+02 4.5750e+02
8.2833e-01 8.3644e+02 4.5641e+02
8.3243e-01 8.3669e+02 4.5584e+02
8.3652e-01 8.3220e+02 4.5260e+02
8.4061e-01 8.3227e+02 4.5219e+02
8.4470e-01 8.2835e+02 4.4812e+02
8.4879e-01 8.2783e+02 4.4761e+02
8.5288e-01 8.2722e+02 4.4567e+02
8.5697e-01 8.2454e+02 4.4369e+02
8.6106e-01 8.2148e+02 4.4160e+02
8.6515e-01 8.1614e+02 4.3810e+02
8.6923e-01 8.1631e+02 4.3622e+02
8.7333e-01 8.1196e+02 4.3335e+02
8.7743e-01 8.1030e+02 4.3242e+02
8.8151e-01 8.0678e+02 4.2988e+02
8.8560e-01 8.0709e+02 4.2836e+02
8.8969e-01 8.0380e+02 4.2714e+02
8.9378e-01 8.0192e+02 4.2384e+02
8.9788e-01 7.9949e+02 4.2299e+02
9.0196e-01 7.9632e+02 4.1933e+02
9.0605e-01 7.9666e+02 4.1861e+02
9.1015e-01 7.9276e+02 4.1584e+02
9.1424e-01 7.8842e+02 4.1261e+02
9.1833e-01 7.8633e+02 4.1146e+02
9.2242e-01 7.9006e+02 4.1195e+02
9.2651e-01 7.8592e+02 4.0914e+02
9.3060e-01 7.8486e+02 4.0779e+02
9.3469e-01 7.8375e+02 4.0615e+02
9.3879e-01 7.7962e+02 4.0303e+02
9.4287e-01 7.7979e+02 4.0406e+02
9.4696e-01 7.7765e+02 4.0081e+02
9.5105e-01 7.7534e+02 3.9827e+02
9.5515e-01 7.7215e+02 3.9663e+02
9.5924e-01 7.6975e+02 3.9456e+02
9.6333e-01 7.6607e+02 3.9245e+02
9.6742e-01 7.6681e+02 3.9143e+02
9.7151e-01 7.6599e+02 3.9004e+02
9.7559e-01 7.6332e+02 3.8817e+02
9.7968e-01 7.5974e+02 3.8575e+02
9.8377e-01 7.5833e+02 3.8427e+02
9.8787e-01 7.5532e+02 3.8175e+02
9.9196e-01 7.5718e+02 3.8187e+02
9.9605e-01 7.5512e+02 3.8022e+02
1.0002e+00 7.5360e+02 3.7925e+02
1.0042e+00 7.5040e+02 3.7609e+02
1.0083e+00 7.4902e+02 3.7476e+02
1.0124e+00 7.4704e+02 3.7378e+02
1.0165e+00 7.4700e+02 3.7280e+02
1.0206e+00 7.4459e+02 3.7079e+02
1.0247e+00 7.4253e+02 3.6966e+02
1.0288e+00 7.4128e+02 3.6742e+02
1.0329e+00 7.3739e+02 3.6549e+02
1.0370e+00 7.3828e+02 3.6445e+02
1.0410e+00 7.3580e+02 3.6282e+02
1.0451e+00 7.3494e+02 3.6162e+02
1.0492e+00 7.3174e+02 3.5905e+02
1.0533e+00 7.3175e+02 3.5851e+02
1.0574e+00 7.3137e+02 3.5746e+02
1.0615e+00 7.2845e+02 3.5596e+02
1.0656e+00 7.2873e+02 3.5504e+02
1.0697e+00 7.2544e+02 3.5252e+02
1.0738e+00 7.2670e+02 3.5298e+02
1.0779e+00 7.2277e+02 3.4965e+02
1.0820e+00 7.2280e+02 3.4916e+02
1.0860e+00 7.1999e+02 3.4729e+02
1.0901e+00 7.1730e+02 3.4589e+02
1.0942e+00 7.1705e+02 3.4442e+02
1.0983e+00 7.1488e+02 3.4268e+02
1.1024e+00 7.1234e+02 3.4028e+02
1.1065e+00 7.1280e+02 3.4071e+02
1.1106e+00 7.1140e+02 3.3954e+02
1.1147e+00 7.0828e+02 3.3705e+02
1.1188e+00 7.0714e+02 3.3592e+02
1.1229e+00 7.0646e+02 3.3472e+02
1.1270e+00 7.0686e+02 3.3459e+02
1.1310e+00 7.0290e+02 3.3233e+02
1.1351e+00 7.0116e+02 3.3042e+02
1.1392e+00 7.0166e+02 3.2989e+02
1.1433e+00 6.9865e+02 3.2846e+02
1.1474e+00 6.9928e+02 3.2776e+02
1.1515e+00 6.9554e+02 3.2498e+02
1.1556e+00 6.9773e+02 3.2538e+02
1.1597e+00 6.9599e+02 3.2406e+02
1.1638e+00 6.9273e+02 3.2144e+02
1.1679e+00 6.9135e+02 3.2025e+02
1.1719e+00 6.8967e+02 3.1907e+02
1.1760e+00 6.8930e+02 3.1853e+02
1.1801e+00 6.8748e+02 3.1705e+02
1.1842e+00 6.8567e+02 3.1606e+02
1.1883e+00 6.8456e+02 3.1464e+02
1.1924e+00 6.8339e+02 3.1386e+02
1.1965e+00 6.8196e+02 3.1179e+02
1.2006e+00 6.8027e+02 3.1065e+02
1.2047e+00 6.8027e+02 3.1003e+02
1.2088e+00 6.7783e+02 3.0845e+02
1.2129e+00 6.7769e+02 3.0762e+02
1.2169e+00 6.7609e+02 3.0622e+02
1.2210e+00 6.7361e+02 3.0486e+02
1.2251e+00 6.7502e+02 3.0437e+02
1.2292e+00 6.7214e+02 3.0311e+02
1.2333e+00 6.7120e+02 3.0177e+02
1.2374e+00 6.6779e+02 2.9961e+02
1.2415e+00 6.6831e+02 2.9896e+02
1.2456e+00 6.6670e+02 2.9787e+02
1.2497e+00 6.6543e+02 2.9652e+02
1.2538e+00 6.6577e+02 2.9598e+02
1.2579e+00 6.6390e+02 2.9519e+02
1.2619e+00 6.6300e+02 2.9406e+02
1.2660e+00 6.6028e+02 2.9207e+02
1.2701e+00 6.6039e+02 2.9153e+02
1.2742e+00 6.5875e+02 2.9066e+02
1.2783e+00 6.5782e+02 2.8922e+02
1.2824e+00 6.5732e+02 2.8840e+02
1.2865e+00 6.5497e+02 2.8687e+02
1.2906e+00 6.5437e+02 2.8647e+02
1.2947e+00 6.5234e+02 2.8509e+02
1.2988e+00 6.5095e+02 2.8349e+02
1.3029e+00 6.5171e+02 2.8384e+02
1.3069e+00 6.4962e+02 2.8187e+02
1.3110e+00 6.4838e+02 2.8049e+02
1.3151e+00 6.4772e+02 2.8020e+02
1.3192e+00 6.4647e+02 2.7912e+02
1.3233e+00 6.4515e+02 2.7781e+02
1.3274e+00 6.4360e+02 2.7624e+02
1.3315e+00 6.4302e+02 2.7543e+02
1.3356e+00 6.4186e+02 2.7467e+02
1.3397e+00 6.4121e+02 2.7359e+02
1.3438e+00 6.3861e+02 2.7210e+02
1.3479e+00 6.3747e+02 2.7150e+02
1.3519e+00 6.3721e+02 2.7025e+02
1.3560e+00 6.3707e+02 2.6987e+02
1.3601e+00 6.3559e+02 2.6840e+02
1.3642e+00 6.3380e+02 2.6730e+02
1.3683e+00 6.3200e+02 2.6634e+02
1.3724e+00 6.3166e+02 2.6567e+02
1.3765e+00 6.2908e+02 2.6382e+02
1.3806e+00 6.2938e+02 2.6384e+02
1.3847e+00 6.2878e+02 2.6299e+02
1.3888e+00 6.2647e+02 2.6118e+02
1.3928e+00 6.2770e+02 2.6167e+02
1.3969e+00 6.2517e+02 2.5962e+02
1.4010e+00 6.2499e+02 2.5941e+02
1.4051e+00 6.2152e+02 2.5721e+02
1.4092e+00 6.2191e+02 2.5701e+02
1.4133e+00 6.1995e+02 2.5516e+02
1.4174e+00 6.1964e+02 2.5489e+02
1.4215e+00 6.1725e+02 2.5338e+02
1.4256e+00 6.1850e+02 2.5335e+02
1.4297e+00 6.1642e+02 2.5202e+02
1.4338e+00 6.1641e+02 2.5179e+02
1.4378e+00 6.1444e+02 2.5058e+02
1.4419e+00 6.1362e+02 2.4960e+02
1.4460e+00 6.1249e+02 2.4826e+02
1.4501e+00 6.1190e+02 2.4789e+02
1.4542e+00 6.1158e+02 2.4724e+02
1.4583e+00 6.0888e+02 2.4565e+02
1.4624e+00 6.0813e+02 2.4463e+02
1.4665e+00 6.0813e+02 2.4456e+02
1.4706e+00 6.0570e+02 2.4297e+02
1.4747e+00 6.0575e+02 2.4243e+02
1.4787e+00 6.0327e+02 2.4108e+02
1.4828e+00 6.0331e+02 2.4093e+02
1.4869e+00 6.0183e+02 2.3927e+02
1.4910e+00 5.9966e+02 2.3832e+02
1.4951e+00 5.9948e+02 2.3769e+02
1.4992e+00 5.9912e+02 2.3655e+02
1.5033e+00 5.9841e+02 2.3615e+02
1.5074e+00 5.9663e+02 2.3522e+02
1.5115e+00 5.9655e+02 2.3450e+02
1.5156e+00 5.9551e+02 2.3364e+02
1.5197e+00 5.9495e+02 2.3320e+02
1.5237e+00 5.9307e+02 2.3192e+02
1.5278e+00 5.9149e+02 2.3057e+02
1.5319e+00 5.9149e+02 2.3028e+02
1.5360e+00 5.9009e+02 2.2939e+02
1.5401e+00 5.8951e+02 2.2894e+02
1.5442e+00 5.8833e+02 2.2800e+02
1.5483e+00 5.8865e+02 2.2747e+02
1.5524e+00 5.8629e+02 2.2612e+02
1.5565e+00 5.8461e+02 2.2508e+02
1.5606e+00 5.8388e+02 2.2402e+02
1.5646e+00 5.8239e+02 2.2330e+02
1.5687e+00 5.8145e+02 2.2229e+02
1.5728e+00 5.8032e+02 2.2146e+02
1.5769e+00 5.8047e+02 2.2122e+02
1.5810e+00 5.7770e+02 2.1960e+02
1.5851e+00 5.7870e+02 2.1982e+02
1.5892e+00 5.7674e+02 2.1865e+02
1.5933e+00 5.7588e+02 2.1749e+02
1.5974e+00 5.7518e+02 2.1691e+02
1.6015e+00 5.7402e+02 2.1621e+02
1.6056e+00 5.7253e+02 2.1532e+02
1.6096e+00 5.7168e+02 2.1441e+02
1.6137e+00 5.7171e+02 2.1381e+02
1.6178e+00 5.7075e+02 2.1327e+02
1.6219e+00 5.7034e+02 2.1309e+02
1.6260e+00 5.6765e+02 2.1140e+02
1.6301e+00 5.6786e+02 2.1079e+02
1.6342e+00 5.6661e+02 2.0999e+02
1.6383e+00 5.6569e+02 2.0932e+02
1.6424e+00 5.6486e+02 2.0849e+02
1.6465e+00 5.6304e+02 2.0781e+02
1.6506e+00 5.6286e+02 2.0711e+02
1.6546e+00 5.6166e+02 2.0605e+02
1.6587e+00 5.6138e+02 2.0567e+02
1.6628e+00 5.5970e+02 2.0474e+02
1.6669e+00 5.5884e+02 2.0392e+02
1.6710e+00 5.5729e+02 2.0329e+02
1.6751e+00 5.5714e+02 2.0255e+02
1.6792e+00 5.5588e+02 2.0172e+02
1.6833e+00 5.5476e+02 2.0104e+02
1.6874e+00 5.5387e+02 2.0016e+02
1.6915e+00 5.5270e+02 1.9946e+02
1.6955e+00 5.5255e+02 1.9902e+02
1.6996e+00 5.5229e+02 1.9872e+02
1.7037e+00 5.4945e+02 1.9734e+02
1.7078e+00 5.4917e+02 1.9671e+02
1.7119e+00 5.4781e+02 1.9579e+02
1.7160e+00 5.4661e+02 1.9501e+02
1.7201e+00 5.4692e+02 1.9481e+02
1.7242e+00 5.4503e+02 1.9368e+02
1.7283e+00 5.4406e+02 1.9304e+02
1.7324e+00 5.4509e+02 1.9304e+02
1.7365e+00 5.4309e+02 1.9202e+02
1.7405e+00 5.4119e+02 1.9064e+02
1.7446e+00 5.4127e+02 1.9034e+02
1.7487e+00 5.4022e+02 1.8971e+02
1.7528e+00 5.3833e+02 1.8880e+02
1.7569e+00 5.3836e+02 1.8804e+02
1.7610e+00 5.3750e+02 1.8751e+02
1.7651e+00 5.3696e+02 1.8716e+02
1.7692e+00 5.3559e+02 1.8674e+02
1.7733e+00 5.3496e+02 1.8594e+02
1.7774e+00 5.3302e+02 1.8470e+02
1.7815e+00 5.3319e+02 1.8439e+02
1.7855e+00 5.3178e+02 1.8372e+02
1.7896e+00 5.3162e+02 1.8314e+02
1.7937e+00 5.3043e+02 1.8243e+02
1.7978e+00 5.2831e+02 1.8136e+02
1.8019e+00 5.2732e+02 1.8048e+02
1.8060e+00 5.2645e+02 1.7994e+02
1.8101e+00 5.2555e+02 1.7924e+02
1.8142e+00 5.2533e+02 1.7885e+02
1.8183e+00 5.2427e+02 1.7813e+02
1.8224e+00 5.2310e+02 1.7755e+02
1.8265e+00 5.2258e+02 1.7688e+02
1.8305e+00 5.2168e+02 1.7621e+02
1.8346e+00 5.1947e+02 1.7524e+02
1.8387e+00 5.1945e+02 1.7481e+02
1.8428e+00 5.1826e+02 1.7419e+02
1.8469e+00 5.1870e+02 1.7405e+02
1.8510e+00 5.1616e+02 1.7273e+02
1.8551e+00 5.1649e+02 1.7282e+02
1.8592e+00 5.1485e+02 1.7146e+02
1.8633e+00 5.1401e+02 1.7128e+02
1.8674e+00 5.1426e+02 1.7088e+02
1.8715e+00 5.1245e+02 1.7006e+02
1.8755e+00 5.1144e+02 1.6927e+02
1.8796e+00 5.1122e+02 1.6888e+02
1.8837e+00 5.1018e+02 1.6816e+02
1.8878e+00 5.0856e+02 1.6725e+02
1.8919e+00 5.0765e+02 1.6648e+02
1.8960e+00 5.0723e+02 1.6614e+02
1.9001e+00 5.0600e+02 1.6589e+02
1.9042e+00 5.0498e+02 1.6487e+02
1.9083e+00 5.0409e+02 1.6427e+02
1.9124e+00 5.0419e+02 1.6394e+02
1.9164e+00 5.0196e+02 1.6284e+02
1.9205e+00 5.0123e+02 1.6242e+02
1.9246e+00 5.0082e+02 1.6185e+02
1.9287e+00 5.0002e+02 1.6153e+02
1.9328e+00 4.9964e+02 1.6102e+02
1.9369e+00 4.9762e+02 1.6000e+02
1.9410e+00 4.9753e+02 1.5982e+02
1.9451e+00 4.9635e+02 1.5905e+02
1.9492e+00 4.9556e+02 1.5843e+02
1.9533e+00 4.9443e+02 1.5783e+02
1.9573e+00 4.9383e+02 1.5701e+02
1.9614e+00 4.9253e+02 1.5646e+02
1.9655e+00 4.9160e+02 1.5595e+02
1.9696e+00 4.9125e+02 1.5561e+02
1.9737e+00 4.9102e+02 1.5527e+02
1.9778e+00 4.8911e+02 1.5419e+02
1.9819e+00 4.8877e+02 1.5400e+02
1.9860e+00 4.8862e+02 1.5350e+02
1.9901e+00 4.8695e+02 1.5271e+02
1.9942e+00 4.8591e+02 1.5213e+02
1.9983e+00 4.8546e+02 1.5173e+02
2.0024e+00 4.8401e+02 1.5073e+02
2.0064e+00 4.8328e+02 1.5027e+02
2.0105e+00 4.8252e+02 1.4987e+02
2.0146e+00 4.8208e+02 1.4944e+02
2.0187e+00 4.8018e+02 1.4873e+02
2.0228e+00 4.8048e+02 1.4833e+02
2.0269e+00 4.7848e+02 1.4725e+02
2.0310e+00 4.7834e+02 1.4721e+02
2.0351e+00 4.7767e+02 1.4678e+02
2.0392e+00 4.7636e+02 1.4607e+02
2.0433e+00 4.7520e+02 1.4542e+02
2.0473e+00 4.7457e+02 1.4505e+02
2.0514e+00 4.7407e+02 1.4448e+02
2.0555e+00 4.7235e+02 1.4394e+02
2.0596e+00 4.7234e+02 1.4348e+02
2.0637e+00 4.7119e+02 1.4291e+02
2.0678e+00 4.6987e+02 1.4216e+02
2.0719e+00 4.6970e+02 1.4179e+02
2.0760e+00 4.6883e+02 1.4133e+02
2.0801e+00 4.6748e+02 1.4065e+02
2.0842e+00 4.6757e+02 1.4030e+02
2.0883e+00 4.6593e+02 1.3959e+02
2.0923e+00 4.6542e+02 1.3919e+02
2.0964e+00 4.6450e+02 1.3870e+02
2.1005e+00 4.6394e+02 1.3828e+02
2.1046e+00 4.6260e+02 1.3769e+02
2.1087e+00 4.6224e+02 1.3728e+02
2.1128e+00 4.6077e+02 1.3642e+02
2.1169e+00 4.6062e+02 1.3612e+02
2.1210e+00 4.5901e+02 1.3561e+02
2.1251e+00 4.5895e+02 1.3526e+02
2.1292e+00 4.5722e+02 1.3442e+02
2.1332e+00 4.5692e+02 1.3418e+02
2.1373e+00 4.5586e+02 1.3362e+02
2.1414e+00 4.5495e+02 1.3316e+02
2.1455e+00 4.5430e+02 1.3277e+02
2.1496e+00 4.5336e+02 1.3204e+02
2.1537e+00 4.5242e+02 1.3171e+02
2.1578e+00 4.5174e+02 1.3120e+02
2.1619e+00 4.5031e+02 1.3055e+02
2.1660e+00 4.5021e+02 1.3025e+02
2.1701e+00 4.4879e+02 1.2953e+02
2.1742e+00 4.4742e+02 1.2902e+02
2.1782e+00 4.4823e+02 1.2887e+02
2.1823e+00 4.4597e+02 1.2799e+02
2.1864e+00 4.4563e+02 1.2774e+02
2.1905e+00 4.4481e+02 1.2723e+02
2.1946e+00 4.4434e+02 1.2684e+02
2.1987e+00 4.4271e+02 1.2615e+02
2.2028e+00 4.4202e+02 1.2561e+02
2.2069e+00 4.4171e+02 1.2538e+02
2.2110e+00 4.4058e+02 1.2485e+02
2.2151e+00 4.3960e+02 1.2443e+02
2.2191e+00 4.3905e+02 1.2390e+02
2.2232e+00 4.3822e+02 1.2338e+02
2.2273e+00 4.3694e+02 1.2292e+02
2.2314e+00 4.3671e+02 1.2271e+02
2.2355e+00 4.3601e+02 1.2207e+02
2.2396e+00 4.3448e+02 1.2129e+02
2.2437e+00 4.3360e+02 1.2104e+02
2.2478e+00 4.3319e+02 1.2067e+02
2.2519e+00 4.3250e+02 1.2026e+02
2.2560e+00 4.3170e+02 1.1981e+02
2.2601e+00 4.3047e+02 1.1924e+02
2.2642e+00 4.2993e+02 1.1892e+02
2.2682e+00 4.2893e+02 1.1847e+02
2.2723e+00 4.2834e+02 1.1792e+02
2.2764e+00 4.2721e+02 1.1749e+02
2.2805e+00 4.2671e+02 1.1717e+02
2.2846e+00 4.2590e+02 1.1670e+02
2.2887e+00 4.2501e+02 1.1632e+02
2.2928e+00 4.2382e+02 1.1582e+02
2.2969e+00 4.2293e+02 1.1533e+02
2.3010e+00 4.2249e+02 1.1494e+02
2.3051e+00 4.2167e+02 1.1442e+02
2.3091e+00 4.2094e+02 1.1408e+02
2.3132e+00 4.1985e+02 1.1339e+02
2.3173e+00 4.1884e+02 1.1314e+02
2.3214e+00 4.1830e+02 1.1274e+02
2.3255e+00 4.1771e+02 1.1234e+02
2.3296e+00 4.1643e+02 1.1187e+02
2.3337e+00 4.1623e+02 1.1153e+02
2.3378e+00 4.1507e+02 1.1104e+02
2.3419e+00 4.1432e+02 1.1058e+02
2.3460e+00 4.1390e+02 1.1040e+02
2.3500e+00 4.1237e+02 1.0971e+02
2.3541e+00 4.1152e+02 1.0942e+02
2.3582e+00 4.1101e+02 1.0886e+02
2.3623e+00 4.1045e+02 1.0855e+02
2.3664e+00 4.0944e+02 1.0811e+02
2.3705e+00 4.0941e+02 1.0791e+02
2.3746e+00 4.0798e+02 1.0730e+02
2.3787e+00 4.0678e+02 1.0683e+02
