# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.50<lgM<13.00, z=2.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.36011e+00     2.26272e+03     7.09034e-01     8.17807e+01     7.30269e-02
    1.36421e+00     2.25881e+03     7.92156e-01     8.14017e+01     4.70888e-02
    1.36830e+00     2.25666e+03     1.18765e+00     8.10770e+01     5.51747e-02
    1.37239e+00     2.25006e+03     1.48772e+00     8.07517e+01     6.26374e-02
    1.37648e+00     2.24647e+03     9.32126e-01     8.04208e+01     6.84472e-02
    1.38057e+00     2.24569e+03     1.63225e+00     8.02206e+01     4.75061e-02
    1.38466e+00     2.24122e+03     1.75146e+00     7.98217e+01     8.91882e-02
    1.38875e+00     2.23894e+03     1.41404e+00     7.95581e+01     4.27876e-02
    1.39285e+00     2.23490e+03     1.16070e+00     7.93257e+01     3.20981e-02
    1.39694e+00     2.23092e+03     9.98350e-01     7.90268e+01     3.73662e-02
    1.40102e+00     2.22676e+03     1.34034e+00     7.86290e+01     4.01695e-02
    1.40512e+00     2.22427e+03     5.19528e-01     7.83975e+01     4.77861e-02
    1.40921e+00     2.22159e+03     1.22377e+00     7.82017e+01     4.08658e-02
    1.41330e+00     2.21928e+03     1.43323e+00     7.78858e+01     4.95807e-02
    1.41739e+00     2.21495e+03     1.13733e+00     7.76109e+01     6.37370e-02
    1.42148e+00     2.21182e+03     1.03282e+00     7.73029e+01     4.51732e-02
    1.42557e+00     2.20865e+03     1.13173e+00     7.70363e+01     7.88183e-02
    1.42966e+00     2.20423e+03     8.03044e-01     7.67271e+01     7.17706e-02
    1.43375e+00     2.20141e+03     9.66305e-01     7.64716e+01     8.79999e-02
    1.43784e+00     2.19814e+03     1.56820e+00     7.61930e+01     1.10217e-01
    1.44193e+00     2.19460e+03     8.74998e-01     7.58171e+01     4.33800e-02
    1.44602e+00     2.19095e+03     1.76404e+00     7.56590e+01     5.05981e-02
    1.45011e+00     2.18821e+03     7.78687e-01     7.53278e+01     2.85109e-02
    1.45420e+00     2.18491e+03     1.14721e+00     7.50205e+01     7.65958e-02
    1.45830e+00     2.18140e+03     1.85531e+00     7.47869e+01     4.33587e-02
    1.46239e+00     2.17897e+03     1.07600e+00     7.45276e+01     5.52496e-02
    1.46648e+00     2.17588e+03     9.12886e-01     7.42506e+01     3.82731e-02
    1.47056e+00     2.17165e+03     1.55985e+00     7.39775e+01     4.80418e-02
    1.47465e+00     2.16920e+03     1.23746e+00     7.38215e+01     6.75984e-02
    1.47874e+00     2.16547e+03     9.03347e-01     7.34865e+01     3.86147e-02
    1.48283e+00     2.16305e+03     1.13938e+00     7.32649e+01     3.74468e-02
    1.48693e+00     2.15793e+03     1.22863e+00     7.29174e+01     5.22833e-02
    1.49102e+00     2.15521e+03     8.46417e-01     7.26387e+01     4.48556e-02
    1.49511e+00     2.15341e+03     6.09337e-01     7.24825e+01     4.26213e-02
    1.49920e+00     2.15025e+03     9.39741e-01     7.22582e+01     6.00356e-02
    1.50329e+00     2.14819e+03     1.93914e+00     7.20322e+01     6.34398e-02
    1.50738e+00     2.14282e+03     1.10965e+00     7.17191e+01     5.05631e-02
    1.51148e+00     2.13972e+03     1.52864e+00     7.14951e+01     6.24484e-02
    1.51557e+00     2.13658e+03     1.25093e+00     7.12652e+01     3.91327e-02
    1.51965e+00     2.13407e+03     7.64045e-01     7.09737e+01     1.01413e-01
    1.52374e+00     2.13014e+03     1.53850e+00     7.07331e+01     5.05518e-02
    1.52784e+00     2.12655e+03     7.69391e-01     7.04557e+01     4.88122e-02
    1.53193e+00     2.12413e+03     1.25069e+00     7.02097e+01     5.35514e-02
    1.53602e+00     2.12282e+03     8.82219e-01     7.00381e+01     9.01340e-02
    1.54011e+00     2.11747e+03     9.31082e-01     6.97440e+01     6.13295e-02
    1.54420e+00     2.11467e+03     8.40389e-01     6.95361e+01     2.65502e-02
    1.54829e+00     2.11024e+03     6.00722e-01     6.93096e+01     5.65541e-02
    1.55238e+00     2.10739e+03     1.13138e+00     6.91176e+01     8.56598e-02
    1.55647e+00     2.10381e+03     1.08993e+00     6.87703e+01     2.78124e-02
    1.56056e+00     2.10029e+03     4.90701e-01     6.86078e+01     7.28471e-02
    1.56465e+00     2.09920e+03     6.77897e-01     6.84081e+01     4.50526e-02
    1.56874e+00     2.09621e+03     7.90017e-01     6.82005e+01     3.80559e-02
    1.57283e+00     2.09219e+03     8.65041e-01     6.79020e+01     4.29102e-02
    1.57693e+00     2.08900e+03     7.42623e-01     6.76529e+01     4.92205e-02
    1.58102e+00     2.08654e+03     6.06300e-01     6.74869e+01     4.65493e-02
    1.58510e+00     2.08134e+03     8.39953e-01     6.72401e+01     4.57002e-02
    1.58919e+00     2.07964e+03     1.35077e+00     6.70492e+01     5.48753e-02
    1.59329e+00     2.07664e+03     4.00225e-01     6.67524e+01     2.09407e-02
    1.59738e+00     2.07266e+03     1.18340e+00     6.65604e+01     3.71935e-02
    1.60147e+00     2.07013e+03     1.95847e+00     6.63199e+01     6.18227e-02
    1.60556e+00     2.06598e+03     4.65899e-01     6.60543e+01     5.65075e-02
    1.60965e+00     2.06276e+03     6.49127e-01     6.59771e+01     2.50163e-02
    1.61374e+00     2.06094e+03     1.59052e+00     6.57035e+01     4.16596e-02
    1.61783e+00     2.05673e+03     8.16239e-01     6.53928e+01     5.27952e-02
    1.62192e+00     2.05374e+03     8.72556e-01     6.52541e+01     2.00499e-02
    1.62601e+00     2.05067e+03     1.09004e+00     6.50001e+01     2.90565e-02
    1.63010e+00     2.04748e+03     4.89969e-01     6.47791e+01     2.71517e-02
    1.63419e+00     2.04502e+03     1.01649e+00     6.45771e+01     2.62344e-02
    1.63828e+00     2.04069e+03     3.87534e-01     6.43852e+01     2.23494e-02
    1.64238e+00     2.03765e+03     7.12829e-01     6.41922e+01     4.51958e-02
    1.64647e+00     2.03529e+03     7.18503e-01     6.39679e+01     3.18676e-02
    1.65055e+00     2.03297e+03     9.47036e-01     6.37394e+01     3.70450e-02
    1.65465e+00     2.02974e+03     8.39142e-01     6.35777e+01     4.46643e-02
    1.65874e+00     2.02595e+03     4.82686e-01     6.33805e+01     1.73219e-02
    1.66283e+00     2.02261e+03     8.01129e-01     6.31379e+01     3.47725e-02
    1.66691e+00     2.01897e+03     1.36753e+00     6.28990e+01     3.20293e-02
    1.67101e+00     2.01544e+03     1.16920e+00     6.26878e+01     3.69271e-02
    1.67510e+00     2.01354e+03     9.22255e-01     6.24945e+01     4.77533e-02
    1.67919e+00     2.01138e+03     6.94076e-01     6.23234e+01     2.92091e-02
    1.68328e+00     2.00658e+03     6.51814e-01     6.21041e+01     3.97190e-02
    1.68737e+00     2.00501e+03     5.25153e-01     6.19034e+01     4.09568e-02
    1.69146e+00     2.00026e+03     1.26049e+00     6.16866e+01     3.69777e-02
    1.69555e+00     1.99721e+03     7.66647e-01     6.14337e+01     3.66488e-02
    1.69964e+00     1.99556e+03     8.47537e-01     6.13303e+01     5.02003e-02
    1.70373e+00     1.99166e+03     6.36160e-01     6.11417e+01     5.78679e-02
    1.70782e+00     1.98841e+03     9.64669e-01     6.09010e+01     1.96498e-02
    1.71191e+00     1.98595e+03     9.43007e-01     6.07261e+01     4.54399e-02
    1.71600e+00     1.98286e+03     2.97032e-01     6.05294e+01     4.02062e-02
    1.72009e+00     1.97846e+03     8.99662e-01     6.02815e+01     5.31428e-02
    1.72418e+00     1.97667e+03     8.41601e-01     6.01547e+01     4.02946e-02
    1.72828e+00     1.97364e+03     4.31103e-01     6.00191e+01     3.82268e-02
    1.73237e+00     1.97041e+03     1.08659e+00     5.97734e+01     3.61144e-02
    1.73646e+00     1.96820e+03     1.00855e+00     5.95836e+01     4.26967e-02
    1.74055e+00     1.96420e+03     9.40363e-01     5.94007e+01     3.54629e-02
    1.74464e+00     1.96083e+03     4.68293e-01     5.92236e+01     5.97127e-02
    1.74874e+00     1.95781e+03     1.28593e+00     5.89644e+01     6.21807e-02
    1.75282e+00     1.95485e+03     5.72970e-01     5.88591e+01     2.76851e-02
    1.75691e+00     1.95172e+03     1.17081e+00     5.86051e+01     3.02453e-02
    1.76100e+00     1.94924e+03     1.21193e+00     5.84544e+01     7.38369e-02
    1.76509e+00     1.94602e+03     6.79669e-01     5.83317e+01     3.55333e-02
    1.76918e+00     1.94329e+03     3.55981e-01     5.81565e+01     1.58094e-02
    1.77327e+00     1.94110e+03     8.06016e-01     5.79570e+01     5.02968e-02
    1.77737e+00     1.93702e+03     8.03747e-01     5.77210e+01     3.83082e-02
    1.78146e+00     1.93348e+03     2.75693e-01     5.75458e+01     2.91812e-02
    1.78554e+00     1.93079e+03     9.22792e-01     5.73648e+01     2.74400e-02
    1.78964e+00     1.92708e+03     5.14404e-01     5.71672e+01     6.14121e-02
    1.79373e+00     1.92434e+03     1.27463e+00     5.69698e+01     5.06348e-02
    1.79782e+00     1.92079e+03     7.81959e-01     5.68218e+01     3.54974e-02
    1.80191e+00     1.91778e+03     8.89401e-01     5.66397e+01     3.71727e-02
    1.80600e+00     1.91527e+03     6.86409e-01     5.64423e+01     3.06042e-02
    1.81009e+00     1.91268e+03     6.59555e-01     5.62728e+01     9.56463e-03
    1.81418e+00     1.91068e+03     1.04860e+00     5.61437e+01     3.47739e-02
    1.81827e+00     1.90571e+03     8.08707e-01     5.59535e+01     4.31676e-02
    1.82236e+00     1.90397e+03     9.42448e-01     5.57594e+01     3.34891e-02
    1.82645e+00     1.89966e+03     5.68499e-01     5.55852e+01     5.10581e-02
    1.83054e+00     1.89667e+03     8.54227e-01     5.54180e+01     2.27476e-02
    1.83463e+00     1.89451e+03     6.79915e-01     5.52631e+01     2.80872e-02
    1.83872e+00     1.89108e+03     1.48241e+00     5.50943e+01     6.37304e-02
    1.84281e+00     1.88869e+03     8.49586e-01     5.48936e+01     1.25250e-02
    1.84691e+00     1.88477e+03     6.83342e-01     5.47380e+01     2.70280e-02
    1.85100e+00     1.88181e+03     4.45925e-01     5.45805e+01     3.03621e-02
    1.85509e+00     1.87945e+03     3.57610e-01     5.44137e+01     2.72586e-02
    1.85918e+00     1.87558e+03     8.74495e-01     5.42468e+01     4.72385e-02
    1.86327e+00     1.87304e+03     5.82961e-01     5.40823e+01     1.14962e-02
    1.86736e+00     1.86944e+03     4.66430e-01     5.38922e+01     1.94152e-02
    1.87145e+00     1.86748e+03     5.28292e-01     5.37350e+01     2.00493e-02
    1.87554e+00     1.86416e+03     3.84384e-01     5.35853e+01     3.15749e-02
    1.87963e+00     1.86127e+03     6.84105e-01     5.33925e+01     2.54085e-02
    1.88372e+00     1.85762e+03     3.38212e-01     5.32450e+01     1.40503e-02
    1.88781e+00     1.85531e+03     7.73056e-01     5.31209e+01     3.43998e-02
    1.89190e+00     1.85224e+03     5.21294e-01     5.29665e+01     4.13771e-02
    1.89599e+00     1.84985e+03     9.10704e-01     5.27815e+01     3.79261e-02
    1.90008e+00     1.84620e+03     1.01811e+00     5.26530e+01     3.69828e-02
    1.90417e+00     1.84373e+03     6.56211e-01     5.24535e+01     3.82534e-02
    1.90827e+00     1.84018e+03     4.01260e-01     5.23007e+01     4.47287e-02
    1.91236e+00     1.83650e+03     5.00229e-01     5.21313e+01     2.74629e-02
    1.91645e+00     1.83499e+03     8.03291e-01     5.19788e+01     2.76228e-02
    1.92054e+00     1.83110e+03     7.24832e-01     5.17825e+01     4.66435e-02
    1.92463e+00     1.82839e+03     6.86549e-01     5.16646e+01     4.66879e-02
    1.92872e+00     1.82602e+03     5.47199e-01     5.15334e+01     2.29011e-02
    1.93281e+00     1.82238e+03     2.49119e-01     5.13208e+01     2.23393e-02
    1.93690e+00     1.81849e+03     1.01140e+00     5.11718e+01     4.30220e-02
    1.94099e+00     1.81685e+03     3.81942e-01     5.10491e+01     2.62563e-02
    1.94508e+00     1.81318e+03     6.31913e-01     5.08517e+01     3.82537e-02
    1.94917e+00     1.80997e+03     3.43565e-01     5.07587e+01     2.58681e-02
    1.95326e+00     1.80862e+03     7.29307e-01     5.05491e+01     3.85621e-02
    1.95735e+00     1.80431e+03     6.35477e-01     5.04223e+01     1.08153e-02
    1.96144e+00     1.80234e+03     6.24400e-01     5.02711e+01     1.35687e-02
    1.96553e+00     1.79877e+03     6.14074e-01     5.01109e+01     3.48545e-02
    1.96962e+00     1.79605e+03     6.39008e-01     4.99478e+01     1.52377e-02
    1.97371e+00     1.79259e+03     5.35882e-01     4.98006e+01     1.21869e-02
    1.97781e+00     1.78985e+03     4.50912e-01     4.96762e+01     1.97850e-02
    1.98190e+00     1.78696e+03     8.75185e-01     4.95110e+01     3.42539e-02
    1.98599e+00     1.78350e+03     4.98248e-01     4.93411e+01     2.83390e-02
    1.99008e+00     1.78114e+03     7.94997e-01     4.92083e+01     4.73142e-02
    1.99417e+00     1.77724e+03     8.00507e-01     4.90137e+01     4.52259e-02
    1.99826e+00     1.77457e+03     9.81639e-01     4.88980e+01     3.29082e-02
    2.00235e+00     1.77208e+03     3.63354e-01     4.87650e+01     1.66534e-02
    2.00644e+00     1.77023e+03     2.90625e-01     4.86667e+01     3.29634e-02
    2.01053e+00     1.76552e+03     5.32278e-01     4.84312e+01     2.27017e-02
    2.01462e+00     1.76453e+03     4.01181e-01     4.83821e+01     2.19049e-02
    2.01871e+00     1.76014e+03     5.26796e-01     4.81624e+01     8.74258e-03
    2.02280e+00     1.75790e+03     9.40571e-01     4.80769e+01     1.60170e-02
    2.02689e+00     1.75447e+03     9.81945e-01     4.79147e+01     3.08210e-02
    2.03098e+00     1.75229e+03     6.84999e-01     4.77622e+01     3.11794e-02
    2.03507e+00     1.74854e+03     7.92608e-01     4.76415e+01     2.73750e-02
    2.03917e+00     1.74617e+03     3.49990e-01     4.74741e+01     6.99703e-03
    2.04325e+00     1.74216e+03     5.68745e-01     4.73233e+01     3.33548e-02
    2.04735e+00     1.74063e+03     6.73896e-01     4.71843e+01     4.06623e-02
    2.05143e+00     1.73699e+03     6.62855e-01     4.70737e+01     1.98252e-02
    2.05552e+00     1.73443e+03     7.87420e-01     4.68843e+01     3.76021e-02
    2.05962e+00     1.73147e+03     4.76084e-01     4.67767e+01     2.00467e-02
    2.06371e+00     1.72773e+03     8.23087e-01     4.66138e+01     2.56862e-02
    2.06780e+00     1.72469e+03     5.94501e-01     4.64556e+01     1.04744e-02
    2.07189e+00     1.72218e+03     8.12182e-01     4.63552e+01     1.08910e-02
    2.07598e+00     1.72046e+03     5.14559e-01     4.62292e+01     2.55484e-02
    2.08007e+00     1.71687e+03     6.23460e-01     4.60622e+01     3.95060e-02
    2.08416e+00     1.71350e+03     5.68654e-01     4.59011e+01     2.96298e-02
    2.08825e+00     1.71101e+03     1.02811e+00     4.57976e+01     2.05225e-02
    2.09234e+00     1.70845e+03     6.34292e-01     4.56761e+01     1.31732e-02
    2.09644e+00     1.70458e+03     5.92193e-01     4.55376e+01     2.19363e-02
    2.10053e+00     1.70210e+03     9.60134e-01     4.53658e+01     2.23170e-02
    2.10461e+00     1.69895e+03     4.86487e-01     4.52589e+01     2.26174e-02
    2.10870e+00     1.69667e+03     2.23867e-01     4.51043e+01     2.49650e-02
    2.11280e+00     1.69334e+03     9.13511e-01     4.49766e+01     3.29571e-02
    2.11688e+00     1.69026e+03     1.19996e+00     4.48472e+01     4.54737e-02
    2.12098e+00     1.68699e+03     3.12857e-01     4.47304e+01     2.28734e-02
    2.12507e+00     1.68497e+03     5.22462e-01     4.45774e+01     2.01169e-02
    2.12916e+00     1.68072e+03     5.21194e-01     4.44488e+01     2.65215e-02
    2.13325e+00     1.67886e+03     7.93594e-01     4.43142e+01     1.29946e-02
    2.13734e+00     1.67483e+03     5.25051e-01     4.41775e+01     2.67659e-02
    2.14143e+00     1.67364e+03     8.96923e-01     4.40607e+01     3.57253e-02
    2.14552e+00     1.66982e+03     4.13557e-01     4.39302e+01     1.24612e-02
    2.14961e+00     1.66625e+03     6.39899e-01     4.37822e+01     2.10536e-02
    2.15370e+00     1.66490e+03     6.49210e-01     4.36796e+01     2.26226e-02
    2.15779e+00     1.66160e+03     4.57533e-01     4.35615e+01     2.49695e-02
    2.16188e+00     1.65899e+03     6.83168e-01     4.34146e+01     2.68670e-02
    2.16597e+00     1.65584e+03     4.97554e-01     4.32910e+01     4.14188e-02
    2.17006e+00     1.65360e+03     4.06408e-01     4.31654e+01     2.28912e-02
    2.17416e+00     1.64993e+03     2.53314e-01     4.30277e+01     3.54416e-02
    2.17825e+00     1.64719e+03     4.18424e-01     4.28994e+01     2.18387e-02
    2.18234e+00     1.64368e+03     6.10281e-01     4.27515e+01     1.58393e-02
    2.18643e+00     1.64133e+03     1.24479e+00     4.26405e+01     1.79857e-02
    2.19052e+00     1.63888e+03     2.53512e-01     4.25165e+01     2.68768e-02
    2.19461e+00     1.63599e+03     8.57241e-01     4.24118e+01     2.37796e-02
    2.19870e+00     1.63342e+03     5.26980e-01     4.22999e+01     1.86652e-02
    2.20279e+00     1.63034e+03     7.73515e-01     4.21535e+01     3.10486e-02
    2.20688e+00     1.62795e+03     6.63656e-01     4.20597e+01     3.08050e-02
    2.21097e+00     1.62373e+03     5.67175e-01     4.18615e+01     2.44808e-02
    2.21506e+00     1.62154e+03     5.33093e-01     4.17695e+01     2.47449e-02
    2.21915e+00     1.61861e+03     5.47644e-01     4.16649e+01     1.19792e-02
    2.22324e+00     1.61535e+03     5.44613e-01     4.15110e+01     3.54760e-02
    2.22733e+00     1.61261e+03     9.40053e-01     4.13839e+01     2.05062e-02
    2.23142e+00     1.60999e+03     3.41391e-01     4.12787e+01     5.45986e-03
    2.23552e+00     1.60725e+03     5.12546e-01     4.11517e+01     1.47336e-02
    2.23961e+00     1.60393e+03     6.43781e-01     4.10197e+01     1.06058e-02
    2.24369e+00     1.60122e+03     7.81667e-01     4.08886e+01     2.82351e-02
    2.24779e+00     1.59890e+03     3.37579e-01     4.08020e+01     2.84156e-02
    2.25188e+00     1.59519e+03     8.10914e-01     4.06851e+01     2.43663e-02
    2.25597e+00     1.59303e+03     1.89749e-01     4.05629e+01     1.95587e-02
    2.26006e+00     1.59031e+03     6.68090e-01     4.04235e+01     1.65365e-02
    2.26415e+00     1.58768e+03     4.46167e-01     4.03271e+01     2.64401e-02
    2.26824e+00     1.58469e+03     5.66717e-01     4.02200e+01     1.09307e-02
    2.27233e+00     1.58202e+03     5.38790e-01     4.00733e+01     1.85911e-02
    2.27642e+00     1.57909e+03     1.04661e+00     3.99450e+01     1.60687e-02
    2.28051e+00     1.57621e+03     3.94831e-01     3.98721e+01     3.59888e-02
    2.28460e+00     1.57330e+03     4.13702e-01     3.97289e+01     2.25995e-02
    2.28869e+00     1.57095e+03     4.40488e-01     3.96171e+01     1.90795e-02
    2.29278e+00     1.56794e+03     6.03278e-01     3.94822e+01     1.99573e-02
    2.29687e+00     1.56533e+03     5.13595e-01     3.93852e+01     2.48879e-02
    2.30096e+00     1.56164e+03     3.92773e-01     3.92555e+01     1.87927e-02
    2.30506e+00     1.56001e+03     2.05865e-01     3.91792e+01     1.41364e-02
    2.30915e+00     1.55710e+03     6.46784e-01     3.90541e+01     2.59946e-02
    2.31324e+00     1.55427e+03     8.54943e-01     3.89144e+01     1.18856e-02
    2.31733e+00     1.55110e+03     3.87022e-01     3.87785e+01     1.28417e-02
    2.32142e+00     1.54811e+03     6.22678e-01     3.86671e+01     2.80571e-02
    2.32551e+00     1.54501e+03     9.00585e-01     3.85856e+01     2.83369e-02
    2.32960e+00     1.54163e+03     3.48875e-01     3.84470e+01     1.65345e-02
    2.33369e+00     1.54022e+03     5.57868e-01     3.83802e+01     2.73445e-02
    2.33778e+00     1.53721e+03     4.77663e-01     3.82310e+01     2.01718e-02
    2.34187e+00     1.53390e+03     8.12312e-01     3.81279e+01     3.03466e-02
    2.34596e+00     1.53156e+03     3.52561e-01     3.80044e+01     2.33857e-02
    2.35005e+00     1.52879e+03     4.61230e-01     3.78711e+01     1.11628e-02
    2.35414e+00     1.52605e+03     3.23497e-01     3.77795e+01     1.93332e-02
    2.35823e+00     1.52330e+03     5.76414e-01     3.76565e+01     1.87587e-02
    2.36232e+00     1.52012e+03     8.20737e-01     3.75534e+01     7.43298e-03
    2.36641e+00     1.51766e+03     3.30239e-01     3.74574e+01     8.91582e-03
    2.37051e+00     1.51517e+03     6.26336e-01     3.73527e+01     1.33150e-02
    2.37460e+00     1.51188e+03     1.14856e+00     3.72265e+01     1.76487e-02
    2.37869e+00     1.50919e+03     4.48405e-01     3.71177e+01     6.90502e-03
    2.38278e+00     1.50639e+03     8.36737e-01     3.70207e+01     1.37557e-02
    2.38687e+00     1.50369e+03     4.49123e-01     3.68852e+01     5.24410e-03
    2.39096e+00     1.50080e+03     4.00851e-01     3.67642e+01     1.34853e-02
    2.39505e+00     1.49796e+03     3.62675e-01     3.66738e+01     1.96714e-02
    2.39914e+00     1.49495e+03     6.13910e-01     3.65650e+01     1.38935e-02
    2.40323e+00     1.49286e+03     3.93177e-01     3.64478e+01     1.85282e-02
    2.40732e+00     1.48969e+03     4.65490e-01     3.63532e+01     1.44395e-02
    2.41141e+00     1.48715e+03     3.24544e-01     3.62402e+01     2.29367e-02
    2.41550e+00     1.48418e+03     3.12192e-01     3.61327e+01     1.29590e-02
    2.41959e+00     1.48139e+03     4.84360e-01     3.60291e+01     2.45920e-02
    2.42368e+00     1.47869e+03     4.18143e-01     3.59171e+01     2.33731e-02
    2.42777e+00     1.47547e+03     6.09090e-01     3.58207e+01     2.22132e-02
    2.43187e+00     1.47377e+03     6.20529e-01     3.57529e+01     1.23210e-02
    2.43596e+00     1.47118e+03     6.55005e-01     3.56170e+01     1.59105e-02
    2.44004e+00     1.46731e+03     5.34923e-01     3.54885e+01     1.68464e-02
    2.44414e+00     1.46514e+03     9.02936e-01     3.53927e+01     1.13564e-02
    2.44823e+00     1.46294e+03     3.57889e-01     3.52986e+01     2.79563e-02
    2.45232e+00     1.46020e+03     4.15794e-01     3.51957e+01     2.31726e-02
    2.45640e+00     1.45750e+03     5.74590e-01     3.50979e+01     1.92198e-02
    2.46050e+00     1.45419e+03     2.77993e-01     3.49744e+01     1.21082e-02
    2.46459e+00     1.45201e+03     4.59524e-01     3.48768e+01     1.44473e-02
    2.46868e+00     1.44905e+03     3.66484e-01     3.47834e+01     9.63775e-03
    2.47277e+00     1.44649e+03     5.51660e-01     3.46800e+01     1.11764e-02
    2.47686e+00     1.44379e+03     5.74691e-01     3.45592e+01     7.51545e-03
    2.48095e+00     1.44095e+03     4.80357e-01     3.44688e+01     1.33983e-02
    2.48504e+00     1.43788e+03     4.30588e-01     3.43645e+01     8.49300e-03
    2.48913e+00     1.43566e+03     7.28520e-01     3.42689e+01     2.43379e-02
    2.49322e+00     1.43298e+03     5.39215e-01     3.41699e+01     1.39526e-02
    2.49731e+00     1.43002e+03     6.22505e-01     3.40494e+01     6.79080e-03
    2.50141e+00     1.42703e+03     4.70361e-01     3.39638e+01     1.56149e-02
    2.50550e+00     1.42423e+03     4.59204e-01     3.38588e+01     1.67332e-02
    2.50959e+00     1.42213e+03     6.38165e-01     3.37581e+01     9.27414e-03
    2.51368e+00     1.41907e+03     3.02474e-01     3.36700e+01     1.20248e-02
    2.51777e+00     1.41673e+03     7.46721e-01     3.35693e+01     1.94986e-02
    2.52186e+00     1.41401e+03     3.70184e-01     3.34685e+01     1.44790e-02
    2.52595e+00     1.41149e+03     8.75595e-01     3.33492e+01     1.09652e-02
    2.53004e+00     1.40820e+03     3.10324e-01     3.32804e+01     8.72413e-03
    2.53413e+00     1.40685e+03     3.06437e-01     3.31770e+01     2.03671e-02
    2.53822e+00     1.40341e+03     5.40977e-01     3.30568e+01     1.08613e-02
    2.54231e+00     1.40056e+03     6.22811e-01     3.29499e+01     1.74764e-02
    2.54640e+00     1.39799e+03     4.32464e-01     3.28960e+01     9.57736e-03
    2.55049e+00     1.39548e+03     4.35702e-01     3.27616e+01     1.18862e-02
    2.55458e+00     1.39251e+03     3.76800e-01     3.26674e+01     9.85240e-03
    2.55867e+00     1.38962e+03     5.66381e-01     3.25562e+01     1.05763e-02
    2.56276e+00     1.38715e+03     6.25602e-01     3.24729e+01     1.53431e-02
    2.56685e+00     1.38463e+03     6.29344e-01     3.23870e+01     1.37973e-02
    2.57095e+00     1.38170e+03     5.14536e-01     3.22859e+01     1.17958e-02
    2.57504e+00     1.37911e+03     4.22443e-01     3.21845e+01     1.18111e-02
    2.57913e+00     1.37641e+03     4.90525e-01     3.20977e+01     9.08796e-03
    2.58322e+00     1.37441e+03     4.36948e-01     3.19988e+01     1.03023e-02
    2.58731e+00     1.37094e+03     4.92083e-01     3.19063e+01     1.60984e-02
    2.59140e+00     1.36862e+03     4.03604e-01     3.18036e+01     8.67399e-03
    2.59549e+00     1.36605e+03     3.49951e-01     3.17122e+01     1.40109e-02
    2.59958e+00     1.36309e+03     2.27190e-01     3.16093e+01     1.54683e-02
    2.60367e+00     1.36065e+03     6.25656e-01     3.15151e+01     1.99771e-02
    2.60776e+00     1.35767e+03     5.42524e-01     3.14183e+01     2.43149e-02
    2.61185e+00     1.35509e+03     2.54094e-01     3.13205e+01     1.22261e-02
    2.61594e+00     1.35287e+03     3.67296e-01     3.12218e+01     1.71146e-02
    2.62003e+00     1.35014e+03     3.21809e-01     3.11599e+01     1.73440e-02
    2.62412e+00     1.34750e+03     4.75574e-01     3.10576e+01     1.61085e-02
    2.62821e+00     1.34477e+03     7.01157e-01     3.09805e+01     1.33108e-02
    2.63230e+00     1.34233e+03     4.98823e-01     3.08585e+01     1.48765e-02
    2.63640e+00     1.34019e+03     7.68427e-01     3.07822e+01     1.29466e-02
    2.64049e+00     1.33701e+03     3.30229e-01     3.06824e+01     9.67609e-03
    2.64457e+00     1.33411e+03     5.19134e-01     3.05732e+01     1.63107e-02
    2.64867e+00     1.33165e+03     5.65544e-01     3.04921e+01     1.95858e-02
    2.65276e+00     1.32923e+03     2.32973e-01     3.04175e+01     1.22977e-02
    2.65685e+00     1.32714e+03     2.44135e-01     3.03105e+01     1.87302e-02
    2.66094e+00     1.32441e+03     5.66367e-01     3.02249e+01     1.42258e-02
    2.66503e+00     1.32150e+03     4.11068e-01     3.01382e+01     1.68315e-02
    2.66912e+00     1.31888e+03     3.69949e-01     3.00376e+01     5.96047e-03
    2.67321e+00     1.31570e+03     6.15965e-01     2.99458e+01     2.31974e-02
    2.67730e+00     1.31418e+03     2.93099e-01     2.98732e+01     6.74780e-03
    2.68139e+00     1.31090e+03     4.82839e-01     2.97813e+01     7.68891e-03
    2.68548e+00     1.30853e+03     6.46324e-01     2.96877e+01     1.25542e-02
    2.68957e+00     1.30630e+03     3.27117e-01     2.96116e+01     1.00253e-02
    2.69366e+00     1.30353e+03     4.05374e-01     2.95311e+01     1.24320e-02
    2.69776e+00     1.30071e+03     2.47969e-01     2.94245e+01     1.73751e-02
    2.70185e+00     1.29793e+03     4.75651e-01     2.93348e+01     2.33362e-02
    2.70594e+00     1.29557e+03     5.32240e-01     2.92464e+01     2.01210e-02
    2.71003e+00     1.29306e+03     7.10003e-01     2.91465e+01     2.76675e-02
    2.71412e+00     1.29073e+03     5.62766e-01     2.90941e+01     1.19354e-02
    2.71821e+00     1.28837e+03     2.77263e-01     2.89931e+01     1.02594e-02
    2.72230e+00     1.28579e+03     2.42060e-01     2.89232e+01     1.23870e-02
    2.72639e+00     1.28338e+03     4.39201e-01     2.88070e+01     1.59978e-02
    2.73048e+00     1.28080e+03     6.07240e-01     2.87356e+01     8.48013e-03
    2.73457e+00     1.27767e+03     2.80049e-01     2.86220e+01     1.58020e-02
    2.73866e+00     1.27548e+03     2.36216e-01     2.85375e+01     1.29345e-02
