# k, phh, phm/ 
4.6017e-01 1.7113e+03 4.9479e+02
4.6426e-01 1.6912e+03 4.8778e+02
4.6835e-01 1.6932e+03 4.8444e+02
4.7245e-01 1.6702e+03 4.7533e+02
4.7654e-01 1.6632e+03 4.7272e+02
4.8063e-01 1.6422e+03 4.6390e+02
4.8472e-01 1.6449e+03 4.6217e+02
4.8879e-01 1.6321e+03 4.5581e+02
4.9289e-01 1.6213e+03 4.5101e+02
4.9698e-01 1.6129e+03 4.4755e+02
5.0107e-01 1.5957e+03 4.4021e+02
5.0517e-01 1.5854e+03 4.3554e+02
5.0927e-01 1.5786e+03 4.3210e+02
5.1337e-01 1.5606e+03 4.2562e+02
5.1744e-01 1.5601e+03 4.2375e+02
5.2152e-01 1.5436e+03 4.1892e+02
5.2561e-01 1.5447e+03 4.1662e+02
5.2971e-01 1.5383e+03 4.1247e+02
5.3380e-01 1.5188e+03 4.0563e+02
5.3789e-01 1.5102e+03 4.0223e+02
5.4199e-01 1.5068e+03 3.9942e+02
5.4609e-01 1.4976e+03 3.9589e+02
5.5017e-01 1.4894e+03 3.9196e+02
5.5425e-01 1.4794e+03 3.8816e+02
5.5835e-01 1.4688e+03 3.8370e+02
5.6244e-01 1.4642e+03 3.8117e+02
5.6653e-01 1.4530e+03 3.7683e+02
5.7062e-01 1.4461e+03 3.7338e+02
5.7471e-01 1.4465e+03 3.7231e+02
5.7880e-01 1.4300e+03 3.6655e+02
5.8288e-01 1.4261e+03 3.6416e+02
5.8698e-01 1.4174e+03 3.6124e+02
5.9107e-01 1.4136e+03 3.5876e+02
5.9517e-01 1.4004e+03 3.5402e+02
5.9926e-01 1.3960e+03 3.5092e+02
6.0335e-01 1.3913e+03 3.4876e+02
6.0745e-01 1.3803e+03 3.4421e+02
6.1154e-01 1.3762e+03 3.4271e+02
6.1562e-01 1.3721e+03 3.3964e+02
6.1970e-01 1.3715e+03 3.3902e+02
6.2379e-01 1.3604e+03 3.3597e+02
6.2789e-01 1.3478e+03 3.3046e+02
6.3199e-01 1.3458e+03 3.2914e+02
6.3607e-01 1.3406e+03 3.2596e+02
6.4016e-01 1.3366e+03 3.2488e+02
6.4424e-01 1.3333e+03 3.2251e+02
6.4834e-01 1.3268e+03 3.2019e+02
6.5243e-01 1.3139e+03 3.1592e+02
6.5651e-01 1.3113e+03 3.1379e+02
6.6061e-01 1.3150e+03 3.1363e+02
6.6471e-01 1.2997e+03 3.0950e+02
6.6880e-01 1.2972e+03 3.0709e+02
6.7289e-01 1.2927e+03 3.0533e+02
6.7698e-01 1.2857e+03 3.0334e+02
6.8107e-01 1.2785e+03 3.0111e+02
6.8516e-01 1.2803e+03 2.9972e+02
6.8925e-01 1.2776e+03 2.9848e+02
6.9334e-01 1.2725e+03 2.9571e+02
6.9743e-01 1.2636e+03 2.9336e+02
7.0153e-01 1.2588e+03 2.9139e+02
7.0562e-01 1.2565e+03 2.8947e+02
7.0971e-01 1.2489e+03 2.8666e+02
7.1380e-01 1.2494e+03 2.8565e+02
7.1789e-01 1.2373e+03 2.8297e+02
7.2198e-01 1.2431e+03 2.8346e+02
7.2606e-01 1.2322e+03 2.7997e+02
7.3015e-01 1.2322e+03 2.7901e+02
7.3424e-01 1.2261e+03 2.7708e+02
7.3834e-01 1.2200e+03 2.7449e+02
7.4243e-01 1.2116e+03 2.7126e+02
7.4651e-01 1.2093e+03 2.7055e+02
7.5061e-01 1.2090e+03 2.6896e+02
7.5471e-01 1.2017e+03 2.6712e+02
7.5879e-01 1.1998e+03 2.6632e+02
7.6289e-01 1.1966e+03 2.6468e+02
7.6699e-01 1.1915e+03 2.6283e+02
7.7107e-01 1.1868e+03 2.6075e+02
7.7515e-01 1.1856e+03 2.5903e+02
7.7924e-01 1.1850e+03 2.5852e+02
7.8334e-01 1.1728e+03 2.5569e+02
7.8743e-01 1.1691e+03 2.5409e+02
7.9151e-01 1.1672e+03 2.5260e+02
7.9561e-01 1.1683e+03 2.5248e+02
7.9970e-01 1.1627e+03 2.5027e+02
8.0380e-01 1.1588e+03 2.4845e+02
8.0788e-01 1.1553e+03 2.4717e+02
8.1196e-01 1.1525e+03 2.4614e+02
8.1606e-01 1.1495e+03 2.4459e+02
8.2015e-01 1.1459e+03 2.4369e+02
8.2424e-01 1.1418e+03 2.4203e+02
8.2833e-01 1.1382e+03 2.4045e+02
8.3243e-01 1.1331e+03 2.3856e+02
8.3652e-01 1.1332e+03 2.3762e+02
8.4061e-01 1.1283e+03 2.3631e+02
8.4470e-01 1.1238e+03 2.3430e+02
8.4879e-01 1.1216e+03 2.3354e+02
8.5288e-01 1.1177e+03 2.3202e+02
8.5697e-01 1.1148e+03 2.3097e+02
8.6106e-01 1.1125e+03 2.3060e+02
8.6515e-01 1.1085e+03 2.2808e+02
8.6923e-01 1.1043e+03 2.2750e+02
8.7333e-01 1.1079e+03 2.2760e+02
8.7743e-01 1.0982e+03 2.2523e+02
8.8151e-01 1.0995e+03 2.2500e+02
8.8560e-01 1.0968e+03 2.2286e+02
8.8969e-01 1.0907e+03 2.2148e+02
8.9378e-01 1.0909e+03 2.2081e+02
8.9788e-01 1.0851e+03 2.1920e+02
9.0196e-01 1.0849e+03 2.1876e+02
9.0605e-01 1.0851e+03 2.1857e+02
9.1015e-01 1.0794e+03 2.1659e+02
9.1424e-01 1.0760e+03 2.1534e+02
9.1833e-01 1.0740e+03 2.1415e+02
9.2242e-01 1.0717e+03 2.1330e+02
9.2651e-01 1.0662e+03 2.1187e+02
9.3060e-01 1.0643e+03 2.1111e+02
9.3469e-01 1.0641e+03 2.1059e+02
9.3879e-01 1.0611e+03 2.0956e+02
9.4287e-01 1.0586e+03 2.0878e+02
9.4696e-01 1.0545e+03 2.0709e+02
9.5105e-01 1.0554e+03 2.0718e+02
9.5515e-01 1.0505e+03 2.0514e+02
9.5924e-01 1.0498e+03 2.0473e+02
9.6333e-01 1.0447e+03 2.0336e+02
9.6742e-01 1.0410e+03 2.0205e+02
9.7151e-01 1.0410e+03 2.0185e+02
9.7559e-01 1.0374e+03 2.0015e+02
9.7968e-01 1.0376e+03 2.0014e+02
9.8377e-01 1.0346e+03 1.9943e+02
9.8787e-01 1.0315e+03 1.9842e+02
9.9196e-01 1.0307e+03 1.9712e+02
9.9605e-01 1.0283e+03 1.9654e+02
1.0002e+00 1.0232e+03 1.9529e+02
1.0042e+00 1.0203e+03 1.9433e+02
1.0083e+00 1.0194e+03 1.9343e+02
1.0124e+00 1.0157e+03 1.9208e+02
1.0165e+00 1.0149e+03 1.9168e+02
1.0206e+00 1.0144e+03 1.9139e+02
1.0247e+00 1.0097e+03 1.8992e+02
1.0288e+00 1.0067e+03 1.8903e+02
1.0329e+00 1.0066e+03 1.8856e+02
1.0370e+00 1.0037e+03 1.8715e+02
1.0410e+00 1.0043e+03 1.8742e+02
1.0451e+00 1.0034e+03 1.8672e+02
1.0492e+00 9.9757e+02 1.8535e+02
1.0533e+00 9.9612e+02 1.8468e+02
1.0574e+00 9.9394e+02 1.8399e+02
1.0615e+00 9.9129e+02 1.8327e+02
1.0656e+00 9.8967e+02 1.8215e+02
1.0697e+00 9.8897e+02 1.8213e+02
1.0738e+00 9.8699e+02 1.8101e+02
1.0779e+00 9.8324e+02 1.7978e+02
1.0820e+00 9.7684e+02 1.7866e+02
1.0860e+00 9.7720e+02 1.7818e+02
1.0901e+00 9.7977e+02 1.7821e+02
1.0942e+00 9.7736e+02 1.7742e+02
1.0983e+00 9.7377e+02 1.7624e+02
1.1024e+00 9.7321e+02 1.7584e+02
1.1065e+00 9.7084e+02 1.7528e+02
1.1106e+00 9.6794e+02 1.7428e+02
1.1147e+00 9.6618e+02 1.7324e+02
1.1188e+00 9.6873e+02 1.7366e+02
1.1229e+00 9.6199e+02 1.7205e+02
1.1270e+00 9.6530e+02 1.7233e+02
1.1310e+00 9.5880e+02 1.7086e+02
1.1351e+00 9.5709e+02 1.7044e+02
1.1392e+00 9.5555e+02 1.6988e+02
1.1433e+00 9.5306e+02 1.6903e+02
1.1474e+00 9.5131e+02 1.6818e+02
1.1515e+00 9.4864e+02 1.6725e+02
1.1556e+00 9.4814e+02 1.6694e+02
1.1597e+00 9.4716e+02 1.6637e+02
1.1638e+00 9.4311e+02 1.6553e+02
1.1679e+00 9.4416e+02 1.6512e+02
1.1719e+00 9.4287e+02 1.6489e+02
1.1760e+00 9.3750e+02 1.6372e+02
1.1801e+00 9.3709e+02 1.6307e+02
1.1842e+00 9.3458e+02 1.6268e+02
1.1883e+00 9.3120e+02 1.6165e+02
1.1924e+00 9.3209e+02 1.6139e+02
1.1965e+00 9.3186e+02 1.6126e+02
1.2006e+00 9.2843e+02 1.6011e+02
1.2047e+00 9.2821e+02 1.5964e+02
1.2088e+00 9.2478e+02 1.5892e+02
1.2129e+00 9.2182e+02 1.5788e+02
1.2169e+00 9.2445e+02 1.5842e+02
1.2210e+00 9.2283e+02 1.5778e+02
1.2251e+00 9.1857e+02 1.5707e+02
1.2292e+00 9.1606e+02 1.5572e+02
1.2333e+00 9.1534e+02 1.5579e+02
1.2374e+00 9.1242e+02 1.5482e+02
1.2415e+00 9.1263e+02 1.5449e+02
1.2456e+00 9.1109e+02 1.5386e+02
1.2497e+00 9.1013e+02 1.5362e+02
1.2538e+00 9.0655e+02 1.5286e+02
1.2579e+00 9.0437e+02 1.5216e+02
1.2619e+00 9.0261e+02 1.5166e+02
1.2660e+00 9.0183e+02 1.5102e+02
1.2701e+00 8.9897e+02 1.5039e+02
1.2742e+00 8.9986e+02 1.5009e+02
1.2783e+00 8.9847e+02 1.4962e+02
1.2824e+00 8.9805e+02 1.4906e+02
1.2865e+00 8.9765e+02 1.4903e+02
1.2906e+00 8.9406e+02 1.4812e+02
1.2947e+00 8.9273e+02 1.4761e+02
1.2988e+00 8.8868e+02 1.4707e+02
1.3029e+00 8.8780e+02 1.4649e+02
1.3069e+00 8.8541e+02 1.4552e+02
1.3110e+00 8.8684e+02 1.4575e+02
1.3151e+00 8.8339e+02 1.4499e+02
1.3192e+00 8.8222e+02 1.4452e+02
1.3233e+00 8.8194e+02 1.4418e+02
1.3274e+00 8.7873e+02 1.4342e+02
1.3315e+00 8.7935e+02 1.4323e+02
1.3356e+00 8.7730e+02 1.4276e+02
1.3397e+00 8.7580e+02 1.4233e+02
1.3438e+00 8.7178e+02 1.4129e+02
1.3479e+00 8.7203e+02 1.4102e+02
1.3519e+00 8.6975e+02 1.4050e+02
1.3560e+00 8.7025e+02 1.4024e+02
1.3601e+00 8.6624e+02 1.3951e+02
1.3642e+00 8.6508e+02 1.3899e+02
1.3683e+00 8.6481e+02 1.3877e+02
1.3724e+00 8.6283e+02 1.3814e+02
1.3765e+00 8.6168e+02 1.3788e+02
1.3806e+00 8.6202e+02 1.3763e+02
1.3847e+00 8.5845e+02 1.3673e+02
1.3888e+00 8.5719e+02 1.3630e+02
1.3928e+00 8.5516e+02 1.3594e+02
1.3969e+00 8.5412e+02 1.3540e+02
1.4010e+00 8.5287e+02 1.3516e+02
1.4051e+00 8.5085e+02 1.3446e+02
1.4092e+00 8.5053e+02 1.3420e+02
1.4133e+00 8.5075e+02 1.3413e+02
1.4174e+00 8.4858e+02 1.3363e+02
1.4215e+00 8.4469e+02 1.3264e+02
1.4256e+00 8.4459e+02 1.3243e+02
1.4297e+00 8.4371e+02 1.3203e+02
1.4338e+00 8.4396e+02 1.3193e+02
1.4378e+00 8.4034e+02 1.3102e+02
1.4419e+00 8.3979e+02 1.3079e+02
1.4460e+00 8.3934e+02 1.3056e+02
1.4501e+00 8.3638e+02 1.2971e+02
1.4542e+00 8.3534e+02 1.2946e+02
1.4583e+00 8.3276e+02 1.2875e+02
1.4624e+00 8.3167e+02 1.2850e+02
1.4665e+00 8.3126e+02 1.2836e+02
1.4706e+00 8.2934e+02 1.2764e+02
1.4747e+00 8.2871e+02 1.2733e+02
1.4787e+00 8.2722e+02 1.2710e+02
1.4828e+00 8.2566e+02 1.2667e+02
1.4869e+00 8.2377e+02 1.2600e+02
1.4910e+00 8.2294e+02 1.2572e+02
1.4951e+00 8.2419e+02 1.2593e+02
1.4992e+00 8.2036e+02 1.2494e+02
1.5033e+00 8.1864e+02 1.2452e+02
1.5074e+00 8.1994e+02 1.2457e+02
1.5115e+00 8.1713e+02 1.2376e+02
1.5156e+00 8.1505e+02 1.2332e+02
1.5197e+00 8.1460e+02 1.2295e+02
1.5237e+00 8.1243e+02 1.2268e+02
1.5278e+00 8.1110e+02 1.2230e+02
1.5319e+00 8.0937e+02 1.2184e+02
1.5360e+00 8.0924e+02 1.2145e+02
1.5401e+00 8.0827e+02 1.2122e+02
1.5442e+00 8.0649e+02 1.2086e+02
1.5483e+00 8.0443e+02 1.2031e+02
1.5524e+00 8.0295e+02 1.1968e+02
1.5565e+00 8.0335e+02 1.1962e+02
1.5606e+00 8.0177e+02 1.1933e+02
1.5646e+00 8.0079e+02 1.1885e+02
1.5687e+00 7.9891e+02 1.1856e+02
1.5728e+00 7.9692e+02 1.1791e+02
1.5769e+00 7.9672e+02 1.1775e+02
1.5810e+00 7.9489e+02 1.1744e+02
1.5851e+00 7.9383e+02 1.1698e+02
1.5892e+00 7.9217e+02 1.1658e+02
1.5933e+00 7.9130e+02 1.1611e+02
1.5974e+00 7.8998e+02 1.1586e+02
1.6015e+00 7.8882e+02 1.1561e+02
1.6056e+00 7.8746e+02 1.1532e+02
1.6096e+00 7.8684e+02 1.1502e+02
1.6137e+00 7.8470e+02 1.1445e+02
1.6178e+00 7.8443e+02 1.1413e+02
1.6219e+00 7.8235e+02 1.1370e+02
1.6260e+00 7.8200e+02 1.1366e+02
1.6301e+00 7.8121e+02 1.1327e+02
1.6342e+00 7.7883e+02 1.1281e+02
1.6383e+00 7.7671e+02 1.1229e+02
1.6424e+00 7.7674e+02 1.1203e+02
1.6465e+00 7.7410e+02 1.1167e+02
1.6506e+00 7.7468e+02 1.1162e+02
1.6546e+00 7.7209e+02 1.1099e+02
1.6587e+00 7.7133e+02 1.1055e+02
1.6628e+00 7.7044e+02 1.1039e+02
1.6669e+00 7.6846e+02 1.0998e+02
1.6710e+00 7.6803e+02 1.0969e+02
1.6751e+00 7.6671e+02 1.0943e+02
1.6792e+00 7.6450e+02 1.0889e+02
1.6833e+00 7.6483e+02 1.0862e+02
1.6874e+00 7.6159e+02 1.0820e+02
1.6915e+00 7.6126e+02 1.0791e+02
1.6955e+00 7.5942e+02 1.0755e+02
1.6996e+00 7.5949e+02 1.0739e+02
1.7037e+00 7.5859e+02 1.0717e+02
1.7078e+00 7.5680e+02 1.0657e+02
1.7119e+00 7.5399e+02 1.0604e+02
1.7160e+00 7.5485e+02 1.0617e+02
1.7201e+00 7.5382e+02 1.0578e+02
1.7242e+00 7.5152e+02 1.0525e+02
1.7283e+00 7.5111e+02 1.0513e+02
1.7324e+00 7.4853e+02 1.0463e+02
1.7365e+00 7.4765e+02 1.0423e+02
1.7405e+00 7.4585e+02 1.0394e+02
1.7446e+00 7.4616e+02 1.0376e+02
1.7487e+00 7.4357e+02 1.0335e+02
1.7528e+00 7.4468e+02 1.0340e+02
1.7569e+00 7.4252e+02 1.0291e+02
1.7610e+00 7.4052e+02 1.0239e+02
1.7651e+00 7.4017e+02 1.0213e+02
1.7692e+00 7.3915e+02 1.0191e+02
1.7733e+00 7.3789e+02 1.0159e+02
1.7774e+00 7.3628e+02 1.0118e+02
1.7815e+00 7.3392e+02 1.0085e+02
1.7855e+00 7.3366e+02 1.0054e+02
1.7896e+00 7.3297e+02 1.0038e+02
1.7937e+00 7.3102e+02 9.9995e+01
1.7978e+00 7.3179e+02 9.9850e+01
1.8019e+00 7.3028e+02 9.9589e+01
1.8060e+00 7.2745e+02 9.8950e+01
1.8101e+00 7.2735e+02 9.8900e+01
1.8142e+00 7.2643e+02 9.8613e+01
1.8183e+00 7.2353e+02 9.8224e+01
1.8224e+00 7.2471e+02 9.8144e+01
1.8265e+00 7.2303e+02 9.7718e+01
1.8305e+00 7.2128e+02 9.7339e+01
1.8346e+00 7.2141e+02 9.7289e+01
1.8387e+00 7.1874e+02 9.6608e+01
1.8428e+00 7.1832e+02 9.6432e+01
1.8469e+00 7.1578e+02 9.6192e+01
1.8510e+00 7.1533e+02 9.5900e+01
1.8551e+00 7.1493e+02 9.5731e+01
1.8592e+00 7.1342e+02 9.5253e+01
1.8633e+00 7.1260e+02 9.5131e+01
1.8674e+00 7.1016e+02 9.4594e+01
1.8715e+00 7.0930e+02 9.4430e+01
1.8755e+00 7.0986e+02 9.4306e+01
1.8796e+00 7.0892e+02 9.4081e+01
1.8837e+00 7.0540e+02 9.3353e+01
1.8878e+00 7.0556e+02 9.3372e+01
1.8919e+00 7.0516e+02 9.3170e+01
1.8960e+00 7.0247e+02 9.2717e+01
1.9001e+00 7.0225e+02 9.2419e+01
1.9042e+00 7.0009e+02 9.2121e+01
1.9083e+00 6.9937e+02 9.1956e+01
1.9124e+00 6.9799e+02 9.1513e+01
1.9164e+00 6.9744e+02 9.1428e+01
1.9205e+00 6.9770e+02 9.1355e+01
1.9246e+00 6.9485e+02 9.0739e+01
1.9287e+00 6.9385e+02 9.0486e+01
1.9328e+00 6.9320e+02 9.0350e+01
1.9369e+00 6.9199e+02 8.9987e+01
1.9410e+00 6.9066e+02 8.9722e+01
1.9451e+00 6.8914e+02 8.9390e+01
1.9492e+00 6.8942e+02 8.9232e+01
1.9533e+00 6.8775e+02 8.8965e+01
1.9573e+00 6.8566e+02 8.8680e+01
1.9614e+00 6.8355e+02 8.8277e+01
1.9655e+00 6.8501e+02 8.8258e+01
1.9696e+00 6.8287e+02 8.7864e+01
1.9737e+00 6.8133e+02 8.7572e+01
1.9778e+00 6.7998e+02 8.7298e+01
1.9819e+00 6.7995e+02 8.7113e+01
1.9860e+00 6.7851e+02 8.6842e+01
1.9901e+00 6.7677e+02 8.6487e+01
1.9942e+00 6.7574e+02 8.6231e+01
1.9983e+00 6.7441e+02 8.5924e+01
2.0024e+00 6.7372e+02 8.5645e+01
2.0064e+00 6.7292e+02 8.5432e+01
2.0105e+00 6.7176e+02 8.5255e+01
2.0146e+00 6.7141e+02 8.5019e+01
2.0187e+00 6.6937e+02 8.4750e+01
2.0228e+00 6.6748e+02 8.4279e+01
2.0269e+00 6.6688e+02 8.4185e+01
2.0310e+00 6.6586e+02 8.3805e+01
2.0351e+00 6.6462e+02 8.3598e+01
2.0392e+00 6.6363e+02 8.3376e+01
2.0433e+00 6.6219e+02 8.3080e+01
2.0473e+00 6.6121e+02 8.2933e+01
2.0514e+00 6.6073e+02 8.2683e+01
2.0555e+00 6.6021e+02 8.2393e+01
2.0596e+00 6.5801e+02 8.2024e+01
2.0637e+00 6.5667e+02 8.1845e+01
2.0678e+00 6.5590e+02 8.1639e+01
2.0719e+00 6.5470e+02 8.1378e+01
2.0760e+00 6.5431e+02 8.1172e+01
2.0801e+00 6.5231e+02 8.0824e+01
2.0842e+00 6.5178e+02 8.0594e+01
2.0883e+00 6.5024e+02 8.0375e+01
2.0923e+00 6.4782e+02 7.9906e+01
2.0964e+00 6.4834e+02 7.9894e+01
2.1005e+00 6.4672e+02 7.9620e+01
2.1046e+00 6.4635e+02 7.9443e+01
2.1087e+00 6.4510e+02 7.9230e+01
2.1128e+00 6.4339e+02 7.8854e+01
2.1169e+00 6.4148e+02 7.8471e+01
2.1210e+00 6.4032e+02 7.8319e+01
2.1251e+00 6.3964e+02 7.8045e+01
2.1292e+00 6.3872e+02 7.7775e+01
2.1332e+00 6.3814e+02 7.7655e+01
2.1373e+00 6.3714e+02 7.7444e+01
2.1414e+00 6.3604e+02 7.7183e+01
2.1455e+00 6.3483e+02 7.6874e+01
2.1496e+00 6.3365e+02 7.6736e+01
2.1537e+00 6.3333e+02 7.6574e+01
2.1578e+00 6.3148e+02 7.6253e+01
2.1619e+00 6.3106e+02 7.6065e+01
2.1660e+00 6.2935e+02 7.5814e+01
2.1701e+00 6.2746e+02 7.5491e+01
2.1742e+00 6.2665e+02 7.5197e+01
2.1782e+00 6.2653e+02 7.5026e+01
2.1823e+00 6.2497e+02 7.4745e+01
2.1864e+00 6.2421e+02 7.4768e+01
2.1905e+00 6.2246e+02 7.4275e+01
2.1946e+00 6.2203e+02 7.4233e+01
2.1987e+00 6.2065e+02 7.3858e+01
2.2028e+00 6.1971e+02 7.3671e+01
2.2069e+00 6.1829e+02 7.3294e+01
2.2110e+00 6.1701e+02 7.3175e+01
2.2151e+00 6.1594e+02 7.2967e+01
2.2191e+00 6.1480e+02 7.2751e+01
2.2232e+00 6.1410e+02 7.2519e+01
2.2273e+00 6.1339e+02 7.2280e+01
2.2314e+00 6.1168e+02 7.1988e+01
2.2355e+00 6.1159e+02 7.1926e+01
2.2396e+00 6.0963e+02 7.1598e+01
2.2437e+00 6.0915e+02 7.1404e+01
2.2478e+00 6.0756e+02 7.1181e+01
2.2519e+00 6.0669e+02 7.0915e+01
2.2560e+00 6.0495e+02 7.0670e+01
2.2601e+00 6.0500e+02 7.0595e+01
2.2642e+00 6.0337e+02 7.0218e+01
2.2682e+00 6.0256e+02 7.0101e+01
2.2723e+00 6.0146e+02 6.9869e+01
2.2764e+00 6.0000e+02 6.9581e+01
2.2805e+00 5.9946e+02 6.9434e+01
2.2846e+00 5.9814e+02 6.9150e+01
2.2887e+00 5.9639e+02 6.8865e+01
2.2928e+00 5.9647e+02 6.8816e+01
2.2969e+00 5.9469e+02 6.8477e+01
2.3010e+00 5.9396e+02 6.8373e+01
2.3051e+00 5.9280e+02 6.8085e+01
2.3091e+00 5.9136e+02 6.7868e+01
2.3132e+00 5.9077e+02 6.7675e+01
2.3173e+00 5.8963e+02 6.7452e+01
2.3214e+00 5.8892e+02 6.7275e+01
2.3255e+00 5.8804e+02 6.7070e+01
2.3296e+00 5.8640e+02 6.6832e+01
2.3337e+00 5.8473e+02 6.6525e+01
2.3378e+00 5.8385e+02 6.6318e+01
2.3419e+00 5.8316e+02 6.6232e+01
2.3460e+00 5.8261e+02 6.6021e+01
2.3500e+00 5.8140e+02 6.5812e+01
2.3541e+00 5.8029e+02 6.5584e+01
2.3582e+00 5.7882e+02 6.5375e+01
2.3623e+00 5.7745e+02 6.5091e+01
2.3664e+00 5.7678e+02 6.4923e+01
2.3705e+00 5.7468e+02 6.4592e+01
2.3746e+00 5.7445e+02 6.4478e+01
2.3787e+00 5.7410e+02 6.4382e+01
