# k, phh, phm/ 
0.0000e+00 0.0000e+00 0.0000e+00
5.7940e-03 1.7236e+04 1.4191e+04
1.0472e-02 2.7222e+04 2.1015e+04
1.4266e-02 3.5386e+04 2.8564e+04
1.8123e-02 4.2009e+04 3.4577e+04
2.2484e-02 3.4619e+04 2.8780e+04
2.6451e-02 3.6627e+04 2.9999e+04
3.0447e-02 2.5298e+04 2.0673e+04
3.4732e-02 2.5126e+04 2.0868e+04
3.8831e-02 2.0824e+04 1.7115e+04
4.2814e-02 2.0237e+04 1.6738e+04
4.6886e-02 1.8544e+04 1.5167e+04
5.0986e-02 1.7508e+04 1.4388e+04
5.5146e-02 1.5814e+04 1.3041e+04
5.9224e-02 1.5285e+04 1.2499e+04
6.3286e-02 1.4643e+04 1.1932e+04
6.7367e-02 1.4382e+04 1.1757e+04
7.1496e-02 1.3559e+04 1.1033e+04
7.5589e-02 1.2705e+04 1.0269e+04
7.9666e-02 1.1811e+04 9.5347e+03
8.3818e-02 1.1262e+04 9.0583e+03
8.7894e-02 1.0178e+04 8.1433e+03
9.1924e-02 9.4314e+03 7.5424e+03
9.6045e-02 8.7392e+03 6.9700e+03
1.0013e-01 8.1744e+03 6.4630e+03
1.0421e-01 7.7869e+03 6.1519e+03
1.0833e-01 7.2956e+03 5.7363e+03
1.1245e-01 7.3146e+03 5.7382e+03
1.1652e-01 7.0109e+03 5.5239e+03
1.2060e-01 6.6950e+03 5.2033e+03
1.2466e-01 6.5922e+03 5.1586e+03
1.2877e-01 6.3532e+03 4.9534e+03
1.3287e-01 6.0774e+03 4.6942e+03
1.3698e-01 5.8670e+03 4.4857e+03
1.4107e-01 5.5033e+03 4.2413e+03
1.4517e-01 5.3783e+03 4.1304e+03
1.4927e-01 4.9793e+03 3.8076e+03
1.5333e-01 4.9347e+03 3.7506e+03
1.5742e-01 4.7548e+03 3.6191e+03
1.6151e-01 4.5245e+03 3.4298e+03
1.6559e-01 4.4097e+03 3.3327e+03
1.6969e-01 4.2184e+03 3.1715e+03
1.7380e-01 4.0599e+03 3.0408e+03
1.7790e-01 4.0002e+03 2.9915e+03
1.8200e-01 3.9161e+03 2.9237e+03
1.8609e-01 3.7726e+03 2.8138e+03
1.9016e-01 3.7458e+03 2.7866e+03
1.9424e-01 3.5803e+03 2.6331e+03
1.9833e-01 3.5678e+03 2.6382e+03
2.0243e-01 3.4715e+03 2.5365e+03
2.0652e-01 3.3740e+03 2.4768e+03
2.1063e-01 3.2704e+03 2.3868e+03
2.1472e-01 3.1483e+03 2.2949e+03
2.1883e-01 3.1093e+03 2.2630e+03
2.2290e-01 3.0631e+03 2.2263e+03
2.2699e-01 2.9862e+03 2.1568e+03
