# Real space auto- and cross-spectra.
# z=3.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.46289e+05     1.34593e+04     2.04628e+03
    1.04717e-02     3.11534e+05     1.84079e+04     1.98058e+03
    1.42665e-02     3.15336e+05     1.58360e+04     2.39079e+03
    1.81228e-02     3.07184e+05     1.62237e+04     2.09225e+03
    2.24845e-02     2.74593e+05     1.64597e+04     2.30951e+03
    2.64508e-02     3.32986e+05     1.74827e+04     2.13135e+03
    3.04474e-02     2.90086e+05     1.51220e+04     2.02243e+03
    3.47320e-02     3.02811e+05     1.37175e+04     1.66425e+03
    3.88308e-02     2.53401e+05     1.25765e+04     1.64541e+03
    4.28140e-02     2.71971e+05     1.09918e+04     1.44782e+03
    4.68856e-02     2.58054e+05     1.01939e+04     1.33521e+03
    5.09858e-02     2.51083e+05     9.37941e+03     1.23883e+03
    5.51458e-02     2.43916e+05     9.01126e+03     1.16682e+03
    5.92243e-02     2.42270e+05     9.33201e+03     1.15063e+03
    6.32864e-02     2.45699e+05     8.72253e+03     1.07188e+03
    6.73674e-02     2.31159e+05     7.90913e+03     9.96423e+02
    7.14960e-02     2.28811e+05     7.15441e+03     9.32713e+02
    7.55894e-02     2.42528e+05     7.68504e+03     9.15893e+02
    7.96660e-02     2.27087e+05     6.71478e+03     8.63901e+02
    8.38183e-02     2.24057e+05     6.23993e+03     7.86806e+02
    8.78941e-02     2.21226e+05     5.66647e+03     7.02931e+02
    9.19238e-02     2.18169e+05     5.17612e+03     6.33262e+02
    9.60446e-02     2.14913e+05     5.07296e+03     5.96138e+02
    1.00128e-01     2.07633e+05     4.64008e+03     5.64773e+02
    1.04209e-01     2.13170e+05     4.35045e+03     5.10342e+02
    1.08333e-01     2.08421e+05     4.27425e+03     4.96107e+02
    1.12448e-01     2.05689e+05     3.95499e+03     4.74914e+02
    1.16521e-01     2.02704e+05     3.85698e+03     4.75343e+02
    1.20596e-01     2.02783e+05     3.63605e+03     4.35323e+02
    1.24665e-01     2.00866e+05     3.59783e+03     4.26136e+02
    1.28771e-01     1.99854e+05     3.56605e+03     4.23151e+02
    1.32874e-01     1.97831e+05     3.41312e+03     4.14020e+02
    1.36975e-01     1.96575e+05     3.20086e+03     3.79393e+02
    1.41075e-01     1.98025e+05     3.21443e+03     3.75233e+02
    1.45172e-01     1.98451e+05     2.95158e+03     3.35185e+02
    1.49268e-01     1.93139e+05     2.74995e+03     3.24544e+02
    1.53330e-01     1.91474e+05     2.63248e+03     3.07779e+02
    1.57416e-01     1.92590e+05     2.60964e+03     2.91991e+02
    1.61514e-01     1.86981e+05     2.35913e+03     2.73644e+02
    1.65592e-01     1.88833e+05     2.39412e+03     2.65755e+02
    1.69693e-01     1.88008e+05     2.17749e+03     2.49087e+02
    1.73803e-01     1.88010e+05     2.11152e+03     2.41866e+02
    1.77905e-01     1.87467e+05     2.12671e+03     2.38506e+02
    1.82001e-01     1.89751e+05     2.12836e+03     2.32534e+02
    1.86092e-01     1.83687e+05     1.96748e+03     2.23337e+02
    1.90161e-01     1.83869e+05     1.93533e+03     2.19125e+02
    1.94237e-01     1.84036e+05     1.88892e+03     2.11923e+02
    1.98334e-01     1.81714e+05     1.91354e+03     2.04818e+02
    2.02427e-01     1.79974e+05     1.74752e+03     1.94925e+02
    2.06523e-01     1.82872e+05     1.78709e+03     1.93279e+02
    2.10626e-01     1.81960e+05     1.75114e+03     1.85479e+02
    2.14724e-01     1.82083e+05     1.65716e+03     1.75731e+02
    2.18827e-01     1.83392e+05     1.62974e+03     1.68243e+02
    2.22903e-01     1.79764e+05     1.51041e+03     1.61821e+02
    2.26990e-01     1.80282e+05     1.55637e+03     1.58149e+02
    2.31084e-01     1.77748e+05     1.42301e+03     1.50636e+02
    2.35153e-01     1.77571e+05     1.39978e+03     1.44725e+02
    2.39244e-01     1.76396e+05     1.38372e+03     1.43928e+02
    2.43338e-01     1.76221e+05     1.38505e+03     1.40163e+02
    2.47445e-01     1.75915e+05     1.36869e+03     1.37486e+02
    2.51539e-01     1.76644e+05     1.33039e+03     1.34465e+02
    2.55609e-01     1.75396e+05     1.27139e+03     1.31068e+02
    2.59718e-01     1.74603e+05     1.25916e+03     1.27601e+02
    2.63814e-01     1.73654e+05     1.22839e+03     1.23063e+02
    2.67904e-01     1.73438e+05     1.21563e+03     1.20646e+02
    2.71993e-01     1.71680e+05     1.16996e+03     1.17518e+02
    2.76068e-01     1.74515e+05     1.18429e+03     1.13698e+02
    2.80171e-01     1.72440e+05     1.15859e+03     1.10619e+02
    2.84268e-01     1.71743e+05     1.10343e+03     1.06393e+02
    2.88346e-01     1.72058e+05     1.04971e+03     1.03382e+02
    2.92426e-01     1.72006e+05     1.04483e+03     1.00478e+02
    2.96514e-01     1.73423e+05     1.04415e+03     9.84007e+01
    3.00627e-01     1.70145e+05     1.04170e+03     9.58825e+01
    3.04729e-01     1.72598e+05     1.00414e+03     9.36616e+01
    3.08821e-01     1.69875e+05     9.65362e+02     9.13450e+01
    3.12919e-01     1.68576e+05     9.62167e+02     8.92471e+01
    3.16999e-01     1.70117e+05     9.38849e+02     8.74736e+01
    3.21078e-01     1.69919e+05     9.41883e+02     8.62890e+01
    3.25167e-01     1.69109e+05     9.28514e+02     8.40292e+01
    3.29247e-01     1.65632e+05     8.84030e+02     8.19074e+01
    3.33333e-01     1.69143e+05     9.00413e+02     8.01218e+01
    3.37443e-01     1.67063e+05     8.69466e+02     7.79632e+01
    3.41545e-01     1.66404e+05     8.56048e+02     7.71833e+01
    3.45625e-01     1.68630e+05     8.58232e+02     7.52557e+01
    3.49715e-01     1.65008e+05     8.28659e+02     7.34098e+01
    3.53817e-01     1.66371e+05     8.23908e+02     7.14709e+01
    3.57906e-01     1.67365e+05     7.94338e+02     7.00452e+01
    3.61975e-01     1.65150e+05     7.86878e+02     6.86190e+01
    3.66071e-01     1.66008e+05     7.74126e+02     6.67238e+01
    3.70189e-01     1.65874e+05     7.84095e+02     6.57840e+01
    3.74277e-01     1.66407e+05     7.55997e+02     6.41876e+01
    3.78356e-01     1.64663e+05     7.48081e+02     6.30762e+01
    3.82448e-01     1.65097e+05     7.40735e+02     6.22688e+01
    3.86535e-01     1.64746e+05     7.16406e+02     6.03900e+01
    3.90624e-01     1.64461e+05     7.00239e+02     5.97813e+01
    3.94706e-01     1.65080e+05     7.02898e+02     5.82835e+01
    3.98794e-01     1.65270e+05     6.97549e+02     5.72860e+01
    4.02896e-01     1.64685e+05     6.90568e+02     5.64581e+01
    4.06986e-01     1.63652e+05     6.76580e+02     5.50611e+01
    4.11069e-01     1.61983e+05     6.65819e+02     5.39882e+01
    4.15170e-01     1.63781e+05     6.49261e+02     5.30193e+01
    4.19263e-01     1.62605e+05     6.53799e+02     5.24217e+01
    4.23353e-01     1.63647e+05     6.48925e+02     5.14377e+01
    4.27447e-01     1.62338e+05     6.38714e+02     5.04811e+01
    4.31534e-01     1.62478e+05     6.13741e+02     4.95024e+01
    4.35624e-01     1.62465e+05     6.14116e+02     4.86821e+01
    4.39718e-01     1.61965e+05     6.09970e+02     4.78207e+01
    4.43804e-01     1.61494e+05     6.02348e+02     4.68553e+01
    4.47892e-01     1.61644e+05     5.92728e+02     4.59889e+01
    4.51977e-01     1.62657e+05     6.00481e+02     4.53538e+01
    4.56067e-01     1.61605e+05     5.90044e+02     4.46414e+01
    4.60165e-01     1.61257e+05     5.67157e+02     4.38924e+01
    4.64260e-01     1.61264e+05     5.70107e+02     4.32477e+01
    4.68355e-01     1.59960e+05     5.67695e+02     4.26732e+01
    4.72450e-01     1.60556e+05     5.64520e+02     4.19097e+01
    4.76540e-01     1.60011e+05     5.56171e+02     4.11235e+01
    4.80633e-01     1.59019e+05     5.52690e+02     4.05721e+01
