# Real space auto- and cross-spectra.
# z=1.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.69087e+04     6.71163e+03     2.88842e+03
    1.04717e-02     2.92284e+04     1.14925e+04     4.79549e+03
    1.42665e-02     3.76025e+04     1.55284e+04     6.66542e+03
    1.81228e-02     3.57936e+04     1.42490e+04     5.93007e+03
    2.24845e-02     3.18666e+04     1.28089e+04     5.41257e+03
    2.64508e-02     3.16103e+04     1.26870e+04     5.35045e+03
    3.04474e-02     2.80710e+04     1.12802e+04     4.79429e+03
    3.47320e-02     2.57822e+04     1.02688e+04     4.36532e+03
    3.88308e-02     2.29440e+04     9.06768e+03     3.83035e+03
    4.28140e-02     2.07452e+04     8.16391e+03     3.46640e+03
    4.68856e-02     2.09187e+04     8.18927e+03     3.45370e+03
    5.09858e-02     1.91452e+04     7.51209e+03     3.20234e+03
    5.51458e-02     1.64522e+04     6.28574e+03     2.66533e+03
    5.92243e-02     1.78379e+04     6.87558e+03     2.89992e+03
    6.32864e-02     1.62855e+04     6.19905e+03     2.61307e+03
    6.73674e-02     1.55485e+04     5.89337e+03     2.48491e+03
    7.14960e-02     1.46190e+04     5.45396e+03     2.27959e+03
    7.55894e-02     1.40555e+04     5.27582e+03     2.22370e+03
    7.96660e-02     1.35273e+04     4.98540e+03     2.07874e+03
    8.38183e-02     1.24379e+04     4.54517e+03     1.89658e+03
    8.78941e-02     1.13150e+04     4.08392e+03     1.71051e+03
    9.19238e-02     1.10636e+04     3.95780e+03     1.65120e+03
    9.60446e-02     1.05209e+04     3.70941e+03     1.54031e+03
    1.00128e-01     9.54210e+03     3.32705e+03     1.38220e+03
    1.04209e-01     9.08143e+03     3.09804e+03     1.27506e+03
    1.08333e-01     8.39307e+03     2.85722e+03     1.19725e+03
    1.12448e-01     8.46832e+03     2.87359e+03     1.19543e+03
    1.16521e-01     8.22095e+03     2.74375e+03     1.13453e+03
    1.20596e-01     7.87512e+03     2.62821e+03     1.09307e+03
    1.24665e-01     7.73095e+03     2.54462e+03     1.05500e+03
    1.28771e-01     7.76818e+03     2.53511e+03     1.03863e+03
    1.32874e-01     7.53207e+03     2.45138e+03     1.00740e+03
    1.36975e-01     7.25147e+03     2.34611e+03     9.66516e+02
    1.41075e-01     6.92214e+03     2.19143e+03     8.94525e+02
    1.45172e-01     6.69616e+03     2.11601e+03     8.68825e+02
    1.49268e-01     6.32909e+03     1.95860e+03     8.04913e+02
    1.53330e-01     6.31999e+03     1.91574e+03     7.72751e+02
    1.57416e-01     5.97294e+03     1.80853e+03     7.41728e+02
