# Real space auto- and cross-spectra.
# z=0.500, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.24271e+04     1.12798e+04     1.10805e+04
    1.04717e-02     1.03320e+04     9.75641e+03     1.00108e+04
    1.42665e-02     1.46349e+04     1.36967e+04     1.34636e+04
    1.81228e-02     1.64580e+04     1.57411e+04     1.57388e+04
    2.24845e-02     1.40229e+04     1.35287e+04     1.36920e+04
    2.64508e-02     1.33807e+04     1.25644e+04     1.25878e+04
    3.04474e-02     1.34884e+04     1.24075e+04     1.20303e+04
    3.47320e-02     1.28194e+04     1.20451e+04     1.20324e+04
    3.88308e-02     1.02309e+04     9.44012e+03     9.36882e+03
    4.28140e-02     9.47828e+03     8.47487e+03     8.24858e+03
    4.68856e-02     8.45368e+03     7.67308e+03     7.58630e+03
    5.09858e-02     8.14808e+03     7.33750e+03     7.27073e+03
    5.51458e-02     7.60532e+03     6.83374e+03     6.77976e+03
    5.92243e-02     7.31579e+03     6.60936e+03     6.60732e+03
    6.32864e-02     7.02977e+03     6.28995e+03     6.30211e+03
    6.73674e-02     6.67060e+03     6.02701e+03     6.07205e+03
    7.14960e-02     6.27574e+03     5.54421e+03     5.53829e+03
    7.55894e-02     5.95986e+03     5.24878e+03     5.26939e+03
    7.96660e-02     5.57739e+03     4.92368e+03     4.93784e+03
    8.38183e-02     5.18010e+03     4.52823e+03     4.54291e+03
    8.78941e-02     4.86884e+03     4.19162e+03     4.21540e+03
    9.19238e-02     4.53489e+03     3.88381e+03     3.91656e+03
    9.60446e-02     4.11147e+03     3.47446e+03     3.50540e+03
    1.00128e-01     3.87545e+03     3.28424e+03     3.34929e+03
    1.04209e-01     3.70926e+03     3.10584e+03     3.17004e+03
    1.08333e-01     3.47083e+03     2.88260e+03     2.93643e+03
    1.12448e-01     3.47047e+03     2.84102e+03     2.87971e+03
    1.16521e-01     3.33394e+03     2.75091e+03     2.82853e+03
    1.20596e-01     3.19770e+03     2.61133e+03     2.66535e+03
    1.24665e-01     3.10024e+03     2.52225e+03     2.58008e+03
    1.28771e-01     3.02066e+03     2.44589e+03     2.51147e+03
    1.32874e-01     2.99394e+03     2.40050e+03     2.45782e+03
    1.36975e-01     2.86844e+03     2.28335e+03     2.34301e+03
    1.41075e-01     2.70221e+03     2.14778e+03     2.21701e+03
    1.45172e-01     2.59492e+03     2.04223e+03     2.10995e+03
    1.49268e-01     2.43670e+03     1.89805e+03     1.98894e+03
    1.53330e-01     2.32335e+03     1.78807e+03     1.87452e+03
    1.57416e-01     2.24222e+03     1.70328e+03     1.79174e+03
    1.61514e-01     2.16069e+03     1.62241e+03     1.70530e+03
    1.65592e-01     2.12354e+03     1.59189e+03     1.68848e+03
    1.69693e-01     2.05235e+03     1.51966e+03     1.60092e+03
    1.73803e-01     2.01166e+03     1.47864e+03     1.56844e+03
    1.77905e-01     1.95842e+03     1.42661e+03     1.50846e+03
    1.82001e-01     1.88330e+03     1.37201e+03     1.46178e+03
    1.86092e-01     1.83981e+03     1.32907e+03     1.41732e+03
    1.90161e-01     1.79528e+03     1.29535e+03     1.38874e+03
    1.94237e-01     1.77126e+03     1.25926e+03     1.34723e+03
    1.98334e-01     1.72028e+03     1.22174e+03     1.31658e+03
    2.02427e-01     1.70434e+03     1.20504e+03     1.29488e+03
    2.06523e-01     1.65644e+03     1.15465e+03     1.24564e+03
    2.10626e-01     1.59968e+03     1.10645e+03     1.20413e+03
    2.14724e-01     1.56607e+03     1.07679e+03     1.17571e+03
    2.18827e-01     1.52727e+03     1.03167e+03     1.12836e+03
    2.22903e-01     1.49184e+03     9.96936e+02     1.08700e+03
    2.26990e-01     1.45361e+03     9.65216e+02     1.06052e+03
