# Real space auto- and cross-spectra.
# z=0.500, 12.500<lgM<13.000
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.09939e+04     8.58875e+03     7.21996e+03
    1.04717e-02     2.71303e+04     2.11648e+04     1.74718e+04
    1.42665e-02     2.50861e+04     1.89930e+04     1.54147e+04
    1.81228e-02     2.35031e+04     1.81983e+04     1.51473e+04
    2.24845e-02     2.41998e+04     1.87292e+04     1.55725e+04
    2.64508e-02     1.81287e+04     1.37186e+04     1.15101e+04
    3.04474e-02     1.85649e+04     1.41372e+04     1.18335e+04
    3.47320e-02     1.55192e+04     1.15780e+04     9.70283e+03
    3.88308e-02     1.44174e+04     1.07098e+04     8.94745e+03
    4.28140e-02     1.37961e+04     1.02989e+04     8.64476e+03
    4.68856e-02     1.27483e+04     9.40432e+03     7.89798e+03
    5.09858e-02     1.25957e+04     9.03980e+03     7.41452e+03
    5.51458e-02     1.14006e+04     8.23835e+03     6.90217e+03
    5.92243e-02     1.06198e+04     7.47693e+03     6.22795e+03
    6.32864e-02     1.06797e+04     7.52871e+03     6.23999e+03
    6.73674e-02     9.93356e+03     7.07097e+03     5.97995e+03
    7.14960e-02     9.64464e+03     6.76379e+03     5.62580e+03
    7.55894e-02     9.13572e+03     6.33720e+03     5.28687e+03
    7.96660e-02     8.47324e+03     5.78313e+03     4.79181e+03
    8.38183e-02     8.05168e+03     5.41789e+03     4.47130e+03
    8.78941e-02     7.47942e+03     4.96931e+03     4.11041e+03
    9.19238e-02     6.90240e+03     4.61245e+03     3.90414e+03
    9.60446e-02     6.51326e+03     4.26316e+03     3.57907e+03
    1.00128e-01     6.05454e+03     3.89132e+03     3.30025e+03
    1.04209e-01     6.00448e+03     3.77452e+03     3.14227e+03
    1.08333e-01     5.66566e+03     3.54075e+03     2.97740e+03
    1.12448e-01     5.36152e+03     3.32665e+03     2.82662e+03
    1.16521e-01     5.33947e+03     3.29740e+03     2.76872e+03
    1.20596e-01     5.33084e+03     3.26892e+03     2.72819e+03
    1.24665e-01     5.00220e+03     3.03974e+03     2.57897e+03
    1.28771e-01     4.88173e+03     2.94835e+03     2.50239e+03
    1.32874e-01     4.89145e+03     2.92944e+03     2.46994e+03
    1.36975e-01     4.50749e+03     2.64804e+03     2.25103e+03
    1.41075e-01     4.48787e+03     2.63055e+03     2.22806e+03
    1.45172e-01     4.27657e+03     2.45034e+03     2.07902e+03
    1.49268e-01     4.14106e+03     2.34564e+03     2.00367e+03
    1.53330e-01     4.00491e+03     2.24838e+03     1.91527e+03
    1.57416e-01     3.80545e+03     2.06748e+03     1.77432e+03
    1.61514e-01     3.72110e+03     2.02861e+03     1.73901e+03
    1.65592e-01     3.60345e+03     1.93704e+03     1.68652e+03
    1.69693e-01     3.45560e+03     1.84493e+03     1.61238e+03
    1.73803e-01     3.41887e+03     1.78327e+03     1.55281e+03
    1.77905e-01     3.34409e+03     1.74127e+03     1.50866e+03
    1.82001e-01     3.26840e+03     1.67540e+03     1.46335e+03
    1.86092e-01     3.20146e+03     1.63759e+03     1.43593e+03
    1.90161e-01     3.15741e+03     1.59054e+03     1.39226e+03
    1.94237e-01     3.15957e+03     1.59204e+03     1.37819e+03
    1.98334e-01     3.05165e+03     1.50023e+03     1.31380e+03
    2.02427e-01     2.95789e+03     1.44412e+03     1.27118e+03
    2.06523e-01     2.90728e+03     1.41238e+03     1.24671e+03
    2.10626e-01     2.87094e+03     1.36851e+03     1.20784e+03
    2.14724e-01     2.80527e+03     1.31557e+03     1.16355e+03
    2.18827e-01     2.74485e+03     1.26532e+03     1.12220e+03
    2.22903e-01     2.66360e+03     1.21638e+03     1.08897e+03
    2.26990e-01     2.66919e+03     1.21453e+03     1.07488e+03
    2.31084e-01     2.56846e+03     1.14760e+03     1.02586e+03
    2.35153e-01     2.54403e+03     1.11543e+03     9.97852e+02
    2.39244e-01     2.51709e+03     1.10309e+03     9.93988e+02
    2.43338e-01     2.45979e+03     1.05750e+03     9.52188e+02
    2.47445e-01     2.45312e+03     1.03974e+03     9.37594e+02
    2.51539e-01     2.41953e+03     1.03166e+03     9.35152e+02
    2.55609e-01     2.38014e+03     9.94086e+02     9.03145e+02
    2.59718e-01     2.34599e+03     9.63051e+02     8.80186e+02
    2.63814e-01     2.32332e+03     9.56397e+02     8.63201e+02
    2.67904e-01     2.28759e+03     9.20272e+02     8.35146e+02
    2.71993e-01     2.25874e+03     9.11127e+02     8.35172e+02
    2.76068e-01     2.18993e+03     8.62458e+02     8.01055e+02
    2.80171e-01     2.19064e+03     8.58066e+02     7.89349e+02
    2.84268e-01     2.16392e+03     8.33687e+02     7.69482e+02
    2.88346e-01     2.14504e+03     8.18156e+02     7.54960e+02
    2.92426e-01     2.09904e+03     7.89811e+02     7.35350e+02
    2.96514e-01     2.08647e+03     7.79899e+02     7.26191e+02
    3.00627e-01     2.06898e+03     7.59435e+02     7.09553e+02
    3.04729e-01     2.05232e+03     7.43443e+02     6.90123e+02
    3.08821e-01     2.02633e+03     7.36110e+02     6.89839e+02
    3.12919e-01     2.00709e+03     7.14236e+02     6.70887e+02
    3.16999e-01     1.96837e+03     6.96047e+02     6.61234e+02
    3.21078e-01     1.95918e+03     6.86323e+02     6.49167e+02
    3.25167e-01     1.94423e+03     6.70409e+02     6.37734e+02
    3.29247e-01     1.93753e+03     6.60716e+02     6.24356e+02
    3.33333e-01     1.90472e+03     6.41840e+02     6.15783e+02
    3.37443e-01     1.89743e+03     6.39637e+02     6.08540e+02
    3.41545e-01     1.87482e+03     6.23878e+02     5.97086e+02
    3.45625e-01     1.87109e+03     6.08265e+02     5.84364e+02
    3.49715e-01     1.85058e+03     6.01129e+02     5.76374e+02
    3.53817e-01     1.82319e+03     5.83611e+02     5.66031e+02
    3.57906e-01     1.81755e+03     5.79728e+02     5.59977e+02
    3.61975e-01     1.81224e+03     5.71925e+02     5.53007e+02
    3.66071e-01     1.79382e+03     5.57614e+02     5.41752e+02
    3.70189e-01     1.78123e+03     5.47418e+02     5.35266e+02
    3.74277e-01     1.74841e+03     5.32787e+02     5.23338e+02
    3.78356e-01     1.74601e+03     5.30284e+02     5.20252e+02
    3.82448e-01     1.72911e+03     5.17226e+02     5.09761e+02
    3.86535e-01     1.72815e+03     5.16011e+02     5.04041e+02
    3.90624e-01     1.72175e+03     5.09948e+02     4.98146e+02
    3.94706e-01     1.69942e+03     4.96808e+02     4.89303e+02
    3.98794e-01     1.67673e+03     4.81695e+02     4.79985e+02
    4.02896e-01     1.68445e+03     4.81666e+02     4.78821e+02
    4.06986e-01     1.66751e+03     4.71103e+02     4.71572e+02
    4.11069e-01     1.66910e+03     4.69381e+02     4.65965e+02
    4.15170e-01     1.63355e+03     4.54054e+02     4.54595e+02
