# Real space h-h auto- and h-m cross-spectra.
# z=0.500, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     3.72207e+04     2.15463e+04
    1.04717e-02     3.40492e+04     1.92215e+04
    1.42665e-02     4.01122e+04     2.24520e+04
    1.81228e-02     3.99326e+04     2.28148e+04
    2.24845e-02     4.14003e+04     2.34784e+04
    2.64508e-02     3.58608e+04     2.03853e+04
    3.04474e-02     3.79492e+04     2.16171e+04
    3.47320e-02     3.13146e+04     1.71307e+04
    3.88308e-02     2.60034e+04     1.42538e+04
    4.28140e-02     2.58405e+04     1.36223e+04
    4.68856e-02     2.21886e+04     1.17457e+04
    5.09858e-02     2.22270e+04     1.15756e+04
    5.51458e-02     2.13763e+04     1.11399e+04
    5.92243e-02     2.02158e+04     1.06493e+04
    6.32864e-02     1.96796e+04     1.01870e+04
    6.73674e-02     1.86146e+04     9.55773e+03
    7.14960e-02     1.77129e+04     8.82219e+03
    7.55894e-02     1.68072e+04     8.52097e+03
    7.96660e-02     1.58244e+04     7.74183e+03
    8.38183e-02     1.53427e+04     7.44373e+03
    8.78941e-02     1.37002e+04     6.40315e+03
    9.19238e-02     1.34410e+04     6.25240e+03
    9.60446e-02     1.27149e+04     5.70494e+03
    1.00128e-01     1.16267e+04     5.22801e+03
    1.04209e-01     1.18053e+04     5.18966e+03
    1.08333e-01     1.12447e+04     4.86176e+03
    1.12448e-01     1.05960e+04     4.54535e+03
    1.16521e-01     1.01695e+04     4.31942e+03
    1.20596e-01     1.03301e+04     4.35081e+03
    1.24665e-01     1.01329e+04     4.21209e+03
    1.28771e-01     9.91271e+03     4.07808e+03
    1.32874e-01     9.77703e+03     3.98139e+03
    1.36975e-01     9.47062e+03     3.81248e+03
    1.41075e-01     9.02320e+03     3.56154e+03
    1.45172e-01     8.84730e+03     3.43693e+03
    1.49268e-01     8.52384e+03     3.26705e+03
    1.53330e-01     8.20016e+03     3.08240e+03
    1.57416e-01     7.98209e+03     2.92256e+03
    1.61514e-01     7.79817e+03     2.80937e+03
    1.65592e-01     7.58327e+03     2.70444e+03
    1.69693e-01     7.32695e+03     2.57640e+03
    1.73803e-01     7.35356e+03     2.55423e+03
    1.77905e-01     7.14871e+03     2.41658e+03
    1.82001e-01     7.01008e+03     2.36534e+03
    1.86092e-01     7.11060e+03     2.32912e+03
    1.90161e-01     6.81460e+03     2.26308e+03
    1.94237e-01     6.76216e+03     2.18526e+03
    1.98334e-01     6.59510e+03     2.10750e+03
    2.02427e-01     6.46699e+03     2.02902e+03
    2.06523e-01     6.48029e+03     2.02896e+03
    2.10626e-01     6.31472e+03     1.93376e+03
    2.14724e-01     6.16712e+03     1.85752e+03
    2.18827e-01     6.14409e+03     1.83069e+03
    2.22903e-01     5.98072e+03     1.76144e+03
    2.26990e-01     5.98839e+03     1.73105e+03
    2.31084e-01     5.77316e+03     1.64018e+03
    2.35153e-01     5.77834e+03     1.61432e+03
    2.39244e-01     5.71085e+03     1.58654e+03
    2.43338e-01     5.57843e+03     1.53791e+03
    2.47445e-01     5.60585e+03     1.51899e+03
    2.51539e-01     5.53344e+03     1.48340e+03
