# Real space auto- and cross-spectra.
# z=1.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm            P_mm
    0.00000e+00     0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.25366e+04     9.50677e+03     7.55462e+03
    1.04717e-02     1.22565e+04     9.22993e+03     7.31043e+03
    1.42665e-02     1.61092e+04     1.17061e+04     8.82781e+03
    1.81228e-02     1.32460e+04     9.85411e+03     7.70393e+03
    2.24845e-02     1.57113e+04     1.13055e+04     8.52909e+03
    2.64508e-02     1.40035e+04     1.02407e+04     7.85706e+03
    3.04474e-02     1.37690e+04     9.89860e+03     7.45326e+03
    3.47320e-02     1.10108e+04     7.97393e+03     6.12785e+03
    3.88308e-02     1.09241e+04     7.89543e+03     6.05923e+03
    4.28140e-02     9.87585e+03     7.00668e+03     5.33778e+03
    4.68856e-02     8.92552e+03     6.36896e+03     4.89141e+03
    5.09858e-02     8.44166e+03     5.95830e+03     4.56257e+03
    5.51458e-02     8.24985e+03     5.70820e+03     4.28992e+03
    5.92243e-02     7.76594e+03     5.48425e+03     4.21446e+03
    6.32864e-02     7.40756e+03     5.16499e+03     3.92667e+03
    6.73674e-02     6.87814e+03     4.78070e+03     3.64581e+03
    7.14960e-02     6.35780e+03     4.43990e+03     3.41902e+03
    7.55894e-02     6.33441e+03     4.38327e+03     3.35161e+03
    7.96660e-02     6.00587e+03     4.13401e+03     3.16664e+03
    8.38183e-02     5.57931e+03     3.79290e+03     2.89012e+03
    8.78941e-02     5.02501e+03     3.39450e+03     2.59977e+03
    9.19238e-02     4.54702e+03     3.03524e+03     2.32519e+03
    9.60446e-02     4.33182e+03     2.87400e+03     2.20131e+03
    1.00128e-01     4.21200e+03     2.75477e+03     2.09927e+03
    1.04209e-01     3.80292e+03     2.48469e+03     1.90536e+03
    1.08333e-01     3.75504e+03     2.42295e+03     1.85751e+03
    1.12448e-01     3.59977e+03     2.31715e+03     1.76677e+03
    1.16521e-01     3.59264e+03     2.31184e+03     1.76735e+03
    1.20596e-01     3.32364e+03     2.11765e+03     1.62204e+03
    1.24665e-01     3.22905e+03     2.05170e+03     1.57814e+03
    1.28771e-01     3.26439e+03     2.05946e+03     1.57317e+03
    1.32874e-01     3.18470e+03     2.01619e+03     1.54848e+03
    1.36975e-01     2.97944e+03     1.84747e+03     1.41465e+03
