# Real space h-h auto- and h-m cross-spectra.
# z=1.000, 13.000<lgM<13.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     2.88278e+04     1.07335e+04
    1.04717e-02     4.23566e+04     1.53971e+04
    1.42665e-02     4.92234e+04     2.00528e+04
    1.81228e-02     6.05415e+04     2.47784e+04
    2.24845e-02     5.62842e+04     2.18528e+04
    2.64508e-02     5.34230e+04     2.15459e+04
    3.04474e-02     3.99337e+04     1.52775e+04
    3.47320e-02     4.10413e+04     1.57044e+04
    3.88308e-02     3.36023e+04     1.27510e+04
    4.28140e-02     3.33335e+04     1.25691e+04
    4.68856e-02     3.15236e+04     1.15231e+04
    5.09858e-02     3.03712e+04     1.10812e+04
    5.51458e-02     2.78470e+04     1.00385e+04
    5.92243e-02     2.72153e+04     9.70632e+03
    6.32864e-02     2.55689e+04     9.12815e+03
    6.73674e-02     2.59429e+04     9.14573e+03
    7.14960e-02     2.47279e+04     8.59967e+03
    7.55894e-02     2.33032e+04     7.98222e+03
    7.96660e-02     2.14360e+04     7.35442e+03
    8.38183e-02     2.08953e+04     7.01380e+03
    8.78941e-02     1.90949e+04     6.31191e+03
    9.19238e-02     1.81247e+04     5.83289e+03
    9.60446e-02     1.73120e+04     5.43081e+03
    1.00128e-01     1.62394e+04     5.03963e+03
    1.04209e-01     1.52225e+04     4.69428e+03
    1.08333e-01     1.45854e+04     4.40163e+03
    1.12448e-01     1.49450e+04     4.46887e+03
    1.16521e-01     1.45323e+04     4.27200e+03
    1.20596e-01     1.38289e+04     4.04015e+03
    1.24665e-01     1.38647e+04     4.03234e+03
    1.28771e-01     1.33502e+04     3.84453e+03
    1.32874e-01     1.30365e+04     3.69963e+03
    1.36975e-01     1.24919e+04     3.48803e+03
    1.41075e-01     1.22394e+04     3.33948e+03
    1.45172e-01     1.20145e+04     3.23083e+03
    1.49268e-01     1.13255e+04     2.95657e+03
    1.53330e-01     1.13196e+04     2.92137e+03
    1.57416e-01     1.08145e+04     2.76535e+03
    1.61514e-01     1.07889e+04     2.66958e+03
    1.65592e-01     1.03553e+04     2.53883e+03
    1.69693e-01     1.00791e+04     2.45030e+03
    1.73803e-01     9.93681e+03     2.36541e+03
    1.77905e-01     9.79878e+03     2.31592e+03
    1.82001e-01     9.65379e+03     2.25093e+03
    1.86092e-01     9.45590e+03     2.18367e+03
    1.90161e-01     9.44034e+03     2.15361e+03
    1.94237e-01     9.08779e+03     2.01783e+03
    1.98334e-01     9.21150e+03     2.06022e+03
    2.02427e-01     9.13387e+03     2.00241e+03
    2.06523e-01     8.81805e+03     1.90334e+03
    2.10626e-01     8.66702e+03     1.83477e+03
    2.14724e-01     8.52456e+03     1.76440e+03
    2.18827e-01     8.44512e+03     1.74664e+03
    2.22903e-01     8.38654e+03     1.69580e+03
    2.26990e-01     8.21486e+03     1.64809e+03
    2.31084e-01     8.12255e+03     1.60445e+03
    2.35153e-01     7.98421e+03     1.54430e+03
    2.39244e-01     7.86518e+03     1.51760e+03
    2.43338e-01     7.84396e+03     1.47693e+03
    2.47445e-01     7.75095e+03     1.45450e+03
    2.51539e-01     7.63624e+03     1.40894e+03
    2.55609e-01     7.57672e+03     1.38848e+03
    2.59718e-01     7.51654e+03     1.35698e+03
    2.63814e-01     7.54697e+03     1.34333e+03
    2.67904e-01     7.36034e+03     1.29855e+03
    2.71993e-01     7.28914e+03     1.27067e+03
    2.76068e-01     7.22934e+03     1.24051e+03
    2.80171e-01     7.13715e+03     1.21161e+03
    2.84268e-01     7.07992e+03     1.18585e+03
    2.88346e-01     7.04468e+03     1.16734e+03
    2.92426e-01     6.95852e+03     1.13604e+03
    2.96514e-01     6.91942e+03     1.11747e+03
    3.00627e-01     6.84151e+03     1.09814e+03
    3.04729e-01     6.80854e+03     1.07409e+03
    3.08821e-01     6.77786e+03     1.06972e+03
    3.12919e-01     6.76703e+03     1.05045e+03
    3.16999e-01     6.65304e+03     1.02380e+03
    3.21078e-01     6.55244e+03     9.88877e+02
    3.25167e-01     6.56807e+03     9.88233e+02
    3.29247e-01     6.48768e+03     9.62691e+02
    3.33333e-01     6.46818e+03     9.52334e+02
    3.37443e-01     6.45310e+03     9.38542e+02
    3.41545e-01     6.45453e+03     9.27486e+02
    3.45625e-01     6.35738e+03     9.04961e+02
