# Real space h-h auto- and h-m cross-spectra.
# z=3.000, 12.000<lgM<12.500
#      k[h/Mpc]            P_hh            P_hm
    0.00000e+00     0.00000e+00     0.00000e+00
    5.79404e-03     1.77490e+04     4.47827e+03
    1.04717e-02     2.69641e+04     6.54371e+03
    1.42665e-02     3.25763e+04     8.60479e+03
    1.81228e-02     4.23412e+04     1.09873e+04
    2.24845e-02     3.63470e+04     9.26980e+03
    2.64508e-02     3.60946e+04     9.36539e+03
    3.04474e-02     2.63325e+04     6.63956e+03
    3.47320e-02     2.77123e+04     6.88726e+03
    3.88308e-02     2.26026e+04     5.60989e+03
    4.28140e-02     2.21063e+04     5.48759e+03
    4.68856e-02     2.00912e+04     4.93635e+03
    5.09858e-02     1.98108e+04     4.80555e+03
    5.51458e-02     1.82036e+04     4.36372e+03
    5.92243e-02     1.73071e+04     4.17408e+03
    6.32864e-02     1.65122e+04     3.95810e+03
    6.73674e-02     1.66616e+04     3.96955e+03
    7.14960e-02     1.55045e+04     3.68768e+03
    7.55894e-02     1.44371e+04     3.41065e+03
    7.96660e-02     1.37925e+04     3.22230e+03
    8.38183e-02     1.28795e+04     3.00005e+03
    8.78941e-02     1.17279e+04     2.69265e+03
    9.19238e-02     1.11414e+04     2.50069e+03
    9.60446e-02     1.04684e+04     2.31923e+03
    1.00128e-01     9.88076e+03     2.15515e+03
    1.04209e-01     9.33551e+03     2.01796e+03
    1.08333e-01     8.79661e+03     1.88734e+03
    1.12448e-01     8.89239e+03     1.90182e+03
    1.16521e-01     8.58415e+03     1.81274e+03
    1.20596e-01     8.26186e+03     1.73064e+03
    1.24665e-01     8.19784e+03     1.72354e+03
    1.28771e-01     7.87299e+03     1.63701e+03
    1.32874e-01     7.59213e+03     1.58013e+03
    1.36975e-01     7.20175e+03     1.47475e+03
    1.41075e-01     7.00478e+03     1.41449e+03
    1.45172e-01     6.82848e+03     1.35899e+03
    1.49268e-01     6.41559e+03     1.24394e+03
    1.53330e-01     6.24024e+03     1.20559e+03
    1.57416e-01     6.00574e+03     1.14608e+03
    1.61514e-01     5.82338e+03     1.09808e+03
    1.65592e-01     5.61297e+03     1.04390e+03
    1.69693e-01     5.48833e+03     1.01000e+03
    1.73803e-01     5.34592e+03     9.63133e+02
    1.77905e-01     5.24312e+03     9.48496e+02
    1.82001e-01     5.15158e+03     9.21477e+02
    1.86092e-01     5.01595e+03     8.95706e+02
    1.90161e-01     5.02966e+03     8.82450e+02
    1.94237e-01     4.81957e+03     8.31109e+02
    1.98334e-01     4.88063e+03     8.43493e+02
    2.02427e-01     4.70411e+03     8.07449e+02
    2.06523e-01     4.51206e+03     7.63535e+02
    2.10626e-01     4.46799e+03     7.41912e+02
    2.14724e-01     4.33763e+03     7.09989e+02
    2.18827e-01     4.29667e+03     7.00534e+02
    2.22903e-01     4.19105e+03     6.71103e+02
    2.26990e-01     4.06006e+03     6.40968e+02
    2.31084e-01     4.00747e+03     6.25490e+02
    2.35153e-01     3.97697e+03     6.08623e+02
    2.39244e-01     3.86573e+03     5.91192e+02
    2.43338e-01     3.82462e+03     5.78450e+02
    2.47445e-01     3.74117e+03     5.66711e+02
    2.51539e-01     3.72687e+03     5.52377e+02
    2.55609e-01     3.70122e+03     5.44665e+02
    2.59718e-01     3.60662e+03     5.27671e+02
    2.63814e-01     3.56414e+03     5.12203e+02
    2.67904e-01     3.49460e+03     5.00820e+02
    2.71993e-01     3.44899e+03     4.89226e+02
    2.76068e-01     3.40762e+03     4.73520e+02
    2.80171e-01     3.35355e+03     4.64536e+02
    2.84268e-01     3.31342e+03     4.49114e+02
    2.88346e-01     3.23969e+03     4.35262e+02
    2.92426e-01     3.19791e+03     4.27354e+02
    2.96514e-01     3.18414e+03     4.17893e+02
    3.00627e-01     3.14747e+03     4.10328e+02
    3.04729e-01     3.10013e+03     3.99866e+02
    3.08821e-01     3.08700e+03     3.95715e+02
    3.12919e-01     3.04614e+03     3.88824e+02
    3.16999e-01     2.98932e+03     3.77331e+02
    3.21078e-01     2.95753e+03     3.66349e+02
    3.25167e-01     2.96310e+03     3.66226e+02
    3.29247e-01     2.88848e+03     3.51457e+02
    3.33333e-01     2.88920e+03     3.48425e+02
    3.37443e-01     2.85183e+03     3.39717e+02
    3.41545e-01     2.82195e+03     3.33892e+02
    3.45625e-01     2.77291e+03     3.22772e+02
    3.49715e-01     2.76494e+03     3.20092e+02
    3.53817e-01     2.74884e+03     3.13645e+02
    3.57906e-01     2.70967e+03     3.07102e+02
    3.61975e-01     2.66891e+03     3.00077e+02
    3.66071e-01     2.64221e+03     2.95728e+02
    3.70189e-01     2.62783e+03     2.90647e+02
    3.74277e-01     2.61632e+03     2.87013e+02
    3.78356e-01     2.59493e+03     2.80685e+02
    3.82448e-01     2.57559e+03     2.77013e+02
    3.86535e-01     2.56032e+03     2.72665e+02
    3.90624e-01     2.54988e+03     2.70385e+02
    3.94706e-01     2.51975e+03     2.64486e+02
    3.98794e-01     2.48867e+03     2.58201e+02
    4.02896e-01     2.48412e+03     2.55499e+02
    4.06986e-01     2.45670e+03     2.51005e+02
    4.11069e-01     2.43617e+03     2.45881e+02
    4.15170e-01     2.41385e+03     2.41245e+02
    4.19263e-01     2.40546e+03     2.37924e+02
    4.23353e-01     2.38030e+03     2.33965e+02
    4.27447e-01     2.36210e+03     2.30002e+02
    4.31534e-01     2.36018e+03     2.28475e+02
    4.35624e-01     2.33012e+03     2.23168e+02
    4.39718e-01     2.29773e+03     2.18349e+02
    4.43804e-01     2.30167e+03     2.17608e+02
    4.47892e-01     2.28578e+03     2.13140e+02
    4.51977e-01     2.28791e+03     2.12665e+02
    4.56067e-01     2.26558e+03     2.07450e+02
    4.60165e-01     2.25459e+03     2.04284e+02
    4.64260e-01     2.23810e+03     2.03394e+02
    4.68355e-01     2.22420e+03     1.99654e+02
